Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",10,50.0
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",10,80.0
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,10,19.44
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",10,18.69
2022,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",10,100.0
2022,Terre-Neuve-et-Labrador,Routes,Toutes les municipalités,10,41.48
2022,Terre-Neuve-et-Labrador,Routes,Toutes les municipalités urbaines,10,50.0
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population moins de 5 000",10,46.15
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",10,58.33
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Routes,Toutes les municipalités rurales,10,40.57
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités rurales, population moins de 5 000",10,40.08
2022,Terre-Neuve-et-Labrador,Routes,"Municipalités rurales, population 5 000 et plus",10,100.0
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,Toutes les municipalités,10,32.14
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,Toutes les municipalités urbaines,10,60.0
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",10,50.0
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",10,75.0
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,Toutes les municipalités rurales,10,26.09
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",10,25.0
2022,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",10,100.0
2022,Terre-Neuve-et-Labrador,Logement social et abordable,Toutes les municipalités,10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,Toutes les municipalités urbaines,10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,Toutes les municipalités rurales,10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités rurales, population moins de 5 000",10,
2022,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",10,
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,10,21.62
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,10,26.92
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",10,28.57
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",10,27.27
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,10,21.03
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",10,20.78
2022,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",10,50.0
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",10,
2022,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,Toutes les municipalités,10,8.72
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,Toutes les municipalités urbaines,10,12.5
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",10,8.33
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",10,18.18
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",10,
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,Toutes les municipalités rurales,10,8.19
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",10,8.28
2022,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",10,0.0
2022,Île-du-Prince-Édouard,Actifs de transport en commun,Toutes les municipalités,11,0.0
2022,Île-du-Prince-Édouard,Actifs de transport en commun,Toutes les municipalités urbaines,11,0.0
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",11,0.0
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",11,0.0
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs de transport en commun,Toutes les municipalités rurales,11,0.0
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",11,0.0
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,Toutes les municipalités,11,69.23
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,11,57.89
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",11,56.25
2022,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",11,66.67
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,Toutes les municipalités,11,31.58
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,11,60.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",11,0.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,11,21.43
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",11,21.43
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,Toutes les municipalités,11,60.98
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,11,52.94
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",11,54.84
2022,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",11,66.67
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités,11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",11,
2022,Île-du-Prince-Édouard,Routes,Toutes les municipalités,11,21.74
2022,Île-du-Prince-Édouard,Routes,Toutes les municipalités urbaines,11,20.0
2022,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population moins de 5 000",11,0.0
2022,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2022,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",11,0.0
2022,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Routes,Toutes les municipalités rurales,11,23.53
2022,Île-du-Prince-Édouard,Routes,"Municipalités rurales, population moins de 5 000",11,23.53
2022,Île-du-Prince-Édouard,Routes,"Municipalités rurales, population 5 000 et plus",11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités,11,100.0
2022,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités urbaines,11,100.0
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités rurales,11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités,11,
2022,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités urbaines,11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités rurales,11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités rurales, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",11,
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,11,38.78
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,11,57.14
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",11,100.0
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",11,0.0
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,11,35.71
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",11,38.46
2022,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",11,0.0
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",11,
2022,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs de transport actif,Toutes les municipalités,11,34.88
2022,Île-du-Prince-Édouard,Actifs de transport actif,Toutes les municipalités urbaines,11,57.14
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",11,0.0
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",11,
2022,Île-du-Prince-Édouard,Actifs de transport actif,Toutes les municipalités rurales,11,30.56
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",11,33.33
2022,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",11,0.0
2022,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités,12,83.33
2022,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités urbaines,12,75.0
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",12,100.0
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",12,100.0
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",12,0.0
2022,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités rurales,12,100.0
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",12,
2022,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",12,100.0
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités,12,72.41
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,12,62.5
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",12,60.0
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,66.67
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 200 000 et plus",12,
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,12,84.62
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",12,87.5
2022,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",12,80.0
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités,12,83.87
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,12,82.35
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",12,80.0
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",12,85.71
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 200 000 et plus",12,
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,12,85.71
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",12,100.0
2022,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",12,75.0
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités,12,76.92
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,12,77.78
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",12,72.73
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",12,85.71
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 200 000 et plus",12,
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,12,80.95
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",12,80.0
2022,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",12,72.73
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités,12,58.82
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,12,20.0
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",12,0.0
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",12,50.0
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",12,0.0
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,12,75.0
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",12,50.0
2022,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",12,85.71
2022,Nouvelle-Écosse,Routes,Toutes les municipalités,12,61.54
2022,Nouvelle-Écosse,Routes,Toutes les municipalités urbaines,12,68.42
2022,Nouvelle-Écosse,Routes,"Municipalités urbaines, population moins de 5 000",12,81.82
2022,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",12,57.14
2022,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Routes,"Municipalités urbaines, population 200 000 et plus",12,0.0
2022,Nouvelle-Écosse,Routes,Toutes les municipalités rurales,12,55.0
2022,Nouvelle-Écosse,Routes,"Municipalités rurales, population moins de 5 000",12,66.67
2022,Nouvelle-Écosse,Routes,"Municipalités rurales, population 5 000 et plus",12,45.45
2022,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités,12,42.86
2022,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités urbaines,12,45.45
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",12,60.0
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",12,50.0
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",12,0.0
2022,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités rurales,12,33.33
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",12,50.0
2022,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",12,0.0
2022,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités,12,
2022,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités urbaines,12,
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",12,
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",12,
2022,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités rurales,12,
