Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,Minorité visible,Statut d'immigration,GeoCode,Value
2021,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,45.7
2021,Saskatchewan,65 ans et plus,Hommes,,,,,47,41.4
2021,Saskatchewan,65 ans et plus,Femmes,,,,,47,49.6
2021,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,59.3
2021,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,58.8
2021,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,59.8
2021,Alberta,18 à 34 ans,Les deux sexes,,,,,48,65.2
2021,Alberta,18 à 34 ans,Hommes,,,,,48,64.9
2021,Alberta,18 à 34 ans,Femmes,,,,,48,65.6
2021,Alberta,35 à 49 ans,Les deux sexes,,,,,48,60.9
2021,Alberta,35 à 49 ans,Hommes,,,,,48,62.5
2021,Alberta,35 à 49 ans,Femmes,,,,,48,59.2
2021,Alberta,50 à 64 ans,Les deux sexes,,,,,48,54.7
2021,Alberta,50 à 64 ans,Hommes,,,,,48,53.9
2021,Alberta,50 à 64 ans,Femmes,,,,,48,55.6
2021,Alberta,65 ans et plus,Les deux sexes,,,,,48,53.0
2021,Alberta,65 ans et plus,Hommes,,,,,48,48.5
2021,Alberta,65 ans et plus,Femmes,,,,,48,57.1
2021,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,58.4
2021,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,59.3
2021,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,57.6
2021,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,66.1
2021,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,70.0
2021,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,62.0
2021,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,59.5
2021,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,56.9
2021,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,62.0
2021,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,54.9
2021,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,58.7
2021,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,51.4
2021,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,51.8
2021,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,48.6
2021,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,54.7
2022,Canada,"Total, 18 ans et plus",Hommes,,,,,,55.7
2022,Canada,"Total, 18 ans et plus",Femmes,,,,,,51.9
2022,Canada,18 à 34 ans,Les deux sexes,,,,,,62.4
2022,Canada,18 à 34 ans,Hommes,,,,,,64.5
2022,Canada,18 à 34 ans,Femmes,,,,,,60.2
2022,Canada,35 à 49 ans,Les deux sexes,,,,,,58.0
2022,Canada,35 à 49 ans,Hommes,,,,,,61.2
2022,Canada,35 à 49 ans,Femmes,,,,,,54.8
2022,Canada,50 à 64 ans,Les deux sexes,,,,,,50.9
2022,Canada,50 à 64 ans,Hommes,,,,,,52.1
2022,Canada,50 à 64 ans,Femmes,,,,,,49.7
2022,Canada,65 ans et plus,Les deux sexes,,,,,,42.3
2022,Canada,65 ans et plus,Hommes,,,,,,42.3
2022,Canada,65 ans et plus,Femmes,,,,,,42.3
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,,,10,50.5
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,,,10,48.8
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,,,10,52.0
2022,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,,,10,57.9
2022,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,,,10,57.2
2022,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,,,10,58.7
2022,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,,,10,52.0
2022,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,,,10,52.0
2022,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,,,10,51.9
2022,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,,,10,46.7
2022,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,,,10,43.3
2022,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,,,10,50.1
2022,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,47.2
2022,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,,,10,45.1
2022,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,,,10,49.2
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,,,11,53.0
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,,,11,46.9
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,,,11,59.0
2022,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,,,11,
2022,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,,,11,
2022,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,,,11,
2022,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,,,11,61.3
2022,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,,,11,
2022,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,,,11,
2022,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,60.0
2022,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,
2022,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,59.4
2022,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,44.5
2022,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,38.5
2022,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,49.4
2022,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,50.7
2022,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,51.5
2022,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,50.0
2022,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,65.0
2022,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,67.0
2022,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,63.0
2022,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,53.8
2022,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,58.8
2022,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,49.0
2022,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,46.8
2022,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,45.6
2022,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,47.9
2022,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,38.9
2022,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,36.0
2022,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,41.4
2022,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,49.7
2022,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,51.6
2022,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,47.8
2022,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,61.0
2022,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,63.2
2022,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,58.6
2022,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,60.3
2022,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,66.4
2022,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,54.6
2022,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,42.3
2022,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,41.3
2022,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,43.1
2022,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,39.3
2022,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,39.9
2022,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,38.8
2022,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,59.0
2022,Québec,"Total, 18 ans et plus",Hommes,,,,,24,60.9
2022,Québec,"Total, 18 ans et plus",Femmes,,,,,24,57.2
2022,Québec,18 à 34 ans,Les deux sexes,,,,,24,70.1
2022,Québec,18 à 34 ans,Hommes,,,,,24,73.1
2022,Québec,18 à 34 ans,Femmes,,,,,24,66.9
2022,Québec,35 à 49 ans,Les deux sexes,,,,,24,64.2
2022,Québec,35 à 49 ans,Hommes,,,,,24,66.9
2022,Québec,35 à 49 ans,Femmes,,,,,24,61.4
2022,Québec,50 à 64 ans,Les deux sexes,,,,,24,56.3
2022,Québec,50 à 64 ans,Hommes,,,,,24,56.3
2022,Québec,50 à 64 ans,Femmes,,,,,24,56.3
2022,Québec,65 ans et plus,Les deux sexes,,,,,24,45.8
2022,Québec,65 ans et plus,Hommes,,,,,24,46.8
2022,Québec,65 ans et plus,Femmes,,,,,24,45.0
2022,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,52.5
2022,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,54.6
2022,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,50.4
2022,Ontario,18 à 34 ans,Les deux sexes,,,,,35,59.5
2022,Ontario,18 à 34 ans,Hommes,,,,,35,60.7
2022,Ontario,18 à 34 ans,Femmes,,,,,35,58.3
2022,Ontario,35 à 49 ans,Les deux sexes,,,,,35,57.5
2022,Ontario,35 à 49 ans,Hommes,,,,,35,61.5
2022,Ontario,35 à 49 ans,Femmes,,,,,35,53.8
2022,Ontario,50 à 64 ans,Les deux sexes,,,,,35,49.8
2022,Ontario,50 à 64 ans,Hommes,,,,,35,51.5
2022,Ontario,50 à 64 ans,Femmes,,,,,35,48.2
2022,Ontario,65 ans et plus,Les deux sexes,,,,,35,40.9
2022,Ontario,65 ans et plus,Hommes,,,,,35,41.8
2022,Ontario,65 ans et plus,Femmes,,,,,35,40.1
2022,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,51.0
2022,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,51.5
2022,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,50.6
2022,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,63.5
2022,Manitoba,18 à 34 ans,Hommes,,,,,46,62.1
2022,Manitoba,18 à 34 ans,Femmes,,,,,46,65.0
2022,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,52.6
2022,Manitoba,35 à 49 ans,Hommes,,,,,46,56.2
2022,Manitoba,35 à 49 ans,Femmes,,,,,46,49.0
2022,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,43.3
2022,Manitoba,50 à 64 ans,Hommes,,,,,46,45.7
2022,Manitoba,50 à 64 ans,Femmes,,,,,46,40.9
2022,Manitoba,65 ans et plus,Les deux sexes,,,,,46,40.6
2022,Manitoba,65 ans et plus,Hommes,,,,,46,36.3
2022,Manitoba,65 ans et plus,Femmes,,,,,46,44.5
2022,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,51.0
2022,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,53.9
2022,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,48.0
2022,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,57.5
2022,Saskatchewan,18 à 34 ans,Hommes,,,,,47,63.8
2022,Saskatchewan,18 à 34 ans,Femmes,,,,,47,50.9
2022,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,54.8
2022,Saskatchewan,35 à 49 ans,Hommes,,,,,47,63.4
2022,Saskatchewan,35 à 49 ans,Femmes,,,,,47,45.9
2022,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,51.7
2022,Saskatchewan,50 à 64 ans,Hommes,,,,,47,44.4
2022,Saskatchewan,50 à 64 ans,Femmes,,,,,47,59.2
2022,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,37.5
2022,Saskatchewan,65 ans et plus,Hommes,,,,,47,39.4
2022,Saskatchewan,65 ans et plus,Femmes,,,,,47,35.6
2022,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,55.8
2022,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,57.4
2022,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,54.1
2022,Alberta,18 à 34 ans,Les deux sexes,,,,,48,64.9
2022,Alberta,18 à 34 ans,Hommes,,,,,48,70.2
2022,Alberta,18 à 34 ans,Femmes,,,,,48,59.5
2022,Alberta,35 à 49 ans,Les deux sexes,,,,,48,56.1
2022,Alberta,35 à 49 ans,Hommes,,,,,48,56.6
2022,Alberta,35 à 49 ans,Femmes,,,,,48,55.6
2022,Alberta,50 à 64 ans,Les deux sexes,,,,,48,53.1
2022,Alberta,50 à 64 ans,Hommes,,,,,48,53.4
2022,Alberta,50 à 64 ans,Femmes,,,,,48,52.9
2022,Alberta,65 ans et plus,Les deux sexes,,,,,48,44.3
2022,Alberta,65 ans et plus,Hommes,,,,,48,42.6
2022,Alberta,65 ans et plus,Femmes,,,,,48,45.8
2022,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,50.2
2022,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,52.5
2022,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,48.0
2022,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,58.4
2022,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,60.1
2022,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,56.6
2022,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,53.8
2022,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,56.6
2022,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,51.0
2022,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,47.2
2022,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,52.3
2022,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,42.4
2022,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,40.6
2022,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,39.2
2022,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,41.8
2023,Canada,"Total, 18 ans et plus",Hommes,,,,,,53.9
2023,Canada,"Total, 18 ans et plus",Femmes,,,,,,50.5
2023,Canada,18 à 34 ans,Les deux sexes,,,,,,62.1
2023,Canada,18 à 34 ans,Hommes,,,,,,63.6
2023,Canada,18 à 34 ans,Femmes,,,,,,60.5
2023,Canada,35 à 49 ans,Les deux sexes,,,,,,54.8
2023,Canada,35 à 49 ans,Hommes,,,,,,58.0
2023,Canada,35 à 49 ans,Femmes,,,,,,51.7
2023,Canada,50 à 64 ans,Les deux sexes,,,,,,49.3
2023,Canada,50 à 64 ans,Hommes,,,,,,50.7
2023,Canada,50 à 64 ans,Femmes,,,,,,47.9
2023,Canada,65 ans et plus,Les deux sexes,,,,,,40.5
2023,Canada,65 ans et plus,Hommes,,,,,,40.1
2023,Canada,65 ans et plus,Femmes,,,,,,40.9
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,,,10,48.7
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,,,10,51.9
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,,,10,45.7
2023,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,,,10,52.9
2023,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,,,10,56.0
2023,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,,,10,49.5
2023,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,,,10,45.8
2023,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,,,10,53.1
2023,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,,,10,38.9
2023,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,,,10,47.0
2023,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,,,10,49.1
2023,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,,,10,44.9
2023,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,49.5
2023,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,,,10,50.2
2023,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,,,10,48.8
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,,,11,44.9
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,,,11,42.7
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,,,11,47.1
2023,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,,,11,48.0
2023,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,,,11,
2023,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,,,11,
2023,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,,,11,42.7
2023,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,,,11,
2023,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,,,11,
2023,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,42.9
2023,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,44.3
2023,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,41.5
2023,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,45.2
2023,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,46.1
2023,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,44.4
2023,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,46.7
2023,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,45.2
2023,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,48.1
2023,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,55.5
2023,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,50.7
2023,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,60.5
2023,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,47.8
2023,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,47.3
2023,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,48.2
2023,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,46.1
2023,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,46.6
2023,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,45.6
2023,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,37.8
2023,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,36.1
2023,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,39.4
2023,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,41.9
2023,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,40.6
2023,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,43.1
2023,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,36.8
2023,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,37.4
2023,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,36.2
2023,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,54.5
2023,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,52.6
2023,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,56.1
2023,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,43.4
2023,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,42.5
2023,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,44.3
2023,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,34.4
2023,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,32.2
2023,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,36.3
2023,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,55.7
2023,Québec,"Total, 18 ans et plus",Hommes,,,,,24,58.2
2023,Québec,"Total, 18 ans et plus",Femmes,,,,,24,53.3
2023,Québec,18 à 34 ans,Les deux sexes,,,,,24,67.4
2023,Québec,18 à 34 ans,Hommes,,,,,24,69.1
2023,Québec,18 à 34 ans,Femmes,,,,,24,65.6
2023,Québec,35 à 49 ans,Les deux sexes,,,,,24,57.1
2023,Québec,35 à 49 ans,Hommes,,,,,24,61.9
2023,Québec,35 à 49 ans,Femmes,,,,,24,52.3
2023,Québec,50 à 64 ans,Les deux sexes,,,,,24,54.4
2023,Québec,50 à 64 ans,Hommes,,,,,24,56.8
2023,Québec,50 à 64 ans,Femmes,,,,,24,52.0
2023,Québec,65 ans et plus,Les deux sexes,,,,,24,44.5
2023,Québec,65 ans et plus,Hommes,,,,,24,44.5
2023,Québec,65 ans et plus,Femmes,,,,,24,44.4
2023,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,51.5
2023,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,52.7
2023,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,50.4
2023,Ontario,18 à 34 ans,Les deux sexes,,,,,35,62.6
2023,Ontario,18 à 34 ans,Hommes,,,,,35,63.2
2023,Ontario,18 à 34 ans,Femmes,,,,,35,62.0
2023,Ontario,35 à 49 ans,Les deux sexes,,,,,35,53.5
2023,Ontario,35 à 49 ans,Hommes,,,,,35,55.6
2023,Ontario,35 à 49 ans,Femmes,,,,,35,51.5
2023,Ontario,50 à 64 ans,Les deux sexes,,,,,35,48.6
2023,Ontario,50 à 64 ans,Hommes,,,,,35,49.3
2023,Ontario,50 à 64 ans,Femmes,,,,,35,47.9
2023,Ontario,65 ans et plus,Les deux sexes,,,,,35,38.2
2023,Ontario,65 ans et plus,Hommes,,,,,35,38.0
2023,Ontario,65 ans et plus,Femmes,,,,,35,38.4
2023,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,52.5
2023,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,53.8
2023,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,51.2
2023,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,58.2
2023,Manitoba,18 à 34 ans,Hommes,,,,,46,60.1
2023,Manitoba,18 à 34 ans,Femmes,,,,,46,56.2
2023,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,57.9
2023,Manitoba,35 à 49 ans,Hommes,,,,,46,61.4
2023,Manitoba,35 à 49 ans,Femmes,,,,,46,54.5
2023,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,52.0
2023,Manitoba,50 à 64 ans,Hommes,,,,,46,52.4
2023,Manitoba,50 à 64 ans,Femmes,,,,,46,51.5
2023,Manitoba,65 ans et plus,Les deux sexes,,,,,46,39.1
2023,Manitoba,65 ans et plus,Hommes,,,,,46,36.6
2023,Manitoba,65 ans et plus,Femmes,,,,,46,41.3
2023,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,50.7
2023,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,51.6
2023,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,49.8
2023,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,59.4
2023,Saskatchewan,18 à 34 ans,Hommes,,,,,47,60.1
2023,Saskatchewan,18 à 34 ans,Femmes,,,,,47,58.7
2023,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,57.8
2023,Saskatchewan,35 à 49 ans,Hommes,,,,,47,61.1
2023,Saskatchewan,35 à 49 ans,Femmes,,,,,47,54.4
2023,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,42.3
2023,Saskatchewan,50 à 64 ans,Hommes,,,,,47,44.0
2023,Saskatchewan,50 à 64 ans,Femmes,,,,,47,40.6
2023,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,39.6
2023,Saskatchewan,65 ans et plus,Hommes,,,,,47,36.1
2023,Saskatchewan,65 ans et plus,Femmes,,,,,47,42.8
2023,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,54.4
2023,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,58.5
2023,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,50.4
2023,Alberta,18 à 34 ans,Les deux sexes,,,,,48,63.1
2023,Alberta,18 à 34 ans,Hommes,,,,,48,71.4
2023,Alberta,18 à 34 ans,Femmes,,,,,48,54.4
2023,Alberta,35 à 49 ans,Les deux sexes,,,,,48,58.1
2023,Alberta,35 à 49 ans,Hommes,,,,,48,62.0
2023,Alberta,35 à 49 ans,Femmes,,,,,48,54.1
2023,Alberta,50 à 64 ans,Les deux sexes,,,,,48,48.0
2023,Alberta,50 à 64 ans,Hommes,,,,,48,49.3
2023,Alberta,50 à 64 ans,Femmes,,,,,48,46.7
2023,Alberta,65 ans et plus,Les deux sexes,,,,,48,43.4
2023,Alberta,65 ans et plus,Hommes,,,,,48,43.2
2023,Alberta,65 ans et plus,Femmes,,,,,48,43.6
2023,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,49.7
2023,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,51.0
2023,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,48.4
2023,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,59.2
2023,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,59.2
2023,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,59.2
2023,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,52.7
2023,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,56.0
2023,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,49.7
2023,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,46.8
2023,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,49.3
2023,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,44.5
2023,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,38.7
2023,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,37.8
2023,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,39.6
2015,Canada,"Total, 18 ans et plus",,Premier quintile,,,,,47.4
2015,Canada,"Total, 18 ans et plus",,Deuxième quintile,,,,,54.3
2015,Canada,"Total, 18 ans et plus",,Troisième quintile,,,,,62.2
2015,Canada,"Total, 18 ans et plus",,Quatrième quintile,,,,,68.7
2015,Canada,"Total, 18 ans et plus",,Cinquième quintile,,,,,72.3
2015,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,,,,39.3
2015,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",,,,51.6
2015,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,,,,65.1
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Premier quintile,,,,10,33.7
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Deuxième quintile,,,,10,54.7
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Troisième quintile,,,,10,60.3
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Quatrième quintile,,,,10,63.7
