Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
2016,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,48,74.6
2016,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,48,75.4
2016,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,48,61.0
2016,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,48,52.3
2016,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,48,39.7
2016,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,48,35.9
2016,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,48,28.4
2016,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,85.2
2016,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,69.5
2016,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,57.7
2016,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,83.0
2016,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,68.4
2016,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,57.0
2016,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.9
2016,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,59,73.9
2016,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,59,65.9
2016,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,78.1
2016,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,67.1
2016,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,56.4
2016,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.8
2016,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,73.0
2016,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,64.7
2016,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,59,88.5
2016,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,59,83.8
2016,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,59,80.0
2016,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,83.8
2016,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,75.2
2016,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,67.2
2016,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,59,89.7
2016,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,59,82.4
2016,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,59,78.0
2016,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.5
2016,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,59,71.9
2016,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,59,59.8
2016,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,59,55.8
2016,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,59,46.8
2016,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,59,40.2
2016,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,86.4
2016,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,79.4
2016,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,73.5
2016,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,78.9
2016,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,67.7
2016,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,59.7
2019,Canada,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,,79.1
2019,Canada,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,,57.3
2019,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,,72.9
2019,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,,59.1
2019,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,,47.3
2019,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,,79.7
2019,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,,67.3
2019,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,,57.3
2019,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,,84.1
2019,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,,75.6
2019,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,,68.7
2019,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,80.1
2019,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,68.1
2019,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,58.1
2019,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,,88.1
2019,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,,79.2
2019,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,,71.6
2019,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,,78.9
2019,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,,65.3
2019,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,,53.7
2019,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,,57.2
2019,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,,41.3
2019,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,,34.8
2019,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,80.2
2019,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,68.7
2019,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,57.6
2019,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,74.2
2019,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,62.1
2019,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,53.7
2019,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,10,64.5
2019,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,10,52.2
2019,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,10,44.9
2019,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,10,56.7
2019,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,10,39.7
2019,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,10,33.4
2019,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,10,65.6
2019,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,10,53.3
2019,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,10,45.6
2019,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,10,67.3
2019,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,10,58.7
2019,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,10,51.9
2019,Terre-Neuve-et-Labrador,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,10,66.3
2019,Terre-Neuve-et-Labrador,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,10,52.9
2019,Terre-Neuve-et-Labrador,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,10,46.7
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,10,73.6
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,10,58.3
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,10,54.7
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,10,66.7
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,10,49.2
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,10,41.0
2019,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,10,44.1
2019,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,10,28.9
2019,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,10,24.5
2019,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,10,63.3
2019,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,10,58.1
2019,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,10,50.8
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,10,54.2
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,10,48.2
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,10,34.5
2019,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,11,69.7
2019,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,11,54.5
2019,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,11,44.9
2019,Île-du-Prince-Édouard,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,11,61.7
2019,Île-du-Prince-Édouard,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,11,40.2
2019,Île-du-Prince-Édouard,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,11,28.2
2019,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,11,67.7
2019,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,11,52.2
2019,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,11,42.7
2019,Île-du-Prince-Édouard,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,11,84.0
2019,Île-du-Prince-Édouard,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,11,76.1
2019,Île-du-Prince-Édouard,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,11,68.7
2019,Île-du-Prince-Édouard,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,11,72.7
2019,Île-du-Prince-Édouard,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,11,57.3
2019,Île-du-Prince-Édouard,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,11,47.0
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,11,79.2
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,11,70.5
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,11,61.2
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,11,73.1
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,11,45.9
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,11,32.4
2019,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,11,36.9
2019,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,11,31.6
2019,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,11,27.6
2019,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,11,75.9
2019,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,11,69.0
2019,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,11,60.7
2019,Île-du-Prince-Édouard,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,11,53.3
2019,Île-du-Prince-Édouard,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,11,39.6
2019,Île-du-Prince-Édouard,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,11,33.9
2019,Nouvelle-Écosse,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,12,68.7
2019,Nouvelle-Écosse,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,12,58.3
2019,Nouvelle-Écosse,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,12,47.7
2019,Nouvelle-Écosse,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,12,51.8
2019,Nouvelle-Écosse,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,12,44.1
2019,Nouvelle-Écosse,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,12,27.9
2019,Nouvelle-Écosse,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,12,69.2
2019,Nouvelle-Écosse,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,12,59.9
2019,Nouvelle-Écosse,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,12,49.6
2019,Nouvelle-Écosse,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,12,81.4
2019,Nouvelle-Écosse,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,12,65.6
2019,Nouvelle-Écosse,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,12,58.5
2019,Nouvelle-Écosse,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,12,69.6
2019,Nouvelle-Écosse,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,12,59.0
2019,Nouvelle-Écosse,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,12,47.1
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,12,81.2
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,12,68.0
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,12,61.9
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,12,59.2
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,12,50.6
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,12,35.5
2019,Nouvelle-Écosse,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,12,51.2
2019,Nouvelle-Écosse,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,12,43.2
2019,Nouvelle-Écosse,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,12,24.6
2019,Nouvelle-Écosse,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,12,73.6
2019,Nouvelle-Écosse,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,12,63.0
2019,Nouvelle-Écosse,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,12,50.2
2019,Nouvelle-Écosse,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,12,65.0
2019,Nouvelle-Écosse,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,12,55.3
2019,Nouvelle-Écosse,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,12,50.5
2019,Nouveau-Brunswick,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,13,68.1
2019,Nouveau-Brunswick,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,13,56.5
2019,Nouveau-Brunswick,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,13,46.8
2019,Nouveau-Brunswick,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,13,55.3
2019,Nouveau-Brunswick,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,13,45.1
2019,Nouveau-Brunswick,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,13,35.8
2019,Nouveau-Brunswick,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,13,71.2
2019,Nouveau-Brunswick,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,13,61.2
2019,Nouveau-Brunswick,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,13,51.0
2019,Nouveau-Brunswick,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,13,69.9
2019,Nouveau-Brunswick,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,13,52.7
2019,Nouveau-Brunswick,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,13,43.6
2019,Nouveau-Brunswick,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,13,70.9
2019,Nouveau-Brunswick,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,13,59.2
2019,Nouveau-Brunswick,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,13,49.4
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,13,83.8
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,13,71.3
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,13,62.7
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,13,60.8
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,13,52.1
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,13,43.2
2019,Nouveau-Brunswick,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,13,38.2
2019,Nouveau-Brunswick,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,13,24.8
2019,Nouveau-Brunswick,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,13,10.7
2019,Nouveau-Brunswick,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,13,74.2
2019,Nouveau-Brunswick,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,13,59.2
2019,Nouveau-Brunswick,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,13,47.2
2019,Nouveau-Brunswick,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,13,54.5
2019,Nouveau-Brunswick,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,13,43.5
2019,Nouveau-Brunswick,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,13,34.1
2019,Québec,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,24,79.0
2019,Québec,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,24,67.6
2019,Québec,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,24,57.4
2019,Québec,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,24,74.4
2019,Québec,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,24,62.1
2019,Québec,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,24,50.9
2019,Québec,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,24,79.7
2019,Québec,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,24,67.8
2019,Québec,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,24,57.7
2019,Québec,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,24,81.3
2019,Québec,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,24,72.2
2019,Québec,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,24,62.8
2019,Québec,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,24,81.1
2019,Québec,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,24,70.0
2019,Québec,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,24,59.6
2019,Québec,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,24,87.9
2019,Québec,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,24,77.6
2019,Québec,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,24,68.0
2019,Québec,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,24,80.0
2019,Québec,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,24,67.8
2019,Québec,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,24,56.2
2019,Québec,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,24,46.6
2019,Québec,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,24,36.1
2019,Québec,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,24,28.4
2019,Québec,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,24,81.2
2019,Québec,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,24,70.9
2019,Québec,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,24,61.1
2019,Québec,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,24,70.0
2019,Québec,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,24,57.3
2019,Québec,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,24,48.1
2019,Ontario,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,35,79.2
2019,Ontario,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,35,67.2
2019,Ontario,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,35,58.5
2019,Ontario,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,35,73.5
2019,Ontario,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,35,59.7
2019,Ontario,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,35,48.3
2019,Ontario,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,35,79.7
2019,Ontario,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,35,67.2
2019,Ontario,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,35,58.4
2019,Ontario,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,35,83.8
2019,Ontario,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,35,75.9
