Year,Geography,Age group,Sex,Household income,Highest level of education,Visible minority,Immigration status,GeoCode,Value
2020,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,88.2
2020,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,93.4
2021,Canada,"Total, 18 years and over",,First quintile,,,,,86.0
2021,Canada,"Total, 18 years and over",,Second quintile,,,,,90.6
2021,Canada,"Total, 18 years and over",,Third quintile,,,,,93.5
2021,Canada,"Total, 18 years and over",,Fourth quintile,,,,,94.5
2021,Canada,"Total, 18 years and over",,Fifth quintile,,,,,95.1
2021,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,81.6
2021,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,87.7
2021,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,93.1
2021,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,84.0
2021,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,91.8
2021,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,92.8
2021,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,95.2
2021,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,94.7
2021,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,81.0
2021,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,85.6
2021,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,93.8
2021,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,87.1
2021,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,92.9
2021,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,92.8
2021,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,92.6
2021,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,97.6
2021,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,91.7
2021,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,82.3
2021,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,94.8
2021,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,84.5
2021,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,90.7
2021,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,92.4
2021,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,94.6
2021,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,96.1
2021,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,85.8
2021,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,87.0
2021,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,93.1
2021,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,83.5
2021,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,90.7
2021,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,92.4
2021,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,94.0
2021,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,94.9
2021,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,79.8
2021,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,85.8
2021,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,93.7
2021,Quebec,"Total, 18 years and over",,First quintile,,,,24,88.3
2021,Quebec,"Total, 18 years and over",,Second quintile,,,,24,94.7
2021,Quebec,"Total, 18 years and over",,Third quintile,,,,24,96.7
2021,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,96.0
2021,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,97.2
2021,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,85.6
2021,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,92.3
2021,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,95.3
2021,Ontario,"Total, 18 years and over",,First quintile,,,,35,84.6
2021,Ontario,"Total, 18 years and over",,Second quintile,,,,35,90.2
2021,Ontario,"Total, 18 years and over",,Third quintile,,,,35,92.0
2021,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,93.7
2021,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,94.7
2021,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,76.5
2021,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,86.1
2021,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,92.2
2021,Manitoba,"Total, 18 years and over",,First quintile,,,,46,85.7
2021,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,91.4
2021,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,91.8
2021,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,95.4
2021,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,95.4
2021,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,82.0
2021,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,86.4
2021,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,93.4
2021,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,83.7
2021,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,87.4
2021,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,93.0
2021,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,93.4
2021,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,95.8
2021,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,77.3
2021,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,87.4
2021,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,92.8
2021,Alberta,"Total, 18 years and over",,First quintile,,,,48,87.0
2021,Alberta,"Total, 18 years and over",,Second quintile,,,,48,87.6
2021,Alberta,"Total, 18 years and over",,Third quintile,,,,48,93.0
2021,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,93.6
2021,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,94.2
2021,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,80.8
2021,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,87.7
2021,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,92.3
2021,British Columbia,"Total, 18 years and over",,First quintile,,,,59,86.6
2021,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,86.8
2021,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,92.9
2021,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,95.5
2021,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,94.3
2021,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,82.2
2021,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,86.6
2021,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,92.4
2022,Canada,"Total, 18 years and over",,First quintile,,,,,79.8
2022,Canada,"Total, 18 years and over",,Second quintile,,,,,85.9
2022,Canada,"Total, 18 years and over",,Third quintile,,,,,88.1
2022,Canada,"Total, 18 years and over",,Fourth quintile,,,,,90.0
2022,Canada,"Total, 18 years and over",,Fifth quintile,,,,,90.4
2022,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,80.8
2022,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,84.4
2022,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,87.9
2022,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,77.7
2022,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,87.4
2022,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,91.1
2022,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,88.1
2022,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,92.3
2022,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,84.2
2022,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,87.6
2022,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,87.1
2022,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,78.1
2022,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,86.4
2022,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,83.4
2022,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,89.9
2022,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,89.9
2022,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,82.8
2022,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,75.7
2022,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,84.1
2022,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,83.9
2022,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,88.6
2022,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,92.0
2022,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,83.3
2022,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,82.3
2022,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,86.4
2022,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,76.6
2022,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,86.5
2022,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,87.0
2022,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,86.4
2022,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,90.8
2022,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,78.5
2022,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,80.0
2022,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,87.7
2022,Quebec,"Total, 18 years and over",,First quintile,,,,24,85.4
2022,Quebec,"Total, 18 years and over",,Second quintile,,,,24,87.7
2022,Quebec,"Total, 18 years and over",,Third quintile,,,,24,90.8
2022,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,94.6
2022,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,94.1
2022,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,87.6
2022,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,88.1
2022,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,90.8
2022,Ontario,"Total, 18 years and over",,First quintile,,,,35,76.8
2022,Ontario,"Total, 18 years and over",,Second quintile,,,,35,85.1
2022,Ontario,"Total, 18 years and over",,Third quintile,,,,35,87.3
2022,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,89.5
2022,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,89.4
2022,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,74.4
2022,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,82.9
2022,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,87.1
2022,Manitoba,"Total, 18 years and over",,First quintile,,,,46,81.9
2022,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,82.3
2022,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,88.2
2022,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,89.7
2022,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,87.5
2022,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,79.6
2022,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,85.0
2022,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,86.8
2022,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,80.6
2022,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,84.6
2022,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,90.2
2022,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,89.3
2022,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,89.8
2022,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,81.0
2022,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,85.3
2022,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,88.2
2022,Alberta,"Total, 18 years and over",,First quintile,,,,48,80.1
2022,Alberta,"Total, 18 years and over",,Second quintile,,,,48,87.3
2022,Alberta,"Total, 18 years and over",,Third quintile,,,,48,89.3
2022,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,87.7
2022,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,91.1
2022,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,78.2
2022,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,85.9
2022,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,88.1
2022,British Columbia,"Total, 18 years and over",,First quintile,,,,59,77.6
2022,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,85.4
2022,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,84.9
2022,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,87.4
2022,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,88.7
2022,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,74.4
2022,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,81.7
2022,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,86.3
2023,Canada,"Total, 18 years and over",,First quintile,,,,,78.4
2023,Canada,"Total, 18 years and over",,Second quintile,,,,,83.7
2023,Canada,"Total, 18 years and over",,Third quintile,,,,,85.5
2023,Canada,"Total, 18 years and over",,Fourth quintile,,,,,87.7
2023,Canada,"Total, 18 years and over",,Fifth quintile,,,,,89.6
2023,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,79.8
2023,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,81.3
2023,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,85.1
2023,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,78.4
2023,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,81.9
2023,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,90.7
2023,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,91.9
2023,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,85.3
2023,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,87.0
2023,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,86.0
2023,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,84.5
2023,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,83.8
2023,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,76.7
2023,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,86.6
2023,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,85.0
2023,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,94.7
2023,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,75.7
2023,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,84.9
2023,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,74.5
2023,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,76.9
2023,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,80.5
2023,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,83.0
2023,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,89.8
2023,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,79.2
2023,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,79.1
2023,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,82.0
2023,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,74.6
2023,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,83.4
2023,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,82.1
2023,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,85.1
2023,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,91.4
2023,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,81.7
2023,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,79.3
2023,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,85.6
2023,Quebec,"Total, 18 years and over",,First quintile,,,,24,84.6
2023,Quebec,"Total, 18 years and over",,Second quintile,,,,24,87.8
2023,Quebec,"Total, 18 years and over",,Third quintile,,,,24,89.6
2023,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,91.9
2023,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,94.2
2023,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,84.2
2023,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,84.7
2023,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,89.5
2023,Ontario,"Total, 18 years and over",,First quintile,,,,35,76.5
2023,Ontario,"Total, 18 years and over",,Second quintile,,,,35,82.2
2023,Ontario,"Total, 18 years and over",,Third quintile,,,,35,84.0
2023,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,87.2
2023,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,88.9
2023,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,77.3
2023,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,82.4
2023,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,83.7
2023,Manitoba,"Total, 18 years and over",,First quintile,,,,46,76.7
2023,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,83.4
2023,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,84.8
2023,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,93.9
2023,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,89.2
2023,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,84.0
2023,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,76.1
2023,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,87.0
2023,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,78.7
2023,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,85.5
2023,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,86.1
2023,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,85.4
2023,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,91.7
2023,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,78.2
2023,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,82.4
2023,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,85.4
2023,Alberta,"Total, 18 years and over",,First quintile,,,,48,75.5
2023,Alberta,"Total, 18 years and over",,Second quintile,,,,48,83.8
2023,Alberta,"Total, 18 years and over",,Third quintile,,,,48,83.8
2023,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,85.6
2023,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,88.6
2023,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,74.5
2023,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,76.6
2023,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,83.8
2023,British Columbia,"Total, 18 years and over",,First quintile,,,,59,75.5
2023,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,81.7
2023,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,85.1
2023,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,84.7
2023,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,86.7
2023,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,69.8
2023,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,79.6
2023,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,83.5
2024,Canada,"Total, 18 years and over",,First quintile,,,,,77.0
2024,Canada,"Total, 18 years and over",,Second quintile,,,,,81.9
2024,Canada,"Total, 18 years and over",,Third quintile,,,,,84.4
2024,Canada,"Total, 18 years and over",,Fourth quintile,,,,,86.5
2024,Canada,"Total, 18 years and over",,Fifth quintile,,,,,88.1
2024,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,79.6
2024,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,80.3
2024,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,83.5
2024,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,78.1
2024,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,82.1
2024,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,80.7
2024,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,92.7
2024,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,92.4
2024,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,88.9
2024,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,82.9
2024,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,84.4
2024,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,82.5
2024,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,81.2
2024,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,85.3
2024,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,89.5
2024,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,89.8
2024,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,88.7
2024,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,81.6
2024,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,86.0
2024,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,75.9
2024,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,82.4
2024,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,83.3
2024,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,83.1
2024,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,86.5
2024,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,79.9
2024,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,80.1
2024,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,82.7
2024,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,78.0
2024,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,79.6
2024,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,79.5
2024,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,86.2
2024,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,86.8
2024,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,78.1
2024,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,73.4
2024,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,82.6
2024,Quebec,"Total, 18 years and over",,First quintile,,,,24,83.3
2024,Quebec,"Total, 18 years and over",,Second quintile,,,,24,88.9
2024,Quebec,"Total, 18 years and over",,Third quintile,,,,24,89.6
2024,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,91.6
2024,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,93.2
2024,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,84.9
2024,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,87.3
2024,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,88.6
2024,Ontario,"Total, 18 years and over",,First quintile,,,,35,74.0
2024,Ontario,"Total, 18 years and over",,Second quintile,,,,35,79.9
2024,Ontario,"Total, 18 years and over",,Third quintile,,,,35,82.8
2024,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,84.7
2024,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,87.0
2024,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,74.9
2024,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,80.5
2024,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,81.7
2024,Manitoba,"Total, 18 years and over",,First quintile,,,,46,81.1
2024,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,83.5
2024,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,80.7
2024,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,88.6
2024,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,89.0
2024,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,77.1
2024,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,77.7
2024,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,83.7
2024,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,74.2
2024,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,78.7
2024,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,86.9
2024,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,86.9
2024,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,87.5
2024,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,82.3
2024,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,79.0
2024,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,83.9
2024,Alberta,"Total, 18 years and over",,First quintile,,,,48,72.4
2024,Alberta,"Total, 18 years and over",,Second quintile,,,,48,82.5
2024,Alberta,"Total, 18 years and over",,Third quintile,,,,48,84.2
2024,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,86.8
2024,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,85.0
2024,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,74.9
2024,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,79.3
