Year,Geography,Age group,Sex,GeoCode,Value
2022,Saskatchewan,12 to 17 years,Both sexes,47,
2022,Saskatchewan,12 to 17 years,Males,47,
2022,Saskatchewan,12 to 17 years,Females,47,
2022,Saskatchewan,"data.Total, 18 years and over",Both sexes,47,
2022,Saskatchewan,"data.Total, 18 years and over",Males,47,
2022,Saskatchewan,"data.Total, 18 years and over",Females,47,
2022,Saskatchewan,18 to 34 years,Both sexes,47,
2022,Saskatchewan,18 to 34 years,Males,47,
2022,Saskatchewan,18 to 34 years,Females,47,
2022,Saskatchewan,35 to 49 years,Both sexes,47,
2022,Saskatchewan,35 to 49 years,Males,47,
2022,Saskatchewan,35 to 49 years,Females,47,
2022,Saskatchewan,50 to 64 years,Both sexes,47,
2022,Saskatchewan,50 to 64 years,Males,47,
2022,Saskatchewan,50 to 64 years,Females,47,
2022,Saskatchewan,65 years and over,Both sexes,47,
2022,Saskatchewan,65 years and over,Males,47,
2022,Saskatchewan,65 years and over,Females,47,
2022,Alberta,"Total, 12 years and over",Both sexes,48,
2022,Alberta,"Total, 12 years and over",Males,48,
2022,Alberta,"Total, 12 years and over",Females,48,
2022,Alberta,12 to 17 years,Both sexes,48,
2022,Alberta,12 to 17 years,Males,48,
2022,Alberta,12 to 17 years,Females,48,
2022,Alberta,"data.Total, 18 years and over",Both sexes,48,
2022,Alberta,"data.Total, 18 years and over",Males,48,
2022,Alberta,"data.Total, 18 years and over",Females,48,
2022,Alberta,18 to 34 years,Both sexes,48,
2022,Alberta,18 to 34 years,Males,48,
2022,Alberta,18 to 34 years,Females,48,
2022,Alberta,35 to 49 years,Both sexes,48,
2022,Alberta,35 to 49 years,Males,48,
2022,Alberta,35 to 49 years,Females,48,
2022,Alberta,50 to 64 years,Both sexes,48,
2022,Alberta,50 to 64 years,Males,48,
2022,Alberta,50 to 64 years,Females,48,
2022,Alberta,65 years and over,Both sexes,48,
2022,Alberta,65 years and over,Males,48,
2022,Alberta,65 years and over,Females,48,
2022,British Columbia,"Total, 12 years and over",Both sexes,59,
2022,British Columbia,"Total, 12 years and over",Males,59,
2022,British Columbia,"Total, 12 years and over",Females,59,
2022,British Columbia,12 to 17 years,Both sexes,59,
2022,British Columbia,12 to 17 years,Males,59,
2022,British Columbia,12 to 17 years,Females,59,
2022,British Columbia,"data.Total, 18 years and over",Both sexes,59,
2022,British Columbia,"data.Total, 18 years and over",Males,59,
2022,British Columbia,"data.Total, 18 years and over",Females,59,
2022,British Columbia,18 to 34 years,Both sexes,59,
2022,British Columbia,18 to 34 years,Males,59,
2022,British Columbia,18 to 34 years,Females,59,
2022,British Columbia,35 to 49 years,Both sexes,59,
2022,British Columbia,35 to 49 years,Males,59,
2022,British Columbia,35 to 49 years,Females,59,
2022,British Columbia,50 to 64 years,Both sexes,59,
2022,British Columbia,50 to 64 years,Males,59,
2022,British Columbia,50 to 64 years,Females,59,
2022,British Columbia,65 years and over,Both sexes,59,
2022,British Columbia,65 years and over,Males,59,
2022,British Columbia,65 years and over,Females,59,
