Year,Geography,Violations,GeoCode,Value
2022,Northwest Territories,Uttering threats,61,1920.06
2022,Northwest Territories,Total other violent violations,61,98.58
2022,Nunavut,Total violent Criminal Code violations,62,12512.05
2022,Nunavut,Homicide,62,2.47
2022,Nunavut,Total other violations causing death,62,2.47
2022,Nunavut,Attempted murder,62,14.83
2022,Nunavut,"Sexual assault, level 3, aggravated",62,7.42
2022,Nunavut,"Sexual assault, level 2, weapon or bodily harm",62,2.47
2022,Nunavut,"Sexual assault, level 1",62,605.58
2022,Nunavut,Total sexual violations against children,62,388.07
2022,Nunavut,"Assault, level 3, aggravated",62,108.76
2022,Nunavut,"Assault, level 2, weapon or bodily harm",62,1824.16
2022,Nunavut,"Assault, level 1",62,6310.4
2022,Nunavut,Total robbery,62,19.77
2022,Nunavut,Uttering threats,62,1883.48
2022,Nunavut,Total other violent violations,62,108.76
2023,Canada,Homicide,,1.99
2023,Canada,Total other violations causing death,,0.3
2023,Canada,Attempted murder,,2.1
2023,Canada,"Sexual assault, level 3, aggravated",,0.27
2023,Canada,"Sexual assault, level 2, weapon or bodily harm",,1.92
2023,Canada,"Sexual assault, level 1",,90.03
2023,Canada,Total sexual violations against children,,29.83
2023,Canada,"Assault, level 3, aggravated",,11.17
2023,Canada,"Assault, level 2, weapon or bodily harm",,213.3
2023,Canada,"Assault, level 1",,523.65
2023,Canada,Total robbery,,59.41
2023,Canada,Uttering threats,,236.08
2023,Canada,Total other violent violations,,24.11
2023,Newfoundland and Labrador,Total violent Criminal Code violations,10,1895.13
2023,Newfoundland and Labrador,Homicide,10,1.48
2023,Newfoundland and Labrador,Total other violations causing death,10,0.0
2023,Newfoundland and Labrador,Attempted murder,10,1.11
2023,Newfoundland and Labrador,"Sexual assault, level 3, aggravated",10,0.0
2023,Newfoundland and Labrador,"Sexual assault, level 2, weapon or bodily harm",10,3.15
2023,Newfoundland and Labrador,"Sexual assault, level 1",10,95.01
2023,Newfoundland and Labrador,Total sexual violations against children,10,33.77
2023,Newfoundland and Labrador,"Assault, level 3, aggravated",10,11.88
2023,Newfoundland and Labrador,"Assault, level 2, weapon or bodily harm",10,197.07
2023,Newfoundland and Labrador,"Assault, level 1",10,717.93
2023,Newfoundland and Labrador,Total robbery,10,34.7
2023,Newfoundland and Labrador,Uttering threats,10,454.62
2023,Newfoundland and Labrador,Total other violent violations,10,29.88
2023,Prince Edward Island,Total violent Criminal Code violations,11,1631.43
2023,Prince Edward Island,Homicide,11,0.58
2023,Prince Edward Island,Total other violations causing death,11,0.0
2023,Prince Edward Island,Attempted murder,11,2.88
2023,Prince Edward Island,"Sexual assault, level 3, aggravated",11,0.58
2023,Prince Edward Island,"Sexual assault, level 2, weapon or bodily harm",11,0.58
2023,Prince Edward Island,"Sexual assault, level 1",11,85.2
2023,Prince Edward Island,Total sexual violations against children,11,39.72
2023,Prince Edward Island,"Assault, level 3, aggravated",11,5.76
2023,Prince Edward Island,"Assault, level 2, weapon or bodily harm",11,111.68
2023,Prince Edward Island,"Assault, level 1",11,532.49
2023,Prince Edward Island,Total robbery,11,14.97
2023,Prince Edward Island,Uttering threats,11,331.01
2023,Prince Edward Island,Total other violent violations,11,36.27
2023,Nova Scotia,Total violent Criminal Code violations,12,1622.93
2023,Nova Scotia,Homicide,12,1.33
2023,Nova Scotia,Total other violations causing death,12,0.47
2023,Nova Scotia,Attempted murder,12,3.12
2023,Nova Scotia,"Sexual assault, level 3, aggravated",12,0.76
2023,Nova Scotia,"Sexual assault, level 2, weapon or bodily harm",12,2.08
2023,Nova Scotia,"Sexual assault, level 1",12,87.46
2023,Nova Scotia,Total sexual violations against children,12,30.38
2023,Nova Scotia,"Assault, level 3, aggravated",12,8.33
2023,Nova Scotia,"Assault, level 2, weapon or bodily harm",12,170.66
2023,Nova Scotia,"Assault, level 1",12,546.24
2023,Nova Scotia,Total robbery,12,36.63
2023,Nova Scotia,Uttering threats,12,363.66
2023,Nova Scotia,Total other violent violations,12,36.54
2023,New Brunswick,Total violent Criminal Code violations,13,1826.63
2023,New Brunswick,Homicide,13,1.08
2023,New Brunswick,Total other violations causing death,13,0.84
2023,New Brunswick,Attempted murder,13,2.04
2023,New Brunswick,"Sexual assault, level 3, aggravated",13,0.0
2023,New Brunswick,"Sexual assault, level 2, weapon or bodily harm",13,1.68
2023,New Brunswick,"Sexual assault, level 1",13,101.9
2023,New Brunswick,Total sexual violations against children,13,27.88
2023,New Brunswick,"Assault, level 3, aggravated",13,10.33
2023,New Brunswick,"Assault, level 2, weapon or bodily harm",13,199.71
2023,New Brunswick,"Assault, level 1",13,650.57
2023,New Brunswick,Total robbery,13,20.79
2023,New Brunswick,Uttering threats,13,398.35
2023,New Brunswick,Total other violent violations,13,24.87
2023,Quebec,Total violent Criminal Code violations,24,1356.52
2023,Quebec,Homicide,24,1.2
2023,Quebec,Total other violations causing death,24,0.5
2023,Quebec,Attempted murder,24,2.81
2023,Quebec,"Sexual assault, level 3, aggravated",24,0.33
2023,Quebec,"Sexual assault, level 2, weapon or bodily harm",24,1.68
2023,Quebec,"Sexual assault, level 1",24,96.99
2023,Quebec,Total sexual violations against children,24,42.13
2023,Quebec,"Assault, level 3, aggravated",24,4.11
2023,Quebec,"Assault, level 2, weapon or bodily harm",24,183.51
2023,Quebec,"Assault, level 1",24,483.81
2023,Quebec,Total robbery,24,40.42
2023,Quebec,Uttering threats,24,237.36
2023,Quebec,Total other violent violations,24,33.19
2023,Ontario,Total violent Criminal Code violations,35,1068.34
2023,Ontario,Homicide,35,1.74
2023,Ontario,Total other violations causing death,35,0.19
2023,Ontario,Attempted murder,35,2.0
2023,Ontario,"Sexual assault, level 3, aggravated",35,0.22
2023,Ontario,"Sexual assault, level 2, weapon or bodily harm",35,1.84
2023,Ontario,"Sexual assault, level 1",35,79.0
2023,Ontario,Total sexual violations against children,35,17.15
2023,Ontario,"Assault, level 3, aggravated",35,7.14
2023,Ontario,"Assault, level 2, weapon or bodily harm",35,152.51
2023,Ontario,"Assault, level 1",35,387.99
2023,Ontario,Total robbery,35,53.61
2023,Ontario,Uttering threats,35,160.66
2023,Ontario,Total other violent violations,35,18.45
2023,Manitoba,Total violent Criminal Code violations,46,2561.28
2023,Manitoba,Homicide,46,5.16
2023,Manitoba,Total other violations causing death,46,0.41
2023,Manitoba,Attempted murder,46,1.58
2023,Manitoba,"Sexual assault, level 3, aggravated",46,0.27
2023,Manitoba,"Sexual assault, level 2, weapon or bodily harm",46,1.51
2023,Manitoba,"Sexual assault, level 1",46,123.18
2023,Manitoba,Total sexual violations against children,46,49.01
2023,Manitoba,"Assault, level 3, aggravated",46,52.17
2023,Manitoba,"Assault, level 2, weapon or bodily harm",46,533.84
2023,Manitoba,"Assault, level 1",46,981.62
2023,Manitoba,Total robbery,46,232.76
2023,Manitoba,Uttering threats,46,333.87
2023,Manitoba,Total other violent violations,46,24.33
2023,Saskatchewan,Total violent Criminal Code violations,47,2676.16
2023,Saskatchewan,Homicide,47,4.88
2023,Saskatchewan,Total other violations causing death,47,0.25
2023,Saskatchewan,Attempted murder,47,5.54
2023,Saskatchewan,"Sexual assault, level 3, aggravated",47,0.5
2023,Saskatchewan,"Sexual assault, level 2, weapon or bodily harm",47,2.4
2023,Saskatchewan,"Sexual assault, level 1",47,128.92
2023,Saskatchewan,Total sexual violations against children,47,48.62
2023,Saskatchewan,"Assault, level 3, aggravated",47,45.32
2023,Saskatchewan,"Assault, level 2, weapon or bodily harm",47,530.55
2023,Saskatchewan,"Assault, level 1",47,1013.89
2023,Saskatchewan,Total robbery,47,113.62
2023,Saskatchewan,Uttering threats,47,346.4
2023,Saskatchewan,Total other violent violations,47,35.64
2023,Alberta,Total violent Criminal Code violations,48,1619.51
2023,Alberta,Homicide,48,2.5
2023,Alberta,Total other violations causing death,48,0.26
2023,Alberta,Attempted murder,48,1.2
2023,Alberta,"Sexual assault, level 3, aggravated",48,0.32
2023,Alberta,"Sexual assault, level 2, weapon or bodily harm",48,2.75
2023,Alberta,"Sexual assault, level 1",48,92.37
2023,Alberta,Total sexual violations against children,48,32.38
2023,Alberta,"Assault, level 3, aggravated",48,19.32
2023,Alberta,"Assault, level 2, weapon or bodily harm",48,275.44
2023,Alberta,"Assault, level 1",48,591.95
2023,Alberta,Total robbery,48,70.89
2023,Alberta,Uttering threats,48,220.32
2023,Alberta,Total other violent violations,48,26.02
2023,British Columbia,Total violent Criminal Code violations,59,1567.75
2023,British Columbia,Homicide,59,2.22
2023,British Columbia,Total other violations causing death,59,0.22
2023,British Columbia,Attempted murder,59,1.28
2023,British Columbia,"Sexual assault, level 3, aggravated",59,0.09
2023,British Columbia,"Sexual assault, level 2, weapon or bodily harm",59,1.45
2023,British Columbia,"Sexual assault, level 1",59,79.33
2023,British Columbia,Total sexual violations against children,59,29.74
2023,British Columbia,"Assault, level 3, aggravated",59,7.12
2023,British Columbia,"Assault, level 2, weapon or bodily harm",59,215.62
2023,British Columbia,"Assault, level 1",59,532.07
2023,British Columbia,Total robbery,59,52.34
2023,British Columbia,Uttering threats,59,307.09
2023,British Columbia,Total other violent violations,59,16.04
2023,Yukon,Total violent Criminal Code violations,60,4982.07
2023,Yukon,Homicide,60,8.8
2023,Yukon,Total other violations causing death,60,2.2
2023,Yukon,Attempted murder,60,2.2
2023,Yukon,"Sexual assault, level 3, aggravated",60,0.0
2023,Yukon,"Sexual assault, level 2, weapon or bodily harm",60,6.6
2023,Yukon,"Sexual assault, level 1",60,235.36
2023,Yukon,Total sexual violations against children,60,81.38
2023,Yukon,"Assault, level 3, aggravated",60,37.39
2023,Yukon,"Assault, level 2, weapon or bodily harm",60,587.29
2023,Yukon,"Assault, level 1",60,2219.39
2023,Yukon,Total robbery,60,76.99
2023,Yukon,Uttering threats,60,866.64
2023,Yukon,Total other violent violations,60,61.59
2023,Northwest Territories,Total violent Criminal Code violations,61,11691.77
2023,Northwest Territories,Homicide,61,13.43
2023,Northwest Territories,Total other violations causing death,61,0.0
2023,Northwest Territories,Attempted murder,61,2.24
2023,Northwest Territories,"Sexual assault, level 3, aggravated",61,2.24
2023,Northwest Territories,"Sexual assault, level 2, weapon or bodily harm",61,6.71
2023,Northwest Territories,"Sexual assault, level 1",61,454.33
2023,Northwest Territories,Total sexual violations against children,61,132.05
2023,Northwest Territories,"Assault, level 3, aggravated",61,96.24
2023,Northwest Territories,"Assault, level 2, weapon or bodily harm",61,1378.66
2023,Northwest Territories,"Assault, level 1",61,6425.55
2023,Northwest Territories,Total robbery,61,120.86
2023,Northwest Territories,Uttering threats,61,1803.9
2023,Northwest Territories,Total other violent violations,61,91.76
2023,Nunavut,Total violent Criminal Code violations,62,13341.52
2023,Nunavut,Homicide,62,4.91
2023,Nunavut,Total other violations causing death,62,0.0
2023,Nunavut,Attempted murder,62,0.0
2023,Nunavut,"Sexual assault, level 3, aggravated",62,2.46
2023,Nunavut,"Sexual assault, level 2, weapon or bodily harm",62,27.03
2023,Nunavut,"Sexual assault, level 1",62,621.62
2023,Nunavut,Total sexual violations against children,62,420.15
2023,Nunavut,"Assault, level 3, aggravated",62,194.1
2023,Nunavut,"Assault, level 2, weapon or bodily harm",62,1928.75
2023,Nunavut,"Assault, level 1",62,6840.29
2023,Nunavut,Total robbery,62,63.88
2023,Nunavut,Uttering threats,62,1820.64
2023,Nunavut,Total other violent violations,62,125.31
2024,Canada,Homicide,,1.91
2024,Canada,Total other violations causing death,,0.22
2024,Canada,Attempted murder,,1.84
2024,Canada,"Sexual assault, level 3, aggravated",,0.3
2024,Canada,"Sexual assault, level 2, weapon or bodily harm",,1.9
2024,Canada,"Sexual assault, level 1",,87.08
2024,Canada,Total sexual violations against children,,31.75
2024,Canada,"Assault, level 3, aggravated",,10.3
2024,Canada,"Assault, level 2, weapon or bodily harm",,211.92
2024,Canada,"Assault, level 1",,521.84
2024,Canada,Total robbery,,58.17
2024,Canada,Uttering threats,,234.59
2024,Canada,Total other violent violations,,23.61
2024,Newfoundland and Labrador,Total violent Criminal Code violations,10,1890.15
2024,Newfoundland and Labrador,Homicide,10,0.73
2024,Newfoundland and Labrador,Total other violations causing death,10,0.18
2024,Newfoundland and Labrador,Attempted murder,10,0.37
2024,Newfoundland and Labrador,"Sexual assault, level 3, aggravated",10,0.18
2024,Newfoundland and Labrador,"Sexual assault, level 2, weapon or bodily harm",10,1.1
2024,Newfoundland and Labrador,"Sexual assault, level 1",10,78.31
2024,Newfoundland and Labrador,Total sexual violations against children,10,25.86
2024,Newfoundland and Labrador,"Assault, level 3, aggravated",10,11.55
2024,Newfoundland and Labrador,"Assault, level 2, weapon or bodily harm",10,192.76
2024,Newfoundland and Labrador,"Assault, level 1",10,713.44
2024,Newfoundland and Labrador,Total robbery,10,31.55
2024,Newfoundland and Labrador,Uttering threats,10,482.35
2024,Newfoundland and Labrador,Total other violent violations,10,21.82
2024,Prince Edward Island,Total violent Criminal Code violations,11,1513.86
2024,Prince Edward Island,Homicide,11,1.12
2024,Prince Edward Island,Total other violations causing death,11,0.0
2024,Prince Edward Island,Attempted murder,11,1.68
2024,Prince Edward Island,"Sexual assault, level 3, aggravated",11,0.0
2024,Prince Edward Island,"Sexual assault, level 2, weapon or bodily harm",11,1.68
2024,Prince Edward Island,"Sexual assault, level 1",11,94.09
2024,Prince Edward Island,Total sexual violations against children,11,36.96
2024,Prince Edward Island,"Assault, level 3, aggravated",11,2.24
2024,Prince Edward Island,"Assault, level 2, weapon or bodily harm",11,105.29
2024,Prince Edward Island,"Assault, level 1",11,472.7
2024,Prince Edward Island,Total robbery,11,14.0
2024,Prince Edward Island,Uttering threats,11,304.68
2024,Prince Edward Island,Total other violent violations,11,30.8
2024,Nova Scotia,Total violent Criminal Code violations,12,1538.03
2024,Nova Scotia,Homicide,12,2.32
2024,Nova Scotia,Total other violations causing death,12,0.28
2024,Nova Scotia,Attempted murder,12,3.53
2024,Nova Scotia,"Sexual assault, level 3, aggravated",12,0.93
2024,Nova Scotia,"Sexual assault, level 2, weapon or bodily harm",12,1.49
2024,Nova Scotia,"Sexual assault, level 1",12,81.29
2024,Nova Scotia,Total sexual violations against children,12,30.47
2024,Nova Scotia,"Assault, level 3, aggravated",12,10.03
2024,Nova Scotia,"Assault, level 2, weapon or bodily harm",12,160.45
2024,Nova Scotia,"Assault, level 1",12,522.4
2024,Nova Scotia,Total robbery,12,34.84
2024,Nova Scotia,Uttering threats,12,347.37
2024,Nova Scotia,Total other violent violations,12,26.29
2024,New Brunswick,Total violent Criminal Code violations,13,1756.65
2024,New Brunswick,Homicide,13,2.11
2024,New Brunswick,Total other violations causing death,13,0.59
2024,New Brunswick,Attempted murder,13,1.29
2024,New Brunswick,"Sexual assault, level 3, aggravated",13,0.35
2024,New Brunswick,"Sexual assault, level 2, weapon or bodily harm",13,2.69
2024,New Brunswick,"Sexual assault, level 1",13,87.43
2024,New Brunswick,Total sexual violations against children,13,31.95
2024,New Brunswick,"Assault, level 3, aggravated",13,11.7
2024,New Brunswick,"Assault, level 2, weapon or bodily harm",13,198.04
2024,New Brunswick,"Assault, level 1",13,619.41
2024,New Brunswick,Total robbery,13,22.71
2024,New Brunswick,Uttering threats,13,364.02
2024,New Brunswick,Total other violent violations,13,28.79
2024,Quebec,Total violent Criminal Code violations,24,1424.31
2024,Quebec,Homicide,24,1.07
2024,Quebec,Total other violations causing death,24,0.29
2024,Quebec,Attempted murder,24,2.14
2024,Quebec,"Sexual assault, level 3, aggravated",24,0.53
2024,Quebec,"Sexual assault, level 2, weapon or bodily harm",24,1.69
2024,Quebec,"Sexual assault, level 1",24,98.87
2024,Quebec,Total sexual violations against children,24,45.04
2024,Quebec,"Assault, level 3, aggravated",24,4.8
2024,Quebec,"Assault, level 2, weapon or bodily harm",24,200.31
2024,Quebec,"Assault, level 1",24,505.03
2024,Quebec,Total robbery,24,40.71
2024,Quebec,Uttering threats,24,243.57
2024,Quebec,Total other violent violations,24,34.26
2024,Ontario,Total violent Criminal Code violations,35,1085.08
2024,Ontario,Homicide,35,1.75
2024,Ontario,Total other violations causing death,35,0.04
2024,Ontario,Attempted murder,35,1.93
2024,Ontario,"Sexual assault, level 3, aggravated",35,0.17
2024,Ontario,"Sexual assault, level 2, weapon or bodily harm",35,1.9
2024,Ontario,"Sexual assault, level 1",35,78.75
2024,Ontario,Total sexual violations against children,35,16.88
2024,Ontario,"Assault, level 3, aggravated",35,6.19
2024,Ontario,"Assault, level 2, weapon or bodily harm",35,158.08
2024,Ontario,"Assault, level 1",35,395.41
2024,Ontario,Total robbery,35,54.7
2024,Ontario,Uttering threats,35,162.11
2024,Ontario,Total other violent violations,35,17.61
2024,Manitoba,Total violent Criminal Code violations,46,2421.07
2024,Manitoba,Homicide,46,6.29
2024,Manitoba,Total other violations causing death,46,0.54
2024,Manitoba,Attempted murder,46,1.87
2024,Manitoba,"Sexual assault, level 3, aggravated",46,0.13
2024,Manitoba,"Sexual assault, level 2, weapon or bodily harm",46,2.88
2024,Manitoba,"Sexual assault, level 1",46,115.64
2024,Manitoba,Total sexual violations against children,46,44.5
2024,Manitoba,"Assault, level 3, aggravated",46,42.43
2024,Manitoba,"Assault, level 2, weapon or bodily harm",46,486.38
2024,Manitoba,"Assault, level 1",46,932.74
2024,Manitoba,Total robbery,46,223.72
2024,Manitoba,Uttering threats,46,322.29
2024,Manitoba,Total other violent violations,46,22.95
2024,Saskatchewan,Total violent Criminal Code violations,47,2661.5
2024,Saskatchewan,Homicide,47,5.24
2024,Saskatchewan,Total other violations causing death,47,0.56
2024,Saskatchewan,Attempted murder,47,3.79
2024,Saskatchewan,"Sexual assault, level 3, aggravated",47,0.56
2024,Saskatchewan,"Sexual assault, level 2, weapon or bodily harm",47,2.82
2024,Saskatchewan,"Sexual assault, level 1",47,116.54
2024,Saskatchewan,Total sexual violations against children,47,49.2
2024,Saskatchewan,"Assault, level 3, aggravated",47,45.57
2024,Saskatchewan,"Assault, level 2, weapon or bodily harm",47,527.32
2024,Saskatchewan,"Assault, level 1",47,1016.97
2024,Saskatchewan,Total robbery,47,112.03
2024,Saskatchewan,Uttering threats,47,357.38
2024,Saskatchewan,Total other violent violations,47,35.81
2024,Alberta,Total violent Criminal Code violations,48,1544.29
2024,Alberta,Homicide,48,2.0
2024,Alberta,Total other violations causing death,48,0.31
2024,Alberta,Attempted murder,48,1.23
2024,Alberta,"Sexual assault, level 3, aggravated",48,0.29
2024,Alberta,"Sexual assault, level 2, weapon or bodily harm",48,2.5
2024,Alberta,"Sexual assault, level 1",48,80.0
2024,Alberta,Total sexual violations against children,48,28.8
2024,Alberta,"Assault, level 3, aggravated",48,17.57
2024,Alberta,"Assault, level 2, weapon or bodily harm",48,259.84
2024,Alberta,"Assault, level 1",48,574.79
2024,Alberta,Total robbery,48,65.37
2024,Alberta,Uttering threats,48,212.57
2024,Alberta,Total other violent violations,48,25.49
2024,British Columbia,Total violent Criminal Code violations,59,1497.82
2024,British Columbia,Homicide,59,1.63
2024,British Columbia,Total other violations causing death,59,0.3
2024,British Columbia,Attempted murder,59,0.98
2024,British Columbia,"Sexual assault, level 3, aggravated",59,0.18
2024,British Columbia,"Sexual assault, level 2, weapon or bodily harm",59,1.07
2024,British Columbia,"Sexual assault, level 1",59,77.14
2024,British Columbia,Total sexual violations against children,59,45.29
2024,British Columbia,"Assault, level 3, aggravated",59,6.32
2024,British Columbia,"Assault, level 2, weapon or bodily harm",59,191.47
2024,British Columbia,"Assault, level 1",59,508.6
2024,British Columbia,Total robbery,59,46.82
2024,British Columbia,Uttering threats,59,294.17
2024,British Columbia,Total other violent violations,59,16.69
2024,Yukon,Total violent Criminal Code violations,60,4958.89
2024,Yukon,Homicide,60,0.0
2024,Yukon,Total other violations causing death,60,0.0
2024,Yukon,Attempted murder,60,2.14
2024,Yukon,"Sexual assault, level 3, aggravated",60,0.0
2024,Yukon,"Sexual assault, level 2, weapon or bodily harm",60,4.28
2024,Yukon,"Sexual assault, level 1",60,233.38
2024,Yukon,Total sexual violations against children,60,38.54
2024,Yukon,"Assault, level 3, aggravated",60,23.55
2024,Yukon,"Assault, level 2, weapon or bodily harm",60,702.3
2024,Yukon,"Assault, level 1",60,2149.71
2024,Yukon,Total robbery,60,83.5
2024,Yukon,Uttering threats,60,952.81
2024,Yukon,Total other violent violations,60,36.4
2024,Northwest Territories,Total violent Criminal Code violations,61,11931.32
2024,Northwest Territories,Homicide,61,13.41
2024,Northwest Territories,Total other violations causing death,61,0.0
2024,Northwest Territories,Attempted murder,61,2.24
2024,Northwest Territories,"Sexual assault, level 3, aggravated",61,0.0
2024,Northwest Territories,"Sexual assault, level 2, weapon or bodily harm",61,8.94
2024,Northwest Territories,"Sexual assault, level 1",61,507.48
2024,Northwest Territories,Total sexual violations against children,61,149.78
2024,Northwest Territories,"Assault, level 3, aggravated",61,107.31
2024,Northwest Territories,"Assault, level 2, weapon or bodily harm",61,1471.02
2024,Northwest Territories,"Assault, level 1",61,6279.76
2024,Northwest Territories,Total robbery,61,176.61
2024,Northwest Territories,Uttering threats,61,1976.26
2024,Northwest Territories,Total other violent violations,61,107.31
2024,Nunavut,Total violent Criminal Code violations,62,12767.56
2024,Nunavut,Homicide,62,9.72
2024,Nunavut,Total other violations causing death,62,0.0
2024,Nunavut,Attempted murder,62,17.01
2024,Nunavut,"Sexual assault, level 3, aggravated",62,2.43
2024,Nunavut,"Sexual assault, level 2, weapon or bodily harm",62,21.87
2024,Nunavut,"Sexual assault, level 1",62,515.08
2024,Nunavut,Total sexual violations against children,62,342.57
2024,Nunavut,"Assault, level 3, aggravated",62,165.21
2024,Nunavut,"Assault, level 2, weapon or bodily harm",62,1880.51
2024,Nunavut,"Assault, level 1",62,6669.26
2024,Nunavut,Total robbery,62,75.32
2024,Nunavut,Uttering threats,62,2019.0
2024,Nunavut,Total other violent violations,62,106.9
