Year,Geography,Sex,Age group,Value
2020,Prince Edward Island,Both sexes,15 to 24 years,12.82
2020,Prince Edward Island,Both sexes,15 years and over,26.27
2020,Prince Edward Island,Both sexes,25 to 44 years,35.48
2020,Prince Edward Island,Both sexes,25 to 54 years,35.56
2020,Prince Edward Island,Both sexes,25 years and over,30.38
2020,Prince Edward Island,Both sexes,45 years and over,22.45
2020,Prince Edward Island,Both sexes,55 to 64 years,16.67
2020,Prince Edward Island,Both sexes,55 years and over,14.29
2020,Prince Edward Island,Both sexes,65 years and over,11.76
2020,Prince Edward Island,Females,15 to 24 years,17.39
2020,Prince Edward Island,Females,15 years and over,25.97
2020,Prince Edward Island,Females,25 to 44 years,30.43
2020,Prince Edward Island,Females,25 to 54 years,30.3
2020,Prince Edward Island,Females,25 years and over,25.93
2020,Prince Edward Island,Females,45 years and over,25.0
2020,Prince Edward Island,Females,55 to 64 years,15.38
2020,Prince Edward Island,Females,55 years and over,14.29
2020,Prince Edward Island,Females,65 years and over,25.0
2020,Prince Edward Island,Males,15 to 24 years,0.0
2020,Prince Edward Island,Males,15 years and over,20.0
2020,Prince Edward Island,Males,25 to 44 years,25.0
2020,Prince Edward Island,Males,25 to 54 years,27.27
2020,Prince Edward Island,Males,25 years and over,20.0
2020,Prince Edward Island,Males,45 years and over,17.65
2020,Prince Edward Island,Males,55 to 64 years,0.0
2020,Prince Edward Island,Males,55 years and over,14.29
2020,Prince Edward Island,Males,65 years and over,0.0
2020,Quebec,Both sexes,15 to 24 years,8.67
2020,Quebec,Both sexes,15 years and over,16.02
2020,Quebec,Both sexes,25 to 44 years,24.9
2020,Quebec,Both sexes,25 to 54 years,26.04
2020,Quebec,Both sexes,25 years and over,20.67
2020,Quebec,Both sexes,45 years and over,17.9
2020,Quebec,Both sexes,55 to 64 years,17.5
2020,Quebec,Both sexes,55 years and over,13.5
2020,Quebec,Both sexes,65 years and over,2.94
2020,Quebec,Females,15 to 24 years,6.82
2020,Quebec,Females,15 years and over,14.53
2020,Quebec,Females,25 to 44 years,20.92
2020,Quebec,Females,25 to 54 years,22.2
2020,Quebec,Females,25 years and over,18.45
2020,Quebec,Females,45 years and over,16.71
2020,Quebec,Females,55 to 64 years,15.65
2020,Quebec,Females,55 years and over,12.4
2020,Quebec,Females,65 years and over,0.0
2020,Quebec,Males,15 to 24 years,9.15
2020,Quebec,Males,15 years and over,18.4
2020,Quebec,Males,25 to 44 years,33.04
2020,Quebec,Males,25 to 54 years,34.63
2020,Quebec,Males,25 years and over,25.0
2020,Quebec,Males,45 years and over,18.54
2020,Quebec,Males,55 to 64 years,14.43
2020,Quebec,Males,55 years and over,13.79
2020,Quebec,Males,65 years and over,0.0
2020,Saskatchewan,Both sexes,15 to 24 years,26.79
2020,Saskatchewan,Both sexes,15 years and over,25.76
2020,Saskatchewan,Both sexes,25 to 44 years,33.91
2020,Saskatchewan,Both sexes,25 to 54 years,33.25
2020,Saskatchewan,Both sexes,25 years and over,25.63
2020,Saskatchewan,Both sexes,45 years and over,19.37
2020,Saskatchewan,Both sexes,55 to 64 years,17.2
2020,Saskatchewan,Both sexes,55 years and over,12.22
2020,Saskatchewan,Both sexes,65 years and over,5.31
2020,Saskatchewan,Females,15 to 24 years,25.3
2020,Saskatchewan,Females,15 years and over,23.29
2020,Saskatchewan,Females,25 to 44 years,26.21
2020,Saskatchewan,Females,25 to 54 years,26.03
2020,Saskatchewan,Females,25 years and over,22.37
2020,Saskatchewan,Females,45 years and over,17.36
2020,Saskatchewan,Females,55 to 64 years,13.46
2020,Saskatchewan,Females,55 years and over,10.9
2020,Saskatchewan,Females,65 years and over,0.0
2020,Saskatchewan,Males,15 to 24 years,26.32
2020,Saskatchewan,Males,15 years and over,30.56
2020,Saskatchewan,Males,25 to 44 years,46.99
2020,Saskatchewan,Males,25 to 54 years,51.38
2020,Saskatchewan,Males,25 years and over,31.39
2020,Saskatchewan,Males,45 years and over,15.0
2020,Saskatchewan,Males,55 to 64 years,11.32
2020,Saskatchewan,Males,55 years and over,7.83
2020,Saskatchewan,Males,65 years and over,0.0
2021,Alberta,Both sexes,15 to 24 years,20.76
2021,Alberta,Both sexes,15 years and over,26.83
2021,Alberta,Both sexes,25 to 44 years,33.11
2021,Alberta,Both sexes,25 to 54 years,33.05
2021,Alberta,Both sexes,25 years and over,29.5
2021,Alberta,Both sexes,45 years and over,26.43
2021,Alberta,Both sexes,55 to 64 years,29.48
2021,Alberta,Both sexes,55 years and over,22.85
2021,Alberta,Both sexes,65 years and over,7.92
2021,Alberta,Females,15 to 24 years,17.65
2021,Alberta,Females,15 years and over,23.16
2021,Alberta,Females,25 to 44 years,27.02
2021,Alberta,Females,25 to 54 years,27.35
2021,Alberta,Females,25 years and over,25.21
2021,Alberta,Females,45 years and over,23.55
2021,Alberta,Females,55 to 64 years,19.76
2021,Alberta,Females,55 years and over,16.4
2021,Alberta,Females,65 years and over,8.37
2021,Alberta,Males,15 to 24 years,25.44
2021,Alberta,Males,15 years and over,34.4
2021,Alberta,Males,25 to 44 years,51.96
2021,Alberta,Males,25 to 54 years,51.91
2021,Alberta,Males,25 years and over,40.05
2021,Alberta,Males,45 years and over,30.92
2021,Alberta,Males,55 to 64 years,32.62
2021,Alberta,Males,55 years and over,23.47
2021,Alberta,Males,65 years and over,0.0
2021,British Columbia,Both sexes,15 to 24 years,14.79
2021,British Columbia,Both sexes,15 years and over,20.21
2021,British Columbia,Both sexes,25 to 44 years,26.59
2021,British Columbia,Both sexes,25 to 54 years,25.57
2021,British Columbia,Both sexes,25 years and over,22.48
2021,British Columbia,Both sexes,45 years and over,19.39
2021,British Columbia,Both sexes,55 to 64 years,23.48
2021,British Columbia,Both sexes,55 years and over,17.61
2021,British Columbia,Both sexes,65 years and over,7.18
2021,British Columbia,Females,15 to 24 years,14.3
2021,British Columbia,Females,15 years and over,17.92
2021,British Columbia,Females,25 to 44 years,20.49
2021,British Columbia,Females,25 to 54 years,20.54
2021,British Columbia,Females,25 years and over,19.09
2021,British Columbia,Females,45 years and over,17.93
2021,British Columbia,Females,55 to 64 years,16.35
2021,British Columbia,Females,55 years and over,13.78
2021,British Columbia,Females,65 years and over,8.01
2021,British Columbia,Males,15 to 24 years,13.74
2021,British Columbia,Males,15 years and over,24.21
2021,British Columbia,Males,25 to 44 years,41.67
2021,British Columbia,Males,25 to 54 years,39.12
2021,British Columbia,Males,25 years and over,29.57
2021,British Columbia,Males,45 years and over,19.27
2021,British Columbia,Males,55 to 64 years,28.33
2021,British Columbia,Males,55 years and over,17.39
2021,British Columbia,Males,65 years and over,6.41
2021,Canada,Both sexes,15 to 24 years,14.27
2021,Canada,Both sexes,25 to 44 years,28.78
2021,Canada,Both sexes,25 to 54 years,29.27
2021,Canada,Both sexes,25 years and over,24.99
2021,Canada,Both sexes,45 years and over,22.17
2021,Canada,Both sexes,55 to 64 years,24.39
2021,Canada,Both sexes,55 years and over,18.44
2021,Canada,Both sexes,65 years and over,9.33
2021,Canada,Females,15 to 24 years,13.82
2021,Canada,Females,15 years and over,19.61
2021,Canada,Females,25 to 44 years,24.31
2021,Canada,Females,25 to 54 years,25.05
2021,Canada,Females,25 years and over,22.22
2021,Canada,Females,45 years and over,20.52
2021,Canada,Females,55 to 64 years,20.5
2021,Canada,Females,55 years and over,16.94
2021,Canada,Females,65 years and over,7.63
2021,Canada,Males,15 to 24 years,14.88
2021,Canada,Males,15 years and over,24.12
2021,Canada,Males,25 to 44 years,39.17
2021,Canada,Males,25 to 54 years,39.66
2021,Canada,Males,25 years and over,30.31
2021,Canada,Males,45 years and over,24.97
2021,Canada,Males,55 to 64 years,31.85
2021,Canada,Males,55 years and over,20.51
2021,Canada,Males,65 years and over,8.48
2021,Manitoba,Both sexes,15 to 24 years,18.18
2021,Manitoba,Both sexes,15 years and over,21.62
2021,Manitoba,Both sexes,25 to 44 years,27.35
2021,Manitoba,Both sexes,25 to 54 years,27.53
2021,Manitoba,Both sexes,25 years and over,23.23
2021,Manitoba,Both sexes,45 years and over,20.04
2021,Manitoba,Both sexes,55 to 64 years,19.49
2021,Manitoba,Both sexes,55 years and over,15.11
2021,Manitoba,Both sexes,65 years and over,6.03
2021,Manitoba,Females,15 to 24 years,17.36
2021,Manitoba,Females,15 years and over,19.95
2021,Manitoba,Females,25 to 44 years,23.68
2021,Manitoba,Females,25 to 54 years,24.27
2021,Manitoba,Females,25 years and over,21.27
2021,Manitoba,Females,45 years and over,19.01
2021,Manitoba,Females,55 to 64 years,10.92
2021,Manitoba,Females,55 years and over,8.77
2021,Manitoba,Females,65 years and over,0.0
2021,Manitoba,Males,15 to 24 years,17.58
2021,Manitoba,Males,15 years and over,24.52
2021,Manitoba,Males,25 to 44 years,36.9
2021,Manitoba,Males,25 to 54 years,35.65
2021,Manitoba,Males,25 years and over,27.45
2021,Manitoba,Males,45 years and over,17.54
2021,Manitoba,Males,55 to 64 years,16.88
2021,Manitoba,Males,55 years and over,12.06
2021,Manitoba,Males,65 years and over,0.0
2021,New Brunswick,Both sexes,15 to 24 years,13.66
2021,New Brunswick,Both sexes,15 years and over,19.89
2021,New Brunswick,Both sexes,25 to 44 years,24.03
2021,New Brunswick,Both sexes,25 to 54 years,29.47
2021,New Brunswick,Both sexes,25 years and over,22.6
2021,New Brunswick,Both sexes,45 years and over,18.22
2021,New Brunswick,Both sexes,55 to 64 years,17.39
2021,New Brunswick,Both sexes,55 years and over,12.2
2021,New Brunswick,Both sexes,65 years and over,0.0
2021,New Brunswick,Females,15 to 24 years,11.21
2021,New Brunswick,Females,15 years and over,18.44
2021,New Brunswick,Females,25 to 44 years,13.54
2021,New Brunswick,Females,25 to 54 years,22.14
2021,New Brunswick,Females,25 years and over,18.6
2021,New Brunswick,Females,45 years and over,13.79
2021,New Brunswick,Females,55 to 64 years,11.11
2021,New Brunswick,Females,55 years and over,8.82
2021,New Brunswick,Females,65 years and over,0.0
2021,New Brunswick,Males,15 to 24 years,7.87
2021,New Brunswick,Males,15 years and over,22.39
2021,New Brunswick,Males,25 to 44 years,18.18
2021,New Brunswick,Males,25 to 54 years,22.0
2021,New Brunswick,Males,25 years and over,21.43
2021,New Brunswick,Males,45 years and over,13.92
2021,New Brunswick,Males,55 to 64 years,0.0
2021,New Brunswick,Males,55 years and over,9.68
2021,New Brunswick,Males,65 years and over,0.0
2021,Newfoundland and Labrador,Both sexes,15 to 24 years,17.78
2021,Newfoundland and Labrador,Both sexes,15 years and over,29.53
2021,Newfoundland and Labrador,Both sexes,25 to 44 years,39.53
2021,Newfoundland and Labrador,Both sexes,25 to 54 years,39.23
2021,Newfoundland and Labrador,Both sexes,25 years and over,36.23
2021,Newfoundland and Labrador,Both sexes,45 years and over,27.5
2021,Newfoundland and Labrador,Both sexes,55 to 64 years,28.85
2021,Newfoundland and Labrador,Both sexes,55 years and over,22.08
2021,Newfoundland and Labrador,Both sexes,65 years and over,0.0
2021,Newfoundland and Labrador,Females,15 to 24 years,7.79
2021,Newfoundland and Labrador,Females,15 years and over,30.32
2021,Newfoundland and Labrador,Females,25 to 44 years,38.1
2021,Newfoundland and Labrador,Females,25 to 54 years,37.76
2021,Newfoundland and Labrador,Females,25 years and over,34.03
2021,Newfoundland and Labrador,Females,45 years and over,27.16
2021,Newfoundland and Labrador,Females,55 to 64 years,16.67
2021,Newfoundland and Labrador,Females,55 years and over,15.22
2021,Newfoundland and Labrador,Females,65 years and over,0.0
2021,Newfoundland and Labrador,Males,15 to 24 years,0.0
2021,Newfoundland and Labrador,Males,15 years and over,26.45
2021,Newfoundland and Labrador,Males,25 to 44 years,0.0
2021,Newfoundland and Labrador,Males,25 to 54 years,21.87
2021,Newfoundland and Labrador,Males,25 years and over,28.57
2021,Newfoundland and Labrador,Males,45 years and over,17.95
2021,Newfoundland and Labrador,Males,55 to 64 years,0.0
2021,Newfoundland and Labrador,Males,55 years and over,16.67
2021,Newfoundland and Labrador,Males,65 years and over,0.0
2021,Nova Scotia,Both sexes,15 to 24 years,16.08
2021,Nova Scotia,Both sexes,15 years and over,22.58
2021,Nova Scotia,Both sexes,25 to 44 years,35.34
2021,Nova Scotia,Both sexes,25 to 54 years,34.56
2021,Nova Scotia,Both sexes,25 years and over,25.72
2021,Nova Scotia,Both sexes,45 years and over,20.06
2021,Nova Scotia,Both sexes,55 to 64 years,15.29
2021,Nova Scotia,Both sexes,55 years and over,11.36
2021,Nova Scotia,Both sexes,65 years and over,6.48
2021,Nova Scotia,Females,15 to 24 years,11.18
2021,Nova Scotia,Females,15 years and over,21.19
2021,Nova Scotia,Females,25 to 44 years,31.33
2021,Nova Scotia,Females,25 to 54 years,31.22
2021,Nova Scotia,Females,25 years and over,23.75
2021,Nova Scotia,Females,45 years and over,17.02
2021,Nova Scotia,Females,55 to 64 years,12.61
2021,Nova Scotia,Females,55 years and over,9.82
2021,Nova Scotia,Females,65 years and over,0.0
2021,Nova Scotia,Males,15 to 24 years,11.21
2021,Nova Scotia,Males,15 years and over,25.08
2021,Nova Scotia,Males,25 to 44 years,39.39
2021,Nova Scotia,Males,25 to 54 years,37.78
2021,Nova Scotia,Males,25 years and over,30.89
2021,Nova Scotia,Males,45 years and over,19.2
2021,Nova Scotia,Males,55 to 64 years,20.0
2021,Nova Scotia,Males,55 years and over,13.86
2021,Nova Scotia,Males,65 years and over,8.93
2021,Ontario,Both sexes,15 to 24 years,16.66
2021,Ontario,Both sexes,15 years and over,24.07
2021,Ontario,Both sexes,25 to 44 years,32.09
2021,Ontario,Both sexes,25 to 54 years,33.1
2021,Ontario,Both sexes,25 years and over,28.08
2021,Ontario,Both sexes,45 years and over,24.98
2021,Ontario,Both sexes,55 to 64 years,26.76
2021,Ontario,Both sexes,55 years and over,19.94
2021,Ontario,Both sexes,65 years and over,8.11
2021,Ontario,Females,15 to 24 years,16.74
2021,Ontario,Females,15 years and over,22.64
2021,Ontario,Females,25 to 44 years,28.25
2021,Ontario,Females,25 to 54 years,29.12
2021,Ontario,Females,25 years and over,25.44
2021,Ontario,Females,45 years and over,23.2
2021,Ontario,Females,55 to 64 years,23.07
2021,Ontario,Females,55 years and over,18.5
2021,Ontario,Females,65 years and over,6.82
2021,Ontario,Males,15 to 24 years,16.51
2021,Ontario,Males,15 years and over,26.4
2021,Ontario,Males,25 to 44 years,39.65
2021,Ontario,Males,25 to 54 years,41.57
2021,Ontario,Males,25 years and over,32.81
2021,Ontario,Males,45 years and over,28.05
2021,Ontario,Males,55 to 64 years,33.84
2021,Ontario,Males,55 years and over,22.03
2021,Ontario,Males,65 years and over,9.26
2021,Prince Edward Island,Both sexes,15 to 24 years,13.64
2021,Prince Edward Island,Both sexes,15 years and over,23.08
2021,Prince Edward Island,Both sexes,25 to 44 years,33.33
2021,Prince Edward Island,Both sexes,25 to 54 years,34.09
2021,Prince Edward Island,Both sexes,25 years and over,24.42
2021,Prince Edward Island,Both sexes,45 years and over,16.07
2021,Prince Edward Island,Both sexes,55 to 64 years,12.5
2021,Prince Edward Island,Both sexes,55 years and over,14.29
2021,Prince Edward Island,Both sexes,65 years and over,0.0
2021,Prince Edward Island,Females,15 to 24 years,8.33
2021,Prince Edward Island,Females,15 years and over,18.52
2021,Prince Edward Island,Females,25 to 44 years,22.73
2021,Prince Edward Island,Females,25 to 54 years,24.24
2021,Prince Edward Island,Females,25 years and over,22.81
2021,Prince Edward Island,Females,45 years and over,17.14
2021,Prince Edward Island,Females,55 to 64 years,0.0
2021,Prince Edward Island,Females,55 years and over,8.33
2021,Prince Edward Island,Females,65 years and over,0.0
2021,Prince Edward Island,Males,15 to 24 years,10.0
2021,Prince Edward Island,Males,15 years and over,22.45
2021,Prince Edward Island,Males,25 to 44 years,0.0
2021,Prince Edward Island,Males,25 to 54 years,25.0
2021,Prince Edward Island,Males,25 years and over,24.14
2021,Prince Edward Island,Males,45 years and over,14.29
2021,Prince Edward Island,Males,55 to 64 years,0.0
2021,Prince Edward Island,Males,55 years and over,11.76
2021,Prince Edward Island,Males,65 years and over,0.0
2021,Quebec,Both sexes,15 to 24 years,6.32
2021,Quebec,Both sexes,15 years and over,13.73
2021,Quebec,Both sexes,25 to 44 years,19.75
2021,Quebec,Both sexes,25 to 54 years,21.25
2021,Quebec,Both sexes,25 years and over,18.6
2021,Quebec,Both sexes,45 years and over,17.89
2021,Quebec,Both sexes,55 to 64 years,19.92
2021,Quebec,Both sexes,55 years and over,15.24
2021,Quebec,Both sexes,65 years and over,5.62
2021,Quebec,Females,15 to 24 years,4.73
2021,Quebec,Females,15 years and over,12.69
2021,Quebec,Females,25 to 44 years,16.72
2021,Quebec,Females,25 to 54 years,18.4
2021,Quebec,Females,25 years and over,16.54
2021,Quebec,Females,45 years and over,16.4
2021,Quebec,Females,55 to 64 years,15.56
2021,Quebec,Females,55 years and over,13.5
2021,Quebec,Females,65 years and over,5.42
2021,Quebec,Males,15 to 24 years,6.68
2021,Quebec,Males,15 years and over,15.27
2021,Quebec,Males,25 to 44 years,25.98
2021,Quebec,Males,25 to 54 years,27.54
2021,Quebec,Males,25 years and over,22.12
2021,Quebec,Males,45 years and over,20.11
2021,Quebec,Males,55 to 64 years,27.54
2021,Quebec,Males,55 years and over,17.31
2021,Quebec,Males,65 years and over,5.53
2021,Saskatchewan,Both sexes,15 to 24 years,15.74
2021,Saskatchewan,Both sexes,15 years and over,21.18
2021,Saskatchewan,Both sexes,25 to 44 years,28.12
2021,Saskatchewan,Both sexes,25 to 54 years,28.81
2021,Saskatchewan,Both sexes,25 years and over,23.49
2021,Saskatchewan,Both sexes,45 years and over,20.15
2021,Saskatchewan,Both sexes,55 to 64 years,19.51
2021,Saskatchewan,Both sexes,55 years and over,15.9
2021,Saskatchewan,Both sexes,65 years and over,4.2
2021,Saskatchewan,Females,15 to 24 years,14.57
2021,Saskatchewan,Females,15 years and over,18.86
2021,Saskatchewan,Females,25 to 44 years,21.4
2021,Saskatchewan,Females,25 to 54 years,23.17
2021,Saskatchewan,Females,25 years and over,20.62
2021,Saskatchewan,Females,45 years and over,19.92
2021,Saskatchewan,Females,55 to 64 years,14.04
2021,Saskatchewan,Females,55 years and over,13.53
2021,Saskatchewan,Females,65 years and over,0.0
2021,Saskatchewan,Males,15 to 24 years,15.28
2021,Saskatchewan,Males,15 years and over,25.2
2021,Saskatchewan,Males,25 to 44 years,45.24
2021,Saskatchewan,Males,25 to 54 years,44.64
2021,Saskatchewan,Males,25 years and over,30.53
2021,Saskatchewan,Males,45 years and over,19.15
2021,Saskatchewan,Males,55 to 64 years,18.0
2021,Saskatchewan,Males,55 years and over,10.53
2021,Saskatchewan,Males,65 years and over,0.0
