Year,Geography,Source,GeoCode,Value
1996,British Columbia,Oil and Gas,59,11.35216911
1997,British Columbia,Oil and Gas,59,9.961690745
1998,British Columbia,Oil and Gas,59,11.01485706
1999,British Columbia,Oil and Gas,59,12.04958481
2000,British Columbia,Oil and Gas,59,11.23801809
2001,British Columbia,Oil and Gas,59,12.79255902
2002,British Columbia,Oil and Gas,59,12.25027535
2003,British Columbia,Oil and Gas,59,12.23131859
2004,British Columbia,Oil and Gas,59,13.03688391
2005,British Columbia,Oil and Gas,59,12.69118043
2006,British Columbia,Oil and Gas,59,13.51768851
2007,British Columbia,Oil and Gas,59,13.87739403
2008,British Columbia,Oil and Gas,59,14.33275087
2009,British Columbia,Oil and Gas,59,13.95181133
2010,British Columbia,Oil and Gas,59,14.09961057
2011,British Columbia,Oil and Gas,59,14.75985365
2012,British Columbia,Oil and Gas,59,13.93019381
2013,British Columbia,Oil and Gas,59,14.10008644
2014,British Columbia,Oil and Gas,59,14.01201202
2015,British Columbia,Oil and Gas,59,13.83581328
2016,British Columbia,Oil and Gas,59,13.57179915
2017,British Columbia,Oil and Gas,59,13.59329706
2018,British Columbia,Oil and Gas,59,13.53369327
2019,British Columbia,Oil and Gas,59,12.67431831
2020,British Columbia,Oil and Gas,59,12.77495709
1990,British Columbia,Electricity,59,0.86050405
1991,British Columbia,Electricity,59,0.527745943
1992,British Columbia,Electricity,59,0.994726541
1993,British Columbia,Electricity,59,1.972366772
1994,British Columbia,Electricity,59,1.675516548
1995,British Columbia,Electricity,59,1.802787537
1996,British Columbia,Electricity,59,0.272627496
1997,British Columbia,Electricity,59,0.61905177
1998,British Columbia,Electricity,59,1.35405044
1999,British Columbia,Electricity,59,0.689879687
2000,British Columbia,Electricity,59,1.656987305
2001,British Columbia,Electricity,59,2.22771678
2002,British Columbia,Electricity,59,0.708342802
2003,British Columbia,Electricity,59,0.745496004
2004,British Columbia,Electricity,59,0.943003257
2005,British Columbia,Electricity,59,1.02857182
2006,British Columbia,Electricity,59,1.093619598
2007,British Columbia,Electricity,59,0.869454649
2008,British Columbia,Electricity,59,1.221860646
2009,British Columbia,Electricity,59,1.07554899
2010,British Columbia,Electricity,59,0.978159935
2011,British Columbia,Electricity,59,0.301155561
2012,British Columbia,Electricity,59,0.270295942
2013,British Columbia,Electricity,59,0.381987076
2014,British Columbia,Electricity,59,0.292958901
2015,British Columbia,Electricity,59,0.251378821
2016,British Columbia,Electricity,59,0.435755154
2017,British Columbia,Electricity,59,0.37557388
2018,British Columbia,Electricity,59,0.53442803
2019,British Columbia,Electricity,59,0.80514758
2020,British Columbia,Electricity,59,0.250770567
1990,British Columbia,Transport,59,15.82459958
1991,British Columbia,Transport,59,15.61367912
1992,British Columbia,Transport,59,15.61745294
1993,British Columbia,Transport,59,15.94956963
1994,British Columbia,Transport,59,16.6017515
1995,British Columbia,Transport,59,17.13756081
1996,British Columbia,Transport,59,17.83294349
1997,British Columbia,Transport,59,18.81392997
1998,British Columbia,Transport,59,19.54073151
1999,British Columbia,Transport,59,19.83833352
2000,British Columbia,Transport,59,19.71665218
2001,British Columbia,Transport,59,19.48812383
2002,British Columbia,Transport,59,19.44907667
2003,British Columbia,Transport,59,20.08771653
2004,British Columbia,Transport,59,21.36548362
2005,British Columbia,Transport,59,20.96839617
2006,British Columbia,Transport,59,20.96331239
2007,British Columbia,Transport,59,21.31045713
2008,British Columbia,Transport,59,21.51368286
2009,British Columbia,Transport,59,20.07005832
2010,British Columbia,Transport,59,20.25789904
2011,British Columbia,Transport,59,19.83727319
2012,British Columbia,Transport,59,20.92835868
2013,British Columbia,Transport,59,22.00603532
2014,British Columbia,Transport,59,22.046344
2015,British Columbia,Transport,59,22.5813887
2016,British Columbia,Transport,59,23.69185724
2017,British Columbia,Transport,59,24.20507068
2018,British Columbia,Transport,59,25.59294116
2019,British Columbia,Transport,59,25.65251096
2020,British Columbia,Transport,59,23.38618358
1990,British Columbia,Heavy Industry,59,8.718147181
1991,British Columbia,Heavy Industry,59,8.975456036
1992,British Columbia,Heavy Industry,59,8.122482642
1993,British Columbia,Heavy Industry,59,8.196662106
1994,British Columbia,Heavy Industry,59,8.402211612
1995,British Columbia,Heavy Industry,59,8.504780729
1996,British Columbia,Heavy Industry,59,9.02453239
1997,British Columbia,Heavy Industry,59,9.146312456
1998,British Columbia,Heavy Industry,59,8.86744394
1999,British Columbia,Heavy Industry,59,9.245242206
2000,British Columbia,Heavy Industry,59,9.199726435
2001,British Columbia,Heavy Industry,59,8.158737513
2002,British Columbia,Heavy Industry,59,7.744465039
2003,British Columbia,Heavy Industry,59,7.960547921
2004,British Columbia,Heavy Industry,59,7.985405959
2005,British Columbia,Heavy Industry,59,7.105173834
2006,British Columbia,Heavy Industry,59,6.743995433
2007,British Columbia,Heavy Industry,59,6.607521278
2008,British Columbia,Heavy Industry,59,6.434466548
2009,British Columbia,Heavy Industry,59,6.070384282
2010,British Columbia,Heavy Industry,59,5.689673462
2011,British Columbia,Heavy Industry,59,5.739111081
2012,British Columbia,Heavy Industry,59,5.683981713
2013,British Columbia,Heavy Industry,59,5.390534061
2014,British Columbia,Heavy Industry,59,5.62920948
2015,British Columbia,Heavy Industry,59,5.710760255
2016,British Columbia,Heavy Industry,59,6.231752454
2017,British Columbia,Heavy Industry,59,6.331072647
2018,British Columbia,Heavy Industry,59,6.493470105
2019,British Columbia,Heavy Industry,59,6.359321591
2020,British Columbia,Heavy Industry,59,5.534449512
1990,British Columbia,Buildings,59,7.526837051
1991,British Columbia,Buildings,59,7.662539773
1992,British Columbia,Buildings,59,7.678466986
1993,British Columbia,Buildings,59,8.604348987
1994,British Columbia,Buildings,59,8.142324554
1995,British Columbia,Buildings,59,8.262330961
1996,British Columbia,Buildings,59,8.952390795
1997,British Columbia,Buildings,59,8.428000931
1998,British Columbia,Buildings,59,7.866182867
1999,British Columbia,Buildings,59,8.296982698
2000,British Columbia,Buildings,59,8.596933268
2001,British Columbia,Buildings,59,8.487692962
2002,British Columbia,Buildings,59,8.994327922
2003,British Columbia,Buildings,59,8.025276801
2004,British Columbia,Buildings,59,7.994571876
2005,British Columbia,Buildings,59,8.25428775
2006,British Columbia,Buildings,59,8.160314799
2007,British Columbia,Buildings,59,8.103965662
2008,British Columbia,Buildings,59,8.295978538
2009,British Columbia,Buildings,59,7.975782195
2010,British Columbia,Buildings,59,7.212963154
2011,British Columbia,Buildings,59,8.066179607
2012,British Columbia,Buildings,59,7.799263083
2013,British Columbia,Buildings,59,7.770215042
2014,British Columbia,Buildings,59,7.774123435
2015,British Columbia,Buildings,59,7.292315766
2016,British Columbia,Buildings,59,7.827193173
2017,British Columbia,Buildings,59,8.33886737
2018,British Columbia,Buildings,59,8.198953206
2019,British Columbia,Buildings,59,8.560988536
2020,British Columbia,Buildings,59,8.664216054
1990,British Columbia,Agriculture,59,2.476558934
1991,British Columbia,Agriculture,59,2.573150658
1992,British Columbia,Agriculture,59,2.692143932
1993,British Columbia,Agriculture,59,2.70697243
1994,British Columbia,Agriculture,59,2.638074505
1995,British Columbia,Agriculture,59,2.726649862
1996,British Columbia,Agriculture,59,2.783083735
1997,British Columbia,Agriculture,59,2.864042062
1998,British Columbia,Agriculture,59,2.762146566
1999,British Columbia,Agriculture,59,2.867016314
2000,British Columbia,Agriculture,59,2.933250144
2001,British Columbia,Agriculture,59,2.997367478
2002,British Columbia,Agriculture,59,2.799151206
2003,British Columbia,Agriculture,59,2.85889221
2004,British Columbia,Agriculture,59,2.880041061
2005,British Columbia,Agriculture,59,2.797433709
2006,British Columbia,Agriculture,59,2.579588973
2007,British Columbia,Agriculture,59,2.489080974
2008,British Columbia,Agriculture,59,2.395521282
2009,British Columbia,Agriculture,59,2.187668955
2010,British Columbia,Agriculture,59,2.401042986
2011,British Columbia,Agriculture,59,2.351298264
2012,British Columbia,Agriculture,59,2.485124327
2013,British Columbia,Agriculture,59,2.54594086
2014,British Columbia,Agriculture,59,2.523995635
2015,British Columbia,Agriculture,59,2.612392249
2016,British Columbia,Agriculture,59,2.835641607
2017,British Columbia,Agriculture,59,2.820024606
2018,British Columbia,Agriculture,59,2.984657796
2019,British Columbia,Agriculture,59,2.959500476
2020,British Columbia,Agriculture,59,3.042470736
1990,British Columbia,Waste,59,4.076259469
1991,British Columbia,Waste,59,4.091234311
1992,British Columbia,Waste,59,4.255806323
1993,British Columbia,Waste,59,4.393306259
1994,British Columbia,Waste,59,4.588847743
1995,British Columbia,Waste,59,4.810278526
1996,British Columbia,Waste,59,4.980781447
1997,British Columbia,Waste,59,4.953830866
1998,British Columbia,Waste,59,5.089978735
1999,British Columbia,Waste,59,5.123869195
2000,British Columbia,Waste,59,5.235907462
2001,British Columbia,Waste,59,5.083166341
2002,British Columbia,Waste,59,5.107582671
2003,British Columbia,Waste,59,5.093859786
2004,British Columbia,Waste,59,4.913564409
2005,British Columbia,Waste,59,4.775682068
2006,British Columbia,Waste,59,4.807016459
2007,British Columbia,Waste,59,4.753346472
2008,British Columbia,Waste,59,4.66686538
2009,British Columbia,Waste,59,4.655348381
2010,British Columbia,Waste,59,4.504103323
2011,British Columbia,Waste,59,4.427533045
2012,British Columbia,Waste,59,4.150365832
2013,British Columbia,Waste,59,3.947416584
2014,British Columbia,Waste,59,3.850796735
2015,British Columbia,Waste,59,3.764879912
2016,British Columbia,Waste,59,3.6252304
2017,British Columbia,Waste,59,3.553484928
2018,British Columbia,Waste,59,3.56112648
2019,British Columbia,Waste,59,3.556093848
2020,British Columbia,Waste,59,3.476162421
1990,British Columbia,Coal Production,59,1.753600135
1991,British Columbia,Coal Production,59,1.831365089
1992,British Columbia,Coal Production,59,1.520062442
1993,British Columbia,Coal Production,59,1.977637109
1994,British Columbia,Coal Production,59,2.153744474
1995,British Columbia,Coal Production,59,2.229338867
1996,British Columbia,Coal Production,59,2.310264994
1997,British Columbia,Coal Production,59,2.314717354
1998,British Columbia,Coal Production,59,1.957904967
1999,British Columbia,Coal Production,59,1.929668668
2000,British Columbia,Coal Production,59,1.918925557
2001,British Columbia,Coal Production,59,2.11836269
2002,British Columbia,Coal Production,59,1.90802136
2003,British Columbia,Coal Production,59,1.903001078
2004,British Columbia,Coal Production,59,2.039056135
2005,British Columbia,Coal Production,59,1.698179992
2006,British Columbia,Coal Production,59,1.614882553
2007,British Columbia,Coal Production,59,1.816266454
2008,British Columbia,Coal Production,59,1.749656464
2009,British Columbia,Coal Production,59,1.551460586
2010,British Columbia,Coal Production,59,1.882085925
2011,British Columbia,Coal Production,59,1.822684969
2012,British Columbia,Coal Production,59,1.993304647
2013,British Columbia,Coal Production,59,2.020168067
2014,British Columbia,Coal Production,59,1.860508442
2015,British Columbia,Coal Production,59,1.632505318
2016,British Columbia,Coal Production,59,1.83418125
2017,British Columbia,Coal Production,59,1.704761089
2018,British Columbia,Coal Production,59,1.978111921
2019,British Columbia,Coal Production,59,1.969702633
2020,British Columbia,Coal Production,59,1.893780625
1990,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.564554098
1991,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,1.9968337
1992,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.208988509
1993,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.501977997
1994,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.699653792
1995,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,3.731689176
1996,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,4.022749947
1997,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,3.625983525
1998,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,3.379563796
1999,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,3.466810512
2000,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,4.074040509
2001,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,4.484393869
2002,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,3.816031985
2003,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,4.11893468
2004,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,4.078135724
2005,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,4.240451084
2006,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.58388366
2007,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.83139523
2008,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.471134203
2009,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.082096913
2010,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.250424766
2011,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.150058978
2012,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.313069431
2013,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.481830853
2014,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.210875432
2015,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.366462313
2016,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.37808487
2017,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.486475065
2018,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.878412843
2019,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.490294475
2020,British Columbia,"Light Manufacturing, Construction and Forest Resources",59,2.723798178
1990,Yukon,Provincial Inventory Total,60,0.551845828
1991,Yukon,Provincial Inventory Total,60,0.514033185
1992,Yukon,Provincial Inventory Total,60,0.618971768
1993,Yukon,Provincial Inventory Total,60,0.517807878
1994,Yukon,Provincial Inventory Total,60,0.51613367
1995,Yukon,Provincial Inventory Total,60,0.582705219
1996,Yukon,Provincial Inventory Total,60,0.549131786
1997,Yukon,Provincial Inventory Total,60,0.54985306
1998,Yukon,Provincial Inventory Total,60,0.502031827
1999,Yukon,Provincial Inventory Total,60,0.593436783
2000,Yukon,Provincial Inventory Total,60,0.535383564
2001,Yukon,Provincial Inventory Total,60,0.531239361
2002,Yukon,Provincial Inventory Total,60,0.522056892
2003,Yukon,Provincial Inventory Total,60,0.516776862
2004,Yukon,Provincial Inventory Total,60,0.503675783
2005,Yukon,Provincial Inventory Total,60,0.568988241
2006,Yukon,Provincial Inventory Total,60,0.608946229
2007,Yukon,Provincial Inventory Total,60,0.628023602
2008,Yukon,Provincial Inventory Total,60,0.622090923
2009,Yukon,Provincial Inventory Total,60,0.580280899
2010,Yukon,Provincial Inventory Total,60,0.64798854
2011,Yukon,Provincial Inventory Total,60,0.685541606
2012,Yukon,Provincial Inventory Total,60,0.678770696
2013,Yukon,Provincial Inventory Total,60,0.601210236
2014,Yukon,Provincial Inventory Total,60,0.500839061
2015,Yukon,Provincial Inventory Total,60,0.53008319
2016,Yukon,Provincial Inventory Total,60,0.528484551
2017,Yukon,Provincial Inventory Total,60,0.564451134
2018,Yukon,Provincial Inventory Total,60,0.645008036
2019,Yukon,Provincial Inventory Total,60,0.691936968
2020,Yukon,Provincial Inventory Total,60,0.600610348
1990,Yukon,Oil and Gas,60,0.000325
1991,Yukon,Oil and Gas,60,0.003963079
1992,Yukon,Oil and Gas,60,0.118279719
1993,Yukon,Oil and Gas,60,0.081876828
1994,Yukon,Oil and Gas,60,0.070921267
1995,Yukon,Oil and Gas,60,0.118240428
1996,Yukon,Oil and Gas,60,0.088006847
1997,Yukon,Oil and Gas,60,0.105660489
1998,Yukon,Oil and Gas,60,0.112322464
1999,Yukon,Oil and Gas,60,0.161429663
2000,Yukon,Oil and Gas,60,0.135004166
2001,Yukon,Oil and Gas,60,0.103217813
2002,Yukon,Oil and Gas,60,0.082974865
2003,Yukon,Oil and Gas,60,0.066636138
2004,Yukon,Oil and Gas,60,0.052831651
2005,Yukon,Oil and Gas,60,0.076972722
2006,Yukon,Oil and Gas,60,0.090924001
2007,Yukon,Oil and Gas,60,0.098019299
2008,Yukon,Oil and Gas,60,0.056105554
2009,Yukon,Oil and Gas,60,0.021583179
2010,Yukon,Oil and Gas,60,0.029783198
2011,Yukon,Oil and Gas,60,0.022922544
2012,Yukon,Oil and Gas,60,0.02508127
2013,Yukon,Oil and Gas,60,2.64e-05
2014,Yukon,Oil and Gas,60,2.64e-05
2015,Yukon,Oil and Gas,60,2.64e-05
2016,Yukon,Oil and Gas,60,2.64e-05
2017,Yukon,Oil and Gas,60,2.64e-05
2018,Yukon,Oil and Gas,60,2.64e-05
2019,Yukon,Oil and Gas,60,2.64e-05
2020,Yukon,Oil and Gas,60,2.64e-05
1990,Yukon,Electricity,60,0.090232443
1991,Yukon,Electricity,60,0.055226356
1992,Yukon,Electricity,60,0.050597986
1993,Yukon,Electricity,60,0.029343119
1994,Yukon,Electricity,60,0.026671381
1995,Yukon,Electricity,60,0.051412303
1996,Yukon,Electricity,60,0.098091924
1997,Yukon,Electricity,60,0.08386203
1998,Yukon,Electricity,60,0.031278518
1999,Yukon,Electricity,60,0.029076688
2000,Yukon,Electricity,60,0.021305694
2001,Yukon,Electricity,60,0.021799104
2002,Yukon,Electricity,60,0.024439785
2003,Yukon,Electricity,60,0.019664701
2004,Yukon,Electricity,60,0.01774744
2005,Yukon,Electricity,60,0.022049849
2006,Yukon,Electricity,60,0.017478539
2007,Yukon,Electricity,60,0.017209638
2008,Yukon,Electricity,60,0.017478539
2009,Yukon,Electricity,60,0.016402937
2010,Yukon,Electricity,60,0.01801634
2011,Yukon,Electricity,60,0.026621159
2012,Yukon,Electricity,60,0.01774744
2013,Yukon,Electricity,60,0.016940738
2014,Yukon,Electricity,60,0.016402937
2015,Yukon,Electricity,60,0.018264816
2016,Yukon,Electricity,60,0.019363909
2017,Yukon,Electricity,60,0.024164922
2018,Yukon,Electricity,60,0.033886676
2019,Yukon,Electricity,60,0.049107461
2020,Yukon,Electricity,60,0.054707223
1990,Yukon,Transport,60,0.281138242
1991,Yukon,Transport,60,0.276097739
1992,Yukon,Transport,60,0.292528099
1993,Yukon,Transport,60,0.248687126
1994,Yukon,Transport,60,0.248977655
1995,Yukon,Transport,60,0.256081173
1996,Yukon,Transport,60,0.225459032
1997,Yukon,Transport,60,0.238505794
1998,Yukon,Transport,60,0.234948943
1999,Yukon,Transport,60,0.259688224
2000,Yukon,Transport,60,0.227956561
2001,Yukon,Transport,60,0.24248327
2002,Yukon,Transport,60,0.251862626
2003,Yukon,Transport,60,0.239095875
2004,Yukon,Transport,60,0.241944049
2005,Yukon,Transport,60,0.310648245
2006,Yukon,Transport,60,0.336601194
2007,Yukon,Transport,60,0.349983437
2008,Yukon,Transport,60,0.353626921
2009,Yukon,Transport,60,0.381487398
2010,Yukon,Transport,60,0.440361533
2011,Yukon,Transport,60,0.460391148
2012,Yukon,Transport,60,0.464057294
2013,Yukon,Transport,60,0.425591711
2014,Yukon,Transport,60,0.377108823
2015,Yukon,Transport,60,0.403315759
2016,Yukon,Transport,60,0.403557646
2017,Yukon,Transport,60,0.435339841
2018,Yukon,Transport,60,0.491359078
2019,Yukon,Transport,60,0.515093065
2020,Yukon,Transport,60,0.410968426
1990,Yukon,Heavy Industry,60,0.030874458
1991,Yukon,Heavy Industry,60,0.033562923
1992,Yukon,Heavy Industry,60,0.02229021
1993,Yukon,Heavy Industry,60,0.013473625
1994,Yukon,Heavy Industry,60,0.01509974
1995,Yukon,Heavy Industry,60,0.022600205
1996,Yukon,Heavy Industry,60,0.023030649
1997,Yukon,Heavy Industry,60,0.014349748
1998,Yukon,Heavy Industry,60,0.012655935
1999,Yukon,Heavy Industry,60,0.011180758
2000,Yukon,Heavy Industry,60,0.0200962
2001,Yukon,Heavy Industry,60,0.022013615
2002,Yukon,Heavy Industry,60,0.021374637
2003,Yukon,Heavy Industry,60,0.024491544
2004,Yukon,Heavy Industry,60,0.027737356
2005,Yukon,Heavy Industry,60,0.021143909
2006,Yukon,Heavy Industry,60,0.023047409
2007,Yukon,Heavy Industry,60,0.024300022
2008,Yukon,Heavy Industry,60,0.024480237
2009,Yukon,Heavy Industry,60,0.015844406
2010,Yukon,Heavy Industry,60,0.023606947
2011,Yukon,Heavy Industry,60,0.025105373
2012,Yukon,Heavy Industry,60,0.022425056
2013,Yukon,Heavy Industry,60,0.019324961
2014,Yukon,Heavy Industry,60,0.016414669
2015,Yukon,Heavy Industry,60,0.017738483
2016,Yukon,Heavy Industry,60,0.015344489
2017,Yukon,Heavy Industry,60,0.016772376
2018,Yukon,Heavy Industry,60,0.020579639
2019,Yukon,Heavy Industry,60,0.027091695
2020,Yukon,Heavy Industry,60,0.034381542
1990,Yukon,Buildings,60,0.109272685
1991,Yukon,Buildings,60,0.101100958
1992,Yukon,Buildings,60,0.086974581
1993,Yukon,Buildings,60,0.10009254
1994,Yukon,Buildings,60,0.105334746
1995,Yukon,Buildings,60,0.085899515
1996,Yukon,Buildings,60,0.073024002
1997,Yukon,Buildings,60,0.0646216
1998,Yukon,Buildings,60,0.067642111
1999,Yukon,Buildings,60,0.083936979
2000,Yukon,Buildings,60,0.091760755
2001,Yukon,Buildings,60,0.087791453
2002,Yukon,Buildings,60,0.085511374
2003,Yukon,Buildings,60,0.105080808
2004,Yukon,Buildings,60,0.108498398
2005,Yukon,Buildings,60,0.091146785
2006,Yukon,Buildings,60,0.093620244
2007,Yukon,Buildings,60,0.096932177
2008,Yukon,Buildings,60,0.107434674
2009,Yukon,Buildings,60,0.087838259
2010,Yukon,Buildings,60,0.082696352
2011,Yukon,Buildings,60,0.099496254
2012,Yukon,Buildings,60,0.100038265
2013,Yukon,Buildings,60,0.089796161
2014,Yukon,Buildings,60,0.043250151
2015,Yukon,Buildings,60,0.042645946
2016,Yukon,Buildings,60,0.039577428
2017,Yukon,Buildings,60,0.036486977
2018,Yukon,Buildings,60,0.044664394
2019,Yukon,Buildings,60,0.043179251
2020,Yukon,Buildings,60,0.043963106
1990,Yukon,Agriculture,60,0.001105398
1991,Yukon,Agriculture,60,0.004417515
1992,Yukon,Agriculture,60,0.008582241
1993,Yukon,Agriculture,60,0.005281163
1994,Yukon,Agriculture,60,0.005530415
1995,Yukon,Agriculture,60,0.008247179
1996,Yukon,Agriculture,60,0.006105276
1997,Yukon,Agriculture,60,0.005643977
1998,Yukon,Agriculture,60,0.007404493
1999,Yukon,Agriculture,60,0.010931644
2000,Yukon,Agriculture,60,0.001113685
2001,Yukon,Agriculture,60,0.014586864
2002,Yukon,Agriculture,60,0.01596676
2003,Yukon,Agriculture,60,0.023169599
2004,Yukon,Agriculture,60,0.016538668
2005,Yukon,Agriculture,60,0.008269334
2006,Yukon,Agriculture,60,0.006078354
2007,Yukon,Agriculture,60,0.0
2008,Yukon,Agriculture,60,0.0
2009,Yukon,Agriculture,60,0.0
2010,Yukon,Agriculture,60,0.0
2011,Yukon,Agriculture,60,0.0
2012,Yukon,Agriculture,60,0.0
2013,Yukon,Agriculture,60,0.0
2014,Yukon,Agriculture,60,0.0
2015,Yukon,Agriculture,60,0.0
2016,Yukon,Agriculture,60,0.000802
2017,Yukon,Agriculture,60,0.0
2018,Yukon,Agriculture,60,0.000829
2019,Yukon,Agriculture,60,0.0
2020,Yukon,Agriculture,60,0.0
1990,Yukon,Waste,60,0.02267757
1991,Yukon,Waste,60,0.02362067
1992,Yukon,Waste,60,0.024638493
1993,Yukon,Waste,60,0.02572226
1994,Yukon,Waste,60,0.026513222
1995,Yukon,Waste,60,0.027429104
1996,Yukon,Waste,60,0.028487296
1997,Yukon,Waste,60,0.029413217
1998,Yukon,Waste,60,0.030141194
1999,Yukon,Waste,60,0.030674725
2000,Yukon,Waste,60,0.031341047
2001,Yukon,Waste,60,0.031938285
2002,Yukon,Waste,60,0.032599516
2003,Yukon,Waste,60,0.032236396
2004,Yukon,Waste,60,0.03190312
2005,Yukon,Waste,60,0.031578936
2006,Yukon,Waste,60,0.031283346
2007,Yukon,Waste,60,0.031027627
2008,Yukon,Waste,60,0.03082868
2009,Yukon,Waste,60,0.030690278
2010,Yukon,Waste,60,0.030614651
2011,Yukon,Waste,60,0.03060059
2012,Yukon,Waste,60,0.030547966
2013,Yukon,Waste,60,0.030489679
2014,Yukon,Waste,60,0.030494808
2015,Yukon,Waste,60,0.03054977
2016,Yukon,Waste,60,0.031716953
2017,Yukon,Waste,60,0.032898506
2018,Yukon,Waste,60,0.034251704
2019,Yukon,Waste,60,0.03543718
2020,Yukon,Waste,60,0.036555603
1990,Yukon,Coal Production,60,0.0
1991,Yukon,Coal Production,60,0.0
1992,Yukon,Coal Production,60,0.0
1993,Yukon,Coal Production,60,0.0
1994,Yukon,Coal Production,60,0.0
1995,Yukon,Coal Production,60,0.0
1996,Yukon,Coal Production,60,0.0
1997,Yukon,Coal Production,60,0.0
1998,Yukon,Coal Production,60,0.0
1999,Yukon,Coal Production,60,0.0
2000,Yukon,Coal Production,60,0.0
2001,Yukon,Coal Production,60,0.0
2002,Yukon,Coal Production,60,0.0
2003,Yukon,Coal Production,60,0.0
2004,Yukon,Coal Production,60,0.0
2005,Yukon,Coal Production,60,0.0
2006,Yukon,Coal Production,60,0.0
2007,Yukon,Coal Production,60,0.0
2008,Yukon,Coal Production,60,0.0
2009,Yukon,Coal Production,60,0.0
2010,Yukon,Coal Production,60,0.0
2011,Yukon,Coal Production,60,0.0
2012,Yukon,Coal Production,60,0.0
2013,Yukon,Coal Production,60,0.0
2014,Yukon,Coal Production,60,0.0
2015,Yukon,Coal Production,60,0.0
2016,Yukon,Coal Production,60,0.0
2017,Yukon,Coal Production,60,0.0
2018,Yukon,Coal Production,60,0.0
2019,Yukon,Coal Production,60,0.0
2020,Yukon,Coal Production,60,0.0
1990,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.016220082
1991,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.016043946
1992,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.015080439
1993,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.013331217
1994,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.017085245
1995,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.012795312
1996,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.006926759
1997,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.007796204
1998,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.005638168
1999,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.0065181
2000,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.006805456
2001,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.007408957
2002,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.007327327
2003,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.0064018
2004,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.006475101
2005,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.00717846
2006,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.009913143
2007,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.010551401
2008,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.032136318
2009,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.026434444
2010,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.022909519
2011,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.020404538
2012,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.018873407
2013,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.019040621
2014,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.017141308
2015,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.017542048
2016,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.018095948
2017,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.018762147
2018,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.019411313
2019,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.022001949
2020,Yukon,"Light Manufacturing, Construction and Forest Resources",60,0.020008083
