Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2020,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2020,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2020,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",24.9
2020,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.2
2020,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.3
2020,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.3
2020,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
2020,data.15 to 24,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.7
2020,data.15 to 24,data.Females,data.Cerebrovascular diseases [I60-I69],0.4
2020,data.15 to 24,data.Females,data.Influenza and pneumonia [J09-J18],0.2
2020,data.15 to 24,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.3
2020,data.15 to 24,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.3
2020,data.15 to 24,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",10.8
2020,data.15 to 24,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.1
2020,data.25 to 34 years,data.Both sexes,data.Malignant neoplasms [C00-C97],6.1
2020,data.25 to 34 years,data.Both sexes,data.Diabetes mellitus [E10-E14],1.3
2020,data.25 to 34 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2020,data.25 to 34 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.3
2020,data.25 to 34 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.7
2020,data.25 to 34 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.7
2020,data.25 to 34 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.2
2020,data.25 to 34 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.6
2020,data.25 to 34 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",33.7
2020,data.25 to 34 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.9
2020,data.25 to 34 years,data.Males,data.Malignant neoplasms [C00-C97],5.8
2020,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.3
2020,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.0
2020,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.9
2020,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.8
2020,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],0.9
2020,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2020,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",2.1
2020,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",49.4
2020,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",20.2
2020,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],6.4
2020,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],1.4
2020,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2020,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.5
2020,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.7
2020,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.4
2020,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2020,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.0
2020,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",17.2
2020,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.3
2020,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],22.1
2020,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],2.7
2020,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.1
2020,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",9.9
2020,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],1.9
2020,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.3
2020,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.6
2020,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",5.5
2020,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",35.0
2020,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.7
2020,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],18.8
2020,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],3.7
2020,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.1
2020,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",14.8
2020,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],1.5
2020,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.7
2020,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.7
2020,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",6.0
2020,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",52.9
2020,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",20.8
2020,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],25.3
2020,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.7
2020,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.1
2020,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.0
2020,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],2.3
2020,data.35 to 44 years,data.Females,data.Influenza and pneumonia [J09-J18],1.0
2020,data.35 to 44 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.5
2020,data.35 to 44 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",4.9
2020,data.35 to 44 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",17.2
2020,data.35 to 44 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.6
2020,data.45 to 54 years,data.Both sexes,data.Malignant neoplasms [C00-C97],71.7
2020,data.45 to 54 years,data.Both sexes,data.Diabetes mellitus [E10-E14],6.8
2020,data.45 to 54 years,data.Both sexes,data.Alzheimer's disease [G30],0.1
2020,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",36.1
2020,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],6.5
2020,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],3.1
2020,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],2.9
2020,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.9
2020,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",34.0
2020,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.3
2020,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],65.7
2020,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],9.4
2020,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.2
2020,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",54.0
2020,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],7.3
2020,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],4.0
2020,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],3.4
2020,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",17.2
2020,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",52.0
2020,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",21.2
2020,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],77.6
2020,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.3
2020,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.1
2020,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",18.5
2020,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],5.7
2020,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],2.3
2020,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],2.4
2020,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",8.7
2020,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.4
2020,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.4
2020,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],239.3
2020,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],18.1
2020,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.1
2020,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",102.0
2020,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],17.1
2020,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],6.6
2020,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],19.1
2020,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",21.7
2020,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",33.8
2020,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.7
2020,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],249.3
2020,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],24.0
2020,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],0.9
2020,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",154.4
2020,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],20.2
2020,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],8.0
2020,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],21.7
2020,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",28.6
2020,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",51.5
2020,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",23.3
2020,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],229.5
2020,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],12.3
2020,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.3
2020,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",50.7
2020,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],14.0
2020,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],5.3
2020,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],16.5
2020,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",14.9
2020,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.4
2020,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.2
2020,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],565.2
2020,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],41.4
2020,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],9.0
2020,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",235.2
2020,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],50.2
2020,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],18.8
2020,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],69.3
2020,data.65 to 74 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",29.4
2020,data.65 to 74 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",37.6
2020,data.65 to 74 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.9
2020,data.65 to 74 years,data.Males,data.Malignant neoplasms [C00-C97],652.7
2020,data.65 to 74 years,data.Males,data.Diabetes mellitus [E10-E14],55.4
2020,data.65 to 74 years,data.Males,data.Alzheimer's disease [G30],9.0
2020,data.65 to 74 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",331.1
2020,data.65 to 74 years,data.Males,data.Cerebrovascular diseases [I60-I69],59.1
2020,data.65 to 74 years,data.Males,data.Influenza and pneumonia [J09-J18],23.6
2020,data.65 to 74 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],77.8
2020,data.65 to 74 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",42.1
2020,data.65 to 74 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",50.0
2020,data.65 to 74 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.0
2020,data.65 to 74 years,data.Females,data.Malignant neoplasms [C00-C97],483.9
2020,data.65 to 74 years,data.Females,data.Diabetes mellitus [E10-E14],28.4
2020,data.65 to 74 years,data.Females,data.Alzheimer's disease [G30],9.1
2020,data.65 to 74 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",146.1
2020,data.65 to 74 years,data.Females,data.Cerebrovascular diseases [I60-I69],41.9
2020,data.65 to 74 years,data.Females,data.Influenza and pneumonia [J09-J18],14.4
2020,data.65 to 74 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],61.3
2020,data.65 to 74 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",17.5
2020,data.65 to 74 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",26.1
2020,data.65 to 74 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.3
2020,data.75 to 84 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1154.0
2020,data.75 to 84 years,data.Both sexes,data.Diabetes mellitus [E10-E14],106.9
2020,data.75 to 84 years,data.Both sexes,data.Alzheimer's disease [G30],69.5
2020,data.75 to 84 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",648.5
2020,data.75 to 84 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],187.0
2020,data.75 to 84 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],65.9
2020,data.75 to 84 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],191.0
2020,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",31.4
2020,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",114.4
2020,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.6
2020,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1382.7
2020,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],133.2
2020,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],62.5
2020,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",838.4
2020,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],204.2
2020,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],81.3
2020,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],213.7
2020,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",42.0
2020,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",137.9
2020,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.1
2020,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],960.9
2020,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],84.6
2020,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],75.4
2020,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",488.2
2020,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],172.6
2020,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],52.9
2020,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],171.7
2020,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",22.5
2020,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",94.6
2020,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.3
2020,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2047.2
2020,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],270.7
2020,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],457.9
2020,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2797.7
2020,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],767.6
2020,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],378.7
2020,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],464.0
2020,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",29.4
2020,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",582.4
2020,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",12.3
2020,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2779.0
2020,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],322.8
2020,data.85 and over,data.Males,data.Alzheimer's disease [G30],363.6
2020,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3108.8
2020,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],721.2
2020,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],434.2
2020,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],576.6
2020,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",40.2
2020,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",612.0
2020,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",26.6
2020,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1619.7
2020,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],240.3
2020,data.85 and over,data.Females,data.Alzheimer's disease [G30],513.0
2020,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2616.1
2020,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],794.7
2020,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],346.2
2020,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],398.2
2020,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",23.1
2020,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",565.1
2020,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",3.9
2021,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],216.7
2021,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],19.5
2021,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],14.3
2021,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",144.6
2021,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],35.3
2021,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],10.8
2021,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],28.8
2021,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.1
2021,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",50.4
2021,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.9
2021,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],231.0
2021,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],21.5
2021,data.All ages,data.Males,data.Alzheimer's disease [G30],9.5
2021,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",159.8
2021,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],31.8
2021,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],11.3
2021,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],29.7
2021,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",15.4
2021,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",61.6
2021,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.9
2021,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],202.5
2021,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],17.6
2021,data.All ages,data.Females,data.Alzheimer's disease [G30],19.1
2021,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",129.5
2021,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],38.8
2021,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],10.3
2021,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],28.0
2021,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",8.8
2021,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",39.3
2021,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.9
2021,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1.8
2021,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.1
2021,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2021,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2021,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2021,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.1
2021,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2021,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.5
2021,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.4
2021,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.1
2021,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.1
2021,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2021,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.1
2021,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2021,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2021,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2021,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.9
2021,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",0.8
2021,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],1.5
2021,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.1
2021,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2021,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.3
2021,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.2
2021,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.1
2021,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2021,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2021,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.1
2021,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.0
2021,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],2.7
2021,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.5
2021,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2021,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.9
2021,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.3
2021,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2021,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.3
2021,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.2
2021,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",19.3
2021,data.15 to 24,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.7
2021,data.15 to 24,data.Males,data.Malignant neoplasms [C00-C97],3.2
2021,data.15 to 24,data.Males,data.Diabetes mellitus [E10-E14],0.6
2021,data.15 to 24,data.Males,data.Alzheimer's disease [G30],0.0
2021,data.15 to 24,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.0
2021,data.15 to 24,data.Males,data.Cerebrovascular diseases [I60-I69],0.3
2021,data.15 to 24,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2021,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2021,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.3
2021,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",24.6
2021,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.4
2021,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.2
2021,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.4
2021,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
