Year,data.Geography,data.Asset,GeoCode,Value
2022,data.Alberta,data.Institutional buildings,48,0.2322
2022,data.Alberta,data.Marine engineering infrastructure,48,0.2796
2022,data.Alberta,data.Transportation engineering infrastructure,48,0.3132
2022,data.Alberta,data.Waterworks infrastructure,48,0.281
2022,data.Alberta,data.Sewage infrastructure,48,0.281
2022,data.Alberta,data.Communications networks,48,0.1825
2022,data.Alberta,data.Electric power infrastructure,48,0.1864
2022,data.Alberta,data.Oil and gas engineering construction,48,0.1952
2022,data.Alberta,data.Other engineering construction,48,0.281
2022,data.Alberta,data.Other machinery and equipment,48,0.1577
2022,data.Alberta,data.Transportation machinery and equipment,48,0.1438
2022,data.British Columbia,data.Total assets,59,0.1889
2022,data.British Columbia,data.Commercial buildings,59,0.1632
2022,data.British Columbia,data.Institutional buildings,59,0.1648
2022,data.British Columbia,data.Marine engineering infrastructure,59,0.1918
2022,data.British Columbia,data.Transportation engineering infrastructure,59,0.2335
2022,data.British Columbia,data.Waterworks infrastructure,59,0.1925
2022,data.British Columbia,data.Sewage infrastructure,59,0.1918
2022,data.British Columbia,data.Communications networks,59,0.1519
2022,data.British Columbia,data.Electric power infrastructure,59,0.1766
2022,data.British Columbia,data.Oil and gas engineering construction,59,0.1803
2022,data.British Columbia,data.Other engineering construction,59,0.1931
2022,data.British Columbia,data.Other machinery and equipment,59,0.1056
2022,data.British Columbia,data.Transportation machinery and equipment,59,0.109
2022,data.Yukon,data.Total assets,60,0.1309
2022,data.Yukon,data.Commercial buildings,60,0.0818
2022,data.Yukon,data.Institutional buildings,60,0.0874
2022,data.Yukon,data.Marine engineering infrastructure,60,0.5293
2022,data.Yukon,data.Transportation engineering infrastructure,60,0.1166
2022,data.Yukon,data.Waterworks infrastructure,60,0.5302
2022,data.Yukon,data.Sewage infrastructure,60,0.5297
2022,data.Yukon,data.Communications networks,60,0.1176
2022,data.Yukon,data.Electric power infrastructure,60,0.0595
2022,data.Yukon,data.Oil and gas engineering construction,60,
2022,data.Yukon,data.Other engineering construction,60,0.519
2022,data.Yukon,data.Other machinery and equipment,60,0.1507
2022,data.Yukon,data.Transportation machinery and equipment,60,0.063
2022,data.Northwest Territories,data.Total assets,61,0.2227
2022,data.Northwest Territories,data.Commercial buildings,61,0.2309
2022,data.Northwest Territories,data.Institutional buildings,61,0.2402
2022,data.Northwest Territories,data.Marine engineering infrastructure,61,0.3893
2022,data.Northwest Territories,data.Transportation engineering infrastructure,61,0.22
2022,data.Northwest Territories,data.Waterworks infrastructure,61,0.3997
2022,data.Northwest Territories,data.Sewage infrastructure,61,0.4002
2022,data.Northwest Territories,data.Communications networks,61,0.1863
2022,data.Northwest Territories,data.Electric power infrastructure,61,0.1436
2022,data.Northwest Territories,data.Oil and gas engineering construction,61,0.1482
2022,data.Northwest Territories,data.Other engineering construction,61,0.3937
2022,data.Northwest Territories,data.Other machinery and equipment,61,0.1532
2022,data.Northwest Territories,data.Transportation machinery and equipment,61,0.4286
2022,data.Nunavut,data.Total assets,62,0.1632
2022,data.Nunavut,data.Commercial buildings,62,0.2031
2022,data.Nunavut,data.Institutional buildings,62,0.2103
2022,data.Nunavut,data.Marine engineering infrastructure,62,0.1771
2022,data.Nunavut,data.Transportation engineering infrastructure,62,0.1964
2022,data.Nunavut,data.Waterworks infrastructure,62,0.1768
2022,data.Nunavut,data.Sewage infrastructure,62,0.1804
2022,data.Nunavut,data.Communications networks,62,0.0403
2022,data.Nunavut,data.Electric power infrastructure,62,0.0395
2022,data.Nunavut,data.Oil and gas engineering construction,62,
2022,data.Nunavut,data.Other engineering construction,62,0.1769
2022,data.Nunavut,data.Other machinery and equipment,62,0.0953
2022,data.Nunavut,data.Transportation machinery and equipment,62,0.2079
2023,data.Canada,data.Commercial buildings,,0.1269
2023,data.Canada,data.Institutional buildings,,0.1295
2023,data.Canada,data.Marine engineering infrastructure,,0.1688
2023,data.Canada,data.Transportation engineering infrastructure,,0.2174
2023,data.Canada,data.Waterworks infrastructure,,0.2035
2023,data.Canada,data.Sewage infrastructure,,0.1974
2023,data.Canada,data.Communications networks,,0.1485
2023,data.Canada,data.Electric power infrastructure,,0.1239
2023,data.Canada,data.Oil and gas engineering construction,,0.1761
2023,data.Canada,data.Other engineering construction,,0.2011
2023,data.Canada,data.Other machinery and equipment,,0.135
2023,data.Canada,data.Transportation machinery and equipment,,0.2055
2023,data.Newfoundland and Labrador,data.Total assets,10,0.1488
2023,data.Newfoundland and Labrador,data.Commercial buildings,10,0.1492
2023,data.Newfoundland and Labrador,data.Institutional buildings,10,0.1503
2023,data.Newfoundland and Labrador,data.Marine engineering infrastructure,10,0.1412
2023,data.Newfoundland and Labrador,data.Transportation engineering infrastructure,10,0.1967
2023,data.Newfoundland and Labrador,data.Waterworks infrastructure,10,0.1423
2023,data.Newfoundland and Labrador,data.Sewage infrastructure,10,0.1423
2023,data.Newfoundland and Labrador,data.Communications networks,10,0.1986
2023,data.Newfoundland and Labrador,data.Electric power infrastructure,10,0.0994
2023,data.Newfoundland and Labrador,data.Oil and gas engineering construction,10,
2023,data.Newfoundland and Labrador,data.Other engineering construction,10,0.1422
2023,data.Newfoundland and Labrador,data.Other machinery and equipment,10,0.1158
2023,data.Newfoundland and Labrador,data.Transportation machinery and equipment,10,0.0877
2023,data.Prince Edward Island,data.Total assets,11,0.169
2023,data.Prince Edward Island,data.Commercial buildings,11,0.1009
2023,data.Prince Edward Island,data.Institutional buildings,11,0.1053
2023,data.Prince Edward Island,data.Marine engineering infrastructure,11,0.1801
2023,data.Prince Edward Island,data.Transportation engineering infrastructure,11,0.2407
2023,data.Prince Edward Island,data.Waterworks infrastructure,11,0.18
2023,data.Prince Edward Island,data.Sewage infrastructure,11,0.18
2023,data.Prince Edward Island,data.Communications networks,11,0.1391
2023,data.Prince Edward Island,data.Electric power infrastructure,11,0.0669
2023,data.Prince Edward Island,data.Oil and gas engineering construction,11,
2023,data.Prince Edward Island,data.Other engineering construction,11,0.1801
2023,data.Prince Edward Island,data.Other machinery and equipment,11,0.127
2023,data.Prince Edward Island,data.Transportation machinery and equipment,11,0.0858
2023,data.Nova Scotia,data.Total assets,12,0.1171
2023,data.Nova Scotia,data.Commercial buildings,12,0.1537
2023,data.Nova Scotia,data.Institutional buildings,12,0.1601
2023,data.Nova Scotia,data.Marine engineering infrastructure,12,0.0687
2023,data.Nova Scotia,data.Transportation engineering infrastructure,12,0.1156
2023,data.Nova Scotia,data.Waterworks infrastructure,12,0.0687
2023,data.Nova Scotia,data.Sewage infrastructure,12,0.0687
2023,data.Nova Scotia,data.Communications networks,12,0.1472
2023,data.Nova Scotia,data.Electric power infrastructure,12,0.0883
2023,data.Nova Scotia,data.Oil and gas engineering construction,12,0.154
2023,data.Nova Scotia,data.Other engineering construction,12,0.0689
2023,data.Nova Scotia,data.Other machinery and equipment,12,0.0971
2023,data.Nova Scotia,data.Transportation machinery and equipment,12,0.1097
2023,data.New Brunswick,data.Total assets,13,0.0982
2023,data.New Brunswick,data.Commercial buildings,13,0.0996
2023,data.New Brunswick,data.Institutional buildings,13,0.1033
2023,data.New Brunswick,data.Marine engineering infrastructure,13,0.1131
2023,data.New Brunswick,data.Transportation engineering infrastructure,13,0.1205
2023,data.New Brunswick,data.Waterworks infrastructure,13,0.1131
2023,data.New Brunswick,data.Sewage infrastructure,13,0.1131
2023,data.New Brunswick,data.Communications networks,13,0.0997
2023,data.New Brunswick,data.Electric power infrastructure,13,0.0541
2023,data.New Brunswick,data.Oil and gas engineering construction,13,0.2577
2023,data.New Brunswick,data.Other engineering construction,13,0.1131
2023,data.New Brunswick,data.Other machinery and equipment,13,0.0998
2023,data.New Brunswick,data.Transportation machinery and equipment,13,0.1277
2023,data.Quebec,data.Total assets,24,0.1397
2023,data.Quebec,data.Commercial buildings,24,0.1207
2023,data.Quebec,data.Institutional buildings,24,0.1268
2023,data.Quebec,data.Marine engineering infrastructure,24,0.2065
2023,data.Quebec,data.Transportation engineering infrastructure,24,0.1667
2023,data.Quebec,data.Waterworks infrastructure,24,0.2066
2023,data.Quebec,data.Sewage infrastructure,24,0.2066
2023,data.Quebec,data.Communications networks,24,0.1094
2023,data.Quebec,data.Electric power infrastructure,24,0.0736
2023,data.Quebec,data.Oil and gas engineering construction,24,0.1216
2023,data.Quebec,data.Other engineering construction,24,0.2065
2023,data.Quebec,data.Other machinery and equipment,24,0.0901
2023,data.Quebec,data.Transportation machinery and equipment,24,0.0939
2023,data.Ontario,data.Total assets,35,0.1751
2023,data.Ontario,data.Commercial buildings,35,0.0906
2023,data.Ontario,data.Institutional buildings,35,0.0941
2023,data.Ontario,data.Marine engineering infrastructure,35,0.1962
2023,data.Ontario,data.Transportation engineering infrastructure,35,0.2387
2023,data.Ontario,data.Waterworks infrastructure,35,0.1963
2023,data.Ontario,data.Sewage infrastructure,35,0.1963
2023,data.Ontario,data.Communications networks,35,0.1618
2023,data.Ontario,data.Electric power infrastructure,35,0.132
2023,data.Ontario,data.Oil and gas engineering construction,35,0.1902
2023,data.Ontario,data.Other engineering construction,35,0.1962
2023,data.Ontario,data.Other machinery and equipment,35,0.1409
2023,data.Ontario,data.Transportation machinery and equipment,35,0.2359
2023,data.Manitoba,data.Total assets,46,0.2051
2023,data.Manitoba,data.Commercial buildings,46,0.1574
2023,data.Manitoba,data.Institutional buildings,46,0.1606
2023,data.Manitoba,data.Marine engineering infrastructure,46,0.2113
2023,data.Manitoba,data.Transportation engineering infrastructure,46,0.2445
2023,data.Manitoba,data.Waterworks infrastructure,46,0.2113
2023,data.Manitoba,data.Sewage infrastructure,46,0.2113
2023,data.Manitoba,data.Communications networks,46,0.1696
2023,data.Manitoba,data.Electric power infrastructure,46,0.1721
2023,data.Manitoba,data.Oil and gas engineering construction,46,0.4418
2023,data.Manitoba,data.Other engineering construction,46,0.2081
2023,data.Manitoba,data.Other machinery and equipment,46,0.1421
2023,data.Manitoba,data.Transportation machinery and equipment,46,0.2312
2023,data.Saskatchewan,data.Total assets,47,0.2969
2023,data.Saskatchewan,data.Commercial buildings,47,0.1814
2023,data.Saskatchewan,data.Institutional buildings,47,0.1842
2023,data.Saskatchewan,data.Marine engineering infrastructure,47,0.2956
2023,data.Saskatchewan,data.Transportation engineering infrastructure,47,0.3834
2023,data.Saskatchewan,data.Waterworks infrastructure,47,0.296
2023,data.Saskatchewan,data.Sewage infrastructure,47,0.2962
2023,data.Saskatchewan,data.Communications networks,47,0.3238
2023,data.Saskatchewan,data.Electric power infrastructure,47,0.2166
2023,data.Saskatchewan,data.Oil and gas engineering construction,47,0.4109
2023,data.Saskatchewan,data.Other engineering construction,47,0.2972
2023,data.Saskatchewan,data.Other machinery and equipment,47,0.1489
2023,data.Saskatchewan,data.Transportation machinery and equipment,47,0.2627
2023,data.Alberta,data.Total assets,48,0.2112
2023,data.Alberta,data.Commercial buildings,48,0.2071
2023,data.Alberta,data.Institutional buildings,48,0.2161
2023,data.Alberta,data.Marine engineering infrastructure,48,0.2343
2023,data.Alberta,data.Transportation engineering infrastructure,48,0.2865
2023,data.Alberta,data.Waterworks infrastructure,48,0.2343
2023,data.Alberta,data.Sewage infrastructure,48,0.2343
2023,data.Alberta,data.Communications networks,48,0.1566
2023,data.Alberta,data.Electric power infrastructure,48,0.1544
2023,data.Alberta,data.Oil and gas engineering construction,48,0.1746
2023,data.Alberta,data.Other engineering construction,48,0.2343
2023,data.Alberta,data.Other machinery and equipment,48,0.1375
2023,data.Alberta,data.Transportation machinery and equipment,48,0.2503
2023,data.British Columbia,data.Total assets,59,0.1596
2023,data.British Columbia,data.Commercial buildings,59,0.1267
2023,data.British Columbia,data.Institutional buildings,59,0.1317
2023,data.British Columbia,data.Marine engineering infrastructure,59,0.1652
2023,data.British Columbia,data.Transportation engineering infrastructure,59,0.1949
2023,data.British Columbia,data.Waterworks infrastructure,59,0.1652
2023,data.British Columbia,data.Sewage infrastructure,59,0.1652
2023,data.British Columbia,data.Communications networks,59,0.1235
2023,data.British Columbia,data.Electric power infrastructure,59,0.1439
2023,data.British Columbia,data.Oil and gas engineering construction,59,0.1615
2023,data.British Columbia,data.Other engineering construction,59,0.1651
2023,data.British Columbia,data.Other machinery and equipment,59,0.0938
2023,data.British Columbia,data.Transportation machinery and equipment,59,0.2406
2023,data.Yukon,data.Total assets,60,0.1094
2023,data.Yukon,data.Commercial buildings,60,0.072
2023,data.Yukon,data.Institutional buildings,60,0.0768
2023,data.Yukon,data.Marine engineering infrastructure,60,0.3668
2023,data.Yukon,data.Transportation engineering infrastructure,60,0.1021
2023,data.Yukon,data.Waterworks infrastructure,60,0.3672
2023,data.Yukon,data.Sewage infrastructure,60,0.3668
2023,data.Yukon,data.Communications networks,60,0.1049
2023,data.Yukon,data.Electric power infrastructure,60,0.0529
2023,data.Yukon,data.Oil and gas engineering construction,60,
2023,data.Yukon,data.Other engineering construction,60,0.3541
2023,data.Yukon,data.Other machinery and equipment,60,0.11
2023,data.Yukon,data.Transportation machinery and equipment,60,0.0951
2023,data.Northwest Territories,data.Total assets,61,0.2066
2023,data.Northwest Territories,data.Commercial buildings,61,0.1681
2023,data.Northwest Territories,data.Institutional buildings,61,0.177
2023,data.Northwest Territories,data.Marine engineering infrastructure,61,0.3586
2023,data.Northwest Territories,data.Transportation engineering infrastructure,61,0.2085
2023,data.Northwest Territories,data.Waterworks infrastructure,61,0.3607
2023,data.Northwest Territories,data.Sewage infrastructure,61,0.3607
2023,data.Northwest Territories,data.Communications networks,61,0.1849
2023,data.Northwest Territories,data.Electric power infrastructure,61,0.1386
2023,data.Northwest Territories,data.Oil and gas engineering construction,61,0.1237
2023,data.Northwest Territories,data.Other engineering construction,61,0.363
2023,data.Northwest Territories,data.Other machinery and equipment,61,0.1111
2023,data.Northwest Territories,data.Transportation machinery and equipment,61,0.1159
2023,data.Nunavut,data.Total assets,62,0.1378
2023,data.Nunavut,data.Commercial buildings,62,0.1603
2023,data.Nunavut,data.Institutional buildings,62,0.1684
2023,data.Nunavut,data.Marine engineering infrastructure,62,0.1589
2023,data.Nunavut,data.Transportation engineering infrastructure,62,0.1692
2023,data.Nunavut,data.Waterworks infrastructure,62,0.159
2023,data.Nunavut,data.Sewage infrastructure,62,0.159
2023,data.Nunavut,data.Communications networks,62,0.0267
2023,data.Nunavut,data.Electric power infrastructure,62,0.0358
2023,data.Nunavut,data.Oil and gas engineering construction,62,
2023,data.Nunavut,data.Other engineering construction,62,0.1589
2023,data.Nunavut,data.Other machinery and equipment,62,0.097
2023,data.Nunavut,data.Transportation machinery and equipment,62,0.2405
