Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2022,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",35.6
2022,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],6.5
2022,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],3.0
2022,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],2.5
2022,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.6
2022,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",44.7
2022,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.4
2022,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],64.0
2022,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],9.9
2022,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.1
2022,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",54.1
2022,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],7.7
2022,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],3.4
2022,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],2.9
2022,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",16.7
2022,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",67.8
2022,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",22.6
2022,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],77.1
2022,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.1
2022,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.3
2022,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",17.3
2022,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],5.3
2022,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],2.7
2022,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],2.1
2022,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",8.6
2022,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",21.9
2022,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.3
2022,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],228.9
2022,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],17.1
2022,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.3
2022,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",104.4
2022,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],17.3
2022,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],7.2
2022,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],21.8
2022,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",23.8
2022,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",44.3
2022,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.6
2022,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],241.1
2022,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],22.7
2022,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],1.2
2022,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",157.0
2022,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],19.8
2022,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],9.2
2022,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],23.8
2022,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",32.4
2022,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",68.8
2022,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",22.6
2022,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],217.0
2022,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],11.5
2022,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.3
2022,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",52.7
2022,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],14.9
2022,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],5.3
2022,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],19.9
2022,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",15.4
2022,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",20.3
2022,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.7
2022,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],557.5
2022,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],39.1
2022,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],9.8
2022,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",255.1
2022,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],50.4
2022,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],18.9
2022,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],74.2
2022,data.65 to 74 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",31.6
2022,data.65 to 74 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",46.6
2022,data.65 to 74 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.7
2022,data.65 to 74 years,data.Males,data.Malignant neoplasms [C00-C97],633.0
2022,data.65 to 74 years,data.Males,data.Diabetes mellitus [E10-E14],51.1
2022,data.65 to 74 years,data.Males,data.Alzheimer's disease [G30],10.1
2022,data.65 to 74 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",362.7
2022,data.65 to 74 years,data.Males,data.Cerebrovascular diseases [I60-I69],60.0
2022,data.65 to 74 years,data.Males,data.Influenza and pneumonia [J09-J18],24.3
2022,data.65 to 74 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],83.9
2022,data.65 to 74 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",42.0
2022,data.65 to 74 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",62.4
2022,data.65 to 74 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.6
2022,data.65 to 74 years,data.Females,data.Malignant neoplasms [C00-C97],487.1
2022,data.65 to 74 years,data.Females,data.Diabetes mellitus [E10-E14],28.0
2022,data.65 to 74 years,data.Females,data.Alzheimer's disease [G30],9.6
2022,data.65 to 74 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",154.7
2022,data.65 to 74 years,data.Females,data.Cerebrovascular diseases [I60-I69],41.5
2022,data.65 to 74 years,data.Females,data.Influenza and pneumonia [J09-J18],13.9
2022,data.65 to 74 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],65.1
2022,data.65 to 74 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",21.9
2022,data.65 to 74 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",31.9
2022,data.65 to 74 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.3
2022,data.75 to 84 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1134.8
2022,data.75 to 84 years,data.Both sexes,data.Diabetes mellitus [E10-E14],99.1
2022,data.75 to 84 years,data.Both sexes,data.Alzheimer's disease [G30],63.2
2022,data.75 to 84 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",666.1
2022,data.75 to 84 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],181.8
2022,data.75 to 84 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],65.6
2022,data.75 to 84 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],194.7
2022,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",37.0
2022,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",133.1
2022,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.5
2022,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1355.3
2022,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],125.3
2022,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],54.0
2022,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",858.0
2022,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],190.2
2022,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],75.2
2022,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],212.8
2022,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",46.4
2022,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",154.9
2022,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.4
2022,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],946.8
2022,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],76.7
2022,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],71.0
2022,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",502.3
2022,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],174.6
2022,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],57.4
2022,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],179.2
2022,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",28.9
2022,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",114.6
2022,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.7
2022,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2060.3
2022,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],281.0
2022,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],413.9
2022,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2929.5
2022,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],754.0
2022,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],369.2
2022,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],444.6
2022,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",34.9
2022,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",691.8
2022,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.2
2022,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2756.1
2022,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],339.8
2022,data.85 and over,data.Males,data.Alzheimer's disease [G30],308.2
2022,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3343.3
2022,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],736.9
2022,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],448.9
2022,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],541.0
2022,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",52.4
2022,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",707.2
2022,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",21.4
2022,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1654.7
2022,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],246.7
2022,data.85 and over,data.Females,data.Alzheimer's disease [G30],475.6
2022,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2688.2
2022,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],763.9
2022,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],322.7
2022,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],388.4
2022,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",24.8
2022,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",682.9
2022,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.2
2023,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],211.9
2023,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],18.2
2023,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],13.1
2023,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",145.1
2023,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],34.6
2023,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],15.9
2023,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],32.5
2023,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",11.0
2023,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",51.7
2023,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.6
2023,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],223.6
2023,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],20.5
2023,data.All ages,data.Males,data.Alzheimer's disease [G30],8.9
2023,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",159.8
2023,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],32.0
2023,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],15.8
2023,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],32.5
2023,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",13.7
2023,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",61.5
2023,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.4
2023,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],200.2
2023,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],16.0
2023,data.All ages,data.Females,data.Alzheimer's disease [G30],17.3
2023,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",130.4
2023,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],37.2
2023,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],16.1
2023,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],32.5
2023,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",8.2
2023,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",41.9
2023,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.8
2023,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],2.0
2023,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.1
2023,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2023,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.3
2023,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.1
2023,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.4
2023,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2023,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2023,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.6
2023,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.0
2023,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.2
2023,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.1
2023,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2023,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2023,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.1
2023,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2023,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2023,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2023,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.9
2023,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.5
2023,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],1.9
2023,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.2
2023,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2023,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2023,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.2
2023,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.3
2023,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2023,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2023,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.1
2023,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.2
2023,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],2.6
2023,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.4
2023,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2023,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.8
2023,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.3
2023,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.2
2023,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2023,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2023,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.2
2023,data.15 to 24,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.5
2023,data.15 to 24,data.Males,data.Malignant neoplasms [C00-C97],3.0
2023,data.15 to 24,data.Males,data.Diabetes mellitus [E10-E14],0.4
2023,data.15 to 24,data.Males,data.Alzheimer's disease [G30],0.0
2023,data.15 to 24,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.9
2023,data.15 to 24,data.Males,data.Cerebrovascular diseases [I60-I69],0.3
2023,data.15 to 24,data.Males,data.Influenza and pneumonia [J09-J18],0.2
2023,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.2
2023,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2023,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",21.4
2023,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.2
2023,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.1
2023,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.3
2023,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
2023,data.15 to 24,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.6
2023,data.15 to 24,data.Females,data.Cerebrovascular diseases [I60-I69],0.3
2023,data.15 to 24,data.Females,data.Influenza and pneumonia [J09-J18],0.1
2023,data.15 to 24,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2023,data.15 to 24,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.2
2023,data.15 to 24,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",10.8
2023,data.15 to 24,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",5.6
2023,data.25 to 34 years,data.Both sexes,data.Malignant neoplasms [C00-C97],6.5
2023,data.25 to 34 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.9
2023,data.25 to 34 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2023,data.25 to 34 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.8
2023,data.25 to 34 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.5
2023,data.25 to 34 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.8
2023,data.25 to 34 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.2
2023,data.25 to 34 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.8
2023,data.25 to 34 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",36.0
2023,data.25 to 34 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.1
2023,data.25 to 34 years,data.Males,data.Malignant neoplasms [C00-C97],6.0
2023,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.0
2023,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.0
2023,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.4
2023,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.6
2023,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],1.0
2023,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.2
2023,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",2.2
2023,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",49.1
2023,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",15.7
2023,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],7.1
2023,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],0.8
2023,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2023,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.2
2023,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.3
2023,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.5
2023,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2023,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",1.4
2023,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",21.9
2023,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.2
2023,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],20.8
2023,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],2.4
2023,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2023,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",9.7
2023,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],2.1
2023,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.7
2023,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.4
2023,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",4.5
2023,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",43.8
2023,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",12.6
2023,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],19.0
2023,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],3.0
2023,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.0
2023,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",13.9
2023,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],2.3
2023,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.8
2023,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.5
2023,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",5.3
2023,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",64.1
2023,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",19.1
2023,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],22.7
2023,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.7
2023,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.1
2023,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.5
2023,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],1.9
2023,data.35 to 44 years,data.Females,data.Influenza and pneumonia [J09-J18],1.7
2023,data.35 to 44 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.3
2023,data.35 to 44 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.6
2023,data.35 to 44 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",23.1
2023,data.35 to 44 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.0
2023,data.45 to 54 years,data.Both sexes,data.Malignant neoplasms [C00-C97],69.2
2023,data.45 to 54 years,data.Both sexes,data.Diabetes mellitus [E10-E14],6.9
2023,data.45 to 54 years,data.Both sexes,data.Alzheimer's disease [G30],0.1
2023,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",32.7
2023,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],5.9
2023,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],2.9
2023,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],2.4
2023,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",10.4
2023,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",44.1
