Year,data.Geography,data.Age group,data.Gender,GeoCode,Value
2023,data.Nova Scotia,data.18 to 24 years,data.Total - Gender,12,13.0
2023,data.Nova Scotia,data.18 to 24 years,data.Men+,12,17.0
2023,data.Nova Scotia,data.18 to 24 years,data.Women+,12,9.0
2023,data.Nova Scotia,data.20 to 24 years,data.Total - Gender,12,14.0
2023,data.Nova Scotia,data.20 to 24 years,data.Men+,12,18.0
2023,data.Nova Scotia,data.20 to 24 years,data.Women+,12,10.0
2023,data.Nova Scotia,data.25 to 29 years,data.Total - Gender,12,13.0
2023,data.Nova Scotia,data.25 to 29 years,data.Men+,12,16.0
2023,data.Nova Scotia,data.25 to 29 years,data.Women+,12,9.0
2023,data.New Brunswick,"data.Total, 15 to 29 years",data.Total - Gender,13,11.0
2023,data.New Brunswick,"data.Total, 15 to 29 years",data.Men+,13,13.0
2023,data.New Brunswick,"data.Total, 15 to 29 years",data.Women+,13,9.0
2023,data.New Brunswick,data.15 to 19 years,data.Total - Gender,13,7.0
2023,data.New Brunswick,data.15 to 19 years,data.Men+,13,8.0
2023,data.New Brunswick,data.15 to 19 years,data.Women+,13,6.0
2023,data.New Brunswick,data.15 to 24 years,data.Total - Gender,13,11.0
2023,data.New Brunswick,data.15 to 24 years,data.Men+,13,13.0
2023,data.New Brunswick,data.15 to 24 years,data.Women+,13,9.0
2023,data.New Brunswick,data.18 to 24 years,data.Total - Gender,13,15.0
2023,data.New Brunswick,data.18 to 24 years,data.Men+,13,18.0
2023,data.New Brunswick,data.18 to 24 years,data.Women+,13,12.0
2023,data.New Brunswick,data.20 to 24 years,data.Total - Gender,13,15.0
2023,data.New Brunswick,data.20 to 24 years,data.Men+,13,18.0
2023,data.New Brunswick,data.20 to 24 years,data.Women+,13,11.0
2023,data.New Brunswick,data.25 to 29 years,data.Total - Gender,13,11.0
2023,data.New Brunswick,data.25 to 29 years,data.Men+,13,13.0
2023,data.New Brunswick,data.25 to 29 years,data.Women+,13,8.0
2023,data.Quebec,"data.Total, 15 to 29 years",data.Total - Gender,24,9.0
2023,data.Quebec,"data.Total, 15 to 29 years",data.Men+,24,11.0
2023,data.Quebec,"data.Total, 15 to 29 years",data.Women+,24,6.0
2023,data.Quebec,data.15 to 19 years,data.Total - Gender,24,5.0
2023,data.Quebec,data.15 to 19 years,data.Men+,24,7.0
2023,data.Quebec,data.15 to 19 years,data.Women+,24,3.0
2023,data.Quebec,data.15 to 24 years,data.Total - Gender,24,8.0
2023,data.Quebec,data.15 to 24 years,data.Men+,24,11.0
2023,data.Quebec,data.15 to 24 years,data.Women+,24,4.0
2023,data.Quebec,data.18 to 24 years,data.Total - Gender,24,10.0
2023,data.Quebec,data.18 to 24 years,data.Men+,24,14.0
2023,data.Quebec,data.18 to 24 years,data.Women+,24,6.0
2023,data.Quebec,data.20 to 24 years,data.Total - Gender,24,10.0
2023,data.Quebec,data.20 to 24 years,data.Men+,24,14.0
2023,data.Quebec,data.20 to 24 years,data.Women+,24,6.0
2023,data.Quebec,data.25 to 29 years,data.Total - Gender,24,10.0
2023,data.Quebec,data.25 to 29 years,data.Men+,24,11.0
2023,data.Quebec,data.25 to 29 years,data.Women+,24,9.0
2023,data.Ontario,"data.Total, 15 to 29 years",data.Total - Gender,35,10.0
2023,data.Ontario,"data.Total, 15 to 29 years",data.Men+,35,11.0
2023,data.Ontario,"data.Total, 15 to 29 years",data.Women+,35,10.0
2023,data.Ontario,data.15 to 19 years,data.Total - Gender,35,5.0
2023,data.Ontario,data.15 to 19 years,data.Men+,35,6.0
2023,data.Ontario,data.15 to 19 years,data.Women+,35,3.0
2023,data.Ontario,data.15 to 24 years,data.Total - Gender,35,9.0
2023,data.Ontario,data.15 to 24 years,data.Men+,35,10.0
2023,data.Ontario,data.15 to 24 years,data.Women+,35,7.0
2023,data.Ontario,data.18 to 24 years,data.Total - Gender,35,11.0
2023,data.Ontario,data.18 to 24 years,data.Men+,35,12.0
2023,data.Ontario,data.18 to 24 years,data.Women+,35,10.0
2023,data.Ontario,data.20 to 24 years,data.Total - Gender,35,12.0
2023,data.Ontario,data.20 to 24 years,data.Men+,35,12.0
2023,data.Ontario,data.20 to 24 years,data.Women+,35,11.0
2023,data.Ontario,data.25 to 29 years,data.Total - Gender,35,13.0
2023,data.Ontario,data.25 to 29 years,data.Men+,35,12.0
2023,data.Ontario,data.25 to 29 years,data.Women+,35,14.0
2023,data.Manitoba,"data.Total, 15 to 29 years",data.Total - Gender,46,12.0
2023,data.Manitoba,"data.Total, 15 to 29 years",data.Men+,46,12.0
2023,data.Manitoba,"data.Total, 15 to 29 years",data.Women+,46,12.0
2023,data.Manitoba,data.15 to 19 years,data.Total - Gender,46,7.0
2023,data.Manitoba,data.15 to 19 years,data.Men+,46,7.0
2023,data.Manitoba,data.15 to 19 years,data.Women+,46,6.0
2023,data.Manitoba,data.15 to 24 years,data.Total - Gender,46,10.0
2023,data.Manitoba,data.15 to 24 years,data.Men+,46,12.0
2023,data.Manitoba,data.15 to 24 years,data.Women+,46,9.0
2023,data.Manitoba,data.18 to 24 years,data.Total - Gender,46,13.0
2023,data.Manitoba,data.18 to 24 years,data.Men+,46,15.0
2023,data.Manitoba,data.18 to 24 years,data.Women+,46,11.0
2023,data.Manitoba,data.20 to 24 years,data.Total - Gender,46,13.0
2023,data.Manitoba,data.20 to 24 years,data.Men+,46,15.0
2023,data.Manitoba,data.20 to 24 years,data.Women+,46,11.0
2023,data.Manitoba,data.25 to 29 years,data.Total - Gender,46,15.0
2023,data.Manitoba,data.25 to 29 years,data.Men+,46,13.0
2023,data.Manitoba,data.25 to 29 years,data.Women+,46,18.0
2023,data.Saskatchewan,"data.Total, 15 to 29 years",data.Total - Gender,47,11.0
2023,data.Saskatchewan,"data.Total, 15 to 29 years",data.Men+,47,12.0
2023,data.Saskatchewan,"data.Total, 15 to 29 years",data.Women+,47,11.0
2023,data.Saskatchewan,data.15 to 19 years,data.Total - Gender,47,6.0
2023,data.Saskatchewan,data.15 to 19 years,data.Men+,47,8.0
2023,data.Saskatchewan,data.15 to 19 years,data.Women+,47,4.0
2023,data.Saskatchewan,data.15 to 24 years,data.Total - Gender,47,10.0
2023,data.Saskatchewan,data.15 to 24 years,data.Men+,47,12.0
2023,data.Saskatchewan,data.15 to 24 years,data.Women+,47,8.0
2023,data.Saskatchewan,data.18 to 24 years,data.Total - Gender,47,13.0
2023,data.Saskatchewan,data.18 to 24 years,data.Men+,47,16.0
2023,data.Saskatchewan,data.18 to 24 years,data.Women+,47,10.0
2023,data.Saskatchewan,data.20 to 24 years,data.Total - Gender,47,14.0
2023,data.Saskatchewan,data.20 to 24 years,data.Men+,47,16.0
2023,data.Saskatchewan,data.20 to 24 years,data.Women+,47,12.0
2023,data.Saskatchewan,data.25 to 29 years,data.Total - Gender,47,14.0
2023,data.Saskatchewan,data.25 to 29 years,data.Men+,47,12.0
2023,data.Saskatchewan,data.25 to 29 years,data.Women+,47,16.0
2023,data.Alberta,"data.Total, 15 to 29 years",data.Total - Gender,48,13.0
2023,data.Alberta,"data.Total, 15 to 29 years",data.Men+,48,14.0
2023,data.Alberta,"data.Total, 15 to 29 years",data.Women+,48,13.0
2023,data.Alberta,data.15 to 19 years,data.Total - Gender,48,6.0
2023,data.Alberta,data.15 to 19 years,data.Men+,48,7.0
2023,data.Alberta,data.15 to 19 years,data.Women+,48,5.0
2023,data.Alberta,data.15 to 24 years,data.Total - Gender,48,10.0
2023,data.Alberta,data.15 to 24 years,data.Men+,48,12.0
2023,data.Alberta,data.15 to 24 years,data.Women+,48,9.0
2023,data.Alberta,data.18 to 24 years,data.Total - Gender,48,13.0
2023,data.Alberta,data.18 to 24 years,data.Men+,48,15.0
2023,data.Alberta,data.18 to 24 years,data.Women+,48,12.0
2023,data.Alberta,data.20 to 24 years,data.Total - Gender,48,15.0
2023,data.Alberta,data.20 to 24 years,data.Men+,48,17.0
2023,data.Alberta,data.20 to 24 years,data.Women+,48,12.0
2023,data.Alberta,data.25 to 29 years,data.Total - Gender,48,19.0
2023,data.Alberta,data.25 to 29 years,data.Men+,48,18.0
2023,data.Alberta,data.25 to 29 years,data.Women+,48,20.0
2023,data.British Columbia,"data.Total, 15 to 29 years",data.Total - Gender,59,11.0
2023,data.British Columbia,"data.Total, 15 to 29 years",data.Men+,59,11.0
2023,data.British Columbia,"data.Total, 15 to 29 years",data.Women+,59,11.0
2023,data.British Columbia,data.15 to 19 years,data.Total - Gender,59,8.0
2023,data.British Columbia,data.15 to 19 years,data.Men+,59,9.0
2023,data.British Columbia,data.15 to 19 years,data.Women+,59,6.0
2023,data.British Columbia,data.15 to 24 years,data.Total - Gender,59,9.0
2023,data.British Columbia,data.15 to 24 years,data.Men+,59,10.0
2023,data.British Columbia,data.15 to 24 years,data.Women+,59,9.0
2023,data.British Columbia,data.18 to 24 years,data.Total - Gender,59,11.0
2023,data.British Columbia,data.18 to 24 years,data.Men+,59,11.0
2023,data.British Columbia,data.18 to 24 years,data.Women+,59,11.0
2023,data.British Columbia,data.20 to 24 years,data.Total - Gender,59,11.0
2023,data.British Columbia,data.20 to 24 years,data.Men+,59,10.0
2023,data.British Columbia,data.20 to 24 years,data.Women+,59,11.0
2023,data.British Columbia,data.25 to 29 years,data.Total - Gender,59,13.0
2023,data.British Columbia,data.25 to 29 years,data.Men+,59,13.0
2023,data.British Columbia,data.25 to 29 years,data.Women+,59,14.0
2023,data.Yukon,"data.Total, 15 to 29 years",data.Total - Gender,60,12.0
2023,data.Yukon,"data.Total, 15 to 29 years",data.Men+,60,14.0
2023,data.Yukon,"data.Total, 15 to 29 years",data.Women+,60,11.0
2023,data.Yukon,data.15 to 19 years,data.Total - Gender,60,
2023,data.Yukon,data.15 to 19 years,data.Men+,60,
2023,data.Yukon,data.15 to 19 years,data.Women+,60,
2023,data.Yukon,data.15 to 24 years,data.Total - Gender,60,10.0
2023,data.Yukon,data.15 to 24 years,data.Men+,60,15.0
2023,data.Yukon,data.15 to 24 years,data.Women+,60,
2023,data.Yukon,data.18 to 24 years,data.Total - Gender,60,15.0
2023,data.Yukon,data.18 to 24 years,data.Men+,60,22.0
2023,data.Yukon,data.18 to 24 years,data.Women+,60,
2023,data.Yukon,data.20 to 24 years,data.Total - Gender,60,18.0
2023,data.Yukon,data.20 to 24 years,data.Men+,60,26.0
2023,data.Yukon,data.20 to 24 years,data.Women+,60,
2023,data.Yukon,data.25 to 29 years,data.Total - Gender,60,15.0
2023,data.Yukon,data.25 to 29 years,data.Men+,60,
2023,data.Yukon,data.25 to 29 years,data.Women+,60,19.0
2023,data.Northwest Territories,"data.Total, 15 to 29 years",data.Total - Gender,61,15.0
2023,data.Northwest Territories,"data.Total, 15 to 29 years",data.Men+,61,18.0
2023,data.Northwest Territories,"data.Total, 15 to 29 years",data.Women+,61,12.0
2023,data.Northwest Territories,data.15 to 19 years,data.Total - Gender,61,
2023,data.Northwest Territories,data.15 to 19 years,data.Men+,61,
2023,data.Northwest Territories,data.15 to 19 years,data.Women+,61,
2023,data.Northwest Territories,data.15 to 24 years,data.Total - Gender,61,15.0
2023,data.Northwest Territories,data.15 to 24 years,data.Men+,61,18.0
2023,data.Northwest Territories,data.15 to 24 years,data.Women+,61,13.0
2023,data.Northwest Territories,data.18 to 24 years,data.Total - Gender,61,20.0
2023,data.Northwest Territories,data.18 to 24 years,data.Men+,61,23.0
2023,data.Northwest Territories,data.18 to 24 years,data.Women+,61,16.0
2023,data.Northwest Territories,data.20 to 24 years,data.Total - Gender,61,21.0
2023,data.Northwest Territories,data.20 to 24 years,data.Men+,61,
2023,data.Northwest Territories,data.20 to 24 years,data.Women+,61,
2023,data.Northwest Territories,data.25 to 29 years,data.Total - Gender,61,15.0
2023,data.Northwest Territories,data.25 to 29 years,data.Men+,61,18.0
2023,data.Northwest Territories,data.25 to 29 years,data.Women+,61,
2023,data.Nunavut,"data.Total, 15 to 29 years",data.Total - Gender,62,34.0
2023,data.Nunavut,"data.Total, 15 to 29 years",data.Men+,62,32.0
2023,data.Nunavut,"data.Total, 15 to 29 years",data.Women+,62,35.0
2023,data.Nunavut,data.15 to 19 years,data.Total - Gender,62,25.0
2023,data.Nunavut,data.15 to 19 years,data.Men+,62,22.0
2023,data.Nunavut,data.15 to 19 years,data.Women+,62,
2023,data.Nunavut,data.15 to 24 years,data.Total - Gender,62,33.0
2023,data.Nunavut,data.15 to 24 years,data.Men+,62,30.0
2023,data.Nunavut,data.15 to 24 years,data.Women+,62,35.0
2023,data.Nunavut,data.18 to 24 years,data.Total - Gender,62,40.0
2023,data.Nunavut,data.18 to 24 years,data.Men+,62,36.0
2023,data.Nunavut,data.18 to 24 years,data.Women+,62,45.0
2023,data.Nunavut,data.20 to 24 years,data.Total - Gender,62,42.0
2023,data.Nunavut,data.20 to 24 years,data.Men+,62,40.0
2023,data.Nunavut,data.20 to 24 years,data.Women+,62,43.0
2023,data.Nunavut,data.25 to 29 years,data.Total - Gender,62,36.0
2023,data.Nunavut,data.25 to 29 years,data.Men+,62,36.0
2023,data.Nunavut,data.25 to 29 years,data.Women+,62,35.0
2024,data.Canada,"data.Total, 15 to 29 years",data.Men+,,12.0
2024,data.Canada,"data.Total, 15 to 29 years",data.Women+,,11.0
2024,data.Canada,data.15 to 19 years,data.Total - Gender,,6.0
2024,data.Canada,data.15 to 19 years,data.Men+,,7.0
2024,data.Canada,data.15 to 19 years,data.Women+,,5.0
2024,data.Canada,data.15 to 24 years,data.Total - Gender,,10.0
2024,data.Canada,data.15 to 24 years,data.Men+,,11.0
2024,data.Canada,data.15 to 24 years,data.Women+,,8.0
2024,data.Canada,data.18 to 24 years,data.Total - Gender,,12.0
2024,data.Canada,data.18 to 24 years,data.Men+,,14.0
2024,data.Canada,data.18 to 24 years,data.Women+,,10.0
2024,data.Canada,data.20 to 24 years,data.Total - Gender,,13.0
2024,data.Canada,data.20 to 24 years,data.Men+,,15.0
2024,data.Canada,data.20 to 24 years,data.Women+,,11.0
2024,data.Canada,data.25 to 29 years,data.Total - Gender,,15.0
2024,data.Canada,data.25 to 29 years,data.Men+,,15.0
2024,data.Canada,data.25 to 29 years,data.Women+,,15.0
2024,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Total - Gender,10,14.0
2024,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Men+,10,17.0
2024,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Women+,10,11.0
2024,data.Newfoundland and Labrador,data.15 to 19 years,data.Total - Gender,10,8.0
2024,data.Newfoundland and Labrador,data.15 to 19 years,data.Men+,10,11.0
2024,data.Newfoundland and Labrador,data.15 to 19 years,data.Women+,10,6.0
2024,data.Newfoundland and Labrador,data.15 to 24 years,data.Total - Gender,10,11.0
2024,data.Newfoundland and Labrador,data.15 to 24 years,data.Men+,10,14.0
2024,data.Newfoundland and Labrador,data.15 to 24 years,data.Women+,10,9.0
2024,data.Newfoundland and Labrador,data.18 to 24 years,data.Total - Gender,10,15.0
2024,data.Newfoundland and Labrador,data.18 to 24 years,data.Men+,10,19.0
2024,data.Newfoundland and Labrador,data.18 to 24 years,data.Women+,10,11.0
2024,data.Newfoundland and Labrador,data.20 to 24 years,data.Total - Gender,10,15.0
2024,data.Newfoundland and Labrador,data.20 to 24 years,data.Men+,10,17.0
2024,data.Newfoundland and Labrador,data.20 to 24 years,data.Women+,10,11.0
2024,data.Newfoundland and Labrador,data.25 to 29 years,data.Total - Gender,10,19.0
2024,data.Newfoundland and Labrador,data.25 to 29 years,data.Men+,10,22.0
2024,data.Newfoundland and Labrador,data.25 to 29 years,data.Women+,10,15.0
2024,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Total - Gender,11,13.0
2024,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Men+,11,15.0
2024,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Women+,11,11.0
2024,data.Prince Edward Island,data.15 to 19 years,data.Total - Gender,11,5.0
2024,data.Prince Edward Island,data.15 to 19 years,data.Men+,11,
2024,data.Prince Edward Island,data.15 to 19 years,data.Women+,11,
2024,data.Prince Edward Island,data.15 to 24 years,data.Total - Gender,11,10.0
2024,data.Prince Edward Island,data.15 to 24 years,data.Men+,11,12.0
2024,data.Prince Edward Island,data.15 to 24 years,data.Women+,11,9.0
2024,data.Prince Edward Island,data.18 to 24 years,data.Total - Gender,11,13.0
2024,data.Prince Edward Island,data.18 to 24 years,data.Men+,11,15.0
2024,data.Prince Edward Island,data.18 to 24 years,data.Women+,11,12.0
2024,data.Prince Edward Island,data.20 to 24 years,data.Total - Gender,11,14.0
2024,data.Prince Edward Island,data.20 to 24 years,data.Men+,11,16.0
2024,data.Prince Edward Island,data.20 to 24 years,data.Women+,11,12.0
2024,data.Prince Edward Island,data.25 to 29 years,data.Total - Gender,11,17.0
2024,data.Prince Edward Island,data.25 to 29 years,data.Men+,11,19.0
2024,data.Prince Edward Island,data.25 to 29 years,data.Women+,11,14.0
2024,data.Nova Scotia,"data.Total, 15 to 29 years",data.Total - Gender,12,12.0
2024,data.Nova Scotia,"data.Total, 15 to 29 years",data.Men+,12,12.0
2024,data.Nova Scotia,"data.Total, 15 to 29 years",data.Women+,12,12.0
2024,data.Nova Scotia,data.15 to 19 years,data.Total - Gender,12,6.0
2024,data.Nova Scotia,data.15 to 19 years,data.Men+,12,7.0
2024,data.Nova Scotia,data.15 to 19 years,data.Women+,12,4.0
2024,data.Nova Scotia,data.15 to 24 years,data.Total - Gender,12,10.0
2024,data.Nova Scotia,data.15 to 24 years,data.Men+,12,11.0
2024,data.Nova Scotia,data.15 to 24 years,data.Women+,12,10.0
2024,data.Nova Scotia,data.18 to 24 years,data.Total - Gender,12,13.0
2024,data.Nova Scotia,data.18 to 24 years,data.Men+,12,13.0
2024,data.Nova Scotia,data.18 to 24 years,data.Women+,12,13.0
2024,data.Nova Scotia,data.20 to 24 years,data.Total - Gender,12,14.0
2024,data.Nova Scotia,data.20 to 24 years,data.Men+,12,13.0
2024,data.Nova Scotia,data.20 to 24 years,data.Women+,12,15.0
2024,data.Nova Scotia,data.25 to 29 years,data.Total - Gender,12,15.0
2024,data.Nova Scotia,data.25 to 29 years,data.Men+,12,15.0
2024,data.Nova Scotia,data.25 to 29 years,data.Women+,12,15.0
2024,data.New Brunswick,"data.Total, 15 to 29 years",data.Total - Gender,13,13.0
2024,data.New Brunswick,"data.Total, 15 to 29 years",data.Men+,13,15.0
2024,data.New Brunswick,"data.Total, 15 to 29 years",data.Women+,13,12.0
2024,data.New Brunswick,data.15 to 19 years,data.Total - Gender,13,9.0
2024,data.New Brunswick,data.15 to 19 years,data.Men+,13,7.0
2024,data.New Brunswick,data.15 to 19 years,data.Women+,13,10.0
2024,data.New Brunswick,data.15 to 24 years,data.Total - Gender,13,12.0
2024,data.New Brunswick,data.15 to 24 years,data.Men+,13,12.0
2024,data.New Brunswick,data.15 to 24 years,data.Women+,13,13.0
2024,data.New Brunswick,data.18 to 24 years,data.Total - Gender,13,15.0
2024,data.New Brunswick,data.18 to 24 years,data.Men+,13,16.0
2024,data.New Brunswick,data.18 to 24 years,data.Women+,13,14.0
2024,data.New Brunswick,data.20 to 24 years,data.Total - Gender,13,16.0
2024,data.New Brunswick,data.20 to 24 years,data.Men+,13,17.0
2024,data.New Brunswick,data.20 to 24 years,data.Women+,13,15.0
2024,data.New Brunswick,data.25 to 29 years,data.Total - Gender,13,16.0
2024,data.New Brunswick,data.25 to 29 years,data.Men+,13,19.0
2024,data.New Brunswick,data.25 to 29 years,data.Women+,13,12.0
2024,data.Quebec,"data.Total, 15 to 29 years",data.Total - Gender,24,10.0
2024,data.Quebec,"data.Total, 15 to 29 years",data.Men+,24,12.0
2024,data.Quebec,"data.Total, 15 to 29 years",data.Women+,24,9.0
2024,data.Quebec,data.15 to 19 years,data.Total - Gender,24,5.0
2024,data.Quebec,data.15 to 19 years,data.Men+,24,6.0
2024,data.Quebec,data.15 to 19 years,data.Women+,24,4.0
2024,data.Quebec,data.15 to 24 years,data.Total - Gender,24,9.0
2024,data.Quebec,data.15 to 24 years,data.Men+,24,10.0
2024,data.Quebec,data.15 to 24 years,data.Women+,24,8.0
2024,data.Quebec,data.18 to 24 years,data.Total - Gender,24,12.0
2024,data.Quebec,data.18 to 24 years,data.Men+,24,14.0
2024,data.Quebec,data.18 to 24 years,data.Women+,24,10.0
2024,data.Quebec,data.20 to 24 years,data.Total - Gender,24,13.0
2024,data.Quebec,data.20 to 24 years,data.Men+,24,15.0
2024,data.Quebec,data.20 to 24 years,data.Women+,24,11.0
2024,data.Quebec,data.25 to 29 years,data.Total - Gender,24,13.0
2024,data.Quebec,data.25 to 29 years,data.Men+,24,14.0
2024,data.Quebec,data.25 to 29 years,data.Women+,24,12.0
2024,data.Ontario,"data.Total, 15 to 29 years",data.Total - Gender,35,12.0
2024,data.Ontario,"data.Total, 15 to 29 years",data.Men+,35,13.0
2024,data.Ontario,"data.Total, 15 to 29 years",data.Women+,35,11.0
2024,data.Ontario,data.15 to 19 years,data.Total - Gender,35,6.0
2024,data.Ontario,data.15 to 19 years,data.Men+,35,7.0
2024,data.Ontario,data.15 to 19 years,data.Women+,35,5.0
2024,data.Ontario,data.15 to 24 years,data.Total - Gender,35,10.0
2024,data.Ontario,data.15 to 24 years,data.Men+,35,11.0
2024,data.Ontario,data.15 to 24 years,data.Women+,35,8.0
2024,data.Ontario,data.18 to 24 years,data.Total - Gender,35,12.0
2024,data.Ontario,data.18 to 24 years,data.Men+,35,14.0
2024,data.Ontario,data.18 to 24 years,data.Women+,35,10.0
2024,data.Ontario,data.20 to 24 years,data.Total - Gender,35,13.0
2024,data.Ontario,data.20 to 24 years,data.Men+,35,15.0
2024,data.Ontario,data.20 to 24 years,data.Women+,35,11.0
2024,data.Ontario,data.25 to 29 years,data.Total - Gender,35,16.0
2024,data.Ontario,data.25 to 29 years,data.Men+,35,16.0
2024,data.Ontario,data.25 to 29 years,data.Women+,35,16.0
2024,data.Manitoba,"data.Total, 15 to 29 years",data.Total - Gender,46,10.0
2024,data.Manitoba,"data.Total, 15 to 29 years",data.Men+,46,9.0
2024,data.Manitoba,"data.Total, 15 to 29 years",data.Women+,46,11.0
2024,data.Manitoba,data.15 to 19 years,data.Total - Gender,46,7.0
2024,data.Manitoba,data.15 to 19 years,data.Men+,46,7.0
2024,data.Manitoba,data.15 to 19 years,data.Women+,46,8.0
2024,data.Manitoba,data.15 to 24 years,data.Total - Gender,46,9.0
2024,data.Manitoba,data.15 to 24 years,data.Men+,46,9.0
2024,data.Manitoba,data.15 to 24 years,data.Women+,46,10.0
2024,data.Manitoba,data.18 to 24 years,data.Total - Gender,46,11.0
2024,data.Manitoba,data.18 to 24 years,data.Men+,46,10.0
2024,data.Manitoba,data.18 to 24 years,data.Women+,46,11.0
2024,data.Manitoba,data.20 to 24 years,data.Total - Gender,46,11.0
2024,data.Manitoba,data.20 to 24 years,data.Men+,46,10.0
2024,data.Manitoba,data.20 to 24 years,data.Women+,46,11.0
2024,data.Manitoba,data.25 to 29 years,data.Total - Gender,46,11.0
2024,data.Manitoba,data.25 to 29 years,data.Men+,46,9.0
2024,data.Manitoba,data.25 to 29 years,data.Women+,46,12.0
2024,data.Saskatchewan,"data.Total, 15 to 29 years",data.Total - Gender,47,12.0
2024,data.Saskatchewan,"data.Total, 15 to 29 years",data.Men+,47,11.0
2024,data.Saskatchewan,"data.Total, 15 to 29 years",data.Women+,47,14.0
2024,data.Saskatchewan,data.15 to 19 years,data.Total - Gender,47,6.0
2024,data.Saskatchewan,data.15 to 19 years,data.Men+,47,6.0
2024,data.Saskatchewan,data.15 to 19 years,data.Women+,47,6.0
2024,data.Saskatchewan,data.15 to 24 years,data.Total - Gender,47,10.0
2024,data.Saskatchewan,data.15 to 24 years,data.Men+,47,11.0
2024,data.Saskatchewan,data.15 to 24 years,data.Women+,47,10.0
2024,data.Saskatchewan,data.18 to 24 years,data.Total - Gender,47,13.0
2024,data.Saskatchewan,data.18 to 24 years,data.Men+,47,14.0
2024,data.Saskatchewan,data.18 to 24 years,data.Women+,47,13.0
2024,data.Saskatchewan,data.20 to 24 years,data.Total - Gender,47,15.0
2024,data.Saskatchewan,data.20 to 24 years,data.Men+,47,15.0
2024,data.Saskatchewan,data.20 to 24 years,data.Women+,47,14.0
2024,data.Saskatchewan,data.25 to 29 years,data.Total - Gender,47,16.0
2024,data.Saskatchewan,data.25 to 29 years,data.Men+,47,11.0
2024,data.Saskatchewan,data.25 to 29 years,data.Women+,47,21.0
2024,data.Alberta,"data.Total, 15 to 29 years",data.Total - Gender,48,14.0
2024,data.Alberta,"data.Total, 15 to 29 years",data.Men+,48,14.0
2024,data.Alberta,"data.Total, 15 to 29 years",data.Women+,48,14.0
2024,data.Alberta,data.15 to 19 years,data.Total - Gender,48,8.0
2024,data.Alberta,data.15 to 19 years,data.Men+,48,9.0
2024,data.Alberta,data.15 to 19 years,data.Women+,48,6.0
2024,data.Alberta,data.15 to 24 years,data.Total - Gender,48,12.0
2024,data.Alberta,data.15 to 24 years,data.Men+,48,14.0
2024,data.Alberta,data.15 to 24 years,data.Women+,48,10.0
2024,data.Alberta,data.18 to 24 years,data.Total - Gender,48,16.0
2024,data.Alberta,data.18 to 24 years,data.Men+,48,19.0
2024,data.Alberta,data.18 to 24 years,data.Women+,48,13.0
2024,data.Alberta,data.20 to 24 years,data.Total - Gender,48,16.0
2024,data.Alberta,data.20 to 24 years,data.Men+,48,20.0
2024,data.Alberta,data.20 to 24 years,data.Women+,48,13.0
2024,data.Alberta,data.25 to 29 years,data.Total - Gender,48,17.0
2024,data.Alberta,data.25 to 29 years,data.Men+,48,13.0
2024,data.Alberta,data.25 to 29 years,data.Women+,48,20.0
2024,data.British Columbia,"data.Total, 15 to 29 years",data.Total - Gender,59,10.0
2024,data.British Columbia,"data.Total, 15 to 29 years",data.Men+,59,11.0
2024,data.British Columbia,"data.Total, 15 to 29 years",data.Women+,59,10.0
2024,data.British Columbia,data.15 to 19 years,data.Total - Gender,59,6.0
2024,data.British Columbia,data.15 to 19 years,data.Men+,59,7.0
2024,data.British Columbia,data.15 to 19 years,data.Women+,59,6.0
2024,data.British Columbia,data.15 to 24 years,data.Total - Gender,59,8.0
2024,data.British Columbia,data.15 to 24 years,data.Men+,59,9.0
2024,data.British Columbia,data.15 to 24 years,data.Women+,59,7.0
2024,data.British Columbia,data.18 to 24 years,data.Total - Gender,59,10.0
2024,data.British Columbia,data.18 to 24 years,data.Men+,59,11.0
2024,data.British Columbia,data.18 to 24 years,data.Women+,59,8.0
2024,data.British Columbia,data.20 to 24 years,data.Total - Gender,59,9.0
2024,data.British Columbia,data.20 to 24 years,data.Men+,59,10.0
2024,data.British Columbia,data.20 to 24 years,data.Women+,59,8.0
2024,data.British Columbia,data.25 to 29 years,data.Total - Gender,59,14.0
2024,data.British Columbia,data.25 to 29 years,data.Men+,59,14.0
2024,data.British Columbia,data.25 to 29 years,data.Women+,59,15.0
2024,data.Yukon,"data.Total, 15 to 29 years",data.Total - Gender,60,11.0
2024,data.Yukon,"data.Total, 15 to 29 years",data.Men+,60,14.0
2024,data.Yukon,"data.Total, 15 to 29 years",data.Women+,60,9.0
2024,data.Yukon,data.15 to 19 years,data.Total - Gender,60,9.0
2024,data.Yukon,data.15 to 19 years,data.Men+,60,
2024,data.Yukon,data.15 to 19 years,data.Women+,60,
2024,data.Yukon,data.15 to 24 years,data.Total - Gender,60,12.0
2024,data.Yukon,data.15 to 24 years,data.Men+,60,17.0
2024,data.Yukon,data.15 to 24 years,data.Women+,60,
2024,data.Yukon,data.18 to 24 years,data.Total - Gender,60,16.0
2024,data.Yukon,data.18 to 24 years,data.Men+,60,20.0
2024,data.Yukon,data.18 to 24 years,data.Women+,60,
