Year,Geography,Age group,Sex,Household income,Highest level of education,GeoCode,Value
2023,Manitoba,35 to 49 years,Both sexes,,,46,13.1
2023,Manitoba,35 to 49 years,Males,,,46,14.7
2023,Manitoba,35 to 49 years,Females,,,46,11.6
2023,Manitoba,50 to 64 years,Both sexes,,,46,16.0
2023,Manitoba,50 to 64 years,Males,,,46,18.3
2023,Manitoba,50 to 64 years,Females,,,46,13.8
2023,Manitoba,65 years and over,Both sexes,,,46,8.2
2023,Manitoba,65 years and over,Males,,,46,6.9
2023,Manitoba,65 years and over,Females,,,46,9.4
2023,Saskatchewan,"Total, 18 years and over",Both sexes,,,47,12.2
2023,Saskatchewan,"Total, 18 years and over",Males,,,47,13.0
2023,Saskatchewan,"Total, 18 years and over",Females,,,47,11.5
2023,Saskatchewan,18 to 34 years,Both sexes,,,47,8.1
2023,Saskatchewan,18 to 34 years,Males,,,47,9.5
2023,Saskatchewan,18 to 34 years,Females,,,47,6.5
2023,Saskatchewan,35 to 49 years,Both sexes,,,47,14.2
2023,Saskatchewan,35 to 49 years,Males,,,47,14.2
2023,Saskatchewan,35 to 49 years,Females,,,47,14.2
2023,Saskatchewan,50 to 64 years,Both sexes,,,47,17.8
2023,Saskatchewan,50 to 64 years,Males,,,47,18.7
2023,Saskatchewan,50 to 64 years,Females,,,47,16.8
2023,Saskatchewan,65 years and over,Both sexes,,,47,9.5
2023,Saskatchewan,65 years and over,Males,,,47,9.8
2023,Saskatchewan,65 years and over,Females,,,47,9.2
2023,Alberta,"Total, 18 years and over",Both sexes,,,48,10.8
2023,Alberta,"Total, 18 years and over",Males,,,48,12.2
2023,Alberta,"Total, 18 years and over",Females,,,48,9.3
2023,Alberta,18 to 34 years,Both sexes,,,48,6.7
2023,Alberta,18 to 34 years,Males,,,48,7.6
2023,Alberta,18 to 34 years,Females,,,48,5.6
2023,Alberta,35 to 49 years,Both sexes,,,48,12.0
2023,Alberta,35 to 49 years,Males,,,48,14.6
2023,Alberta,35 to 49 years,Females,,,48,9.3
2023,Alberta,50 to 64 years,Both sexes,,,48,15.8
2023,Alberta,50 to 64 years,Males,,,48,16.8
2023,Alberta,50 to 64 years,Females,,,48,14.8
2023,Alberta,65 years and over,Both sexes,,,48,9.1
2023,Alberta,65 years and over,Males,,,48,10.0
2023,Alberta,65 years and over,Females,,,48,8.3
2023,British Columbia,"Total, 18 years and over",Both sexes,,,59,9.5
2023,British Columbia,"Total, 18 years and over",Males,,,59,11.3
2023,British Columbia,"Total, 18 years and over",Females,,,59,7.8
2023,British Columbia,18 to 34 years,Both sexes,,,59,7.6
2023,British Columbia,18 to 34 years,Males,,,59,9.2
2023,British Columbia,18 to 34 years,Females,,,59,6.0
2023,British Columbia,35 to 49 years,Both sexes,,,59,11.3
2023,British Columbia,35 to 49 years,Males,,,59,13.5
2023,British Columbia,35 to 49 years,Females,,,59,9.3
2023,British Columbia,50 to 64 years,Both sexes,,,59,12.3
2023,British Columbia,50 to 64 years,Males,,,59,15.4
2023,British Columbia,50 to 64 years,Females,,,59,9.6
2023,British Columbia,65 years and over,Both sexes,,,59,7.0
2023,British Columbia,65 years and over,Males,,,59,7.9
2023,British Columbia,65 years and over,Females,,,59,6.2
2024,Canada,"Total, 18 years and over",Males,,,,13.1
2024,Canada,"Total, 18 years and over",Females,,,,9.2
2024,Canada,18 to 34 years,Both sexes,,,,9.9
2024,Canada,18 to 34 years,Males,,,,12.4
2024,Canada,18 to 34 years,Females,,,,7.1
2024,Canada,35 to 49 years,Both sexes,,,,12.4
2024,Canada,35 to 49 years,Males,,,,14.7
2024,Canada,35 to 49 years,Females,,,,10.0
2024,Canada,50 to 64 years,Both sexes,,,,14.0
2024,Canada,50 to 64 years,Males,,,,15.7
2024,Canada,50 to 64 years,Females,,,,12.3
2024,Canada,65 years and over,Both sexes,,,,8.6
2024,Canada,65 years and over,Males,,,,9.6
2024,Canada,65 years and over,Females,,,,7.7
2024,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,10,14.4
2024,Newfoundland and Labrador,"Total, 18 years and over",Males,,,10,16.5
2024,Newfoundland and Labrador,"Total, 18 years and over",Females,,,10,12.4
2024,Newfoundland and Labrador,18 to 34 years,Both sexes,,,10,12.9
2024,Newfoundland and Labrador,18 to 34 years,Males,,,10,20.4
2024,Newfoundland and Labrador,35 to 49 years,Both sexes,,,10,17.2
2024,Newfoundland and Labrador,35 to 49 years,Males,,,10,20.2
2024,Newfoundland and Labrador,35 to 49 years,Females,,,10,14.4
2024,Newfoundland and Labrador,50 to 64 years,Both sexes,,,10,17.3
2024,Newfoundland and Labrador,50 to 64 years,Males,,,10,14.5
2024,Newfoundland and Labrador,50 to 64 years,Females,,,10,19.9
2024,Newfoundland and Labrador,65 years and over,Both sexes,,,10,10.8
2024,Newfoundland and Labrador,65 years and over,Males,,,10,12.3
2024,Newfoundland and Labrador,65 years and over,Females,,,10,9.5
2024,Prince Edward Island,"Total, 18 years and over",Both sexes,,,11,11.1
2024,Prince Edward Island,"Total, 18 years and over",Males,,,11,13.3
2024,Prince Edward Island,"Total, 18 years and over",Females,,,11,9.1
2024,Prince Edward Island,50 to 64 years,Both sexes,,,11,17.4
2024,Prince Edward Island,50 to 64 years,Males,,,11,23.6
2024,Prince Edward Island,65 years and over,Both sexes,,,11,12.2
2024,Prince Edward Island,65 years and over,Males,,,11,12.5
2024,Prince Edward Island,65 years and over,Females,,,11,11.8
2024,Nova Scotia,"Total, 18 years and over",Both sexes,,,12,13.7
2024,Nova Scotia,"Total, 18 years and over",Males,,,12,15.9
2024,Nova Scotia,"Total, 18 years and over",Females,,,12,11.6
2024,Nova Scotia,18 to 34 years,Both sexes,,,12,11.7
2024,Nova Scotia,18 to 34 years,Males,,,12,13.1
2024,Nova Scotia,18 to 34 years,Females,,,12,10.3
2024,Nova Scotia,35 to 49 years,Both sexes,,,12,13.5
2024,Nova Scotia,35 to 49 years,Males,,,12,18.3
2024,Nova Scotia,35 to 49 years,Females,,,12,9.1
2024,Nova Scotia,50 to 64 years,Both sexes,,,12,18.9
2024,Nova Scotia,50 to 64 years,Males,,,12,20.8
2024,Nova Scotia,50 to 64 years,Females,,,12,17.1
2024,Nova Scotia,65 years and over,Both sexes,,,12,11.1
2024,Nova Scotia,65 years and over,Males,,,12,12.4
2024,Nova Scotia,65 years and over,Females,,,12,9.9
2024,New Brunswick,"Total, 18 years and over",Both sexes,,,13,13.1
2024,New Brunswick,"Total, 18 years and over",Males,,,13,15.3
2024,New Brunswick,"Total, 18 years and over",Females,,,13,10.9
2024,New Brunswick,18 to 34 years,Both sexes,,,13,14.4
2024,New Brunswick,18 to 34 years,Males,,,13,16.5
2024,New Brunswick,18 to 34 years,Females,,,13,12.1
2024,New Brunswick,35 to 49 years,Both sexes,,,13,14.7
2024,New Brunswick,35 to 49 years,Males,,,13,22.8
2024,New Brunswick,35 to 49 years,Females,,,13,7.0
2024,New Brunswick,50 to 64 years,Both sexes,,,13,14.2
2024,New Brunswick,50 to 64 years,Males,,,13,13.5
2024,New Brunswick,50 to 64 years,Females,,,13,14.8
2024,New Brunswick,65 years and over,Both sexes,,,13,9.6
2024,New Brunswick,65 years and over,Males,,,13,9.6
2024,New Brunswick,65 years and over,Females,,,13,9.6
2024,Quebec,"Total, 18 years and over",Both sexes,,,24,12.1
2024,Quebec,"Total, 18 years and over",Males,,,24,13.8
2024,Quebec,"Total, 18 years and over",Females,,,24,10.5
2024,Quebec,18 to 34 years,Both sexes,,,24,11.3
2024,Quebec,18 to 34 years,Males,,,24,14.6
2024,Quebec,18 to 34 years,Females,,,24,7.7
2024,Quebec,35 to 49 years,Both sexes,,,24,14.1
2024,Quebec,35 to 49 years,Males,,,24,15.1
2024,Quebec,35 to 49 years,Females,,,24,13.0
2024,Quebec,50 to 64 years,Both sexes,,,24,13.9
2024,Quebec,50 to 64 years,Males,,,24,14.1
2024,Quebec,50 to 64 years,Females,,,24,13.7
2024,Quebec,65 years and over,Both sexes,,,24,9.5
2024,Quebec,65 years and over,Males,,,24,11.1
2024,Quebec,65 years and over,Females,,,24,8.1
2024,Ontario,"Total, 18 years and over",Both sexes,,,35,11.1
2024,Ontario,"Total, 18 years and over",Males,,,35,13.5
2024,Ontario,"Total, 18 years and over",Females,,,35,8.8
2024,Ontario,18 to 34 years,Both sexes,,,35,10.1
2024,Ontario,18 to 34 years,Males,,,35,12.9
2024,Ontario,18 to 34 years,Females,,,35,7.1
2024,Ontario,35 to 49 years,Both sexes,,,35,12.2
2024,Ontario,35 to 49 years,Males,,,35,15.4
2024,Ontario,35 to 49 years,Females,,,35,9.1
2024,Ontario,50 to 64 years,Both sexes,,,35,14.7
2024,Ontario,50 to 64 years,Males,,,35,17.3
2024,Ontario,50 to 64 years,Females,,,35,12.3
2024,Ontario,65 years and over,Both sexes,,,35,7.6
2024,Ontario,65 years and over,Males,,,35,8.1
2024,Ontario,65 years and over,Females,,,35,7.2
2024,Manitoba,"Total, 18 years and over",Both sexes,,,46,11.2
2024,Manitoba,"Total, 18 years and over",Males,,,46,12.1
2024,Manitoba,"Total, 18 years and over",Females,,,46,10.3
2024,Manitoba,18 to 34 years,Both sexes,,,46,8.3
2024,Manitoba,18 to 34 years,Males,,,46,9.3
2024,Manitoba,18 to 34 years,Females,,,46,7.0
2024,Manitoba,35 to 49 years,Both sexes,,,46,12.7
2024,Manitoba,35 to 49 years,Males,,,46,13.9
2024,Manitoba,35 to 49 years,Females,,,46,11.6
2024,Manitoba,50 to 64 years,Both sexes,,,46,15.8
2024,Manitoba,50 to 64 years,Males,,,46,17.9
2024,Manitoba,50 to 64 years,Females,,,46,13.6
2024,Manitoba,65 years and over,Both sexes,,,46,9.1
2024,Manitoba,65 years and over,Males,,,46,8.2
2024,Manitoba,65 years and over,Females,,,46,9.9
2024,Saskatchewan,"Total, 18 years and over",Both sexes,,,47,12.6
2024,Saskatchewan,"Total, 18 years and over",Males,,,47,14.3
2024,Saskatchewan,"Total, 18 years and over",Females,,,47,10.9
2024,Saskatchewan,18 to 34 years,Both sexes,,,47,9.3
2024,Saskatchewan,18 to 34 years,Males,,,47,12.6
2024,Saskatchewan,18 to 34 years,Females,,,47,5.7
2024,Saskatchewan,35 to 49 years,Both sexes,,,47,14.0
2024,Saskatchewan,35 to 49 years,Males,,,47,12.8
2024,Saskatchewan,35 to 49 years,Females,,,47,15.0
2024,Saskatchewan,50 to 64 years,Both sexes,,,47,15.0
2024,Saskatchewan,50 to 64 years,Males,,,47,18.0
2024,Saskatchewan,50 to 64 years,Females,,,47,12.0
2024,Saskatchewan,65 years and over,Both sexes,,,47,12.8
2024,Saskatchewan,65 years and over,Males,,,47,14.6
2024,Saskatchewan,65 years and over,Females,,,47,11.0
2024,Alberta,"Total, 18 years and over",Both sexes,,,48,11.3
2024,Alberta,"Total, 18 years and over",Males,,,48,12.9
2024,Alberta,"Total, 18 years and over",Females,,,48,9.7
2024,Alberta,18 to 34 years,Both sexes,,,48,8.7
2024,Alberta,18 to 34 years,Males,,,48,9.7
2024,Alberta,18 to 34 years,Females,,,48,7.6
2024,Alberta,35 to 49 years,Both sexes,,,48,12.2
2024,Alberta,35 to 49 years,Males,,,48,13.9
2024,Alberta,35 to 49 years,Females,,,48,10.3
2024,Alberta,50 to 64 years,Both sexes,,,48,14.9
2024,Alberta,50 to 64 years,Males,,,48,17.4
2024,Alberta,50 to 64 years,Females,,,48,12.4
2024,Alberta,65 years and over,Both sexes,,,48,9.6
2024,Alberta,65 years and over,Males,,,48,10.7
2024,Alberta,65 years and over,Females,,,48,8.7
2024,British Columbia,"Total, 18 years and over",Both sexes,,,59,8.1
2024,British Columbia,"Total, 18 years and over",Males,,,59,10.0
2024,British Columbia,"Total, 18 years and over",Females,,,59,6.3
2024,British Columbia,18 to 34 years,Both sexes,,,59,7.5
2024,British Columbia,18 to 34 years,Males,,,59,9.6
2024,British Columbia,18 to 34 years,Females,,,59,5.4
2024,British Columbia,35 to 49 years,Both sexes,,,59,9.1
2024,British Columbia,35 to 49 years,Males,,,59,11.3
2024,British Columbia,35 to 49 years,Females,,,59,6.9
2024,British Columbia,50 to 64 years,Both sexes,,,59,8.9
2024,British Columbia,50 to 64 years,Males,,,59,10.0
2024,British Columbia,50 to 64 years,Females,,,59,7.8
2024,British Columbia,65 years and over,Both sexes,,,59,7.1
2024,British Columbia,65 years and over,Males,,,59,9.0
2024,British Columbia,65 years and over,Females,,,59,5.4
2015,Canada,"Total, 18 years and over",,First quintile,,,24.9
2015,Canada,"Total, 18 years and over",,Second quintile,,,19.3
2015,Canada,"Total, 18 years and over",,Third quintile,,,18.0
2015,Canada,"Total, 18 years and over",,Fourth quintile,,,16.2
2015,Canada,"Total, 18 years and over",,Fifth quintile,,,15.6
2015,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,26.5
2015,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,27.7
2015,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,16.2
2015,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,35.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,24.9
2015,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,27.6
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,23.4
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,18.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,23.3
2015,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,35.8
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,22.9
2015,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,23.5
2015,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,22.3
2015,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,16.7
2015,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,6.9
2015,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,11.3
2015,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,33.1
2015,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,21.1
2015,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,12.9
2015,Nova Scotia,"Total, 18 years and over",,First quintile,,12,28.8
2015,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,24.7
2015,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,18.4
2015,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,16.1
2015,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,14.7
2015,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,24.3
2015,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,31.6
2015,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,16.8
2015,New Brunswick,"Total, 18 years and over",,First quintile,,13,26.9
2015,New Brunswick,"Total, 18 years and over",,Second quintile,,13,18.1
2015,New Brunswick,"Total, 18 years and over",,Third quintile,,13,22.4
2015,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,14.7
2015,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,11.9
2015,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,26.4
2015,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,21.6
2015,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,15.9
2015,Quebec,"Total, 18 years and over",,First quintile,,24,24.3
2015,Quebec,"Total, 18 years and over",,Second quintile,,24,21.4
2015,Quebec,"Total, 18 years and over",,Third quintile,,24,18.7
2015,Quebec,"Total, 18 years and over",,Fourth quintile,,24,17.3
2015,Quebec,"Total, 18 years and over",,Fifth quintile,,24,14.4
2015,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,27.0
2015,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,27.3
2015,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,17.4
2015,Ontario,"Total, 18 years and over",,First quintile,,35,26.3
2015,Ontario,"Total, 18 years and over",,Second quintile,,35,18.2
2015,Ontario,"Total, 18 years and over",,Third quintile,,35,18.3
2015,Ontario,"Total, 18 years and over",,Fourth quintile,,35,14.9
2015,Ontario,"Total, 18 years and over",,Fifth quintile,,35,14.6
2015,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,26.0
2015,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,28.8
2015,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,15.9
2015,Manitoba,"Total, 18 years and over",,First quintile,,46,26.5
2015,Manitoba,"Total, 18 years and over",,Second quintile,,46,19.8
2015,Manitoba,"Total, 18 years and over",,Third quintile,,46,19.4
2015,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,22.5
2015,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,16.1
2015,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,28.6
2015,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,27.9
2015,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,17.3
2015,Saskatchewan,"Total, 18 years and over",,First quintile,,47,32.8
2015,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,27.3
2015,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,21.7
2015,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,20.2
2015,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,19.9
2015,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,30.8
2015,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,30.9
2015,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,19.4
2015,Alberta,"Total, 18 years and over",,First quintile,,48,22.1
2015,Alberta,"Total, 18 years and over",,Second quintile,,48,22.4
2015,Alberta,"Total, 18 years and over",,Third quintile,,48,17.2
2015,Alberta,"Total, 18 years and over",,Fourth quintile,,48,19.8
2015,Alberta,"Total, 18 years and over",,Fifth quintile,,48,19.0
2015,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,30.1
2015,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,28.9
2015,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,16.7
2015,British Columbia,"Total, 18 years and over",,First quintile,,59,19.5
2015,British Columbia,"Total, 18 years and over",,Second quintile,,59,14.0
2015,British Columbia,"Total, 18 years and over",,Third quintile,,59,14.1
2015,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,11.6
2015,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,14.0
2015,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,21.9
2015,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,23.5
2015,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,12.8
2016,Canada,"Total, 18 years and over",,First quintile,,,25.2
2016,Canada,"Total, 18 years and over",,Second quintile,,,19.3
2016,Canada,"Total, 18 years and over",,Third quintile,,,17.4
2016,Canada,"Total, 18 years and over",,Fourth quintile,,,15.5
2016,Canada,"Total, 18 years and over",,Fifth quintile,,,12.6
2016,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,25.9
2016,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,25.6
2016,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,15.6
2016,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,22.7
2016,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,20.8
2016,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,21.8
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,16.9
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,19.0
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,29.4
2016,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,24.5
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,17.5
2016,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,22.5
2016,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,19.1
2016,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,19.4
2016,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,11.0
2016,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,7.0
2016,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,34.0
2016,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,13.8
2016,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,14.4
2016,Nova Scotia,"Total, 18 years and over",,First quintile,,12,32.6
2016,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,22.4
2016,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,17.3
2016,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,16.3
2016,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,15.1
2016,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,35.3
2016,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,30.4
2016,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,16.7
2016,New Brunswick,"Total, 18 years and over",,First quintile,,13,36.6
2016,New Brunswick,"Total, 18 years and over",,Second quintile,,13,19.8
2016,New Brunswick,"Total, 18 years and over",,Third quintile,,13,24.1
2016,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,13.0
2016,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,10.4
2016,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,26.6
2016,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,28.2
2016,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,16.0
2016,Quebec,"Total, 18 years and over",,First quintile,,24,25.2
2016,Quebec,"Total, 18 years and over",,Second quintile,,24,21.2
2016,Quebec,"Total, 18 years and over",,Third quintile,,24,17.2
2016,Quebec,"Total, 18 years and over",,Fourth quintile,,24,15.4
2016,Quebec,"Total, 18 years and over",,Fifth quintile,,24,13.1
2016,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,24.7
2016,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,24.4
2016,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,17.1
2016,Ontario,"Total, 18 years and over",,First quintile,,35,25.1
2016,Ontario,"Total, 18 years and over",,Second quintile,,35,17.2
2016,Ontario,"Total, 18 years and over",,Third quintile,,35,16.4
2016,Ontario,"Total, 18 years and over",,Fourth quintile,,35,15.1
2016,Ontario,"Total, 18 years and over",,Fifth quintile,,35,11.9
2016,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,26.0
2016,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,25.9
2016,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,15.0
2016,Manitoba,"Total, 18 years and over",,First quintile,,46,30.7
2016,Manitoba,"Total, 18 years and over",,Second quintile,,46,18.5
2016,Manitoba,"Total, 18 years and over",,Third quintile,,46,19.1
2016,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,17.5
2016,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,11.5
2016,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,23.1
2016,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,27.8
2016,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,16.3
2016,Saskatchewan,"Total, 18 years and over",,First quintile,,47,24.2
2016,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,26.1
2016,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,22.6
2016,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,15.9
2016,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,13.2
2016,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,27.9
2016,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,30.6
2016,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,13.9
2016,Alberta,"Total, 18 years and over",,First quintile,,48,27.2
2016,Alberta,"Total, 18 years and over",,Second quintile,,48,20.5
2016,Alberta,"Total, 18 years and over",,Third quintile,,48,18.6
2016,Alberta,"Total, 18 years and over",,Fourth quintile,,48,20.1
2016,Alberta,"Total, 18 years and over",,Fifth quintile,,48,15.4
2016,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,24.6
2016,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,29.4
2016,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,17.1
2016,British Columbia,"Total, 18 years and over",,First quintile,,59,21.0
2016,British Columbia,"Total, 18 years and over",,Second quintile,,59,18.3
2016,British Columbia,"Total, 18 years and over",,Third quintile,,59,16.4
2016,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,12.0
2016,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,9.4
2016,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,26.2
2016,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,21.2
2016,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,13.4
2017,Canada,"Total, 18 years and over",,First quintile,,,23.6
2017,Canada,"Total, 18 years and over",,Second quintile,,,18.3
2017,Canada,"Total, 18 years and over",,Third quintile,,,16.9
2017,Canada,"Total, 18 years and over",,Fourth quintile,,,15.1
2017,Canada,"Total, 18 years and over",,Fifth quintile,,,12.3
2017,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,27.1
2017,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,25.1
2017,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,14.9
2017,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,32.2
2017,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,24.9
2017,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,23.5
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,25.8
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,19.2
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,22.6
2017,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,29.1
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,24.4
2017,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,32.0
2017,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,16.9
2017,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,14.7
2017,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,18.7
2017,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,10.7
2017,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,30.2
2017,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,26.7
