Year,Géographie,Groupe d'âge,Sexe,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2022,Québec,15 à 24 ans,Les deux sexes,,,Population des minorités visibles,,24,51.3
2022,Québec,15 à 24 ans,Les deux sexes,,,Sud-Asiatique,,24,47.4
2022,Québec,15 à 24 ans,Les deux sexes,,,Chinois,,24,53.8
2022,Québec,15 à 24 ans,Les deux sexes,,,Noirs,,24,52.8
2022,Québec,15 à 24 ans,Les deux sexes,,,Philippin,,24,44.0
2022,Québec,15 à 24 ans,Les deux sexes,,,Arabe,,24,51.1
2022,Québec,15 à 24 ans,Les deux sexes,,,Latino-Américain,,24,55.2
2022,Québec,15 à 24 ans,Les deux sexes,,,Asiatique du Sud-Est,,24,46.4
2022,Québec,15 à 24 ans,Les deux sexes,,,Asiatique occidental,,24,46.0
2022,Québec,15 à 24 ans,Les deux sexes,,,Coréen,,24,
2022,Québec,15 à 24 ans,Les deux sexes,,,Japonais,,24,
2022,Québec,15 à 24 ans,Les deux sexes,,,Minorité visible n.i.a,,24,59.3
2022,Québec,15 à 24 ans,Les deux sexes,,,Minorités visible multiples,,24,
2022,Québec,15 à 24 ans,Les deux sexes,,,Pas une minorité visible,,24,67.2
2022,Québec,15 à 24 ans,Hommes,,,Population des minorités visibles,,24,50.1
2022,Québec,15 à 24 ans,Hommes,,,Sud-Asiatique,,24,48.9
2022,Québec,15 à 24 ans,Hommes,,,Chinois,,24,
2022,Québec,15 à 24 ans,Hommes,,,Noirs,,24,45.4
2022,Québec,15 à 24 ans,Hommes,,,Philippin,,24,
2022,Québec,15 à 24 ans,Hommes,,,Arabe,,24,53.8
2022,Québec,15 à 24 ans,Hommes,,,Latino-Américain,,24,55.5
2022,Québec,15 à 24 ans,Hommes,,,Asiatique du Sud-Est,,24,
2022,Québec,15 à 24 ans,Hommes,,,Asiatique occidental,,24,
2022,Québec,15 à 24 ans,Hommes,,,Coréen,,24,
2022,Québec,15 à 24 ans,Hommes,,,Japonais,,24,
2022,Québec,15 à 24 ans,Hommes,,,Minorité visible n.i.a,,24,
2022,Québec,15 à 24 ans,Hommes,,,Minorités visible multiples,,24,
2022,Québec,15 à 24 ans,Hommes,,,Pas une minorité visible,,24,66.1
2022,Québec,15 à 24 ans,Femmes,,,Population des minorités visibles,,24,52.5
2022,Québec,15 à 24 ans,Femmes,,,Sud-Asiatique,,24,46.2
2022,Québec,15 à 24 ans,Femmes,,,Chinois,,24,
2022,Québec,15 à 24 ans,Femmes,,,Noirs,,24,60.6
2022,Québec,15 à 24 ans,Femmes,,,Philippin,,24,
2022,Québec,15 à 24 ans,Femmes,,,Arabe,,24,47.4
2022,Québec,15 à 24 ans,Femmes,,,Latino-Américain,,24,55.0
2022,Québec,15 à 24 ans,Femmes,,,Asiatique du Sud-Est,,24,
2022,Québec,15 à 24 ans,Femmes,,,Asiatique occidental,,24,
2022,Québec,15 à 24 ans,Femmes,,,Coréen,,24,
2022,Québec,15 à 24 ans,Femmes,,,Japonais,,24,
2022,Québec,15 à 24 ans,Femmes,,,Minorité visible n.i.a,,24,
2022,Québec,15 à 24 ans,Femmes,,,Minorités visible multiples,,24,
2022,Québec,15 à 24 ans,Femmes,,,Pas une minorité visible,,24,68.3
2022,Québec,25 à 54 ans,Les deux sexes,,,Population des minorités visibles,,24,80.2
2022,Québec,25 à 54 ans,Les deux sexes,,,Sud-Asiatique,,24,75.1
2022,Québec,25 à 54 ans,Les deux sexes,,,Chinois,,24,73.3
2022,Québec,25 à 54 ans,Les deux sexes,,,Noirs,,24,84.3
2022,Québec,25 à 54 ans,Les deux sexes,,,Philippin,,24,79.4
2022,Québec,25 à 54 ans,Les deux sexes,,,Arabe,,24,77.9
2022,Québec,25 à 54 ans,Les deux sexes,,,Latino-Américain,,24,84.2
2022,Québec,25 à 54 ans,Les deux sexes,,,Asiatique du Sud-Est,,24,79.8
2022,Québec,25 à 54 ans,Les deux sexes,,,Asiatique occidental,,24,72.0
2022,Québec,25 à 54 ans,Les deux sexes,,,Coréen,,24,71.0
2022,Québec,25 à 54 ans,Les deux sexes,,,Japonais,,24,78.1
2022,Québec,25 à 54 ans,Les deux sexes,,,Minorité visible n.i.a,,24,77.5
2022,Québec,25 à 54 ans,Les deux sexes,,,Minorités visible multiples,,24,87.7
2022,Québec,25 à 54 ans,Les deux sexes,,,Pas une minorité visible,,24,88.9
2022,Québec,25 à 54 ans,Hommes,,,Population des minorités visibles,,24,84.9
2022,Québec,25 à 54 ans,Hommes,,,Sud-Asiatique,,24,86.3
2022,Québec,25 à 54 ans,Hommes,,,Chinois,,24,76.0
2022,Québec,25 à 54 ans,Hommes,,,Noirs,,24,85.8
2022,Québec,25 à 54 ans,Hommes,,,Philippin,,24,81.8
2022,Québec,25 à 54 ans,Hommes,,,Arabe,,24,86.9
2022,Québec,25 à 54 ans,Hommes,,,Latino-Américain,,24,89.3
2022,Québec,25 à 54 ans,Hommes,,,Asiatique du Sud-Est,,24,80.9
2022,Québec,25 à 54 ans,Hommes,,,Asiatique occidental,,24,74.8
2022,Québec,25 à 54 ans,Hommes,,,Coréen,,24,95.8
2022,Québec,25 à 54 ans,Hommes,,,Japonais,,24,
2022,Québec,25 à 54 ans,Hommes,,,Minorité visible n.i.a,,24,75.7
2022,Québec,25 à 54 ans,Hommes,,,Minorités visible multiples,,24,90.3
2022,Québec,25 à 54 ans,Hommes,,,Pas une minorité visible,,24,89.9
2022,Québec,25 à 54 ans,Femmes,,,Population des minorités visibles,,24,75.8
2022,Québec,25 à 54 ans,Femmes,,,Sud-Asiatique,,24,65.2
2022,Québec,25 à 54 ans,Femmes,,,Chinois,,24,71.2
2022,Québec,25 à 54 ans,Femmes,,,Noirs,,24,82.9
2022,Québec,25 à 54 ans,Femmes,,,Philippin,,24,77.7
2022,Québec,25 à 54 ans,Femmes,,,Arabe,,24,68.5
2022,Québec,25 à 54 ans,Femmes,,,Latino-Américain,,24,79.7
2022,Québec,25 à 54 ans,Femmes,,,Asiatique du Sud-Est,,24,78.8
2022,Québec,25 à 54 ans,Femmes,,,Asiatique occidental,,24,70.1
2022,Québec,25 à 54 ans,Femmes,,,Coréen,,24,55.3
2022,Québec,25 à 54 ans,Femmes,,,Japonais,,24,
2022,Québec,25 à 54 ans,Femmes,,,Minorité visible n.i.a,,24,79.4
2022,Québec,25 à 54 ans,Femmes,,,Minorités visible multiples,,24,84.6
2022,Québec,25 à 54 ans,Femmes,,,Pas une minorité visible,,24,87.8
2022,Québec,55 ans et plus,Les deux sexes,,,Population des minorités visibles,,24,44.4
2022,Québec,55 ans et plus,Les deux sexes,,,Sud-Asiatique,,24,42.3
2022,Québec,55 ans et plus,Les deux sexes,,,Chinois,,24,32.6
2022,Québec,55 ans et plus,Les deux sexes,,,Noirs,,24,44.2
2022,Québec,55 ans et plus,Les deux sexes,,,Philippin,,24,49.2
2022,Québec,55 ans et plus,Les deux sexes,,,Arabe,,24,45.5
2022,Québec,55 ans et plus,Les deux sexes,,,Latino-Américain,,24,59.7
2022,Québec,55 ans et plus,Les deux sexes,,,Asiatique du Sud-Est,,24,28.8
2022,Québec,55 ans et plus,Les deux sexes,,,Asiatique occidental,,24,48.3
2022,Québec,55 ans et plus,Les deux sexes,,,Coréen,,24,
2022,Québec,55 ans et plus,Les deux sexes,,,Japonais,,24,
2022,Québec,55 ans et plus,Les deux sexes,,,Minorité visible n.i.a,,24,51.7
2022,Québec,55 ans et plus,Les deux sexes,,,Minorités visible multiples,,24,
2022,Québec,55 ans et plus,Les deux sexes,,,Pas une minorité visible,,24,31.6
2022,Québec,55 ans et plus,Hommes,,,Population des minorités visibles,,24,50.0
2022,Québec,55 ans et plus,Hommes,,,Sud-Asiatique,,24,49.6
2022,Québec,55 ans et plus,Hommes,,,Chinois,,24,42.5
2022,Québec,55 ans et plus,Hommes,,,Noirs,,24,48.7
2022,Québec,55 ans et plus,Hommes,,,Philippin,,24,50.0
2022,Québec,55 ans et plus,Hommes,,,Arabe,,24,49.5
2022,Québec,55 ans et plus,Hommes,,,Latino-Américain,,24,67.1
2022,Québec,55 ans et plus,Hommes,,,Asiatique du Sud-Est,,24,34.0
2022,Québec,55 ans et plus,Hommes,,,Asiatique occidental,,24,
2022,Québec,55 ans et plus,Hommes,,,Coréen,,24,
2022,Québec,55 ans et plus,Hommes,,,Japonais,,24,
2022,Québec,55 ans et plus,Hommes,,,Minorité visible n.i.a,,24,
2022,Québec,55 ans et plus,Hommes,,,Minorités visible multiples,,24,
2022,Québec,55 ans et plus,Hommes,,,Pas une minorité visible,,24,36.4
2022,Québec,55 ans et plus,Femmes,,,Population des minorités visibles,,24,38.5
2022,Québec,55 ans et plus,Femmes,,,Sud-Asiatique,,24,33.3
2022,Québec,55 ans et plus,Femmes,,,Chinois,,24,23.0
2022,Québec,55 ans et plus,Femmes,,,Noirs,,24,40.2
2022,Québec,55 ans et plus,Femmes,,,Philippin,,24,48.6
2022,Québec,55 ans et plus,Femmes,,,Arabe,,24,40.7
2022,Québec,55 ans et plus,Femmes,,,Latino-Américain,,24,50.4
2022,Québec,55 ans et plus,Femmes,,,Asiatique du Sud-Est,,24,23.1
2022,Québec,55 ans et plus,Femmes,,,Asiatique occidental,,24,
2022,Québec,55 ans et plus,Femmes,,,Coréen,,24,
2022,Québec,55 ans et plus,Femmes,,,Japonais,,24,
2022,Québec,55 ans et plus,Femmes,,,Minorité visible n.i.a,,24,
2022,Québec,55 ans et plus,Femmes,,,Minorités visible multiples,,24,
2022,Québec,55 ans et plus,Femmes,,,Pas une minorité visible,,24,27.1
2022,Ontario,15 à 24 ans,Les deux sexes,,,Population des minorités visibles,,35,48.0
2022,Ontario,15 à 24 ans,Les deux sexes,,,Sud-Asiatique,,35,50.3
2022,Ontario,15 à 24 ans,Les deux sexes,,,Chinois,,35,35.7
2022,Ontario,15 à 24 ans,Les deux sexes,,,Noirs,,35,50.4
2022,Ontario,15 à 24 ans,Les deux sexes,,,Philippin,,35,60.6
2022,Ontario,15 à 24 ans,Les deux sexes,,,Arabe,,35,50.7
2022,Ontario,15 à 24 ans,Les deux sexes,,,Latino-Américain,,35,49.1
2022,Ontario,15 à 24 ans,Les deux sexes,,,Asiatique du Sud-Est,,35,42.1
2022,Ontario,15 à 24 ans,Les deux sexes,,,Asiatique occidental,,35,37.1
2022,Ontario,15 à 24 ans,Les deux sexes,,,Coréen,,35,47.1
2022,Ontario,15 à 24 ans,Les deux sexes,,,Japonais,,35,38.1
2022,Ontario,15 à 24 ans,Les deux sexes,,,Minorité visible n.i.a,,35,56.9
2022,Ontario,15 à 24 ans,Les deux sexes,,,Minorités visible multiples,,35,51.9
2022,Ontario,15 à 24 ans,Les deux sexes,,,Pas une minorité visible,,35,60.6
2022,Ontario,15 à 24 ans,Hommes,,,Population des minorités visibles,,35,46.0
2022,Ontario,15 à 24 ans,Hommes,,,Sud-Asiatique,,35,48.4
2022,Ontario,15 à 24 ans,Hommes,,,Chinois,,35,33.3
2022,Ontario,15 à 24 ans,Hommes,,,Noirs,,35,49.8
2022,Ontario,15 à 24 ans,Hommes,,,Philippin,,35,57.9
2022,Ontario,15 à 24 ans,Hommes,,,Arabe,,35,45.0
2022,Ontario,15 à 24 ans,Hommes,,,Latino-Américain,,35,51.5
2022,Ontario,15 à 24 ans,Hommes,,,Asiatique du Sud-Est,,35,38.6
2022,Ontario,15 à 24 ans,Hommes,,,Asiatique occidental,,35,28.8
2022,Ontario,15 à 24 ans,Hommes,,,Coréen,,35,47.6
2022,Ontario,15 à 24 ans,Hommes,,,Japonais,,35,
2022,Ontario,15 à 24 ans,Hommes,,,Minorité visible n.i.a,,35,57.6
2022,Ontario,15 à 24 ans,Hommes,,,Minorités visible multiples,,35,47.6
2022,Ontario,15 à 24 ans,Hommes,,,Pas une minorité visible,,35,60.0
2022,Ontario,15 à 24 ans,Femmes,,,Population des minorités visibles,,35,50.1
2022,Ontario,15 à 24 ans,Femmes,,,Sud-Asiatique,,35,52.3
2022,Ontario,15 à 24 ans,Femmes,,,Chinois,,35,38.0
2022,Ontario,15 à 24 ans,Femmes,,,Noirs,,35,50.9
2022,Ontario,15 à 24 ans,Femmes,,,Philippin,,35,63.6
2022,Ontario,15 à 24 ans,Femmes,,,Arabe,,35,57.4
2022,Ontario,15 à 24 ans,Femmes,,,Latino-Américain,,35,47.5
2022,Ontario,15 à 24 ans,Femmes,,,Asiatique du Sud-Est,,35,45.9
2022,Ontario,15 à 24 ans,Femmes,,,Asiatique occidental,,35,46.4
2022,Ontario,15 à 24 ans,Femmes,,,Coréen,,35,46.4
2022,Ontario,15 à 24 ans,Femmes,,,Japonais,,35,
2022,Ontario,15 à 24 ans,Femmes,,,Minorité visible n.i.a,,35,57.1
2022,Ontario,15 à 24 ans,Femmes,,,Minorités visible multiples,,35,57.3
2022,Ontario,15 à 24 ans,Femmes,,,Pas une minorité visible,,35,61.4
2022,Ontario,25 à 54 ans,Les deux sexes,,,Population des minorités visibles,,35,81.1
2022,Ontario,25 à 54 ans,Les deux sexes,,,Sud-Asiatique,,35,82.8
2022,Ontario,25 à 54 ans,Les deux sexes,,,Chinois,,35,81.3
2022,Ontario,25 à 54 ans,Les deux sexes,,,Noirs,,35,77.3
2022,Ontario,25 à 54 ans,Les deux sexes,,,Philippin,,35,88.4
2022,Ontario,25 à 54 ans,Les deux sexes,,,Arabe,,35,72.5
2022,Ontario,25 à 54 ans,Les deux sexes,,,Latino-Américain,,35,82.9
2022,Ontario,25 à 54 ans,Les deux sexes,,,Asiatique du Sud-Est,,35,84.6
2022,Ontario,25 à 54 ans,Les deux sexes,,,Asiatique occidental,,35,72.4
2022,Ontario,25 à 54 ans,Les deux sexes,,,Coréen,,35,77.2
2022,Ontario,25 à 54 ans,Les deux sexes,,,Japonais,,35,79.6
2022,Ontario,25 à 54 ans,Les deux sexes,,,Minorité visible n.i.a,,35,80.9
2022,Ontario,25 à 54 ans,Les deux sexes,,,Minorités visible multiples,,35,80.6
2022,Ontario,25 à 54 ans,Les deux sexes,,,Pas une minorité visible,,35,85.4
2022,Ontario,25 à 54 ans,Hommes,,,Population des minorités visibles,,35,87.0
2022,Ontario,25 à 54 ans,Hommes,,,Sud-Asiatique,,35,91.1
2022,Ontario,25 à 54 ans,Hommes,,,Chinois,,35,85.1
2022,Ontario,25 à 54 ans,Hommes,,,Noirs,,35,80.3
2022,Ontario,25 à 54 ans,Hommes,,,Philippin,,35,90.6
2022,Ontario,25 à 54 ans,Hommes,,,Arabe,,35,81.3
2022,Ontario,25 à 54 ans,Hommes,,,Latino-Américain,,35,86.8
2022,Ontario,25 à 54 ans,Hommes,,,Asiatique du Sud-Est,,35,88.7
2022,Ontario,25 à 54 ans,Hommes,,,Asiatique occidental,,35,82.2
2022,Ontario,25 à 54 ans,Hommes,,,Coréen,,35,83.5
2022,Ontario,25 à 54 ans,Hommes,,,Japonais,,35,86.4
2022,Ontario,25 à 54 ans,Hommes,,,Minorité visible n.i.a,,35,88.9
2022,Ontario,25 à 54 ans,Hommes,,,Minorités visible multiples,,35,89.7
2022,Ontario,25 à 54 ans,Hommes,,,Pas une minorité visible,,35,88.3
2022,Ontario,25 à 54 ans,Femmes,,,Population des minorités visibles,,35,75.7
2022,Ontario,25 à 54 ans,Femmes,,,Sud-Asiatique,,35,74.3
2022,Ontario,25 à 54 ans,Femmes,,,Chinois,,35,78.0
2022,Ontario,25 à 54 ans,Femmes,,,Noirs,,35,74.8
2022,Ontario,25 à 54 ans,Femmes,,,Philippin,,35,86.8
2022,Ontario,25 à 54 ans,Femmes,,,Arabe,,35,63.7
2022,Ontario,25 à 54 ans,Femmes,,,Latino-Américain,,35,79.0
2022,Ontario,25 à 54 ans,Femmes,,,Asiatique du Sud-Est,,35,80.8
2022,Ontario,25 à 54 ans,Femmes,,,Asiatique occidental,,35,63.5
2022,Ontario,25 à 54 ans,Femmes,,,Coréen,,35,70.7
2022,Ontario,25 à 54 ans,Femmes,,,Japonais,,35,75.4
2022,Ontario,25 à 54 ans,Femmes,,,Minorité visible n.i.a,,35,72.3
2022,Ontario,25 à 54 ans,Femmes,,,Minorités visible multiples,,35,73.5
2022,Ontario,25 à 54 ans,Femmes,,,Pas une minorité visible,,35,82.5
2022,Ontario,55 ans et plus,Les deux sexes,,,Population des minorités visibles,,35,41.3
2022,Ontario,55 ans et plus,Les deux sexes,,,Sud-Asiatique,,35,41.4
2022,Ontario,55 ans et plus,Les deux sexes,,,Chinois,,35,36.2
2022,Ontario,55 ans et plus,Les deux sexes,,,Noirs,,35,41.0
2022,Ontario,55 ans et plus,Les deux sexes,,,Philippin,,35,51.9
2022,Ontario,55 ans et plus,Les deux sexes,,,Arabe,,35,39.5
2022,Ontario,55 ans et plus,Les deux sexes,,,Latino-Américain,,35,45.8
2022,Ontario,55 ans et plus,Les deux sexes,,,Asiatique du Sud-Est,,35,38.6
2022,Ontario,55 ans et plus,Les deux sexes,,,Asiatique occidental,,35,45.2
2022,Ontario,55 ans et plus,Les deux sexes,,,Coréen,,35,54.0
2022,Ontario,55 ans et plus,Les deux sexes,,,Japonais,,35,28.7
2022,Ontario,55 ans et plus,Les deux sexes,,,Minorité visible n.i.a,,35,41.8
2022,Ontario,55 ans et plus,Les deux sexes,,,Minorités visible multiples,,35,51.3
2022,Ontario,55 ans et plus,Les deux sexes,,,Pas une minorité visible,,35,34.5
2022,Ontario,55 ans et plus,Hommes,,,Population des minorités visibles,,35,48.8
2022,Ontario,55 ans et plus,Hommes,,,Sud-Asiatique,,35,50.0
2022,Ontario,55 ans et plus,Hommes,,,Chinois,,35,43.8
2022,Ontario,55 ans et plus,Hommes,,,Noirs,,35,46.2
2022,Ontario,55 ans et plus,Hommes,,,Philippin,,35,57.0
2022,Ontario,55 ans et plus,Hommes,,,Arabe,,35,50.4
2022,Ontario,55 ans et plus,Hommes,,,Latino-Américain,,35,53.8
2022,Ontario,55 ans et plus,Hommes,,,Asiatique du Sud-Est,,35,47.9
2022,Ontario,55 ans et plus,Hommes,,,Asiatique occidental,,35,56.3
2022,Ontario,55 ans et plus,Hommes,,,Coréen,,35,61.8
2022,Ontario,55 ans et plus,Hommes,,,Japonais,,35,
2022,Ontario,55 ans et plus,Hommes,,,Minorité visible n.i.a,,35,48.9
2022,Ontario,55 ans et plus,Hommes,,,Minorités visible multiples,,35,44.2
2022,Ontario,55 ans et plus,Hommes,,,Pas une minorité visible,,35,39.6
2022,Ontario,55 ans et plus,Femmes,,,Population des minorités visibles,,35,34.5
2022,Ontario,55 ans et plus,Femmes,,,Sud-Asiatique,,35,32.5
2022,Ontario,55 ans et plus,Femmes,,,Chinois,,35,29.0
2022,Ontario,55 ans et plus,Femmes,,,Noirs,,35,37.1
2022,Ontario,55 ans et plus,Femmes,,,Philippin,,35,48.7
2022,Ontario,55 ans et plus,Femmes,,,Arabe,,35,26.5
2022,Ontario,55 ans et plus,Femmes,,,Latino-Américain,,35,39.0
2022,Ontario,55 ans et plus,Femmes,,,Asiatique du Sud-Est,,35,29.7
2022,Ontario,55 ans et plus,Femmes,,,Asiatique occidental,,35,34.5
2022,Ontario,55 ans et plus,Femmes,,,Coréen,,35,46.5
2022,Ontario,55 ans et plus,Femmes,,,Japonais,,35,
2022,Ontario,55 ans et plus,Femmes,,,Minorité visible n.i.a,,35,36.5
2022,Ontario,55 ans et plus,Femmes,,,Minorités visible multiples,,35,57.1
2022,Ontario,55 ans et plus,Femmes,,,Pas une minorité visible,,35,29.8
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Population des minorités visibles,,,62.7
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Sud-Asiatique,,,72.7
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Chinois,,,54.4
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Noirs,,,52.2
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Philippin,,,63.3
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Arabe,,,57.7
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Latino-Américain,,,66.7
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Asiatique du Sud-Est,,,63.5
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Asiatique occidental,,,
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Coréen,,,
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Japonais,,,
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Minorité visible n.i.a,,,61.5
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Minorités visible multiples,,,
2022,Région des Prairies,15 à 24 ans,Les deux sexes,,,Pas une minorité visible,,,59.7
2022,Région des Prairies,15 à 24 ans,Hommes,,,Population des minorités visibles,,,63.4
2022,Région des Prairies,15 à 24 ans,Hommes,,,Sud-Asiatique,,,74.2
2022,Région des Prairies,15 à 24 ans,Hommes,,,Chinois,,,56.3
2022,Région des Prairies,15 à 24 ans,Hommes,,,Noirs,,,51.4
2022,Région des Prairies,15 à 24 ans,Hommes,,,Philippin,,,59.5
2022,Région des Prairies,15 à 24 ans,Hommes,,,Arabe,,,
2022,Région des Prairies,15 à 24 ans,Hommes,,,Latino-Américain,,,63.2
2022,Région des Prairies,15 à 24 ans,Hommes,,,Asiatique du Sud-Est,,,65.4
2022,Région des Prairies,15 à 24 ans,Hommes,,,Asiatique occidental,,,
2022,Région des Prairies,15 à 24 ans,Hommes,,,Coréen,,,
2022,Région des Prairies,15 à 24 ans,Hommes,,,Japonais,,,
2022,Région des Prairies,15 à 24 ans,Hommes,,,Minorité visible n.i.a,,,
2022,Région des Prairies,15 à 24 ans,Hommes,,,Minorités visible multiples,,,
2022,Région des Prairies,15 à 24 ans,Hommes,,,Pas une minorité visible,,,57.8
2022,Région des Prairies,15 à 24 ans,Femmes,,,Population des minorités visibles,,,62.0
2022,Région des Prairies,15 à 24 ans,Femmes,,,Sud-Asiatique,,,69.8
2022,Région des Prairies,15 à 24 ans,Femmes,,,Chinois,,,52.0
2022,Région des Prairies,15 à 24 ans,Femmes,,,Noirs,,,53.7
2022,Région des Prairies,15 à 24 ans,Femmes,,,Philippin,,,68.1
2022,Région des Prairies,15 à 24 ans,Femmes,,,Arabe,,,
2022,Région des Prairies,15 à 24 ans,Femmes,,,Latino-Américain,,,66.7
2022,Région des Prairies,15 à 24 ans,Femmes,,,Asiatique du Sud-Est,,,59.3
2022,Région des Prairies,15 à 24 ans,Femmes,,,Asiatique occidental,,,
2022,Région des Prairies,15 à 24 ans,Femmes,,,Coréen,,,
2022,Région des Prairies,15 à 24 ans,Femmes,,,Japonais,,,
2022,Région des Prairies,15 à 24 ans,Femmes,,,Minorité visible n.i.a,,,
2022,Région des Prairies,15 à 24 ans,Femmes,,,Minorités visible multiples,,,
2022,Région des Prairies,15 à 24 ans,Femmes,,,Pas une minorité visible,,,61.8
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Population des minorités visibles,,,83.6
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Sud-Asiatique,,,83.5
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Chinois,,,76.6
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Noirs,,,80.1
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Philippin,,,90.1
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Arabe,,,67.2
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Latino-Américain,,,89.3
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Asiatique du Sud-Est,,,83.7
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Asiatique occidental,,,77.8
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Coréen,,,75.7
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Japonais,,,80.0
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Minorité visible n.i.a,,,75.6
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Minorités visible multiples,,,64.3
2022,Région des Prairies,25 à 54 ans,Les deux sexes,,,Pas une minorité visible,,,85.2
2022,Région des Prairies,25 à 54 ans,Hommes,,,Population des minorités visibles,,,88.7
2022,Région des Prairies,25 à 54 ans,Hommes,,,Sud-Asiatique,,,91.0
2022,Région des Prairies,25 à 54 ans,Hommes,,,Chinois,,,78.9
2022,Région des Prairies,25 à 54 ans,Hommes,,,Noirs,,,84.9
2022,Région des Prairies,25 à 54 ans,Hommes,,,Philippin,,,93.5
2022,Région des Prairies,25 à 54 ans,Hommes,,,Arabe,,,78.1
2022,Région des Prairies,25 à 54 ans,Hommes,,,Latino-Américain,,,90.7
2022,Région des Prairies,25 à 54 ans,Hommes,,,Asiatique du Sud-Est,,,90.8
2022,Région des Prairies,25 à 54 ans,Hommes,,,Asiatique occidental,,,84.6
2022,Région des Prairies,25 à 54 ans,Hommes,,,Coréen,,,75.0
2022,Région des Prairies,25 à 54 ans,Hommes,,,Japonais,,,83.3
2022,Région des Prairies,25 à 54 ans,Hommes,,,Minorité visible n.i.a,,,77.3
2022,Région des Prairies,25 à 54 ans,Hommes,,,Minorités visible multiples,,,
2022,Région des Prairies,25 à 54 ans,Hommes,,,Pas une minorité visible,,,88.5
2022,Région des Prairies,25 à 54 ans,Femmes,,,Population des minorités visibles,,,78.6
2022,Région des Prairies,25 à 54 ans,Femmes,,,Sud-Asiatique,,,74.1
2022,Région des Prairies,25 à 54 ans,Femmes,,,Chinois,,,74.4
2022,Région des Prairies,25 à 54 ans,Femmes,,,Noirs,,,75.9
2022,Région des Prairies,25 à 54 ans,Femmes,,,Philippin,,,87.0
2022,Région des Prairies,25 à 54 ans,Femmes,,,Arabe,,,51.7
2022,Région des Prairies,25 à 54 ans,Femmes,,,Latino-Américain,,,86.8
2022,Région des Prairies,25 à 54 ans,Femmes,,,Asiatique du Sud-Est,,,78.1
2022,Région des Prairies,25 à 54 ans,Femmes,,,Asiatique occidental,,,65.5
2022,Région des Prairies,25 à 54 ans,Femmes,,,Coréen,,,82.4
2022,Région des Prairies,25 à 54 ans,Femmes,,,Japonais,,,66.7
2022,Région des Prairies,25 à 54 ans,Femmes,,,Minorité visible n.i.a,,,73.7
2022,Région des Prairies,25 à 54 ans,Femmes,,,Minorités visible multiples,,,
2022,Région des Prairies,25 à 54 ans,Femmes,,,Pas une minorité visible,,,81.9
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Population des minorités visibles,,,50.5
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Sud-Asiatique,,,34.9
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Chinois,,,37.9
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Noirs,,,60.6
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Philippin,,,55.0
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Arabe,,,66.7
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Latino-Américain,,,61.5
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Asiatique du Sud-Est,,,61.1
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Asiatique occidental,,,76.9
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Coréen,,,
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Japonais,,,
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Minorité visible n.i.a,,,
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Minorités visible multiples,,,
2022,Région des Prairies,55 ans et plus,Les deux sexes,,,Pas une minorité visible,,,34.8
2022,Région des Prairies,55 ans et plus,Hommes,,,Population des minorités visibles,,,57.5
2022,Région des Prairies,55 ans et plus,Hommes,,,Sud-Asiatique,,,40.4
