Year,Geography,Geographic location,Selected census metropolitan areas,Tenure,GeoCode,Value
2021,New Brunswick,Small population centres,,Renter,13,8.4
2021,New Brunswick,Small population centres,,Renter not in social and affordable housing,13,7.6
2021,New Brunswick,Small population centres,,Renter in social and affordable housing,13,11.4
2021,Quebec,Small population centres,,"Total, tenure",24,6.0
2021,Quebec,Small population centres,,Owner,24,3.1
2021,Quebec,Small population centres,,Owner who is not a first-time homebuyer,24,3.6
2021,Quebec,Small population centres,,Renter,24,10.3
2021,Quebec,Small population centres,,Renter not in social and affordable housing,24,11.0
2021,Quebec,Small population centres,,Renter in social and affordable housing,24,3.6
2021,Ontario,Small population centres,,"Total, tenure",35,9.5
2021,Ontario,Small population centres,,Owner,35,3.5
2021,Ontario,Small population centres,,Owner who is a first-time homebuyer,35,3.0
2021,Ontario,Small population centres,,Owner who is not a first-time homebuyer,35,3.5
2021,Ontario,Small population centres,,Renter,35,27.0
2021,Ontario,Small population centres,,Renter not in social and affordable housing,35,26.0
2021,Ontario,Small population centres,,Renter in social and affordable housing,35,30.0
2021,Manitoba,Small population centres,,"Total, tenure",46,7.0
2021,Manitoba,Small population centres,,Owner,46,3.1
2021,Manitoba,Small population centres,,Owner who is not a first-time homebuyer,46,3.6
2021,Manitoba,Small population centres,,Renter,46,16.3
2021,Manitoba,Small population centres,,Renter not in social and affordable housing,46,11.3
2021,Manitoba,Small population centres,,Renter in social and affordable housing,46,34.0
2021,Saskatchewan,Small population centres,,"Total, tenure",47,8.2
2021,Saskatchewan,Small population centres,,Owner,47,5.4
2021,Saskatchewan,Small population centres,,Owner who is not a first-time homebuyer,47,5.9
2021,Saskatchewan,Small population centres,,Renter,47,16.6
2021,Saskatchewan,Small population centres,,Renter not in social and affordable housing,47,14.6
2021,Saskatchewan,Small population centres,,Renter in social and affordable housing,47,23.0
2021,Alberta,Small population centres,,"Total, tenure",48,8.9
2021,Alberta,Small population centres,,Owner,48,5.5
2021,Alberta,Small population centres,,Owner who is a first-time homebuyer,48,9.2
2021,Alberta,Small population centres,,Owner who is not a first-time homebuyer,48,4.9
2021,Alberta,Small population centres,,Renter,48,18.9
2021,Alberta,Small population centres,,Renter not in social and affordable housing,48,18.6
2021,Alberta,Small population centres,,Renter in social and affordable housing,48,21.0
2021,British Columbia,Small population centres,,"Total, tenure",59,10.0
2021,British Columbia,Small population centres,,Owner,59,4.4
2021,British Columbia,Small population centres,,Owner who is a first-time homebuyer,59,9.0
2021,British Columbia,Small population centres,,Owner who is not a first-time homebuyer,59,4.0
2021,British Columbia,Small population centres,,Renter,59,24.0
2021,British Columbia,Small population centres,,Renter not in social and affordable housing,59,23.0
2021,British Columbia,Small population centres,,Renter in social and affordable housing,59,29.0
2021,Canada,Small population centres,,"Total, tenure",,8.3
2021,Canada,Small population centres,,Owner,,3.8
2021,Canada,Small population centres,,Owner who is a first-time homebuyer,,3.6
2021,Canada,Small population centres,,Owner who is not a first-time homebuyer,,3.9
2021,Canada,Small population centres,,Renter,,18.3
2021,Canada,Small population centres,,Renter not in social and affordable housing,,17.5
2021,Canada,Small population centres,,Renter in social and affordable housing,,23.0
2018,Newfoundland and Labrador,Rural areas,,"Total, tenure",10,7.8
2018,Newfoundland and Labrador,Rural areas,,Owner,10,6.3
2018,Newfoundland and Labrador,Rural areas,,Owner who is not a first-time homebuyer,10,6.4
2018,Newfoundland and Labrador,Rural areas,,Renter,10,24.0
2018,Newfoundland and Labrador,Rural areas,,Renter not in social and affordable housing,10,20.0
2018,Newfoundland and Labrador,Rural areas,,Renter in social and affordable housing,10,54.0
2018,Prince Edward Island,Rural areas,,"Total, tenure",11,9.1
2018,Prince Edward Island,Rural areas,,Owner,11,7.9
2018,Prince Edward Island,Rural areas,,Owner who is not a first-time homebuyer,11,8.2
2018,Prince Edward Island,Rural areas,,Renter,11,15.9
2018,Prince Edward Island,Rural areas,,Renter not in social and affordable housing,11,16.5
2018,Prince Edward Island,Rural areas,,Renter in social and affordable housing,11,12.4
2018,Nova Scotia,Rural areas,,"Total, tenure",12,6.9
2018,Nova Scotia,Rural areas,,Owner,12,5.4
2018,Nova Scotia,Rural areas,,Owner who is a first-time homebuyer,12,3.9
2018,Nova Scotia,Rural areas,,Owner who is not a first-time homebuyer,12,5.6
2018,Nova Scotia,Rural areas,,Renter,12,18.5
2018,Nova Scotia,Rural areas,,Renter not in social and affordable housing,12,13.5
2018,Nova Scotia,Rural areas,,Renter in social and affordable housing,12,43.0
2018,New Brunswick,Rural areas,,"Total, tenure",13,6.0
2018,New Brunswick,Rural areas,,Owner,13,3.9
2018,New Brunswick,Rural areas,,Owner who is not a first-time homebuyer,13,4.1
2018,New Brunswick,Rural areas,,Renter,13,25.0
2018,New Brunswick,Rural areas,,Renter not in social and affordable housing,13,24.0
2018,New Brunswick,Rural areas,,Renter in social and affordable housing,13,29.0
2018,Quebec,Rural areas,,"Total, tenure",24,5.0
2018,Quebec,Rural areas,,Owner,24,3.6
2018,Quebec,Rural areas,,Owner who is a first-time homebuyer,24,3.4
2018,Quebec,Rural areas,,Owner who is not a first-time homebuyer,24,3.6
2018,Quebec,Rural areas,,Renter,24,14.5
2018,Quebec,Rural areas,,Renter not in social and affordable housing,24,14.8
2018,Quebec,Rural areas,,Renter in social and affordable housing,24,12.4
2018,Ontario,Rural areas,,"Total, tenure",35,6.8
2018,Ontario,Rural areas,,Owner,35,5.3
2018,Ontario,Rural areas,,Owner who is a first-time homebuyer,35,2.5
2018,Ontario,Rural areas,,Owner who is not a first-time homebuyer,35,5.5
2018,Ontario,Rural areas,,Renter,35,18.6
2018,Ontario,Rural areas,,Renter not in social and affordable housing,35,18.0
2018,Ontario,Rural areas,,Renter in social and affordable housing,35,26.0
2018,Manitoba,Rural areas,,"Total, tenure",46,9.5
2018,Manitoba,Rural areas,,Owner,46,7.1
2018,Manitoba,Rural areas,,Owner who is not a first-time homebuyer,46,7.7
2018,Manitoba,Rural areas,,Renter,46,27.0
2018,Manitoba,Rural areas,,Renter not in social and affordable housing,46,29.0
2018,Manitoba,Rural areas,,Renter in social and affordable housing,46,22.0
2018,Saskatchewan,Rural areas,,"Total, tenure",47,13.6
2018,Saskatchewan,Rural areas,,Owner,47,11.3
2018,Saskatchewan,Rural areas,,Owner who is a first-time homebuyer,47,5.6
2018,Saskatchewan,Rural areas,,Owner who is not a first-time homebuyer,47,11.9
2018,Saskatchewan,Rural areas,,Renter,47,29.0
2018,Saskatchewan,Rural areas,,Renter not in social and affordable housing,47,14.6
2018,Saskatchewan,Rural areas,,Renter in social and affordable housing,47,54.0
2018,Alberta,Rural areas,,"Total, tenure",48,10.8
2018,Alberta,Rural areas,,Owner,48,10.3
2018,Alberta,Rural areas,,Owner who is a first-time homebuyer,48,3.3
2018,Alberta,Rural areas,,Owner who is not a first-time homebuyer,48,11.2
2018,Alberta,Rural areas,,Renter,48,15.4
2018,Alberta,Rural areas,,Renter not in social and affordable housing,48,14.0
2018,Alberta,Rural areas,,Renter in social and affordable housing,48,26.0
2018,British Columbia,Rural areas,,"Total, tenure",59,9.8
2018,British Columbia,Rural areas,,Owner,59,8.0
2018,British Columbia,Rural areas,,Owner who is a first-time homebuyer,59,6.3
2018,British Columbia,Rural areas,,Owner who is not a first-time homebuyer,59,8.2
2018,British Columbia,Rural areas,,Renter,59,19.0
2018,British Columbia,Rural areas,,Renter not in social and affordable housing,59,17.3
2018,British Columbia,Rural areas,,Renter in social and affordable housing,59,42.0
2018,Canada,Rural areas,,"Total, tenure",,7.4
2018,Canada,Rural areas,,Owner,,5.7
2018,Canada,Rural areas,,Owner who is a first-time homebuyer,,3.3
2018,Canada,Rural areas,,Owner who is not a first-time homebuyer,,6.0
2018,Canada,Rural areas,,Renter,,19.1
2018,Canada,Rural areas,,Renter not in social and affordable housing,,17.0
2018,Canada,Rural areas,,Renter in social and affordable housing,,33.0
2021,Newfoundland and Labrador,Rural areas,,"Total, tenure",10,7.0
2021,Newfoundland and Labrador,Rural areas,,Owner,10,5.8
2021,Newfoundland and Labrador,Rural areas,,Owner who is not a first-time homebuyer,10,6.1
2021,Newfoundland and Labrador,Rural areas,,Renter,10,18.3
2021,Newfoundland and Labrador,Rural areas,,Renter not in social and affordable housing,10,14.9
2021,Newfoundland and Labrador,Rural areas,,Renter in social and affordable housing,10,32.0
2021,Prince Edward Island,Rural areas,,"Total, tenure",11,6.2
2021,Prince Edward Island,Rural areas,,Owner,11,4.3
2021,Prince Edward Island,Rural areas,,Owner who is not a first-time homebuyer,11,4.4
2021,Prince Edward Island,Rural areas,,Renter,11,17.3
2021,Prince Edward Island,Rural areas,,Renter not in social and affordable housing,11,18.1
2021,Prince Edward Island,Rural areas,,Renter in social and affordable housing,11,14.0
2021,Nova Scotia,Rural areas,,"Total, tenure",12,9.4
2021,Nova Scotia,Rural areas,,Owner,12,8.0
2021,Nova Scotia,Rural areas,,Owner who is a first-time homebuyer,12,10.8
2021,Nova Scotia,Rural areas,,Owner who is not a first-time homebuyer,12,7.7
2021,Nova Scotia,Rural areas,,Renter,12,19.6
2021,Nova Scotia,Rural areas,,Renter not in social and affordable housing,12,18.3
2021,Nova Scotia,Rural areas,,Renter in social and affordable housing,12,28.0
2021,New Brunswick,Rural areas,,"Total, tenure",13,6.0
2021,New Brunswick,Rural areas,,Owner,13,5.1
2021,New Brunswick,Rural areas,,Owner who is a first-time homebuyer,13,6.1
2021,New Brunswick,Rural areas,,Owner who is not a first-time homebuyer,13,5.0
2021,New Brunswick,Rural areas,,Renter,13,12.7
2021,New Brunswick,Rural areas,,Renter not in social and affordable housing,13,11.2
2021,New Brunswick,Rural areas,,Renter in social and affordable housing,13,25.0
2021,Quebec,Rural areas,,"Total, tenure",24,3.3
2021,Quebec,Rural areas,,Owner,24,2.4
2021,Quebec,Rural areas,,Owner who is not a first-time homebuyer,24,2.7
2021,Quebec,Rural areas,,Renter,24,10.4
2021,Quebec,Rural areas,,Renter not in social and affordable housing,24,10.1
2021,Quebec,Rural areas,,Renter in social and affordable housing,24,12.7
2021,Ontario,Rural areas,,"Total, tenure",35,6.5
2021,Ontario,Rural areas,,Owner,35,4.7
2021,Ontario,Rural areas,,Owner who is a first-time homebuyer,35,3.5
2021,Ontario,Rural areas,,Owner who is not a first-time homebuyer,35,4.8
2021,Ontario,Rural areas,,Renter,35,22.0
2021,Ontario,Rural areas,,Renter not in social and affordable housing,35,21.0
2021,Ontario,Rural areas,,Renter in social and affordable housing,35,29.0
2021,Manitoba,Rural areas,,"Total, tenure",46,6.6
2021,Manitoba,Rural areas,,Owner,46,4.6
2021,Manitoba,Rural areas,,Owner who is not a first-time homebuyer,46,4.8
2021,Manitoba,Rural areas,,Renter,46,26.0
2021,Manitoba,Rural areas,,Renter not in social and affordable housing,46,26.0
2021,Manitoba,Rural areas,,Renter in social and affordable housing,46,25.0
2021,Saskatchewan,Rural areas,,"Total, tenure",47,14.1
2021,Saskatchewan,Rural areas,,Owner,47,11.6
2021,Saskatchewan,Rural areas,,Owner who is a first-time homebuyer,47,8.3
2021,Saskatchewan,Rural areas,,Owner who is not a first-time homebuyer,47,11.9
2021,Saskatchewan,Rural areas,,Renter,47,30.0
2021,Saskatchewan,Rural areas,,Renter not in social and affordable housing,47,21.0
2021,Saskatchewan,Rural areas,,Renter in social and affordable housing,47,43.0
2021,Alberta,Rural areas,,"Total, tenure",48,11.5
2021,Alberta,Rural areas,,Owner,48,7.4
2021,Alberta,Rural areas,,Owner who is a first-time homebuyer,48,10.6
2021,Alberta,Rural areas,,Owner who is not a first-time homebuyer,48,7.0
2021,Alberta,Rural areas,,Renter,48,36.0
2021,Alberta,Rural areas,,Renter not in social and affordable housing,48,35.0
2021,Alberta,Rural areas,,Renter in social and affordable housing,48,49.0
2021,British Columbia,Rural areas,,"Total, tenure",59,9.8
2021,British Columbia,Rural areas,,Owner,59,10.2
2021,British Columbia,Rural areas,,Owner who is not a first-time homebuyer,59,10.5
2021,British Columbia,Rural areas,,Renter,59,8.3
2021,British Columbia,Rural areas,,Renter not in social and affordable housing,59,6.3
2021,British Columbia,Rural areas,,Renter in social and affordable housing,59,57.0
2021,Canada,Rural areas,,"Total, tenure",,6.8
2021,Canada,Rural areas,,Owner,,5.3
2021,Canada,Rural areas,,Owner who is a first-time homebuyer,,4.3
2021,Canada,Rural areas,,Owner who is not a first-time homebuyer,,5.4
2021,Canada,Rural areas,,Renter,,17.5
2021,Canada,Rural areas,,Renter not in social and affordable housing,,16.2
2021,Canada,Rural areas,,Renter in social and affordable housing,,28.0
