Year,data.Geography,data.Sex,data.Age group,GeoCode,Value
2019,data.Manitoba,data.Males,data.25 years and over,46,26.49
2019,data.Manitoba,data.Males,data.45 years and over,46,16.57
2019,data.Manitoba,data.Males,data.55 to 64 years,46,16.13
2019,data.Manitoba,data.Males,data.55 years and over,46,10.49
2019,data.Manitoba,data.Males,data.65 years and over,46,6.17
2019,data.New Brunswick,data.Both sexes,data.15 to 24 years,13,20.54
2019,data.New Brunswick,data.Both sexes,data.15 years and over,13,22.54
2019,data.New Brunswick,data.Both sexes,data.25 to 44 years,13,27.91
2019,data.New Brunswick,data.Both sexes,data.25 to 54 years,13,32.46
2019,data.New Brunswick,data.Both sexes,data.25 years and over,13,23.26
2019,data.New Brunswick,data.Both sexes,data.45 years and over,13,19.18
2019,data.New Brunswick,data.Both sexes,data.55 to 64 years,13,12.5
2019,data.New Brunswick,data.Both sexes,data.55 years and over,13,9.29
2019,data.New Brunswick,data.Both sexes,data.65 years and over,13,0.0
2019,data.New Brunswick,data.Females,data.15 to 24 years,13,14.55
2019,data.New Brunswick,data.Females,data.15 years and over,13,21.39
2019,data.New Brunswick,data.Females,data.25 to 44 years,13,23.4
2019,data.New Brunswick,data.Females,data.25 to 54 years,13,26.81
2019,data.New Brunswick,data.Females,data.25 years and over,13,22.09
2019,data.New Brunswick,data.Females,data.45 years and over,13,13.46
2019,data.New Brunswick,data.Females,data.55 to 64 years,13,11.39
2019,data.New Brunswick,data.Females,data.55 years and over,13,8.11
2019,data.New Brunswick,data.Females,data.65 years and over,13,0.0
2019,data.New Brunswick,data.Males,data.15 to 24 years,13,14.86
2019,data.New Brunswick,data.Males,data.15 years and over,13,24.62
2019,data.New Brunswick,data.Males,data.25 to 44 years,13,17.14
2019,data.New Brunswick,data.Males,data.25 to 54 years,13,18.87
2019,data.New Brunswick,data.Males,data.25 years and over,13,23.2
2019,data.New Brunswick,data.Males,data.45 years and over,13,12.36
2019,data.New Brunswick,data.Males,data.55 to 64 years,13,15.15
2019,data.New Brunswick,data.Males,data.55 years and over,13,11.11
2019,data.New Brunswick,data.Males,data.65 years and over,13,0.0
2019,data.Newfoundland and Labrador,data.Both sexes,data.15 to 24 years,10,19.67
2019,data.Newfoundland and Labrador,data.Both sexes,data.15 years and over,10,32.96
2019,data.Newfoundland and Labrador,data.Both sexes,data.25 to 44 years,10,40.82
2019,data.Newfoundland and Labrador,data.Both sexes,data.25 to 54 years,10,44.76
2019,data.Newfoundland and Labrador,data.Both sexes,data.25 years and over,10,38.3
2019,data.Newfoundland and Labrador,data.Both sexes,data.45 years and over,10,33.58
2019,data.Newfoundland and Labrador,data.Both sexes,data.55 to 64 years,10,24.53
2019,data.Newfoundland and Labrador,data.Both sexes,data.55 years and over,10,20.65
2019,data.Newfoundland and Labrador,data.Both sexes,data.65 years and over,10,0.0
2019,data.Newfoundland and Labrador,data.Females,data.15 to 24 years,10,8.96
2019,data.Newfoundland and Labrador,data.Females,data.15 years and over,10,34.19
2019,data.Newfoundland and Labrador,data.Females,data.25 to 44 years,10,32.88
2019,data.Newfoundland and Labrador,data.Females,data.25 to 54 years,10,41.82
2019,data.Newfoundland and Labrador,data.Females,data.25 years and over,10,37.72
2019,data.Newfoundland and Labrador,data.Females,data.45 years and over,10,30.85
2019,data.Newfoundland and Labrador,data.Females,data.55 to 64 years,10,23.08
2019,data.Newfoundland and Labrador,data.Females,data.55 years and over,10,15.79
2019,data.Newfoundland and Labrador,data.Females,data.65 years and over,10,0.0
2019,data.Newfoundland and Labrador,data.Males,data.15 to 24 years,10,12.73
2019,data.Newfoundland and Labrador,data.Males,data.15 years and over,10,29.03
2019,data.Newfoundland and Labrador,data.Males,data.25 to 44 years,10,19.23
2019,data.Newfoundland and Labrador,data.Males,data.25 to 54 years,10,35.29
2019,data.Newfoundland and Labrador,data.Males,data.25 years and over,10,28.99
2019,data.Newfoundland and Labrador,data.Males,data.45 years and over,10,16.28
2019,data.Newfoundland and Labrador,data.Males,data.55 to 64 years,10,0.0
2019,data.Newfoundland and Labrador,data.Males,data.55 years and over,10,14.29
2019,data.Newfoundland and Labrador,data.Males,data.65 years and over,10,0.0
2019,data.Nova Scotia,data.Both sexes,data.15 to 24 years,12,16.35
2019,data.Nova Scotia,data.Both sexes,data.15 years and over,12,22.4
2019,data.Nova Scotia,data.Both sexes,data.25 to 44 years,12,33.17
2019,data.Nova Scotia,data.Both sexes,data.25 to 54 years,12,32.9
2019,data.Nova Scotia,data.Both sexes,data.25 years and over,12,25.45
2019,data.Nova Scotia,data.Both sexes,data.45 years and over,12,21.2
2019,data.Nova Scotia,data.Both sexes,data.55 to 64 years,12,15.79
2019,data.Nova Scotia,data.Both sexes,data.55 years and over,12,12.15
2019,data.Nova Scotia,data.Both sexes,data.65 years and over,12,6.32
2019,data.Nova Scotia,data.Females,data.15 to 24 years,12,15.64
2019,data.Nova Scotia,data.Females,data.15 years and over,12,22.49
2019,data.Nova Scotia,data.Females,data.25 to 44 years,12,30.38
2019,data.Nova Scotia,data.Females,data.25 to 54 years,12,30.96
2019,data.Nova Scotia,data.Females,data.25 years and over,12,24.87
2019,data.Nova Scotia,data.Females,data.45 years and over,12,19.58
2019,data.Nova Scotia,data.Females,data.55 to 64 years,12,15.6
2019,data.Nova Scotia,data.Females,data.55 years and over,12,11.95
2019,data.Nova Scotia,data.Females,data.65 years and over,12,0.0
2019,data.Nova Scotia,data.Males,data.15 to 24 years,12,10.53
2019,data.Nova Scotia,data.Males,data.15 years and over,12,21.88
2019,data.Nova Scotia,data.Males,data.25 to 44 years,12,23.4
2019,data.Nova Scotia,data.Males,data.25 to 54 years,12,30.88
2019,data.Nova Scotia,data.Males,data.25 years and over,12,22.58
2019,data.Nova Scotia,data.Males,data.45 years and over,12,18.52
2019,data.Nova Scotia,data.Males,data.55 to 64 years,12,16.28
2019,data.Nova Scotia,data.Males,data.55 years and over,12,12.64
2019,data.Nova Scotia,data.Males,data.65 years and over,12,0.0
2019,data.Ontario,data.Both sexes,data.15 to 24 years,35,16.97
2019,data.Ontario,data.Both sexes,data.15 years and over,35,22.24
2019,data.Ontario,data.Both sexes,data.25 to 44 years,35,32.97
2019,data.Ontario,data.Both sexes,data.25 to 54 years,35,32.07
2019,data.Ontario,data.Both sexes,data.25 years and over,35,25.31
2019,data.Ontario,data.Both sexes,data.45 years and over,35,20.24
2019,data.Ontario,data.Both sexes,data.55 to 64 years,35,21.27
2019,data.Ontario,data.Both sexes,data.55 years and over,35,15.45
2019,data.Ontario,data.Both sexes,data.65 years and over,35,6.22
2019,data.Ontario,data.Females,data.15 to 24 years,35,17.69
2019,data.Ontario,data.Females,data.15 years and over,35,21.42
2019,data.Ontario,data.Females,data.25 to 44 years,35,28.48
2019,data.Ontario,data.Females,data.25 to 54 years,35,28.39
2019,data.Ontario,data.Females,data.25 years and over,35,23.25
2019,data.Ontario,data.Females,data.45 years and over,35,19.65
2019,data.Ontario,data.Females,data.55 to 64 years,35,19.02
2019,data.Ontario,data.Females,data.55 years and over,35,14.34
2019,data.Ontario,data.Females,data.65 years and over,35,4.61
2019,data.Ontario,data.Males,data.15 to 24 years,35,16.05
2019,data.Ontario,data.Males,data.15 years and over,35,23.62
2019,data.Ontario,data.Males,data.25 to 44 years,35,43.16
2019,data.Ontario,data.Males,data.25 to 54 years,35,41.43
2019,data.Ontario,data.Males,data.25 years and over,35,29.51
2019,data.Ontario,data.Males,data.45 years and over,35,21.37
2019,data.Ontario,data.Males,data.55 to 64 years,35,25.89
2019,data.Ontario,data.Males,data.55 years and over,35,17.0
2019,data.Ontario,data.Males,data.65 years and over,35,5.84
2019,data.Prince Edward Island,data.Both sexes,data.15 to 24 years,11,13.64
2019,data.Prince Edward Island,data.Both sexes,data.15 years and over,11,24.17
2019,data.Prince Edward Island,data.Both sexes,data.25 to 44 years,11,33.33
2019,data.Prince Edward Island,data.Both sexes,data.25 to 54 years,11,30.95
2019,data.Prince Edward Island,data.Both sexes,data.25 years and over,11,27.27
2019,data.Prince Edward Island,data.Both sexes,data.45 years and over,11,17.02
2019,data.Prince Edward Island,data.Both sexes,data.55 to 64 years,11,22.22
2019,data.Prince Edward Island,data.Both sexes,data.55 years and over,11,14.29
2019,data.Prince Edward Island,data.Both sexes,data.65 years and over,11,0.0
2019,data.Prince Edward Island,data.Females,data.15 to 24 years,11,7.69
2019,data.Prince Edward Island,data.Females,data.15 years and over,11,24.05
2019,data.Prince Edward Island,data.Females,data.25 to 44 years,11,22.73
2019,data.Prince Edward Island,data.Females,data.25 to 54 years,11,25.81
2019,data.Prince Edward Island,data.Females,data.25 years and over,11,24.53
2019,data.Prince Edward Island,data.Females,data.45 years and over,11,20.0
2019,data.Prince Edward Island,data.Females,data.55 to 64 years,11,15.38
2019,data.Prince Edward Island,data.Females,data.55 years and over,11,9.09
2019,data.Prince Edward Island,data.Females,data.65 years and over,11,0.0
2019,data.Prince Edward Island,data.Males,data.15 to 24 years,11,0.0
2019,data.Prince Edward Island,data.Males,data.15 years and over,11,14.29
2019,data.Prince Edward Island,data.Males,data.25 to 44 years,11,25.0
2019,data.Prince Edward Island,data.Males,data.25 to 54 years,11,18.18
2019,data.Prince Edward Island,data.Males,data.25 years and over,11,20.83
2019,data.Prince Edward Island,data.Males,data.45 years and over,11,12.5
2019,data.Prince Edward Island,data.Males,data.55 to 64 years,11,0.0
2019,data.Prince Edward Island,data.Males,data.55 years and over,11,0.0
2019,data.Prince Edward Island,data.Males,data.65 years and over,11,0.0
2019,data.Quebec,data.Both sexes,data.15 to 24 years,24,7.23
2019,data.Quebec,data.Both sexes,data.15 years and over,24,13.58
2019,data.Quebec,data.Both sexes,data.25 to 44 years,24,22.36
2019,data.Quebec,data.Both sexes,data.25 to 54 years,24,22.83
2019,data.Quebec,data.Both sexes,data.25 years and over,24,17.71
2019,data.Quebec,data.Both sexes,data.45 years and over,24,14.64
2019,data.Quebec,data.Both sexes,data.55 to 64 years,24,15.18
2019,data.Quebec,data.Both sexes,data.55 years and over,24,10.68
2019,data.Quebec,data.Both sexes,data.65 years and over,24,2.02
2019,data.Quebec,data.Females,data.15 to 24 years,24,6.45
2019,data.Quebec,data.Females,data.15 years and over,24,13.27
2019,data.Quebec,data.Females,data.25 to 44 years,24,20.27
2019,data.Quebec,data.Females,data.25 to 54 years,24,20.9
2019,data.Quebec,data.Females,data.25 years and over,24,16.87
2019,data.Quebec,data.Females,data.45 years and over,24,14.34
2019,data.Quebec,data.Females,data.55 to 64 years,24,12.4
2019,data.Quebec,data.Females,data.55 years and over,24,9.19
2019,data.Quebec,data.Females,data.65 years and over,24,0.0
2019,data.Quebec,data.Males,data.15 to 24 years,24,6.48
2019,data.Quebec,data.Males,data.15 years and over,24,14.11
2019,data.Quebec,data.Males,data.25 to 44 years,24,27.1
2019,data.Quebec,data.Males,data.25 to 54 years,24,27.76
2019,data.Quebec,data.Males,data.25 years and over,24,19.3
2019,data.Quebec,data.Males,data.45 years and over,24,13.9
2019,data.Quebec,data.Males,data.55 to 64 years,24,14.35
2019,data.Quebec,data.Males,data.55 years and over,24,10.79
2019,data.Quebec,data.Males,data.65 years and over,24,0.0
2019,data.Saskatchewan,data.Both sexes,data.15 to 24 years,47,16.86
2019,data.Saskatchewan,data.Both sexes,data.15 years and over,47,21.34
2019,data.Saskatchewan,data.Both sexes,data.25 to 44 years,47,30.69
2019,data.Saskatchewan,data.Both sexes,data.25 to 54 years,47,30.94
2019,data.Saskatchewan,data.Both sexes,data.25 years and over,47,23.21
2019,data.Saskatchewan,data.Both sexes,data.45 years and over,47,18.12
2019,data.Saskatchewan,data.Both sexes,data.55 to 64 years,47,12.5
2019,data.Saskatchewan,data.Both sexes,data.55 years and over,47,11.9
2019,data.Saskatchewan,data.Both sexes,data.65 years and over,47,5.93
2019,data.Saskatchewan,data.Females,data.15 to 24 years,47,15.58
2019,data.Saskatchewan,data.Females,data.15 years and over,47,20.4
2019,data.Saskatchewan,data.Females,data.25 to 44 years,47,25.11
2019,data.Saskatchewan,data.Females,data.25 to 54 years,47,25.95
2019,data.Saskatchewan,data.Females,data.25 years and over,47,21.53
2019,data.Saskatchewan,data.Females,data.45 years and over,47,18.15
2019,data.Saskatchewan,data.Females,data.55 to 64 years,47,10.26
2019,data.Saskatchewan,data.Females,data.55 years and over,47,8.84
2019,data.Saskatchewan,data.Females,data.65 years and over,47,0.0
2019,data.Saskatchewan,data.Males,data.15 to 24 years,47,13.79
2019,data.Saskatchewan,data.Males,data.15 years and over,47,23.14
2019,data.Saskatchewan,data.Males,data.25 to 44 years,47,41.56
2019,data.Saskatchewan,data.Males,data.25 to 54 years,47,42.16
2019,data.Saskatchewan,data.Males,data.25 years and over,47,27.27
2019,data.Saskatchewan,data.Males,data.45 years and over,47,13.64
2019,data.Saskatchewan,data.Males,data.55 to 64 years,47,8.47
2019,data.Saskatchewan,data.Males,data.55 years and over,47,6.92
2019,data.Saskatchewan,data.Males,data.65 years and over,47,0.0
2020,data.Alberta,data.Both sexes,data.15 to 24 years,48,23.31
2020,data.Alberta,data.Both sexes,data.15 years and over,48,27.93
2020,data.Alberta,data.Both sexes,data.25 to 44 years,48,32.91
2020,data.Alberta,data.Both sexes,data.25 to 54 years,48,33.39
2020,data.Alberta,data.Both sexes,data.25 years and over,48,29.79
2020,data.Alberta,data.Both sexes,data.45 years and over,48,26.89
2020,data.Alberta,data.Both sexes,data.55 to 64 years,48,25.0
2020,data.Alberta,data.Both sexes,data.55 years and over,48,20.99
2020,data.Alberta,data.Both sexes,data.65 years and over,48,10.27
2020,data.Alberta,data.Females,data.15 to 24 years,48,24.53
2020,data.Alberta,data.Females,data.15 years and over,48,25.81
2020,data.Alberta,data.Females,data.25 to 44 years,48,27.98
2020,data.Alberta,data.Females,data.25 to 54 years,48,28.33
2020,data.Alberta,data.Females,data.25 years and over,48,26.25
2020,data.Alberta,data.Females,data.45 years and over,48,24.33
2020,data.Alberta,data.Females,data.55 to 64 years,48,17.63
2020,data.Alberta,data.Females,data.55 years and over,48,14.62
2020,data.Alberta,data.Females,data.65 years and over,48,0.0
2020,data.Alberta,data.Males,data.15 to 24 years,48,21.88
2020,data.Alberta,data.Males,data.15 years and over,48,32.03
2020,data.Alberta,data.Males,data.25 to 44 years,48,47.09
2020,data.Alberta,data.Males,data.25 to 54 years,48,47.63
2020,data.Alberta,data.Males,data.25 years and over,48,37.65
2020,data.Alberta,data.Males,data.45 years and over,48,29.84
2020,data.Alberta,data.Males,data.55 to 64 years,48,26.14
2020,data.Alberta,data.Males,data.55 years and over,48,21.92
2020,data.Alberta,data.Males,data.65 years and over,48,11.79
2020,data.British Columbia,data.Both sexes,data.15 to 24 years,59,17.71
2020,data.British Columbia,data.Both sexes,data.15 years and over,59,21.64
2020,data.British Columbia,data.Both sexes,data.25 to 44 years,59,26.44
2020,data.British Columbia,data.Both sexes,data.25 to 54 years,59,27.59
2020,data.British Columbia,data.Both sexes,data.25 years and over,59,23.22
2020,data.British Columbia,data.Both sexes,data.45 years and over,59,21.13
2020,data.British Columbia,data.Both sexes,data.55 to 64 years,59,21.12
2020,data.British Columbia,data.Both sexes,data.55 years and over,59,16.82
2020,data.British Columbia,data.Both sexes,data.65 years and over,59,7.08
2020,data.British Columbia,data.Females,data.15 to 24 years,59,17.62
2020,data.British Columbia,data.Females,data.15 years and over,59,18.49
2020,data.British Columbia,data.Females,data.25 to 44 years,59,21.56
2020,data.British Columbia,data.Females,data.25 to 54 years,59,21.62
2020,data.British Columbia,data.Females,data.25 years and over,59,18.77
2020,data.British Columbia,data.Females,data.45 years and over,59,16.8
2020,data.British Columbia,data.Females,data.55 to 64 years,59,12.75
2020,data.British Columbia,data.Females,data.55 years and over,59,11.41
2020,data.British Columbia,data.Females,data.65 years and over,59,4.49
2020,data.British Columbia,data.Males,data.15 to 24 years,59,15.27
2020,data.British Columbia,data.Males,data.15 years and over,59,27.5
2020,data.British Columbia,data.Males,data.25 to 44 years,59,37.22
2020,data.British Columbia,data.Males,data.25 to 54 years,59,44.44
2020,data.British Columbia,data.Males,data.25 years and over,59,32.86
2020,data.British Columbia,data.Males,data.45 years and over,59,28.09
2020,data.British Columbia,data.Males,data.55 to 64 years,59,29.12
2020,data.British Columbia,data.Males,data.55 years and over,59,19.13
2020,data.British Columbia,data.Males,data.65 years and over,59,9.81
2020,data.Canada,data.Both sexes,data.15 to 24 years,,17.34
2020,data.Canada,data.Both sexes,data.25 to 44 years,,31.55
2020,data.Canada,data.Both sexes,data.25 to 54 years,,31.86
2020,data.Canada,data.Both sexes,data.25 years and over,,26.33
2020,data.Canada,data.Both sexes,data.45 years and over,,22.64
2020,data.Canada,data.Both sexes,data.55 to 64 years,,23.61
2020,data.Canada,data.Both sexes,data.55 years and over,,18.01
2020,data.Canada,data.Both sexes,data.65 years and over,,9.49
2020,data.Canada,data.Females,data.15 to 24 years,,16.87
2020,data.Canada,data.Females,data.15 years and over,,21.63
2020,data.Canada,data.Females,data.25 to 44 years,,27.02
2020,data.Canada,data.Females,data.25 to 54 years,,27.28
2020,data.Canada,data.Females,data.25 years and over,,23.62
2020,data.Canada,data.Females,data.45 years and over,,20.95
2020,data.Canada,data.Females,data.55 to 64 years,,21.14
2020,data.Canada,data.Females,data.55 years and over,,17.01
2020,data.Canada,data.Females,data.65 years and over,,6.23
2020,data.Canada,data.Males,data.15 to 24 years,,17.99
2020,data.Canada,data.Males,data.15 years and over,,26.45
2020,data.Canada,data.Males,data.25 to 44 years,,42.71
2020,data.Canada,data.Males,data.25 to 54 years,,43.74
2020,data.Canada,data.Males,data.25 years and over,,31.93
2020,data.Canada,data.Males,data.45 years and over,,25.73
2020,data.Canada,data.Males,data.55 to 64 years,,28.8
2020,data.Canada,data.Males,data.55 years and over,,19.55
2020,data.Canada,data.Males,data.65 years and over,,9.37
2020,data.Manitoba,data.Both sexes,data.15 to 24 years,46,21.43
2020,data.Manitoba,data.Both sexes,data.15 years and over,46,23.08
2020,data.Manitoba,data.Both sexes,data.25 to 44 years,46,28.38
2020,data.Manitoba,data.Both sexes,data.25 to 54 years,46,28.43
2020,data.Manitoba,data.Both sexes,data.25 years and over,46,23.94
2020,data.Manitoba,data.Both sexes,data.45 years and over,46,20.14
2020,data.Manitoba,data.Both sexes,data.55 to 64 years,46,18.18
2020,data.Manitoba,data.Both sexes,data.55 years and over,46,15.69
2020,data.Manitoba,data.Both sexes,data.65 years and over,46,6.78
2020,data.Manitoba,data.Females,data.15 to 24 years,46,19.03
2020,data.Manitoba,data.Females,data.15 years and over,46,22.14
2020,data.Manitoba,data.Females,data.25 to 44 years,46,26.47
2020,data.Manitoba,data.Females,data.25 to 54 years,46,26.54
2020,data.Manitoba,data.Females,data.25 years and over,46,23.36
2020,data.Manitoba,data.Females,data.45 years and over,46,18.84
2020,data.Manitoba,data.Females,data.55 to 64 years,46,15.7
2020,data.Manitoba,data.Females,data.55 years and over,46,13.22
2020,data.Manitoba,data.Females,data.65 years and over,46,0.0
2020,data.Manitoba,data.Males,data.15 to 24 years,46,24.28
2020,data.Manitoba,data.Males,data.15 years and over,46,25.06
2020,data.Manitoba,data.Males,data.25 to 44 years,46,27.55
2020,data.Manitoba,data.Males,data.25 to 54 years,46,32.52
2020,data.Manitoba,data.Males,data.25 years and over,46,25.59
2020,data.Manitoba,data.Males,data.45 years and over,46,12.82
2020,data.Manitoba,data.Males,data.55 to 64 years,46,16.42
2020,data.Manitoba,data.Males,data.55 years and over,46,11.45
2020,data.Manitoba,data.Males,data.65 years and over,46,0.0
2020,data.New Brunswick,data.Both sexes,data.15 to 24 years,13,19.16
2020,data.New Brunswick,data.Both sexes,data.15 years and over,13,26.01
2020,data.New Brunswick,data.Both sexes,data.25 to 44 years,13,33.04
2020,data.New Brunswick,data.Both sexes,data.25 to 54 years,13,34.97
2020,data.New Brunswick,data.Both sexes,data.25 years and over,13,27.84
2020,data.New Brunswick,data.Both sexes,data.45 years and over,13,24.17
2020,data.New Brunswick,data.Both sexes,data.55 to 64 years,13,19.39
2020,data.New Brunswick,data.Both sexes,data.55 years and over,13,13.02
2020,data.New Brunswick,data.Both sexes,data.65 years and over,13,0.0
2020,data.New Brunswick,data.Females,data.15 to 24 years,13,11.46
2020,data.New Brunswick,data.Females,data.15 years and over,13,23.85
2020,data.New Brunswick,data.Females,data.25 to 44 years,13,25.64
2020,data.New Brunswick,data.Females,data.25 to 54 years,13,28.35
2020,data.New Brunswick,data.Females,data.25 years and over,13,25.11
2020,data.New Brunswick,data.Females,data.45 years and over,13,15.13
2020,data.New Brunswick,data.Females,data.55 to 64 years,13,20.29
2020,data.New Brunswick,data.Females,data.55 years and over,13,14.56
2020,data.New Brunswick,data.Females,data.65 years and over,13,0.0
2020,data.New Brunswick,data.Males,data.15 to 24 years,13,9.86
2020,data.New Brunswick,data.Males,data.15 years and over,13,29.69
2020,data.New Brunswick,data.Males,data.25 to 44 years,13,26.47
2020,data.New Brunswick,data.Males,data.25 to 54 years,13,37.5
2020,data.New Brunswick,data.Males,data.25 years and over,13,29.75
2020,data.New Brunswick,data.Males,data.45 years and over,13,14.77
2020,data.New Brunswick,data.Males,data.55 to 64 years,13,17.24
2020,data.New Brunswick,data.Males,data.55 years and over,13,10.61
2020,data.New Brunswick,data.Males,data.65 years and over,13,0.0
2020,data.Newfoundland and Labrador,data.Both sexes,data.15 to 24 years,10,26.09
2020,data.Newfoundland and Labrador,data.Both sexes,data.15 years and over,10,29.62
2020,data.Newfoundland and Labrador,data.Both sexes,data.25 to 44 years,10,31.07
2020,data.Newfoundland and Labrador,data.Both sexes,data.25 to 54 years,10,35.86
2020,data.Newfoundland and Labrador,data.Both sexes,data.25 years and over,10,31.42
2020,data.Newfoundland and Labrador,data.Both sexes,data.45 years and over,10,24.39
2020,data.Newfoundland and Labrador,data.Both sexes,data.55 to 64 years,10,18.75
2020,data.Newfoundland and Labrador,data.Both sexes,data.55 years and over,10,14.81
2020,data.Newfoundland and Labrador,data.Both sexes,data.65 years and over,10,0.0
2020,data.Newfoundland and Labrador,data.Females,data.15 to 24 years,10,10.14
2020,data.Newfoundland and Labrador,data.Females,data.15 years and over,10,29.13
2020,data.Newfoundland and Labrador,data.Females,data.25 to 44 years,10,25.33
2020,data.Newfoundland and Labrador,data.Females,data.25 to 54 years,10,27.52
2020,data.Newfoundland and Labrador,data.Females,data.25 years and over,10,33.33
2020,data.Newfoundland and Labrador,data.Females,data.45 years and over,10,25.58
2020,data.Newfoundland and Labrador,data.Females,data.55 to 64 years,10,19.44
2020,data.Newfoundland and Labrador,data.Females,data.55 years and over,10,15.09
2020,data.Newfoundland and Labrador,data.Females,data.65 years and over,10,0.0
2020,data.Newfoundland and Labrador,data.Males,data.15 to 24 years,10,15.22
2020,data.Newfoundland and Labrador,data.Males,data.15 years and over,10,27.03
2020,data.Newfoundland and Labrador,data.Males,data.25 to 44 years,10,0.0
2020,data.Newfoundland and Labrador,data.Males,data.25 to 54 years,10,19.44
2020,data.Newfoundland and Labrador,data.Males,data.25 years and over,10,25.0
2020,data.Newfoundland and Labrador,data.Males,data.45 years and over,10,19.44
2020,data.Newfoundland and Labrador,data.Males,data.55 to 64 years,10,0.0
2020,data.Newfoundland and Labrador,data.Males,data.55 years and over,10,0.0
2020,data.Newfoundland and Labrador,data.Males,data.65 years and over,10,0.0
2020,data.Nova Scotia,data.Both sexes,data.15 to 24 years,12,21.45
2020,data.Nova Scotia,data.Both sexes,data.15 years and over,12,26.04
2020,data.Nova Scotia,data.Both sexes,data.25 to 44 years,12,33.01
2020,data.Nova Scotia,data.Both sexes,data.25 to 54 years,12,33.67
2020,data.Nova Scotia,data.Both sexes,data.25 years and over,12,28.49
2020,data.Nova Scotia,data.Both sexes,data.45 years and over,12,25.41
2020,data.Nova Scotia,data.Both sexes,data.55 to 64 years,12,26.4
2020,data.Nova Scotia,data.Both sexes,data.55 years and over,12,19.63
2020,data.Nova Scotia,data.Both sexes,data.65 years and over,12,8.51
2020,data.Nova Scotia,data.Females,data.15 to 24 years,12,15.43
2020,data.Nova Scotia,data.Females,data.15 years and over,12,24.71
2020,data.Nova Scotia,data.Females,data.25 to 44 years,12,26.76
2020,data.Nova Scotia,data.Females,data.25 to 54 years,12,31.75
2020,data.Nova Scotia,data.Females,data.25 years and over,12,27.3
2020,data.Nova Scotia,data.Females,data.45 years and over,12,24.27
2020,data.Nova Scotia,data.Females,data.55 to 64 years,12,17.24
2020,data.Nova Scotia,data.Females,data.55 years and over,12,14.6
2020,data.Nova Scotia,data.Females,data.65 years and over,12,10.0
2020,data.Nova Scotia,data.Males,data.15 to 24 years,12,22.12
2020,data.Nova Scotia,data.Males,data.15 years and over,12,28.47
2020,data.Nova Scotia,data.Males,data.25 to 44 years,12,35.82
2020,data.Nova Scotia,data.Males,data.25 to 54 years,12,34.88
2020,data.Nova Scotia,data.Males,data.25 years and over,12,30.36
2020,data.Nova Scotia,data.Males,data.45 years and over,12,14.85
2020,data.Nova Scotia,data.Males,data.55 to 64 years,12,18.42
2020,data.Nova Scotia,data.Males,data.55 years and over,12,12.05
2020,data.Nova Scotia,data.Males,data.65 years and over,12,0.0
2020,data.Ontario,data.Both sexes,data.15 to 24 years,35,20.08
2020,data.Ontario,data.Both sexes,data.15 years and over,35,26.32
2020,data.Ontario,data.Both sexes,data.25 to 44 years,35,36.21
2020,data.Ontario,data.Both sexes,data.25 to 54 years,35,35.86
2020,data.Ontario,data.Both sexes,data.25 years and over,35,29.38
2020,data.Ontario,data.Both sexes,data.45 years and over,35,24.61
2020,data.Ontario,data.Both sexes,data.55 to 64 years,35,25.63
2020,data.Ontario,data.Both sexes,data.55 years and over,35,19.83
2020,data.Ontario,data.Both sexes,data.65 years and over,35,8.4
2020,data.Ontario,data.Females,data.15 to 24 years,35,20.03
2020,data.Ontario,data.Females,data.15 years and over,35,24.97
2020,data.Ontario,data.Females,data.25 to 44 years,35,31.54
2020,data.Ontario,data.Females,data.25 to 54 years,35,31.41
2020,data.Ontario,data.Females,data.25 years and over,35,27.05
2020,data.Ontario,data.Females,data.45 years and over,35,23.61
2020,data.Ontario,data.Females,data.55 to 64 years,35,23.93
2020,data.Ontario,data.Females,data.55 years and over,35,19.36
2020,data.Ontario,data.Females,data.65 years and over,35,8.08
2020,data.Ontario,data.Males,data.15 to 24 years,35,20.2
2020,data.Ontario,data.Males,data.15 years and over,35,28.75
2020,data.Ontario,data.Males,data.25 to 44 years,35,47.57
2020,data.Ontario,data.Males,data.25 to 54 years,35,47.34
2020,data.Ontario,data.Males,data.25 years and over,35,34.21
2020,data.Ontario,data.Males,data.45 years and over,35,26.49
2020,data.Ontario,data.Males,data.55 to 64 years,35,29.16
2020,data.Ontario,data.Males,data.55 years and over,35,20.62
2020,data.Ontario,data.Males,data.65 years and over,35,8.87
2020,data.Prince Edward Island,data.Both sexes,data.15 to 24 years,11,12.82
2020,data.Prince Edward Island,data.Both sexes,data.15 years and over,11,26.27
2020,data.Prince Edward Island,data.Both sexes,data.25 to 44 years,11,35.48
2020,data.Prince Edward Island,data.Both sexes,data.25 to 54 years,11,35.56
2020,data.Prince Edward Island,data.Both sexes,data.25 years and over,11,29.49
2020,data.Prince Edward Island,data.Both sexes,data.45 years and over,11,23.4
2020,data.Prince Edward Island,data.Both sexes,data.55 to 64 years,11,17.65
2020,data.Prince Edward Island,data.Both sexes,data.55 years and over,11,15.15
2020,data.Prince Edward Island,data.Both sexes,data.65 years and over,11,12.5
2020,data.Prince Edward Island,data.Females,data.15 to 24 years,11,17.39
2020,data.Prince Edward Island,data.Females,data.15 years and over,11,24.68
2020,data.Prince Edward Island,data.Females,data.25 to 44 years,11,30.43
2020,data.Prince Edward Island,data.Females,data.25 to 54 years,11,30.3
