Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
2016,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,46,42.5
2016,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,46,46.7
2016,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,46,11.7
2016,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,46,10.6
2016,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,46,87.9
2016,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,46,74.3
2016,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,46,60.8
2016,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,46,64.6
2016,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,46,53.5
2016,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,46,49.8
2016,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,47,76.9
2016,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,47,62.1
2016,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,47,52.4
2016,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,47,62.0
2016,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,47,44.7
2016,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,47,31.5
2016,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,47,79.0
2016,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,47,64.6
2016,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,47,54.8
2016,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,47,90.4
2016,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,47,77.2
2016,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,47,73.6
2016,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,47,76.5
2016,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,47,61.5
2016,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,47,51.2
2016,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,47,89.7
2016,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,47,76.9
2016,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,47,71.8
2016,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,47,68.0
2016,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,47,50.8
2016,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,47,35.1
2016,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,47,32.4
2016,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,47,14.6
2016,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,47,12.4
2016,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,47,86.3
2016,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,47,73.6
2016,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,47,64.4
2016,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,47,79.1
2016,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,47,64.7
2016,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,47,58.8
2016,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,48,79.8
2016,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,48,67.1
2016,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,48,57.6
2016,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,48,70.7
2016,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,48,54.7
2016,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,48,46.8
2016,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,48,82.1
2016,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,48,69.4
2016,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,48,58.6
2016,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,48,84.1
2016,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,48,77.4
2016,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,48,72.2
2016,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,48,79.3
2016,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,48,66.9
2016,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,48,57.7
2016,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,48,89.9
2016,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,48,82.6
2016,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,48,74.6
2016,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,48,75.4
2016,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,48,61.0
2016,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,48,52.3
2016,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,48,39.7
2016,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,48,35.9
2016,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,48,28.4
2016,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,48,85.2
2016,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,48,69.5
2016,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,48,57.7
2016,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,48,83.0
2016,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,48,68.4
2016,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,48,57.0
2016,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,59,82.9
2016,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,59,73.9
2016,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,59,65.9
2016,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,59,78.1
2016,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,59,67.1
2016,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,59,56.4
2016,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,59,82.8
2016,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,59,73.0
2016,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,59,64.7
2016,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,59,88.5
2016,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,59,83.8
2016,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,59,80.0
2016,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,59,83.8
2016,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,59,75.2
2016,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,59,67.2
2016,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,59,89.7
2016,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,59,82.4
2016,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,59,78.0
2016,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,59,82.5
2016,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,59,71.9
2016,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,59,59.8
2016,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,59,55.8
2016,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,59,46.8
2016,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,59,40.2
2016,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,59,86.4
2016,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,59,79.4
2016,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,59,73.5
2016,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,59,78.9
2016,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,59,67.7
2016,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,59,59.7
2019,Canada,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,,79.1
2019,Canada,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,,57.3
2019,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,,72.9
2019,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,,59.1
2019,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,,47.3
2019,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,,79.7
2019,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,,67.3
2019,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,,57.3
2019,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,,84.1
2019,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,,75.6
2019,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,,68.7
2019,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,,80.1
2019,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,,68.1
2019,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,,58.1
2019,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,,88.1
2019,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,,79.2
2019,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,,71.6
2019,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,,78.9
2019,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,,65.3
2019,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,,53.7
2019,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,,57.2
2019,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,,41.3
2019,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,,34.8
2019,Canada,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,,80.2
2019,Canada,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,,68.7
2019,Canada,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,,57.6
2019,Canada,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,,74.2
2019,Canada,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,,62.1
2019,Canada,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,,53.7
2019,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,10,64.5
2019,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,10,52.2
2019,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,10,44.9
2019,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,10,56.7
2019,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,10,39.7
2019,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,10,33.4
2019,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,10,65.6
2019,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,10,53.3
2019,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,10,45.6
2019,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,10,67.3
2019,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,10,58.7
2019,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,10,51.9
2019,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,10,66.3
2019,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,10,52.9
2019,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,10,46.7
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,10,73.6
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,10,58.3
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,10,54.7
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,10,66.7
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,10,49.2
2019,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,10,41.0
2019,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,10,44.1
2019,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,10,28.9
2019,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,10,24.5
2019,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,10,63.3
2019,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,10,58.1
2019,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,10,50.8
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,10,54.2
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,10,48.2
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,10,34.5
2019,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,11,69.7
2019,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,11,54.5
2019,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,11,44.9
2019,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,11,61.7
2019,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,11,40.2
2019,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,11,28.2
2019,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,11,67.7
2019,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,11,52.2
2019,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,11,42.7
2019,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,11,84.0
2019,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,11,76.1
2019,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,11,68.7
2019,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,11,72.7
2019,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,11,57.3
2019,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,11,47.0
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,11,79.2
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,11,70.5
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,11,61.2
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,11,73.1
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,11,45.9
2019,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,11,32.4
2019,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,11,36.9
2019,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,11,31.6
2019,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,11,27.6
2019,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,11,75.9
2019,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,11,69.0
2019,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,11,60.7
2019,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,11,53.3
2019,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,11,39.6
2019,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,11,33.9
2019,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,12,68.7
2019,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,12,58.3
2019,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,12,47.7
2019,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,12,51.8
2019,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,12,44.1
2019,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,12,27.9
2019,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,12,69.2
2019,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,12,59.9
2019,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,12,49.6
2019,Nouvelle-Écosse,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,12,81.4
2019,Nouvelle-Écosse,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,12,65.6
2019,Nouvelle-Écosse,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,12,58.5
2019,Nouvelle-Écosse,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,12,69.6
2019,Nouvelle-Écosse,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,12,59.0
2019,Nouvelle-Écosse,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,12,47.1
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,12,81.2
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,12,68.0
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,12,61.9
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,12,59.2
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,12,50.6
2019,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,12,35.5
2019,Nouvelle-Écosse,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,12,51.2
2019,Nouvelle-Écosse,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,12,43.2
2019,Nouvelle-Écosse,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,12,24.6
2019,Nouvelle-Écosse,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,12,73.6
2019,Nouvelle-Écosse,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,12,63.0
2019,Nouvelle-Écosse,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,12,50.2
2019,Nouvelle-Écosse,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,12,65.0
2019,Nouvelle-Écosse,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,12,55.3
2019,Nouvelle-Écosse,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,12,50.5
2019,Nouveau-Brunswick,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,13,68.1
2019,Nouveau-Brunswick,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,13,56.5
2019,Nouveau-Brunswick,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,13,46.8
2019,Nouveau-Brunswick,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,13,55.3
2019,Nouveau-Brunswick,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,13,45.1
2019,Nouveau-Brunswick,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,13,35.8
2019,Nouveau-Brunswick,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,13,71.2
2019,Nouveau-Brunswick,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,13,61.2
2019,Nouveau-Brunswick,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,13,51.0
2019,Nouveau-Brunswick,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,13,69.9
2019,Nouveau-Brunswick,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,13,52.7
2019,Nouveau-Brunswick,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,13,43.6
2019,Nouveau-Brunswick,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,13,70.9
2019,Nouveau-Brunswick,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,13,59.2
2019,Nouveau-Brunswick,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,13,49.4
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,13,83.8
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,13,71.3
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,13,62.7
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,13,60.8
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,13,52.1
2019,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,13,43.2
2019,Nouveau-Brunswick,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,13,38.2
2019,Nouveau-Brunswick,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,13,24.8
2019,Nouveau-Brunswick,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,13,10.7
2019,Nouveau-Brunswick,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,13,74.2
2019,Nouveau-Brunswick,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,13,59.2
2019,Nouveau-Brunswick,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,13,47.2
2019,Nouveau-Brunswick,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,13,54.5
2019,Nouveau-Brunswick,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,13,43.5
2019,Nouveau-Brunswick,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,13,34.1
2019,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,24,79.0
2019,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,24,67.6
2019,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,24,57.4
2019,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,24,74.4
2019,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,24,62.1
2019,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,24,50.9
2019,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,24,79.7
2019,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,24,67.8
2019,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,24,57.7
2019,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,24,81.3
2019,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,24,72.2
2019,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,24,62.8
2019,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,24,81.1
2019,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,24,70.0
2019,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,24,59.6
2019,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,24,87.9
2019,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,24,77.6
2019,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,24,68.0
2019,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,24,80.0
2019,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,24,67.8
2019,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,24,56.2
