Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,Certaines populations vulnérables en matière de logement,GeoCode,Value
2022,Saskatchewan,Total,,Locataire habitant dans un logement social et abordable,,47,38.0
2022,Saskatchewan,Grands centres de population urbains,,"Total, mode d'occupation",,,9.6
2022,Saskatchewan,Grands centres de population urbains,,Propriétaire,,,4.3
2022,Saskatchewan,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,2.5
2022,Saskatchewan,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,Saskatchewan,Grands centres de population urbains,,Locataire,,,19.6
2022,Saskatchewan,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,15.8
2022,Saskatchewan,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,42.0
2022,Saskatchewan,Moyens centres de population,,"Total, mode d'occupation",,,10.4
2022,Saskatchewan,Moyens centres de population,,Propriétaire,,,3.6
2022,Saskatchewan,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Saskatchewan,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,4.0
2022,Saskatchewan,Moyens centres de population,,Locataire,,,22.0
2022,Saskatchewan,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,20.0
2022,Saskatchewan,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,30.0
2022,Saskatchewan,Petits centres de population,,"Total, mode d'occupation",,,7.3
2022,Saskatchewan,Petits centres de population,,Propriétaire,,,4.0
2022,Saskatchewan,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,5.9
2022,Saskatchewan,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,3.7
2022,Saskatchewan,Petits centres de population,,Locataire,,,18.8
2022,Saskatchewan,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,15.5
2022,Saskatchewan,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,31.0
2022,Saskatchewan,Régions rurales,,"Total, mode d'occupation",,,11.6
2022,Saskatchewan,Régions rurales,,Propriétaire,,,9.2
2022,Saskatchewan,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,3.0
2022,Saskatchewan,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,10.0
2022,Saskatchewan,Régions rurales,,Locataire,,,27.0
2022,Saskatchewan,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2022,Saskatchewan,Régions rurales,,Locataire habitant dans un logement social et abordable,,,42.0
2022,Alberta,Total,,"Total, mode d'occupation",,48,11.3
2022,Alberta,Total,,Propriétaire,,48,6.9
2022,Alberta,Total,,Propriétaire qui est un accédant à la propriété,,48,4.6
2022,Alberta,Total,,Propriétaire qui n'est pas un accédant à la propriété,,48,7.3
2022,Alberta,Total,,Locataire,,48,22.0
2022,Alberta,Total,,Locataire n'habitant pas dans un logement social et abordable,,48,20.0
2022,Alberta,Total,,Locataire habitant dans un logement social et abordable,,48,44.0
2022,Alberta,Grands centres de population urbains,,"Total, mode d'occupation",,,11.0
2022,Alberta,Grands centres de population urbains,,Propriétaire,,,6.1
2022,Alberta,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,3.9
2022,Alberta,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,6.5
2022,Alberta,Grands centres de population urbains,,Locataire,,,22.0
2022,Alberta,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,19.8
2022,Alberta,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,43.0
2022,Alberta,Moyens centres de population,,"Total, mode d'occupation",,,8.5
2022,Alberta,Moyens centres de population,,Propriétaire,,,5.1
2022,Alberta,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Alberta,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,5.7
2022,Alberta,Moyens centres de population,,Locataire,,,17.4
2022,Alberta,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,14.7
2022,Alberta,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,43.0
2022,Alberta,Petits centres de population,,"Total, mode d'occupation",,,14.2
2022,Alberta,Petits centres de population,,Propriétaire,,,9.0
2022,Alberta,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,13.3
2022,Alberta,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,8.4
2022,Alberta,Petits centres de population,,Locataire,,,28.0
2022,Alberta,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2022,Alberta,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,46.0
2022,Alberta,Régions rurales,,"Total, mode d'occupation",,,13.9
2022,Alberta,Régions rurales,,Propriétaire,,,12.2
2022,Alberta,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,
2022,Alberta,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,13.7
2022,Alberta,Régions rurales,,Locataire,,,35.0
2022,Alberta,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,33.0
2022,Alberta,Régions rurales,,Locataire habitant dans un logement social et abordable,,,49.0
2022,Colombie-Britannique,Total,,"Total, mode d'occupation",,59,16.0
2022,Colombie-Britannique,Total,,Propriétaire,,59,8.6
2022,Colombie-Britannique,Total,,Propriétaire qui est un accédant à la propriété,,59,5.2
2022,Colombie-Britannique,Total,,Propriétaire qui n'est pas un accédant à la propriété,,59,9.1
2022,Colombie-Britannique,Total,,Locataire,,59,29.0
2022,Colombie-Britannique,Total,,Locataire n'habitant pas dans un logement social et abordable,,59,27.0
2022,Colombie-Britannique,Total,,Locataire habitant dans un logement social et abordable,,59,41.0
2022,Colombie-Britannique,Grands centres de population urbains,,"Total, mode d'occupation",,,16.9
2022,Colombie-Britannique,Grands centres de population urbains,,Propriétaire,,,8.7
2022,Colombie-Britannique,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,6.9
2022,Colombie-Britannique,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,8.9
2022,Colombie-Britannique,Grands centres de population urbains,,Locataire,,,28.0
2022,Colombie-Britannique,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2022,Colombie-Britannique,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,41.0
2022,Colombie-Britannique,Moyens centres de population,,"Total, mode d'occupation",,,17.6
2022,Colombie-Britannique,Moyens centres de population,,Propriétaire,,,7.2
2022,Colombie-Britannique,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Colombie-Britannique,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,8.6
2022,Colombie-Britannique,Moyens centres de population,,Locataire,,,36.0
2022,Colombie-Britannique,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,34.0
2022,Colombie-Britannique,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,49.0
2022,Colombie-Britannique,Petits centres de population,,"Total, mode d'occupation",,,13.0
2022,Colombie-Britannique,Petits centres de population,,Propriétaire,,,7.3
2022,Colombie-Britannique,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,1.0
2022,Colombie-Britannique,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,8.8
2022,Colombie-Britannique,Petits centres de population,,Locataire,,,29.0
2022,Colombie-Britannique,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,28.0
2022,Colombie-Britannique,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,36.0
2022,Colombie-Britannique,Régions rurales,,"Total, mode d'occupation",,,12.4
2022,Colombie-Britannique,Régions rurales,,Propriétaire,,,10.7
2022,Colombie-Britannique,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,12.6
2022,Colombie-Britannique,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,10.6
2022,Colombie-Britannique,Régions rurales,,Locataire,,,19.4
2022,Colombie-Britannique,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,18.3
2022,Colombie-Britannique,Régions rurales,,Locataire habitant dans un logement social et abordable,,,48.0
2022,,,"Total, régions métropolitaines de recensement","Total, mode d'occupation",,,12.4
2022,,,"Total, régions métropolitaines de recensement",Propriétaire,,,6.3
2022,,,"Total, régions métropolitaines de recensement",Propriétaire qui est un accédant à la propriété,,,3.2
2022,,,"Total, régions métropolitaines de recensement",Propriétaire qui n'est pas un accédant à la propriété,,,6.8
2022,,,"Total, régions métropolitaines de recensement",Locataire,,,23.0
2022,,,"Total, régions métropolitaines de recensement",Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,,,"Total, régions métropolitaines de recensement",Locataire habitant dans un logement social et abordable,,,32.0
2022,,,"St. John's, Terre-Neuve-et-Labrador","Total, mode d'occupation",,1,9.5
2022,,,"St. John's, Terre-Neuve-et-Labrador",Propriétaire,,1,3.5
2022,,,"St. John's, Terre-Neuve-et-Labrador",Propriétaire qui est un accédant à la propriété,,1,
2022,,,"St. John's, Terre-Neuve-et-Labrador",Propriétaire qui n'est pas un accédant à la propriété,,1,4.2
2022,,,"St. John's, Terre-Neuve-et-Labrador",Locataire,,1,23.0
2022,,,"St. John's, Terre-Neuve-et-Labrador",Locataire n'habitant pas dans un logement social et abordable,,1,21.0
2022,,,"St. John's, Terre-Neuve-et-Labrador",Locataire habitant dans un logement social et abordable,,1,32.0
2022,,,"Halifax, Nouvelle-Écosse","Total, mode d'occupation",,205,13.0
2022,,,"Halifax, Nouvelle-Écosse",Propriétaire,,205,5.6
2022,,,"Halifax, Nouvelle-Écosse",Propriétaire qui est un accédant à la propriété,,205,
2022,,,"Halifax, Nouvelle-Écosse",Propriétaire qui n'est pas un accédant à la propriété,,205,6.1
2022,,,"Halifax, Nouvelle-Écosse",Locataire,,205,24.0
2022,,,"Halifax, Nouvelle-Écosse",Locataire n'habitant pas dans un logement social et abordable,,205,21.0
2022,,,"Halifax, Nouvelle-Écosse",Locataire habitant dans un logement social et abordable,,205,59.0
2022,,,"Moncton, Nouveau-Brunswick","Total, mode d'occupation",,305,10.9
2022,,,"Moncton, Nouveau-Brunswick",Propriétaire,,305,6.3
2022,,,"Moncton, Nouveau-Brunswick",Propriétaire qui est un accédant à la propriété,,305,4.4
2022,,,"Moncton, Nouveau-Brunswick",Propriétaire qui n'est pas un accédant à la propriété,,305,6.6
2022,,,"Moncton, Nouveau-Brunswick",Locataire,,305,19.3
2022,,,"Moncton, Nouveau-Brunswick",Locataire n'habitant pas dans un logement social et abordable,,305,18.5
2022,,,"Moncton, Nouveau-Brunswick",Locataire habitant dans un logement social et abordable,,305,25.0
2022,,,"Québec, Québec","Total, mode d'occupation",,421,4.1
2022,,,"Québec, Québec",Propriétaire,,421,1.6
2022,,,"Québec, Québec",Propriétaire qui est un accédant à la propriété,,421,6.0
2022,,,"Québec, Québec",Propriétaire qui n'est pas un accédant à la propriété,,421,
2022,,,"Québec, Québec",Locataire,,421,7.6
2022,,,"Québec, Québec",Locataire n'habitant pas dans un logement social et abordable,,421,7.1
2022,,,"Québec, Québec",Locataire habitant dans un logement social et abordable,,421,11.5
2022,,,"Montréal, Québec","Total, mode d'occupation",,462,6.7
2022,,,"Montréal, Québec",Propriétaire,,462,4.1
2022,,,"Montréal, Québec",Propriétaire qui est un accédant à la propriété,,462,
2022,,,"Montréal, Québec",Propriétaire qui n'est pas un accédant à la propriété,,462,4.6
2022,,,"Montréal, Québec",Locataire,,462,9.9
2022,,,"Montréal, Québec",Locataire n'habitant pas dans un logement social et abordable,,462,8.3
2022,,,"Montréal, Québec",Locataire habitant dans un logement social et abordable,,462,23.0
2022,,,"Ottawa-Gatineau, Ontario/Québec","Total, mode d'occupation",,505,10.7
2022,,,"Ottawa-Gatineau, Ontario/Québec",Propriétaire,,505,3.6
2022,,,"Ottawa-Gatineau, Ontario/Québec",Propriétaire qui est un accédant à la propriété,,505,
2022,,,"Ottawa-Gatineau, Ontario/Québec",Propriétaire qui n'est pas un accédant à la propriété,,505,3.3
2022,,,"Ottawa-Gatineau, Ontario/Québec",Locataire,,505,23.0
2022,,,"Ottawa-Gatineau, Ontario/Québec",Locataire n'habitant pas dans un logement social et abordable,,505,23.0
2022,,,"Ottawa-Gatineau, Ontario/Québec",Locataire habitant dans un logement social et abordable,,505,25.0
2022,,,"Toronto, Ontario","Total, mode d'occupation",,535,17.4
2022,,,"Toronto, Ontario",Propriétaire,,535,8.8
2022,,,"Toronto, Ontario",Propriétaire qui est un accédant à la propriété,,535,
2022,,,"Toronto, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,535,9.9
2022,,,"Toronto, Ontario",Locataire,,535,32.0
2022,,,"Toronto, Ontario",Locataire n'habitant pas dans un logement social et abordable,,535,32.0
2022,,,"Toronto, Ontario",Locataire habitant dans un logement social et abordable,,535,34.0
2022,,,"Hamilton, Ontario","Total, mode d'occupation",,537,13.5
2022,,,"Hamilton, Ontario",Propriétaire,,537,6.3
2022,,,"Hamilton, Ontario",Propriétaire qui est un accédant à la propriété,,537,6.1
2022,,,"Hamilton, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,537,6.3
2022,,,"Hamilton, Ontario",Locataire,,537,28.0
2022,,,"Hamilton, Ontario",Locataire n'habitant pas dans un logement social et abordable,,537,28.0
2022,,,"Hamilton, Ontario",Locataire habitant dans un logement social et abordable,,537,30.0
2022,,,"Kitchener-Cambridge-Waterloo, Ontario","Total, mode d'occupation",,541,12.4
2022,,,"Kitchener-Cambridge-Waterloo, Ontario",Propriétaire,,541,6.3
2022,,,"Kitchener-Cambridge-Waterloo, Ontario",Propriétaire qui est un accédant à la propriété,,541,15.6
2022,,,"Kitchener-Cambridge-Waterloo, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,541,4.9
2022,,,"Kitchener-Cambridge-Waterloo, Ontario",Locataire,,541,22.0
2022,,,"Kitchener-Cambridge-Waterloo, Ontario",Locataire n'habitant pas dans un logement social et abordable,,541,22.0
2022,,,"Kitchener-Cambridge-Waterloo, Ontario",Locataire habitant dans un logement social et abordable,,541,23.0
2022,,,"London, Ontario","Total, mode d'occupation",,555,12.6
2022,,,"London, Ontario",Propriétaire,,555,4.4
2022,,,"London, Ontario",Propriétaire qui est un accédant à la propriété,,555,
2022,,,"London, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,555,4.5
2022,,,"London, Ontario",Locataire,,555,25.0
2022,,,"London, Ontario",Locataire n'habitant pas dans un logement social et abordable,,555,24.0
2022,,,"London, Ontario",Locataire habitant dans un logement social et abordable,,555,36.0
2022,,,"Winnipeg, Manitoba","Total, mode d'occupation",,602,12.4
2022,,,"Winnipeg, Manitoba",Propriétaire,,602,5.1
2022,,,"Winnipeg, Manitoba",Propriétaire qui est un accédant à la propriété,,602,
2022,,,"Winnipeg, Manitoba",Propriétaire qui n'est pas un accédant à la propriété,,602,5.8
2022,,,"Winnipeg, Manitoba",Locataire,,602,26.0
2022,,,"Winnipeg, Manitoba",Locataire n'habitant pas dans un logement social et abordable,,602,23.0
2022,,,"Winnipeg, Manitoba",Locataire habitant dans un logement social et abordable,,602,38.0
2022,,,"Regina, Saskatchewan","Total, mode d'occupation",,705,10.2
2022,,,"Regina, Saskatchewan",Propriétaire,,705,4.3
2022,,,"Regina, Saskatchewan",Propriétaire qui est un accédant à la propriété,,705,4.2
2022,,,"Regina, Saskatchewan",Propriétaire qui n'est pas un accédant à la propriété,,705,4.3
2022,,,"Regina, Saskatchewan",Locataire,,705,23.0
2022,,,"Regina, Saskatchewan",Locataire n'habitant pas dans un logement social et abordable,,705,19.3
2022,,,"Regina, Saskatchewan",Locataire habitant dans un logement social et abordable,,705,41.0
2022,,,"Saskatoon, Saskatchewan","Total, mode d'occupation",,725,8.3
2022,,,"Saskatoon, Saskatchewan",Propriétaire,,725,4.2
2022,,,"Saskatoon, Saskatchewan",Propriétaire qui est un accédant à la propriété,,725,
2022,,,"Saskatoon, Saskatchewan",Propriétaire qui n'est pas un accédant à la propriété,,725,4.7
2022,,,"Saskatoon, Saskatchewan",Locataire,,725,16.4
2022,,,"Saskatoon, Saskatchewan",Locataire n'habitant pas dans un logement social et abordable,,725,12.8
2022,,,"Saskatoon, Saskatchewan",Locataire habitant dans un logement social et abordable,,725,43.0
2022,,,"Calgary, Alberta","Total, mode d'occupation",,825,10.0
2022,,,"Calgary, Alberta",Propriétaire,,825,6.3
2022,,,"Calgary, Alberta",Propriétaire qui est un accédant à la propriété,,825,2.1
2022,,,"Calgary, Alberta",Propriétaire qui n'est pas un accédant à la propriété,,825,6.9
2022,,,"Calgary, Alberta",Locataire,,825,19.5
2022,,,"Calgary, Alberta",Locataire n'habitant pas dans un logement social et abordable,,825,17.7
2022,,,"Calgary, Alberta",Locataire habitant dans un logement social et abordable,,825,40.0
2022,,,"Edmonton, Alberta","Total, mode d'occupation",,835,12.1
2022,,,"Edmonton, Alberta",Propriétaire,,835,6.7
2022,,,"Edmonton, Alberta",Propriétaire qui est un accédant à la propriété,,835,7.0
2022,,,"Edmonton, Alberta",Propriétaire qui n'est pas un accédant à la propriété,,835,6.6
2022,,,"Edmonton, Alberta",Locataire,,835,24.0
2022,,,"Edmonton, Alberta",Locataire n'habitant pas dans un logement social et abordable,,835,22.0
2022,,,"Edmonton, Alberta",Locataire habitant dans un logement social et abordable,,835,47.0
2022,,,"Vancouver, Colombie-Britannique","Total, mode d'occupation",,933,17.3
2022,,,"Vancouver, Colombie-Britannique",Propriétaire,,933,9.2
2022,,,"Vancouver, Colombie-Britannique",Propriétaire qui est un accédant à la propriété,,933,6.9
2022,,,"Vancouver, Colombie-Britannique",Propriétaire qui n'est pas un accédant à la propriété,,933,9.5
2022,,,"Vancouver, Colombie-Britannique",Locataire,,933,29.0
2022,,,"Vancouver, Colombie-Britannique",Locataire n'habitant pas dans un logement social et abordable,,933,27.0
2022,,,"Vancouver, Colombie-Britannique",Locataire habitant dans un logement social et abordable,,933,40.0
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick","Total, mode d'occupation",,,5.7
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Propriétaire,,,1.6
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Propriétaire qui est un accédant à la propriété,,,
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Propriétaire qui n'est pas un accédant à la propriété,,,1.1
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Locataire,,,14.3
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Locataire n'habitant pas dans un logement social et abordable,,,11.9
2022,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Locataire habitant dans un logement social et abordable,,,31.0
2022,,,"Autres régions métropolitaines de recensement, Québec","Total, mode d'occupation",,,2.3
2022,,,"Autres régions métropolitaines de recensement, Québec",Propriétaire,,,
2022,,,"Autres régions métropolitaines de recensement, Québec",Propriétaire qui est un accédant à la propriété,,,
2022,,,"Autres régions métropolitaines de recensement, Québec",Propriétaire qui n'est pas un accédant à la propriété,,,
2022,,,"Autres régions métropolitaines de recensement, Québec",Locataire,,,4.6
2022,,,"Autres régions métropolitaines de recensement, Québec",Locataire n'habitant pas dans un logement social et abordable,,,4.4
2022,,,"Autres régions métropolitaines de recensement, Québec",Locataire habitant dans un logement social et abordable,,,6.4
2022,,,"Autres régions métropolitaines de recensement, Ontario","Total, mode d'occupation",,,13.5
2022,,,"Autres régions métropolitaines de recensement, Ontario",Propriétaire,,,6.5
2022,,,"Autres régions métropolitaines de recensement, Ontario",Propriétaire qui est un accédant à la propriété,,,1.2
2022,,,"Autres régions métropolitaines de recensement, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,,7.2
2022,,,"Autres régions métropolitaines de recensement, Ontario",Locataire,,,28.0
2022,,,"Autres régions métropolitaines de recensement, Ontario",Locataire n'habitant pas dans un logement social et abordable,,,28.0
2022,,,"Autres régions métropolitaines de recensement, Ontario",Locataire habitant dans un logement social et abordable,,,32.0
2022,,,"Autres régions métropolitaines de recensement, Alberta","Total, mode d'occupation",,,9.8
2022,,,"Autres régions métropolitaines de recensement, Alberta",Propriétaire,,,4.1
2022,,,"Autres régions métropolitaines de recensement, Alberta",Propriétaire qui est un accédant à la propriété,,,
2022,,,"Autres régions métropolitaines de recensement, Alberta",Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,,,"Autres régions métropolitaines de recensement, Alberta",Locataire,,,22.0
2022,,,"Autres régions métropolitaines de recensement, Alberta",Locataire n'habitant pas dans un logement social et abordable,,,19.0
2022,,,"Autres régions métropolitaines de recensement, Alberta",Locataire habitant dans un logement social et abordable,,,47.0
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique","Total, mode d'occupation",,,17.3
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Propriétaire,,,9.6
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Propriétaire qui est un accédant à la propriété,,,
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Propriétaire qui n'est pas un accédant à la propriété,,,10.4
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Locataire,,,30.0
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Locataire n'habitant pas dans un logement social et abordable,,,28.0
2022,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Locataire habitant dans un logement social et abordable,,,46.0
2022,Canada (provinces seulement),Agglomérations de recensement,,"Total, mode d'occupation",,,7.9
2022,Canada (provinces seulement),Agglomérations de recensement,,Propriétaire,,,3.1
2022,Canada (provinces seulement),Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,1.5
2022,Canada (provinces seulement),Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,3.3
2022,Canada (provinces seulement),Agglomérations de recensement,,Locataire,,,18.1
2022,Canada (provinces seulement),Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,16.5
2022,Canada (provinces seulement),Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,27.0
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,"Total, mode d'occupation",,,5.7
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,Propriétaire,,,1.4
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,1.1
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,Locataire,,,15.7
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,14.5
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,20.0
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,"Total, mode d'occupation",,,5.5
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,Propriétaire,,,1.3
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,1.6
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,Locataire,,,10.6
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,9.2
2022,Île-du-Prince-Édouard,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,17.2
2022,Nouvelle-Écosse,Agglomérations de recensement,,"Total, mode d'occupation",,,9.1
2022,Nouvelle-Écosse,Agglomérations de recensement,,Propriétaire,,,4.9
2022,Nouvelle-Écosse,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Nouvelle-Écosse,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,5.4
2022,Nouvelle-Écosse,Agglomérations de recensement,,Locataire,,,19.2
2022,Nouvelle-Écosse,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,15.6
2022,Nouvelle-Écosse,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,34.0
2022,Nouveau-Brunswick,Agglomérations de recensement,,"Total, mode d'occupation",,,7.1
2022,Nouveau-Brunswick,Agglomérations de recensement,,Propriétaire,,,4.4
2022,Nouveau-Brunswick,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Nouveau-Brunswick,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,Nouveau-Brunswick,Agglomérations de recensement,,Locataire,,,14.5
2022,Nouveau-Brunswick,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,13.6
2022,Nouveau-Brunswick,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,19.2
2022,Québec,Agglomérations de recensement,,"Total, mode d'occupation",,,2.2
2022,Québec,Agglomérations de recensement,,Propriétaire,,,
2022,Québec,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Québec,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,
2022,Québec,Agglomérations de recensement,,Locataire,,,5.7
2022,Québec,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,5.9
2022,Québec,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,4.4
2022,Ontario,Agglomérations de recensement,,"Total, mode d'occupation",,,11.5
2022,Ontario,Agglomérations de recensement,,Propriétaire,,,5.0
2022,Ontario,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Ontario,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2022,Ontario,Agglomérations de recensement,,Locataire,,,27.0
2022,Ontario,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2022,Ontario,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,30.0
2022,Manitoba,Agglomérations de recensement,,"Total, mode d'occupation",,,6.9
2022,Manitoba,Agglomérations de recensement,,Propriétaire,,,1.3
2022,Manitoba,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Manitoba,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,1.5
2022,Manitoba,Agglomérations de recensement,,Locataire,,,16.0
2022,Manitoba,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,12.2
2022,Manitoba,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,36.0
2022,Saskatchewan,Agglomérations de recensement,,"Total, mode d'occupation",,,8.6
2022,Saskatchewan,Agglomérations de recensement,,Propriétaire,,,2.7
2022,Saskatchewan,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Saskatchewan,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,3.1
2022,Saskatchewan,Agglomérations de recensement,,Locataire,,,20.0
2022,Saskatchewan,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,17.7
2022,Saskatchewan,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,32.0
2022,Alberta,Agglomérations de recensement,,"Total, mode d'occupation",,,6.2
2022,Alberta,Agglomérations de recensement,,Propriétaire,,,2.5
2022,Alberta,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Alberta,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,3.0
2022,Alberta,Agglomérations de recensement,,Locataire,,,15.0
2022,Alberta,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,12.7
2022,Alberta,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,38.0
2022,Colombie-Britannique,Agglomérations de recensement,,"Total, mode d'occupation",,,10.3
