Year,Géographie,Groupe d'âge,Genre,GeoCode,Value
2019,Nunavut,15 à 19 ans,Hommes+,62,21.0
2019,Nunavut,15 à 19 ans,Femmes+,62,
2019,Nunavut,15 à 24 ans,Total - Genre,62,34.0
2019,Nunavut,15 à 24 ans,Hommes+,62,36.0
2019,Nunavut,15 à 24 ans,Femmes+,62,31.0
2019,Nunavut,18 à 24 ans,Total - Genre,62,44.0
2019,Nunavut,18 à 24 ans,Hommes+,62,46.0
2019,Nunavut,18 à 24 ans,Femmes+,62,42.0
2019,Nunavut,20 à 24 ans,Total - Genre,62,51.0
2019,Nunavut,20 à 24 ans,Hommes+,62,52.0
2019,Nunavut,20 à 24 ans,Femmes+,62,50.0
2019,Nunavut,25 à 29 ans,Total - Genre,62,37.0
2019,Nunavut,25 à 29 ans,Hommes+,62,42.0
2019,Nunavut,25 à 29 ans,Femmes+,62,31.0
2020,Canada,"Total, 15 à 29 ans",Hommes+,,14.0
2020,Canada,"Total, 15 à 29 ans",Femmes+,,13.0
2020,Canada,15 à 19 ans,Total - Genre,,9.0
2020,Canada,15 à 19 ans,Hommes+,,10.0
2020,Canada,15 à 19 ans,Femmes+,,8.0
2020,Canada,15 à 24 ans,Total - Genre,,12.0
2020,Canada,15 à 24 ans,Hommes+,,13.0
2020,Canada,15 à 24 ans,Femmes+,,10.0
2020,Canada,18 à 24 ans,Total - Genre,,14.0
2020,Canada,18 à 24 ans,Hommes+,,15.0
2020,Canada,18 à 24 ans,Femmes+,,12.0
2020,Canada,20 à 24 ans,Total - Genre,,14.0
2020,Canada,20 à 24 ans,Hommes+,,16.0
2020,Canada,20 à 24 ans,Femmes+,,12.0
2020,Canada,25 à 29 ans,Total - Genre,,17.0
2020,Canada,25 à 29 ans,Hommes+,,16.0
2020,Canada,25 à 29 ans,Femmes+,,18.0
2020,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Total - Genre,10,19.0
2020,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Hommes+,10,22.0
2020,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Femmes+,10,16.0
2020,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,10,11.0
2020,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,10,14.0
2020,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,10,7.0
2020,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,10,16.0
2020,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,10,20.0
2020,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,10,11.0
2020,Terre-Neuve-et-Labrador,18 à 24 ans,Total - Genre,10,19.0
2020,Terre-Neuve-et-Labrador,18 à 24 ans,Hommes+,10,24.0
2020,Terre-Neuve-et-Labrador,18 à 24 ans,Femmes+,10,13.0
2020,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,10,21.0
2020,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,10,26.0
2020,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,10,15.0
2020,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,10,25.0
2020,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,10,24.0
2020,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,10,26.0
2020,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Total - Genre,11,13.0
2020,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Hommes+,11,13.0
2020,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Femmes+,11,14.0
2020,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,11,9.0
2020,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,11,10.0
2020,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,11,8.0
2020,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,11,11.0
2020,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,11,11.0
2020,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,11,11.0
2020,Île-du-Prince-Édouard,18 à 24 ans,Total - Genre,11,12.0
2020,Île-du-Prince-Édouard,18 à 24 ans,Hommes+,11,13.0
2020,Île-du-Prince-Édouard,18 à 24 ans,Femmes+,11,11.0
2020,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,11,13.0
2020,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,11,12.0
2020,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,11,13.0
2020,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,11,18.0
2020,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,11,16.0
2020,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,11,19.0
2020,Nouvelle-Écosse,"Total, 15 à 29 ans",Total - Genre,12,16.0
2020,Nouvelle-Écosse,"Total, 15 à 29 ans",Hommes+,12,18.0
2020,Nouvelle-Écosse,"Total, 15 à 29 ans",Femmes+,12,14.0
2020,Nouvelle-Écosse,15 à 19 ans,Total - Genre,12,7.0
2020,Nouvelle-Écosse,15 à 19 ans,Hommes+,12,8.0
2020,Nouvelle-Écosse,15 à 19 ans,Femmes+,12,6.0
2020,Nouvelle-Écosse,15 à 24 ans,Total - Genre,12,14.0
2020,Nouvelle-Écosse,15 à 24 ans,Hommes+,12,15.0
2020,Nouvelle-Écosse,15 à 24 ans,Femmes+,12,12.0
2020,Nouvelle-Écosse,18 à 24 ans,Total - Genre,12,17.0
2020,Nouvelle-Écosse,18 à 24 ans,Hommes+,12,18.0
2020,Nouvelle-Écosse,18 à 24 ans,Femmes+,12,15.0
2020,Nouvelle-Écosse,20 à 24 ans,Total - Genre,12,19.0
2020,Nouvelle-Écosse,20 à 24 ans,Hommes+,12,21.0
2020,Nouvelle-Écosse,20 à 24 ans,Femmes+,12,18.0
2020,Nouvelle-Écosse,25 à 29 ans,Total - Genre,12,20.0
2020,Nouvelle-Écosse,25 à 29 ans,Hommes+,12,23.0
2020,Nouvelle-Écosse,25 à 29 ans,Femmes+,12,18.0
2020,Nouveau-Brunswick,"Total, 15 à 29 ans",Total - Genre,13,15.0
2020,Nouveau-Brunswick,"Total, 15 à 29 ans",Hommes+,13,17.0
2020,Nouveau-Brunswick,"Total, 15 à 29 ans",Femmes+,13,13.0
2020,Nouveau-Brunswick,15 à 19 ans,Total - Genre,13,9.0
2020,Nouveau-Brunswick,15 à 19 ans,Hommes+,13,11.0
2020,Nouveau-Brunswick,15 à 19 ans,Femmes+,13,8.0
2020,Nouveau-Brunswick,15 à 24 ans,Total - Genre,13,13.0
2020,Nouveau-Brunswick,15 à 24 ans,Hommes+,13,16.0
2020,Nouveau-Brunswick,15 à 24 ans,Femmes+,13,10.0
2020,Nouveau-Brunswick,18 à 24 ans,Total - Genre,13,16.0
2020,Nouveau-Brunswick,18 à 24 ans,Hommes+,13,19.0
2020,Nouveau-Brunswick,18 à 24 ans,Femmes+,13,12.0
2020,Nouveau-Brunswick,20 à 24 ans,Total - Genre,13,17.0
2020,Nouveau-Brunswick,20 à 24 ans,Hommes+,13,21.0
2020,Nouveau-Brunswick,20 à 24 ans,Femmes+,13,12.0
2020,Nouveau-Brunswick,25 à 29 ans,Total - Genre,13,20.0
2020,Nouveau-Brunswick,25 à 29 ans,Hommes+,13,21.0
2020,Nouveau-Brunswick,25 à 29 ans,Femmes+,13,20.0
2020,Québec,"Total, 15 à 29 ans",Total - Genre,24,12.0
2020,Québec,"Total, 15 à 29 ans",Hommes+,24,14.0
2020,Québec,"Total, 15 à 29 ans",Femmes+,24,10.0
2020,Québec,15 à 19 ans,Total - Genre,24,10.0
2020,Québec,15 à 19 ans,Hommes+,24,11.0
2020,Québec,15 à 19 ans,Femmes+,24,9.0
2020,Québec,15 à 24 ans,Total - Genre,24,11.0
2020,Québec,15 à 24 ans,Hommes+,24,14.0
2020,Québec,15 à 24 ans,Femmes+,24,9.0
2020,Québec,18 à 24 ans,Total - Genre,24,12.0
2020,Québec,18 à 24 ans,Hommes+,24,15.0
2020,Québec,18 à 24 ans,Femmes+,24,8.0
2020,Québec,20 à 24 ans,Total - Genre,24,12.0
2020,Québec,20 à 24 ans,Hommes+,24,16.0
2020,Québec,20 à 24 ans,Femmes+,24,8.0
2020,Québec,25 à 29 ans,Total - Genre,24,14.0
2020,Québec,25 à 29 ans,Hommes+,24,15.0
2020,Québec,25 à 29 ans,Femmes+,24,12.0
2020,Ontario,"Total, 15 à 29 ans",Total - Genre,35,14.0
2020,Ontario,"Total, 15 à 29 ans",Hommes+,35,13.0
2020,Ontario,"Total, 15 à 29 ans",Femmes+,35,14.0
2020,Ontario,15 à 19 ans,Total - Genre,35,8.0
2020,Ontario,15 à 19 ans,Hommes+,35,9.0
2020,Ontario,15 à 19 ans,Femmes+,35,7.0
2020,Ontario,15 à 24 ans,Total - Genre,35,11.0
2020,Ontario,15 à 24 ans,Hommes+,35,12.0
2020,Ontario,15 à 24 ans,Femmes+,35,10.0
2020,Ontario,18 à 24 ans,Total - Genre,35,13.0
2020,Ontario,18 à 24 ans,Hommes+,35,15.0
2020,Ontario,18 à 24 ans,Femmes+,35,11.0
2020,Ontario,20 à 24 ans,Total - Genre,35,14.0
2020,Ontario,20 à 24 ans,Hommes+,35,15.0
2020,Ontario,20 à 24 ans,Femmes+,35,13.0
2020,Ontario,25 à 29 ans,Total - Genre,35,17.0
2020,Ontario,25 à 29 ans,Hommes+,35,15.0
2020,Ontario,25 à 29 ans,Femmes+,35,19.0
2020,Manitoba,"Total, 15 à 29 ans",Total - Genre,46,13.0
2020,Manitoba,"Total, 15 à 29 ans",Hommes+,46,13.0
2020,Manitoba,"Total, 15 à 29 ans",Femmes+,46,13.0
2020,Manitoba,15 à 19 ans,Total - Genre,46,7.0
2020,Manitoba,15 à 19 ans,Hommes+,46,7.0
2020,Manitoba,15 à 19 ans,Femmes+,46,6.0
2020,Manitoba,15 à 24 ans,Total - Genre,46,11.0
2020,Manitoba,15 à 24 ans,Hommes+,46,12.0
2020,Manitoba,15 à 24 ans,Femmes+,46,10.0
2020,Manitoba,18 à 24 ans,Total - Genre,46,13.0
2020,Manitoba,18 à 24 ans,Hommes+,46,15.0
2020,Manitoba,18 à 24 ans,Femmes+,46,12.0
2020,Manitoba,20 à 24 ans,Total - Genre,46,15.0
2020,Manitoba,20 à 24 ans,Hommes+,46,16.0
2020,Manitoba,20 à 24 ans,Femmes+,46,14.0
2020,Manitoba,25 à 29 ans,Total - Genre,46,17.0
2020,Manitoba,25 à 29 ans,Hommes+,46,15.0
2020,Manitoba,25 à 29 ans,Femmes+,46,19.0
2020,Saskatchewan,"Total, 15 à 29 ans",Total - Genre,47,14.0
2020,Saskatchewan,"Total, 15 à 29 ans",Hommes+,47,13.0
2020,Saskatchewan,"Total, 15 à 29 ans",Femmes+,47,15.0
2020,Saskatchewan,15 à 19 ans,Total - Genre,47,12.0
2020,Saskatchewan,15 à 19 ans,Hommes+,47,13.0
2020,Saskatchewan,15 à 19 ans,Femmes+,47,11.0
2020,Saskatchewan,15 à 24 ans,Total - Genre,47,13.0
2020,Saskatchewan,15 à 24 ans,Hommes+,47,13.0
2020,Saskatchewan,15 à 24 ans,Femmes+,47,14.0
2020,Saskatchewan,18 à 24 ans,Total - Genre,47,15.0
2020,Saskatchewan,18 à 24 ans,Hommes+,47,14.0
2020,Saskatchewan,18 à 24 ans,Femmes+,47,17.0
2020,Saskatchewan,20 à 24 ans,Total - Genre,47,15.0
2020,Saskatchewan,20 à 24 ans,Hommes+,47,13.0
2020,Saskatchewan,20 à 24 ans,Femmes+,47,18.0
2020,Saskatchewan,25 à 29 ans,Total - Genre,47,15.0
2020,Saskatchewan,25 à 29 ans,Hommes+,47,14.0
2020,Saskatchewan,25 à 29 ans,Femmes+,47,16.0
2020,Alberta,"Total, 15 à 29 ans",Total - Genre,48,15.0
2020,Alberta,"Total, 15 à 29 ans",Hommes+,48,15.0
2020,Alberta,"Total, 15 à 29 ans",Femmes+,48,15.0
2020,Alberta,15 à 19 ans,Total - Genre,48,8.0
2020,Alberta,15 à 19 ans,Hommes+,48,10.0
2020,Alberta,15 à 19 ans,Femmes+,48,7.0
2020,Alberta,15 à 24 ans,Total - Genre,48,12.0
2020,Alberta,15 à 24 ans,Hommes+,48,13.0
2020,Alberta,15 à 24 ans,Femmes+,48,11.0
2020,Alberta,18 à 24 ans,Total - Genre,48,15.0
2020,Alberta,18 à 24 ans,Hommes+,48,16.0
2020,Alberta,18 à 24 ans,Femmes+,48,14.0
2020,Alberta,20 à 24 ans,Total - Genre,48,15.0
2020,Alberta,20 à 24 ans,Hommes+,48,15.0
2020,Alberta,20 à 24 ans,Femmes+,48,15.0
2020,Alberta,25 à 29 ans,Total - Genre,48,20.0
2020,Alberta,25 à 29 ans,Hommes+,48,18.0
2020,Alberta,25 à 29 ans,Femmes+,48,23.0
2020,Colombie-Britannique,"Total, 15 à 29 ans",Total - Genre,59,14.0
2020,Colombie-Britannique,"Total, 15 à 29 ans",Hommes+,59,14.0
2020,Colombie-Britannique,"Total, 15 à 29 ans",Femmes+,59,14.0
2020,Colombie-Britannique,15 à 19 ans,Total - Genre,59,11.0
2020,Colombie-Britannique,15 à 19 ans,Hommes+,59,11.0
2020,Colombie-Britannique,15 à 19 ans,Femmes+,59,11.0
2020,Colombie-Britannique,15 à 24 ans,Total - Genre,59,13.0
2020,Colombie-Britannique,15 à 24 ans,Hommes+,59,14.0
2020,Colombie-Britannique,15 à 24 ans,Femmes+,59,12.0
2020,Colombie-Britannique,18 à 24 ans,Total - Genre,59,15.0
2020,Colombie-Britannique,18 à 24 ans,Hommes+,59,16.0
2020,Colombie-Britannique,18 à 24 ans,Femmes+,59,14.0
2020,Colombie-Britannique,20 à 24 ans,Total - Genre,59,14.0
2020,Colombie-Britannique,20 à 24 ans,Hommes+,59,16.0
2020,Colombie-Britannique,20 à 24 ans,Femmes+,59,13.0
2020,Colombie-Britannique,25 à 29 ans,Total - Genre,59,15.0
2020,Colombie-Britannique,25 à 29 ans,Hommes+,59,15.0
2020,Colombie-Britannique,25 à 29 ans,Femmes+,59,16.0
2020,Yukon,"Total, 15 à 29 ans",Total - Genre,60,14.0
2020,Yukon,"Total, 15 à 29 ans",Hommes+,60,15.0
2020,Yukon,"Total, 15 à 29 ans",Femmes+,60,14.0
2020,Yukon,15 à 19 ans,Total - Genre,60,12.0
2020,Yukon,15 à 19 ans,Hommes+,60,
2020,Yukon,15 à 19 ans,Femmes+,60,
2020,Yukon,15 à 24 ans,Total - Genre,60,12.0
2020,Yukon,15 à 24 ans,Hommes+,60,15.0
2020,Yukon,15 à 24 ans,Femmes+,60,
2020,Yukon,18 à 24 ans,Total - Genre,60,16.0
2020,Yukon,18 à 24 ans,Hommes+,60,20.0
2020,Yukon,18 à 24 ans,Femmes+,60,
2020,Yukon,20 à 24 ans,Total - Genre,60,
2020,Yukon,20 à 24 ans,Hommes+,60,
2020,Yukon,20 à 24 ans,Femmes+,60,
2020,Yukon,25 à 29 ans,Total - Genre,60,19.0
2020,Yukon,25 à 29 ans,Hommes+,60,
2020,Yukon,25 à 29 ans,Femmes+,60,25.0
2020,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Total - Genre,61,21.0
2020,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Hommes+,61,21.0
2020,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Femmes+,61,21.0
2020,Territoires du Nord-Ouest,15 à 19 ans,Total - Genre,61,12.0
2020,Territoires du Nord-Ouest,15 à 19 ans,Hommes+,61,
2020,Territoires du Nord-Ouest,15 à 19 ans,Femmes+,61,
2020,Territoires du Nord-Ouest,15 à 24 ans,Total - Genre,61,22.0
2020,Territoires du Nord-Ouest,15 à 24 ans,Hommes+,61,23.0
2020,Territoires du Nord-Ouest,15 à 24 ans,Femmes+,61,22.0
2020,Territoires du Nord-Ouest,18 à 24 ans,Total - Genre,61,30.0
2020,Territoires du Nord-Ouest,18 à 24 ans,Hommes+,61,33.0
2020,Territoires du Nord-Ouest,18 à 24 ans,Femmes+,61,28.0
2020,Territoires du Nord-Ouest,20 à 24 ans,Total - Genre,61,35.0
2020,Territoires du Nord-Ouest,20 à 24 ans,Hommes+,61,36.0
2020,Territoires du Nord-Ouest,20 à 24 ans,Femmes+,61,33.0
2020,Territoires du Nord-Ouest,25 à 29 ans,Total - Genre,61,19.0
2020,Territoires du Nord-Ouest,25 à 29 ans,Hommes+,61,19.0
2020,Territoires du Nord-Ouest,25 à 29 ans,Femmes+,61,19.0
2020,Nunavut,"Total, 15 à 29 ans",Total - Genre,62,37.0
2020,Nunavut,"Total, 15 à 29 ans",Hommes+,62,39.0
2020,Nunavut,"Total, 15 à 29 ans",Femmes+,62,34.0
2020,Nunavut,15 à 19 ans,Total - Genre,62,26.0
2020,Nunavut,15 à 19 ans,Hommes+,62,26.0
2020,Nunavut,15 à 19 ans,Femmes+,62,
2020,Nunavut,15 à 24 ans,Total - Genre,62,37.0
2020,Nunavut,15 à 24 ans,Hommes+,62,39.0
2020,Nunavut,15 à 24 ans,Femmes+,62,35.0
2020,Nunavut,18 à 24 ans,Total - Genre,62,47.0
2020,Nunavut,18 à 24 ans,Hommes+,62,51.0
2020,Nunavut,18 à 24 ans,Femmes+,62,43.0
2020,Nunavut,20 à 24 ans,Total - Genre,62,52.0
2020,Nunavut,20 à 24 ans,Hommes+,62,55.0
2020,Nunavut,20 à 24 ans,Femmes+,62,48.0
2020,Nunavut,25 à 29 ans,Total - Genre,62,36.0
2020,Nunavut,25 à 29 ans,Hommes+,62,39.0
2020,Nunavut,25 à 29 ans,Femmes+,62,32.0
2021,Canada,"Total, 15 à 29 ans",Hommes+,,15.0
2021,Canada,"Total, 15 à 29 ans",Femmes+,,13.0
2021,Canada,15 à 19 ans,Total - Genre,,7.0
2021,Canada,15 à 19 ans,Hommes+,,8.0
2021,Canada,15 à 19 ans,Femmes+,,5.0
2021,Canada,15 à 24 ans,Total - Genre,,11.0
2021,Canada,15 à 24 ans,Hommes+,,13.0
2021,Canada,15 à 24 ans,Femmes+,,10.0
2021,Canada,18 à 24 ans,Total - Genre,,15.0
2021,Canada,18 à 24 ans,Hommes+,,17.0
2021,Canada,18 à 24 ans,Femmes+,,12.0
2021,Canada,20 à 24 ans,Total - Genre,,15.0
2021,Canada,20 à 24 ans,Hommes+,,17.0
2021,Canada,20 à 24 ans,Femmes+,,13.0
2021,Canada,25 à 29 ans,Total - Genre,,18.0
2021,Canada,25 à 29 ans,Hommes+,,17.0
2021,Canada,25 à 29 ans,Femmes+,,18.0
2021,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Total - Genre,10,18.0
2021,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Hommes+,10,23.0
2021,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Femmes+,10,13.0
2021,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,10,11.0
2021,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,10,13.0
2021,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,10,
2021,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,10,16.0
2021,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,10,21.0
2021,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,10,10.0
2021,Terre-Neuve-et-Labrador,18 à 24 ans,Total - Genre,10,20.0
2021,Terre-Neuve-et-Labrador,18 à 24 ans,Hommes+,10,27.0
2021,Terre-Neuve-et-Labrador,18 à 24 ans,Femmes+,10,12.0
2021,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,10,20.0
2021,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,10,28.0
2021,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,10,12.0
2021,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,10,23.0
2021,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,10,28.0
2021,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,10,19.0
2021,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Total - Genre,11,13.0
2021,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Hommes+,11,16.0
2021,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Femmes+,11,10.0
2021,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,11,6.0
2021,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,11,7.0
2021,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,11,
2021,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,11,13.0
2021,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,11,16.0
2021,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,11,11.0
2021,Île-du-Prince-Édouard,18 à 24 ans,Total - Genre,11,17.0
2021,Île-du-Prince-Édouard,18 à 24 ans,Hommes+,11,21.0
2021,Île-du-Prince-Édouard,18 à 24 ans,Femmes+,11,13.0
2021,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,11,19.0
2021,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,11,23.0
2021,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,11,16.0
2021,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,11,12.0
2021,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,11,15.0
2021,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,11,9.0
2021,Nouvelle-Écosse,"Total, 15 à 29 ans",Total - Genre,12,14.0
2021,Nouvelle-Écosse,"Total, 15 à 29 ans",Hommes+,12,16.0
2021,Nouvelle-Écosse,"Total, 15 à 29 ans",Femmes+,12,11.0
2021,Nouvelle-Écosse,15 à 19 ans,Total - Genre,12,7.0
2021,Nouvelle-Écosse,15 à 19 ans,Hommes+,12,10.0
2021,Nouvelle-Écosse,15 à 19 ans,Femmes+,12,
2021,Nouvelle-Écosse,15 à 24 ans,Total - Genre,12,12.0
2021,Nouvelle-Écosse,15 à 24 ans,Hommes+,12,14.0
2021,Nouvelle-Écosse,15 à 24 ans,Femmes+,12,9.0
2021,Nouvelle-Écosse,18 à 24 ans,Total - Genre,12,15.0
2021,Nouvelle-Écosse,18 à 24 ans,Hommes+,12,18.0
2021,Nouvelle-Écosse,18 à 24 ans,Femmes+,12,12.0
2021,Nouvelle-Écosse,20 à 24 ans,Total - Genre,12,15.0
2021,Nouvelle-Écosse,20 à 24 ans,Hommes+,12,17.0
2021,Nouvelle-Écosse,20 à 24 ans,Femmes+,12,13.0
2021,Nouvelle-Écosse,25 à 29 ans,Total - Genre,12,17.0
2021,Nouvelle-Écosse,25 à 29 ans,Hommes+,12,20.0
2021,Nouvelle-Écosse,25 à 29 ans,Femmes+,12,15.0
2021,Nouveau-Brunswick,"Total, 15 à 29 ans",Total - Genre,13,15.0
2021,Nouveau-Brunswick,"Total, 15 à 29 ans",Hommes+,13,16.0
2021,Nouveau-Brunswick,"Total, 15 à 29 ans",Femmes+,13,14.0
2021,Nouveau-Brunswick,15 à 19 ans,Total - Genre,13,5.0
2021,Nouveau-Brunswick,15 à 19 ans,Hommes+,13,7.0
2021,Nouveau-Brunswick,15 à 19 ans,Femmes+,13,
2021,Nouveau-Brunswick,15 à 24 ans,Total - Genre,13,13.0
2021,Nouveau-Brunswick,15 à 24 ans,Hommes+,13,14.0
2021,Nouveau-Brunswick,15 à 24 ans,Femmes+,13,11.0
2021,Nouveau-Brunswick,18 à 24 ans,Total - Genre,13,18.0
2021,Nouveau-Brunswick,18 à 24 ans,Hommes+,13,20.0
2021,Nouveau-Brunswick,18 à 24 ans,Femmes+,13,15.0
2021,Nouveau-Brunswick,20 à 24 ans,Total - Genre,13,20.0
2021,Nouveau-Brunswick,20 à 24 ans,Hommes+,13,21.0
2021,Nouveau-Brunswick,20 à 24 ans,Femmes+,13,18.0
2021,Nouveau-Brunswick,25 à 29 ans,Total - Genre,13,19.0
2021,Nouveau-Brunswick,25 à 29 ans,Hommes+,13,19.0
2021,Nouveau-Brunswick,25 à 29 ans,Femmes+,13,19.0
2021,Québec,"Total, 15 à 29 ans",Total - Genre,24,12.0
2021,Québec,"Total, 15 à 29 ans",Hommes+,24,13.0
2021,Québec,"Total, 15 à 29 ans",Femmes+,24,10.0
2021,Québec,15 à 19 ans,Total - Genre,24,7.0
2021,Québec,15 à 19 ans,Hommes+,24,8.0
2021,Québec,15 à 19 ans,Femmes+,24,6.0
2021,Québec,15 à 24 ans,Total - Genre,24,9.0
2021,Québec,15 à 24 ans,Hommes+,24,12.0
2021,Québec,15 à 24 ans,Femmes+,24,7.0
2021,Québec,18 à 24 ans,Total - Genre,24,11.0
2021,Québec,18 à 24 ans,Hommes+,24,15.0
2021,Québec,18 à 24 ans,Femmes+,24,8.0
2021,Québec,20 à 24 ans,Total - Genre,24,12.0
2021,Québec,20 à 24 ans,Hommes+,24,15.0
2021,Québec,20 à 24 ans,Femmes+,24,8.0
2021,Québec,25 à 29 ans,Total - Genre,24,16.0
2021,Québec,25 à 29 ans,Hommes+,24,15.0
2021,Québec,25 à 29 ans,Femmes+,24,16.0
2021,Ontario,"Total, 15 à 29 ans",Total - Genre,35,15.0
2021,Ontario,"Total, 15 à 29 ans",Hommes+,35,16.0
2021,Ontario,"Total, 15 à 29 ans",Femmes+,35,14.0
2021,Ontario,15 à 19 ans,Total - Genre,35,6.0
2021,Ontario,15 à 19 ans,Hommes+,35,7.0
2021,Ontario,15 à 19 ans,Femmes+,35,4.0
2021,Ontario,15 à 24 ans,Total - Genre,35,11.0
2021,Ontario,15 à 24 ans,Hommes+,35,13.0
2021,Ontario,15 à 24 ans,Femmes+,35,9.0
2021,Ontario,18 à 24 ans,Total - Genre,35,15.0
2021,Ontario,18 à 24 ans,Hommes+,35,18.0
2021,Ontario,18 à 24 ans,Femmes+,35,12.0
2021,Ontario,20 à 24 ans,Total - Genre,35,16.0
2021,Ontario,20 à 24 ans,Hommes+,35,19.0
2021,Ontario,20 à 24 ans,Femmes+,35,14.0
2021,Ontario,25 à 29 ans,Total - Genre,35,21.0
2021,Ontario,25 à 29 ans,Hommes+,35,21.0
2021,Ontario,25 à 29 ans,Femmes+,35,21.0
2021,Manitoba,"Total, 15 à 29 ans",Total - Genre,46,13.0
2021,Manitoba,"Total, 15 à 29 ans",Hommes+,46,13.0
2021,Manitoba,"Total, 15 à 29 ans",Femmes+,46,12.0
2021,Manitoba,15 à 19 ans,Total - Genre,46,8.0
2021,Manitoba,15 à 19 ans,Hommes+,46,8.0
2021,Manitoba,15 à 19 ans,Femmes+,46,7.0
2021,Manitoba,15 à 24 ans,Total - Genre,46,11.0
2021,Manitoba,15 à 24 ans,Hommes+,46,13.0
2021,Manitoba,15 à 24 ans,Femmes+,46,10.0
2021,Manitoba,18 à 24 ans,Total - Genre,46,15.0
2021,Manitoba,18 à 24 ans,Hommes+,46,17.0
2021,Manitoba,18 à 24 ans,Femmes+,46,13.0
2021,Manitoba,20 à 24 ans,Total - Genre,46,14.0
2021,Manitoba,20 à 24 ans,Hommes+,46,16.0
2021,Manitoba,20 à 24 ans,Femmes+,46,12.0
2021,Manitoba,25 à 29 ans,Total - Genre,46,16.0
2021,Manitoba,25 à 29 ans,Hommes+,46,15.0
2021,Manitoba,25 à 29 ans,Femmes+,46,16.0
2021,Saskatchewan,"Total, 15 à 29 ans",Total - Genre,47,15.0
2021,Saskatchewan,"Total, 15 à 29 ans",Hommes+,47,15.0
2021,Saskatchewan,"Total, 15 à 29 ans",Femmes+,47,14.0
2021,Saskatchewan,15 à 19 ans,Total - Genre,47,9.0
2021,Saskatchewan,15 à 19 ans,Hommes+,47,11.0
2021,Saskatchewan,15 à 19 ans,Femmes+,47,7.0
