Year,Géographie,Emplacement,Genre,Démographique and socio-économique,GeoCode,Value
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,0 à 14 ans,35505,74.7
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,15 à 64 ans,35505,77.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,15 à 19 ans,35505,76.6
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,20 à 24 ans,35505,82.7
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario","Total, emplacement",Femmes+,65 ans et plus,35505,77.2
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),35505,84.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",0 à 14 ans,35505,82.6
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",15 à 64 ans,35505,85.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",15 à 19 ans,35505,84.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",20 à 24 ans,35505,88.3
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,"Total, genre",65 ans et plus,35505,84.2
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,84.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,0 à 14 ans,35505,82.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,15 à 64 ans,35505,85.2
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,15 à 19 ans,35505,84.0
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,20 à 24 ans,35505,88.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Hommes+,65 ans et plus,35505,83.7
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,84.6
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,0 à 14 ans,35505,82.6
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,15 à 64 ans,35505,85.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,15 à 19 ans,35505,84.2
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,20 à 24 ans,35505,88.4
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Urbain,Femmes+,65 ans et plus,35505,84.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),35505,7.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",0 à 14 ans,35505,6.4
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",15 à 64 ans,35505,7.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",15 à 19 ans,35505,6.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",20 à 24 ans,35505,8.1
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,"Total, genre",65 ans et plus,35505,7.7
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,7.3
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,0 à 14 ans,35505,6.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,15 à 64 ans,35505,7.6
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,15 à 19 ans,35505,6.4
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,20 à 24 ans,35505,9.4
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Hommes+,65 ans et plus,35505,6.9
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),35505,6.8
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,0 à 14 ans,35505,6.3
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,15 à 64 ans,35505,6.5
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,15 à 19 ans,35505,6.6
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,20 à 24 ans,35505,6.8
2024,"Ottawa - Gatineau (partie de l'Ontario), Ontario",Rurale,Femmes+,65 ans et plus,35505,8.6
2024,"Peterborough, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),529,60.4
2024,"Peterborough, Ontario","Total, emplacement","Total, genre",0 à 14 ans,529,57.7
2024,"Peterborough, Ontario","Total, emplacement","Total, genre",15 à 64 ans,529,61.3
2024,"Peterborough, Ontario","Total, emplacement","Total, genre",15 à 19 ans,529,59.8
2024,"Peterborough, Ontario","Total, emplacement","Total, genre",20 à 24 ans,529,70.3
2024,"Peterborough, Ontario","Total, emplacement","Total, genre",65 ans et plus,529,60.0
2024,"Peterborough, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,59.1
2024,"Peterborough, Ontario","Total, emplacement",Hommes+,0 à 14 ans,529,57.5
2024,"Peterborough, Ontario","Total, emplacement",Hommes+,15 à 64 ans,529,60.8
2024,"Peterborough, Ontario","Total, emplacement",Hommes+,15 à 19 ans,529,59.2
2024,"Peterborough, Ontario","Total, emplacement",Hommes+,20 à 24 ans,529,68.6
2024,"Peterborough, Ontario","Total, emplacement",Hommes+,65 ans et plus,529,56.0
2024,"Peterborough, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,61.6
2024,"Peterborough, Ontario","Total, emplacement",Femmes+,0 à 14 ans,529,58.0
2024,"Peterborough, Ontario","Total, emplacement",Femmes+,15 à 64 ans,529,61.8
2024,"Peterborough, Ontario","Total, emplacement",Femmes+,15 à 19 ans,529,60.5
2024,"Peterborough, Ontario","Total, emplacement",Femmes+,20 à 24 ans,529,72.0
2024,"Peterborough, Ontario","Total, emplacement",Femmes+,65 ans et plus,529,63.3
2024,"Peterborough, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),529,82.1
2024,"Peterborough, Ontario",Urbain,"Total, genre",0 à 14 ans,529,80.2
2024,"Peterborough, Ontario",Urbain,"Total, genre",15 à 64 ans,529,83.0
2024,"Peterborough, Ontario",Urbain,"Total, genre",15 à 19 ans,529,81.0
2024,"Peterborough, Ontario",Urbain,"Total, genre",20 à 24 ans,529,86.5
2024,"Peterborough, Ontario",Urbain,"Total, genre",65 ans et plus,529,81.2
2024,"Peterborough, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,81.8
2024,"Peterborough, Ontario",Urbain,Hommes+,0 à 14 ans,529,80.1
2024,"Peterborough, Ontario",Urbain,Hommes+,15 à 64 ans,529,83.0
2024,"Peterborough, Ontario",Urbain,Hommes+,15 à 19 ans,529,81.5
2024,"Peterborough, Ontario",Urbain,Hommes+,20 à 24 ans,529,85.7
2024,"Peterborough, Ontario",Urbain,Hommes+,65 ans et plus,529,79.5
2024,"Peterborough, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,82.5
2024,"Peterborough, Ontario",Urbain,Femmes+,0 à 14 ans,529,80.4
2024,"Peterborough, Ontario",Urbain,Femmes+,15 à 64 ans,529,83.0
2024,"Peterborough, Ontario",Urbain,Femmes+,15 à 19 ans,529,81.0
2024,"Peterborough, Ontario",Urbain,Femmes+,20 à 24 ans,529,87.3
2024,"Peterborough, Ontario",Urbain,Femmes+,65 ans et plus,529,82.4
2024,"Peterborough, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),529,4.8
2024,"Peterborough, Ontario",Rurale,"Total, genre",0 à 14 ans,529,5.6
2024,"Peterborough, Ontario",Rurale,"Total, genre",15 à 64 ans,529,4.9
2024,"Peterborough, Ontario",Rurale,"Total, genre",15 à 19 ans,529,4.5
2024,"Peterborough, Ontario",Rurale,"Total, genre",20 à 24 ans,529,5.3
2024,"Peterborough, Ontario",Rurale,"Total, genre",65 ans et plus,529,3.9
2024,"Peterborough, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,4.6
2024,"Peterborough, Ontario",Rurale,Hommes+,0 à 14 ans,529,5.5
2024,"Peterborough, Ontario",Rurale,Hommes+,15 à 64 ans,529,4.8
2024,"Peterborough, Ontario",Rurale,Hommes+,15 à 19 ans,529,3.8
2024,"Peterborough, Ontario",Rurale,Hommes+,20 à 24 ans,529,5.4
2024,"Peterborough, Ontario",Rurale,Hommes+,65 ans et plus,529,3.6
2024,"Peterborough, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),529,4.9
2024,"Peterborough, Ontario",Rurale,Femmes+,0 à 14 ans,529,5.8
2024,"Peterborough, Ontario",Rurale,Femmes+,15 à 64 ans,529,4.9
2024,"Peterborough, Ontario",Rurale,Femmes+,15 à 19 ans,529,5.3
2024,"Peterborough, Ontario",Rurale,Femmes+,20 à 24 ans,529,6.0
2024,"Peterborough, Ontario",Rurale,Femmes+,65 ans et plus,529,4.0
2024,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),539,60.8
2024,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",0 à 14 ans,539,59.4
2024,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",15 à 64 ans,539,61.9
2024,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",15 à 19 ans,539,59.8
2024,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",20 à 24 ans,539,64.3
2024,"St. Catharines - Niagara, Ontario","Total, emplacement","Total, genre",65 ans et plus,539,58.6
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,60.3
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,0 à 14 ans,539,59.6
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,15 à 64 ans,539,61.9
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,15 à 19 ans,539,60.2
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,20 à 24 ans,539,64.4
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Hommes+,65 ans et plus,539,56.5
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,61.2
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,0 à 14 ans,539,59.2
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,15 à 64 ans,539,62.0
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,15 à 19 ans,539,59.4
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,20 à 24 ans,539,64.2
2024,"St. Catharines - Niagara, Ontario","Total, emplacement",Femmes+,65 ans et plus,539,60.4
2024,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),539,68.0
2024,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",0 à 14 ans,539,66.4
2024,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",15 à 64 ans,539,69.2
2024,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",15 à 19 ans,539,67.1
2024,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",20 à 24 ans,539,71.1
2024,"St. Catharines - Niagara, Ontario",Urbain,"Total, genre",65 ans et plus,539,65.9
2024,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,67.9
2024,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,0 à 14 ans,539,66.6
2024,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,15 à 64 ans,539,69.5
2024,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,15 à 19 ans,539,67.6
2024,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,20 à 24 ans,539,71.3
2024,"St. Catharines - Niagara, Ontario",Urbain,Hommes+,65 ans et plus,539,64.4
2024,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,68.1
2024,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,0 à 14 ans,539,66.3
2024,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,15 à 64 ans,539,68.9
2024,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,15 à 19 ans,539,66.6
2024,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,20 à 24 ans,539,70.9
2024,"St. Catharines - Niagara, Ontario",Urbain,Femmes+,65 ans et plus,539,67.2
2024,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),539,2.6
2024,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",0 à 14 ans,539,2.6
2024,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",15 à 64 ans,539,2.6
2024,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",15 à 19 ans,539,2.9
2024,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",20 à 24 ans,539,2.4
2024,"St. Catharines - Niagara, Ontario",Rurale,"Total, genre",65 ans et plus,539,2.5
2024,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,2.5
2024,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,0 à 14 ans,539,2.6
2024,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,15 à 64 ans,539,2.6
2024,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,15 à 19 ans,539,2.3
2024,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,20 à 24 ans,539,2.3
2024,"St. Catharines - Niagara, Ontario",Rurale,Hommes+,65 ans et plus,539,2.3
2024,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),539,2.7
2024,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,0 à 14 ans,539,2.5
2024,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,15 à 64 ans,539,2.7
2024,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,15 à 19 ans,539,3.6
2024,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,20 à 24 ans,539,2.5
2024,"St. Catharines - Niagara, Ontario",Rurale,Femmes+,65 ans et plus,539,2.7
2024,"Thunder Bay, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,74.9
2024,"Thunder Bay, Ontario","Total, emplacement","Total, genre",0 à 14 ans,595,72.1
2024,"Thunder Bay, Ontario","Total, emplacement","Total, genre",15 à 64 ans,595,75.1
2024,"Thunder Bay, Ontario","Total, emplacement","Total, genre",15 à 19 ans,595,72.2
2024,"Thunder Bay, Ontario","Total, emplacement","Total, genre",20 à 24 ans,595,79.9
2024,"Thunder Bay, Ontario","Total, emplacement","Total, genre",65 ans et plus,595,76.2
2024,"Thunder Bay, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,74.3
2024,"Thunder Bay, Ontario","Total, emplacement",Hommes+,0 à 14 ans,595,71.9
2024,"Thunder Bay, Ontario","Total, emplacement",Hommes+,15 à 64 ans,595,75.2
2024,"Thunder Bay, Ontario","Total, emplacement",Hommes+,15 à 19 ans,595,71.5
2024,"Thunder Bay, Ontario","Total, emplacement",Hommes+,20 à 24 ans,595,80.4
2024,"Thunder Bay, Ontario","Total, emplacement",Hommes+,65 ans et plus,595,73.1
2024,"Thunder Bay, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,75.6
2024,"Thunder Bay, Ontario","Total, emplacement",Femmes+,0 à 14 ans,595,72.3
2024,"Thunder Bay, Ontario","Total, emplacement",Femmes+,15 à 64 ans,595,75.1
2024,"Thunder Bay, Ontario","Total, emplacement",Femmes+,15 à 19 ans,595,72.8
2024,"Thunder Bay, Ontario","Total, emplacement",Femmes+,20 à 24 ans,595,79.3
2024,"Thunder Bay, Ontario","Total, emplacement",Femmes+,65 ans et plus,595,78.9
2024,"Thunder Bay, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,94.0
2024,"Thunder Bay, Ontario",Urbain,"Total, genre",0 à 14 ans,595,92.7
2024,"Thunder Bay, Ontario",Urbain,"Total, genre",15 à 64 ans,595,94.1
2024,"Thunder Bay, Ontario",Urbain,"Total, genre",15 à 19 ans,595,92.2
2024,"Thunder Bay, Ontario",Urbain,"Total, genre",20 à 24 ans,595,94.9
2024,"Thunder Bay, Ontario",Urbain,"Total, genre",65 ans et plus,595,94.5
2024,"Thunder Bay, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,94.0
2024,"Thunder Bay, Ontario",Urbain,Hommes+,0 à 14 ans,595,93.0
2024,"Thunder Bay, Ontario",Urbain,Hommes+,15 à 64 ans,595,94.3
2024,"Thunder Bay, Ontario",Urbain,Hommes+,15 à 19 ans,595,92.4
2024,"Thunder Bay, Ontario",Urbain,Hommes+,20 à 24 ans,595,95.3
2024,"Thunder Bay, Ontario",Urbain,Hommes+,65 ans et plus,595,93.9
2024,"Thunder Bay, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,94.0
2024,"Thunder Bay, Ontario",Urbain,Femmes+,0 à 14 ans,595,92.4
2024,"Thunder Bay, Ontario",Urbain,Femmes+,15 à 64 ans,595,94.0
2024,"Thunder Bay, Ontario",Urbain,Femmes+,15 à 19 ans,595,92.0
2024,"Thunder Bay, Ontario",Urbain,Femmes+,20 à 24 ans,595,94.6
2024,"Thunder Bay, Ontario",Urbain,Femmes+,65 ans et plus,595,95.0
2024,"Thunder Bay, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,9.9
2024,"Thunder Bay, Ontario",Rurale,"Total, genre",0 à 14 ans,595,10.2
2024,"Thunder Bay, Ontario",Rurale,"Total, genre",15 à 64 ans,595,9.8
2024,"Thunder Bay, Ontario",Rurale,"Total, genre",15 à 19 ans,595,10.6
2024,"Thunder Bay, Ontario",Rurale,"Total, genre",20 à 24 ans,595,10.9
2024,"Thunder Bay, Ontario",Rurale,"Total, genre",65 ans et plus,595,10.1
2024,"Thunder Bay, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,9.6
2024,"Thunder Bay, Ontario",Rurale,Hommes+,0 à 14 ans,595,10.4
2024,"Thunder Bay, Ontario",Rurale,Hommes+,15 à 64 ans,595,9.5
2024,"Thunder Bay, Ontario",Rurale,Hommes+,15 à 19 ans,595,8.9
2024,"Thunder Bay, Ontario",Rurale,Hommes+,20 à 24 ans,595,10.7
2024,"Thunder Bay, Ontario",Rurale,Hommes+,65 ans et plus,595,9.4
2024,"Thunder Bay, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,10.3
2024,"Thunder Bay, Ontario",Rurale,Femmes+,0 à 14 ans,595,10.0
2024,"Thunder Bay, Ontario",Rurale,Femmes+,15 à 64 ans,595,10.1
2024,"Thunder Bay, Ontario",Rurale,Femmes+,15 à 19 ans,595,13.2
2024,"Thunder Bay, Ontario",Rurale,Femmes+,20 à 24 ans,595,10.4
2024,"Thunder Bay, Ontario",Rurale,Femmes+,65 ans et plus,595,10.9
2024,"Toronto, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),535,84.2
2024,"Toronto, Ontario","Total, emplacement","Total, genre",0 à 14 ans,535,83.0
2024,"Toronto, Ontario","Total, emplacement","Total, genre",15 à 64 ans,535,84.5
2024,"Toronto, Ontario","Total, emplacement","Total, genre",15 à 19 ans,535,81.9
2024,"Toronto, Ontario","Total, emplacement","Total, genre",20 à 24 ans,535,84.4
2024,"Toronto, Ontario","Total, emplacement","Total, genre",65 ans et plus,535,83.9
2024,"Toronto, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,83.9
2024,"Toronto, Ontario","Total, emplacement",Hommes+,0 à 14 ans,535,83.0
2024,"Toronto, Ontario","Total, emplacement",Hommes+,15 à 64 ans,535,84.3
2024,"Toronto, Ontario","Total, emplacement",Hommes+,15 à 19 ans,535,81.9
2024,"Toronto, Ontario","Total, emplacement",Hommes+,20 à 24 ans,535,83.9
2024,"Toronto, Ontario","Total, emplacement",Hommes+,65 ans et plus,535,82.9
2024,"Toronto, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,84.4
2024,"Toronto, Ontario","Total, emplacement",Femmes+,0 à 14 ans,535,83.0
2024,"Toronto, Ontario","Total, emplacement",Femmes+,15 à 64 ans,535,84.7
2024,"Toronto, Ontario","Total, emplacement",Femmes+,15 à 19 ans,535,81.9
2024,"Toronto, Ontario","Total, emplacement",Femmes+,20 à 24 ans,535,84.9
2024,"Toronto, Ontario","Total, emplacement",Femmes+,65 ans et plus,535,84.7
2024,"Toronto, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),535,85.7
2024,"Toronto, Ontario",Urbain,"Total, genre",0 à 14 ans,535,84.3
2024,"Toronto, Ontario",Urbain,"Total, genre",15 à 64 ans,535,86.0
2024,"Toronto, Ontario",Urbain,"Total, genre",15 à 19 ans,535,83.5
2024,"Toronto, Ontario",Urbain,"Total, genre",20 à 24 ans,535,85.8
2024,"Toronto, Ontario",Urbain,"Total, genre",65 ans et plus,535,85.8
2024,"Toronto, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,85.5
2024,"Toronto, Ontario",Urbain,Hommes+,0 à 14 ans,535,84.3
2024,"Toronto, Ontario",Urbain,Hommes+,15 à 64 ans,535,85.9
2024,"Toronto, Ontario",Urbain,Hommes+,15 à 19 ans,535,83.5
2024,"Toronto, Ontario",Urbain,Hommes+,20 à 24 ans,535,85.5
2024,"Toronto, Ontario",Urbain,Hommes+,65 ans et plus,535,85.0
2024,"Toronto, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,85.9
2024,"Toronto, Ontario",Urbain,Femmes+,0 à 14 ans,535,84.3
2024,"Toronto, Ontario",Urbain,Femmes+,15 à 64 ans,535,86.1
2024,"Toronto, Ontario",Urbain,Femmes+,15 à 19 ans,535,83.5
2024,"Toronto, Ontario",Urbain,Femmes+,20 à 24 ans,535,86.2
2024,"Toronto, Ontario",Urbain,Femmes+,65 ans et plus,535,86.5
2024,"Toronto, Ontario",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),535,6.8
2024,"Toronto, Ontario",Rurale,"Total, genre",0 à 14 ans,535,7.7
2024,"Toronto, Ontario",Rurale,"Total, genre",15 à 64 ans,535,6.8
2024,"Toronto, Ontario",Rurale,"Total, genre",15 à 19 ans,535,6.2
2024,"Toronto, Ontario",Rurale,"Total, genre",20 à 24 ans,535,6.5
2024,"Toronto, Ontario",Rurale,"Total, genre",65 ans et plus,535,6.2
2024,"Toronto, Ontario",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,6.6
2024,"Toronto, Ontario",Rurale,Hommes+,0 à 14 ans,535,7.6
2024,"Toronto, Ontario",Rurale,Hommes+,15 à 64 ans,535,6.7
2024,"Toronto, Ontario",Rurale,Hommes+,15 à 19 ans,535,5.9
2024,"Toronto, Ontario",Rurale,Hommes+,20 à 24 ans,535,6.0
2024,"Toronto, Ontario",Rurale,Hommes+,65 ans et plus,535,5.8
2024,"Toronto, Ontario",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,6.9
2024,"Toronto, Ontario",Rurale,Femmes+,0 à 14 ans,535,7.7
2024,"Toronto, Ontario",Rurale,Femmes+,15 à 64 ans,535,6.9
2024,"Toronto, Ontario",Rurale,Femmes+,15 à 19 ans,535,6.5
2024,"Toronto, Ontario",Rurale,Femmes+,20 à 24 ans,535,7.0
2024,"Toronto, Ontario",Rurale,Femmes+,65 ans et plus,535,6.5
2024,"Windsor, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),559,50.4
2024,"Windsor, Ontario","Total, emplacement","Total, genre",0 à 14 ans,559,48.6
2024,"Windsor, Ontario","Total, emplacement","Total, genre",15 à 64 ans,559,51.0
2024,"Windsor, Ontario","Total, emplacement","Total, genre",15 à 19 ans,559,47.6
2024,"Windsor, Ontario","Total, emplacement","Total, genre",20 à 24 ans,559,54.9
2024,"Windsor, Ontario","Total, emplacement","Total, genre",65 ans et plus,559,49.7
2024,"Windsor, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),559,50.3
2024,"Windsor, Ontario","Total, emplacement",Hommes+,0 à 14 ans,559,48.7
2024,"Windsor, Ontario","Total, emplacement",Hommes+,15 à 64 ans,559,51.3
2024,"Windsor, Ontario","Total, emplacement",Hommes+,15 à 19 ans,559,47.2
2024,"Windsor, Ontario","Total, emplacement",Hommes+,20 à 24 ans,559,55.6
2024,"Windsor, Ontario","Total, emplacement",Hommes+,65 ans et plus,559,48.2
2024,"Windsor, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),559,50.5
2024,"Windsor, Ontario","Total, emplacement",Femmes+,0 à 14 ans,559,48.5
2024,"Windsor, Ontario","Total, emplacement",Femmes+,15 à 64 ans,559,50.8
2024,"Windsor, Ontario","Total, emplacement",Femmes+,15 à 19 ans,559,47.9
2024,"Windsor, Ontario","Total, emplacement",Femmes+,20 à 24 ans,559,54.1
2024,"Windsor, Ontario","Total, emplacement",Femmes+,65 ans et plus,559,51.0
2024,"Windsor, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),559,56.8
2024,"Windsor, Ontario",Urbain,"Total, genre",0 à 14 ans,559,54.8
2024,"Windsor, Ontario",Urbain,"Total, genre",15 à 64 ans,559,57.6
2024,"Windsor, Ontario",Urbain,"Total, genre",15 à 19 ans,559,53.8
2024,"Windsor, Ontario",Urbain,"Total, genre",20 à 24 ans,559,61.3
2024,"Windsor, Ontario",Urbain,"Total, genre",65 ans et plus,559,56.1
2024,"Windsor, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),559,57.1
2024,"Windsor, Ontario",Urbain,Hommes+,0 à 14 ans,559,55.0
2024,"Windsor, Ontario",Urbain,Hommes+,15 à 64 ans,559,58.1
2024,"Windsor, Ontario",Urbain,Hommes+,15 à 19 ans,559,53.7
2024,"Windsor, Ontario",Urbain,Hommes+,20 à 24 ans,559,62.2
2024,"Windsor, Ontario",Urbain,Hommes+,65 ans et plus,559,55.1
