Year,Géographie,Type de famille économique,GeoCode,Value
2020,Provinces des Prairies,Autres familles de personnes âgées,,94900.0
2020,Provinces des Prairies,Familles de personnes non âgées,,108000.0
2020,Provinces des Prairies,Couples,,96900.0
2020,Provinces des Prairies,Couples avec des enfants,,117900.0
2020,Provinces des Prairies,Couples avec d'autres personnes apparentées,,149000.0
2020,Provinces des Prairies,Familles monoparentales,,65200.0
2020,Provinces des Prairies,Familles monoparentales ayant un homme à leur tête,,84900.0
2020,Provinces des Prairies,Familles monoparentales ayant une femme à leur tête,,61600.0
2020,Provinces des Prairies,Autres familles de personnes non âgées,,84800.0
2020,Provinces des Prairies,Personnes hors famille économique,,37300.0
2020,Provinces des Prairies,Personnes âgées hors famille économique,,33100.0
2020,Provinces des Prairies,Hommes âgés hors famille économique,,34000.0
2020,Provinces des Prairies,Femmes âgées hors famille économique,,31900.0
2020,Provinces des Prairies,Personnes non âgées hors famille économique,,39200.0
2020,Provinces des Prairies,Hommes non âgés hors famille économique,,41400.0
2020,Provinces des Prairies,Femmes non âgées hors famille économique,,37400.0
2020,Manitoba,Familles économiques et personnes hors famille économique,46,65100.0
2020,Manitoba,Familles économiques,46,87800.0
2020,Manitoba,Familles de personnes âgées,46,70800.0
2020,Manitoba,Couples de personnes âgées,46,68600.0
2020,Manitoba,Autres familles de personnes âgées,46,87000.0
2020,Manitoba,Familles de personnes non âgées,46,93700.0
2020,Manitoba,Couples,46,83300.0
2020,Manitoba,Couples avec des enfants,46,103900.0
2020,Manitoba,Couples avec d'autres personnes apparentées,46,135800.0
2020,Manitoba,Familles monoparentales,46,55700.0
2020,Manitoba,Familles monoparentales ayant un homme à leur tête,46,55700.0
2020,Manitoba,Familles monoparentales ayant une femme à leur tête,46,54700.0
2020,Manitoba,Autres familles de personnes non âgées,46,73600.0
2020,Manitoba,Personnes hors famille économique,46,35000.0
2020,Manitoba,Personnes âgées hors famille économique,46,34700.0
2020,Manitoba,Hommes âgés hors famille économique,46,37800.0
2020,Manitoba,Femmes âgées hors famille économique,46,33500.0
2020,Manitoba,Personnes non âgées hors famille économique,46,35800.0
2020,Manitoba,Hommes non âgés hors famille économique,46,36600.0
2020,Manitoba,Femmes non âgées hors famille économique,46,34700.0
2020,Saskatchewan,Familles économiques et personnes hors famille économique,47,70000.0
2020,Saskatchewan,Familles économiques,47,93800.0
2020,Saskatchewan,Familles de personnes âgées,47,72300.0
2020,Saskatchewan,Couples de personnes âgées,47,72400.0
2020,Saskatchewan,Autres familles de personnes âgées,47,71500.0
2020,Saskatchewan,Familles de personnes non âgées,47,100800.0
2020,Saskatchewan,Couples,47,92600.0
2020,Saskatchewan,Couples avec des enfants,47,112500.0
2020,Saskatchewan,Couples avec d'autres personnes apparentées,47,131000.0
2020,Saskatchewan,Familles monoparentales,47,57200.0
2020,Saskatchewan,Familles monoparentales ayant un homme à leur tête,47,58200.0
2020,Saskatchewan,Familles monoparentales ayant une femme à leur tête,47,56600.0
2020,Saskatchewan,Autres familles de personnes non âgées,47,81400.0
2020,Saskatchewan,Personnes hors famille économique,47,34800.0
2020,Saskatchewan,Personnes âgées hors famille économique,47,32700.0
2020,Saskatchewan,Hommes âgés hors famille économique,47,33700.0
2020,Saskatchewan,Femmes âgées hors famille économique,47,31900.0
2020,Saskatchewan,Personnes non âgées hors famille économique,47,37100.0
2020,Saskatchewan,Hommes non âgés hors famille économique,47,38600.0
2020,Saskatchewan,Femmes non âgées hors famille économique,47,34400.0
2020,Alberta,Familles économiques et personnes hors famille économique,48,80300.0
2020,Alberta,Familles économiques,48,107500.0
2020,Alberta,Familles de personnes âgées,48,81400.0
2020,Alberta,Couples de personnes âgées,48,76900.0
2020,Alberta,Autres familles de personnes âgées,48,106100.0
2020,Alberta,Familles de personnes non âgées,48,115000.0
2020,Alberta,Couples,48,102600.0
2020,Alberta,Couples avec des enfants,48,124200.0
2020,Alberta,Couples avec d'autres personnes apparentées,48,152000.0
2020,Alberta,Familles monoparentales,48,77600.0
2020,Alberta,Familles monoparentales ayant un homme à leur tête,48,111800.0
2020,Alberta,Familles monoparentales ayant une femme à leur tête,48,71200.0
2020,Alberta,Autres familles de personnes non âgées,48,91600.0
2020,Alberta,Personnes hors famille économique,48,38800.0
2020,Alberta,Personnes âgées hors famille économique,48,32500.0
2020,Alberta,Hommes âgés hors famille économique,48,33500.0
2020,Alberta,Femmes âgées hors famille économique,48,31600.0
2020,Alberta,Personnes non âgées hors famille économique,48,41900.0
2020,Alberta,Hommes non âgés hors famille économique,48,44600.0
2020,Alberta,Femmes non âgées hors famille économique,48,39300.0
2020,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,69700.0
2020,Colombie-Britannique,Familles économiques,59,97400.0
2020,Colombie-Britannique,Familles de personnes âgées,59,75200.0
2020,Colombie-Britannique,Couples de personnes âgées,59,72300.0
2020,Colombie-Britannique,Autres familles de personnes âgées,59,103700.0
2020,Colombie-Britannique,Familles de personnes non âgées,59,104100.0
2020,Colombie-Britannique,Couples,59,88700.0
2020,Colombie-Britannique,Couples avec des enfants,59,115500.0
2020,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,149400.0
2020,Colombie-Britannique,Familles monoparentales,59,65400.0
2020,Colombie-Britannique,Familles monoparentales ayant un homme à leur tête,59,64200.0
2020,Colombie-Britannique,Familles monoparentales ayant une femme à leur tête,59,66500.0
2020,Colombie-Britannique,Autres familles de personnes non âgées,59,89400.0
2020,Colombie-Britannique,Personnes hors famille économique,59,37900.0
2020,Colombie-Britannique,Personnes âgées hors famille économique,59,37500.0
2020,Colombie-Britannique,Hommes âgés hors famille économique,59,44300.0
2020,Colombie-Britannique,Femmes âgées hors famille économique,59,34200.0
2020,Colombie-Britannique,Personnes non âgées hors famille économique,59,37900.0
2020,Colombie-Britannique,Hommes non âgés hors famille économique,59,40100.0
2020,Colombie-Britannique,Femmes non âgées hors famille économique,59,36400.0
2020,"Québec, Québec",Familles économiques et personnes hors famille économique,,67700.0
2020,"Québec, Québec",Familles économiques,,95700.0
2020,"Québec, Québec",Familles de personnes âgées,,69900.0
2020,"Québec, Québec",Couples de personnes âgées,,71900.0
2020,"Québec, Québec",Autres familles de personnes âgées,,
2020,"Québec, Québec",Familles de personnes non âgées,,104600.0
2020,"Québec, Québec",Couples,,93900.0
2020,"Québec, Québec",Couples avec des enfants,,119000.0
2020,"Québec, Québec",Couples avec d'autres personnes apparentées,,129000.0
2020,"Québec, Québec",Familles monoparentales,,82200.0
2020,"Québec, Québec",Familles monoparentales ayant un homme à leur tête,,
2020,"Québec, Québec",Familles monoparentales ayant une femme à leur tête,,82200.0
2020,"Québec, Québec",Autres familles de personnes non âgées,,93500.0
2020,"Québec, Québec",Personnes hors famille économique,,37200.0
2020,"Québec, Québec",Personnes âgées hors famille économique,,33700.0
2020,"Québec, Québec",Hommes âgés hors famille économique,,34900.0
2020,"Québec, Québec",Femmes âgées hors famille économique,,33700.0
2020,"Québec, Québec",Personnes non âgées hors famille économique,,38900.0
2020,"Québec, Québec",Hommes non âgés hors famille économique,,41500.0
2020,"Québec, Québec",Femmes non âgées hors famille économique,,34400.0
2020,"Montréal, Québec",Familles économiques et personnes hors famille économique,,65000.0
2020,"Montréal, Québec",Familles économiques,,92200.0
2020,"Montréal, Québec",Familles de personnes âgées,,66200.0
2020,"Montréal, Québec",Couples de personnes âgées,,65200.0
2020,"Montréal, Québec",Autres familles de personnes âgées,,75000.0
2020,"Montréal, Québec",Familles de personnes non âgées,,99600.0
2020,"Montréal, Québec",Couples,,89600.0
2020,"Montréal, Québec",Couples avec des enfants,,106300.0
2020,"Montréal, Québec",Couples avec d'autres personnes apparentées,,137200.0
2020,"Montréal, Québec",Familles monoparentales,,65500.0
2020,"Montréal, Québec",Familles monoparentales ayant un homme à leur tête,,
2020,"Montréal, Québec",Familles monoparentales ayant une femme à leur tête,,66400.0
2020,"Montréal, Québec",Autres familles de personnes non âgées,,87300.0
2020,"Montréal, Québec",Personnes hors famille économique,,34200.0
2020,"Montréal, Québec",Personnes âgées hors famille économique,,29100.0
2020,"Montréal, Québec",Hommes âgés hors famille économique,,30400.0
2020,"Montréal, Québec",Femmes âgées hors famille économique,,28600.0
2020,"Montréal, Québec",Personnes non âgées hors famille économique,,36900.0
2020,"Montréal, Québec",Hommes non âgés hors famille économique,,39900.0
2020,"Montréal, Québec",Femmes non âgées hors famille économique,,33500.0
2020,"Ottawa-Gatineau, Ontario/Québec",Familles économiques et personnes hors famille économique,,75000.0
2020,"Ottawa-Gatineau, Ontario/Québec",Familles économiques,,109000.0
2020,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes âgées,,82800.0
2020,"Ottawa-Gatineau, Ontario/Québec",Couples de personnes âgées,,80900.0
2020,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes âgées,,
2020,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,114000.0
2020,"Ottawa-Gatineau, Ontario/Québec",Couples,,97600.0
2020,"Ottawa-Gatineau, Ontario/Québec",Couples avec des enfants,,135700.0
2020,"Ottawa-Gatineau, Ontario/Québec",Couples avec d'autres personnes apparentées,,180600.0
2020,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales,,74200.0
2020,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant un homme à leur tête,,
2020,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant une femme à leur tête,,67700.0
2020,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes non âgées,,103300.0
2020,"Ottawa-Gatineau, Ontario/Québec",Personnes hors famille économique,,40000.0
2020,"Ottawa-Gatineau, Ontario/Québec",Personnes âgées hors famille économique,,43500.0
2020,"Ottawa-Gatineau, Ontario/Québec",Hommes âgés hors famille économique,,44200.0
2020,"Ottawa-Gatineau, Ontario/Québec",Femmes âgées hors famille économique,,41800.0
2020,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,38700.0
2020,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,37900.0
2020,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,41700.0
2020,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,75100.0
2020,"Toronto, Ontario",Familles économiques,,102700.0
2020,"Toronto, Ontario",Familles de personnes âgées,,72100.0
2020,"Toronto, Ontario",Couples de personnes âgées,,68200.0
2020,"Toronto, Ontario",Autres familles de personnes âgées,,78800.0
2020,"Toronto, Ontario",Familles de personnes non âgées,,107400.0
2020,"Toronto, Ontario",Couples,,98500.0
2020,"Toronto, Ontario",Couples avec des enfants,,116700.0
2020,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,138200.0
2020,"Toronto, Ontario",Familles monoparentales,,60400.0
2020,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2020,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,60400.0
2020,"Toronto, Ontario",Autres familles de personnes non âgées,,95900.0
2020,"Toronto, Ontario",Personnes hors famille économique,,36200.0
2020,"Toronto, Ontario",Personnes âgées hors famille économique,,34100.0
2020,"Toronto, Ontario",Hommes âgés hors famille économique,,34300.0
2020,"Toronto, Ontario",Femmes âgées hors famille économique,,34100.0
2020,"Toronto, Ontario",Personnes non âgées hors famille économique,,37200.0
2020,"Toronto, Ontario",Hommes non âgés hors famille économique,,39100.0
2020,"Toronto, Ontario",Femmes non âgées hors famille économique,,32700.0
2020,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,65800.0
2020,"Winnipeg, Manitoba",Familles économiques,,92300.0
2020,"Winnipeg, Manitoba",Familles de personnes âgées,,74200.0
2020,"Winnipeg, Manitoba",Couples de personnes âgées,,69800.0
2020,"Winnipeg, Manitoba",Autres familles de personnes âgées,,87900.0
2020,"Winnipeg, Manitoba",Familles de personnes non âgées,,99200.0
2020,"Winnipeg, Manitoba",Couples,,87300.0
2020,"Winnipeg, Manitoba",Couples avec des enfants,,112900.0
2020,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,140100.0
2020,"Winnipeg, Manitoba",Familles monoparentales,,60500.0
2020,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,60500.0
2020,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,59700.0
2020,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,73800.0
2020,"Winnipeg, Manitoba",Personnes hors famille économique,,35200.0
2020,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,37400.0
2020,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,40200.0
2020,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,35500.0
2020,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,34400.0
2020,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,34000.0
2020,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,34600.0
2020,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,78300.0
2020,"Calgary, Alberta",Familles économiques,,111000.0
2020,"Calgary, Alberta",Familles de personnes âgées,,79000.0
2020,"Calgary, Alberta",Couples de personnes âgées,,73700.0
2020,"Calgary, Alberta",Autres familles de personnes âgées,,
2020,"Calgary, Alberta",Familles de personnes non âgées,,116000.0
2020,"Calgary, Alberta",Couples,,98300.0
2020,"Calgary, Alberta",Couples avec des enfants,,124400.0
2020,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,152000.0
2020,"Calgary, Alberta",Familles monoparentales,,88000.0
2020,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2020,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,67300.0
2020,"Calgary, Alberta",Autres familles de personnes non âgées,,81100.0
2020,"Calgary, Alberta",Personnes hors famille économique,,39000.0
2020,"Calgary, Alberta",Personnes âgées hors famille économique,,34000.0
2020,"Calgary, Alberta",Hommes âgés hors famille économique,,38600.0
2020,"Calgary, Alberta",Femmes âgées hors famille économique,,32700.0
2020,"Calgary, Alberta",Personnes non âgées hors famille économique,,40000.0
2020,"Calgary, Alberta",Hommes non âgés hors famille économique,,44600.0
2020,"Calgary, Alberta",Femmes non âgées hors famille économique,,39700.0
2020,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,86300.0
2020,"Edmonton, Alberta",Familles économiques,,110500.0
2020,"Edmonton, Alberta",Familles de personnes âgées,,89600.0
2020,"Edmonton, Alberta",Couples de personnes âgées,,86700.0
2020,"Edmonton, Alberta",Autres familles de personnes âgées,,94400.0
2020,"Edmonton, Alberta",Familles de personnes non âgées,,115500.0
2020,"Edmonton, Alberta",Couples,,104700.0
2020,"Edmonton, Alberta",Couples avec des enfants,,119900.0
2020,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,165400.0
2020,"Edmonton, Alberta",Familles monoparentales,,84300.0
2020,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2020,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,76600.0
2020,"Edmonton, Alberta",Autres familles de personnes non âgées,,94300.0
2020,"Edmonton, Alberta",Personnes hors famille économique,,41000.0
2020,"Edmonton, Alberta",Personnes âgées hors famille économique,,33500.0
2020,"Edmonton, Alberta",Hommes âgés hors famille économique,,33800.0
2020,"Edmonton, Alberta",Femmes âgées hors famille économique,,31700.0
2020,"Edmonton, Alberta",Personnes non âgées hors famille économique,,42400.0
2020,"Edmonton, Alberta",Hommes non âgés hors famille économique,,43400.0
2020,"Edmonton, Alberta",Femmes non âgées hors famille économique,,41000.0
2020,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,72000.0
2020,"Vancouver, Colombie-Britannique",Familles économiques,,103700.0
2020,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,80300.0
2020,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,74000.0
2020,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,106500.0
2020,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,109200.0
2020,"Vancouver, Colombie-Britannique",Couples,,85900.0
2020,"Vancouver, Colombie-Britannique",Couples avec des enfants,,117600.0
2020,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,148600.0
2020,"Vancouver, Colombie-Britannique",Familles monoparentales,,66900.0
2020,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2020,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,66900.0
2020,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,98200.0
2020,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,39400.0
2020,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,39700.0
2020,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,52500.0
2020,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,33700.0
2020,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,39000.0
2020,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,39000.0
2020,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,38500.0
2021,Canada,Familles économiques,,95200.0
2021,Canada,Familles de personnes âgées,,69900.0
2021,Canada,Couples de personnes âgées,,68200.0
2021,Canada,Autres familles de personnes âgées,,81400.0
2021,Canada,Familles de personnes non âgées,,103100.0
2021,Canada,Couples,,92200.0
2021,Canada,Couples avec des enfants,,113700.0
2021,Canada,Couples avec d'autres personnes apparentées,,140600.0
2021,Canada,Familles monoparentales,,61300.0
2021,Canada,Familles monoparentales ayant un homme à leur tête,,73400.0
2021,Canada,Familles monoparentales ayant une femme à leur tête,,59200.0
2021,Canada,Autres familles de personnes non âgées,,88000.0
2021,Canada,Personnes hors famille économique,,36100.0
2021,Canada,Personnes âgées hors famille économique,,31400.0
2021,Canada,Hommes âgés hors famille économique,,33600.0
2021,Canada,Femmes âgées hors famille économique,,30700.0
2021,Canada,Personnes non âgées hors famille économique,,39600.0
2021,Canada,Hommes non âgés hors famille économique,,40900.0
2021,Canada,Femmes non âgées hors famille économique,,37900.0
2021,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,60700.0
2021,Provinces de l'Atlantique,Familles économiques,,81900.0
2021,Provinces de l'Atlantique,Familles de personnes âgées,,64100.0
2021,Provinces de l'Atlantique,Couples de personnes âgées,,62500.0
2021,Provinces de l'Atlantique,Autres familles de personnes âgées,,74300.0
2021,Provinces de l'Atlantique,Familles de personnes non âgées,,89300.0
2021,Provinces de l'Atlantique,Couples,,80000.0
2021,Provinces de l'Atlantique,Couples avec des enfants,,102600.0
2021,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,123900.0
2021,Provinces de l'Atlantique,Familles monoparentales,,56400.0
2021,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,68300.0
2021,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,50200.0
2021,Provinces de l'Atlantique,Autres familles de personnes non âgées,,73100.0
2021,Provinces de l'Atlantique,Personnes hors famille économique,,32700.0
2021,Provinces de l'Atlantique,Personnes âgées hors famille économique,,27900.0
2021,Provinces de l'Atlantique,Hommes âgés hors famille économique,,30200.0
2021,Provinces de l'Atlantique,Femmes âgées hors famille économique,,26700.0
2021,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,35500.0
2021,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,37900.0
2021,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,33000.0
2021,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,62100.0
2021,Terre-Neuve-et-Labrador,Familles économiques,10,79700.0
2021,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,58900.0
2021,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,55900.0
2021,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,73800.0
2021,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,91700.0
2021,Terre-Neuve-et-Labrador,Couples,10,74300.0
2021,Terre-Neuve-et-Labrador,Couples avec des enfants,10,113500.0
2021,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,131900.0
2021,Terre-Neuve-et-Labrador,Familles monoparentales,10,55300.0
2021,Terre-Neuve-et-Labrador,Familles monoparentales ayant un homme à leur tête,10,
2021,Terre-Neuve-et-Labrador,Familles monoparentales ayant une femme à leur tête,10,43300.0
2021,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,72700.0
2021,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,34000.0
2021,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,27900.0
2021,Terre-Neuve-et-Labrador,Hommes âgés hors famille économique,10,30600.0
2021,Terre-Neuve-et-Labrador,Femmes âgées hors famille économique,10,25900.0
2021,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,38300.0
2021,Terre-Neuve-et-Labrador,Hommes non âgés hors famille économique,10,42000.0
2021,Terre-Neuve-et-Labrador,Femmes non âgées hors famille économique,10,33900.0
2021,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,62500.0
2021,Île-du-Prince-Édouard,Familles économiques,11,82000.0
2021,Île-du-Prince-Édouard,Familles de personnes âgées,11,68300.0
2021,Île-du-Prince-Édouard,Couples de personnes âgées,11,65400.0
2021,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,85500.0
2021,Île-du-Prince-Édouard,Familles de personnes non âgées,11,87000.0
2021,Île-du-Prince-Édouard,Couples,11,82000.0
2021,Île-du-Prince-Édouard,Couples avec des enfants,11,94800.0
2021,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,134800.0
2021,Île-du-Prince-Édouard,Familles monoparentales,11,61900.0
2021,Île-du-Prince-Édouard,Familles monoparentales ayant un homme à leur tête,11,
2021,Île-du-Prince-Édouard,Familles monoparentales ayant une femme à leur tête,11,
2021,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,78600.0
2021,Île-du-Prince-Édouard,Personnes hors famille économique,11,31100.0
2021,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,28700.0
2021,Île-du-Prince-Édouard,Hommes âgés hors famille économique,11,34100.0
2021,Île-du-Prince-Édouard,Femmes âgées hors famille économique,11,26800.0
2021,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,32300.0
2021,Île-du-Prince-Édouard,Hommes non âgés hors famille économique,11,35000.0
2021,Île-du-Prince-Édouard,Femmes non âgées hors famille économique,11,30600.0
2021,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,60200.0
2021,Nouvelle-Écosse,Familles économiques,12,83500.0
2021,Nouvelle-Écosse,Familles de personnes âgées,12,65200.0
2021,Nouvelle-Écosse,Couples de personnes âgées,12,64800.0
2021,Nouvelle-Écosse,Autres familles de personnes âgées,12,65800.0
2021,Nouvelle-Écosse,Familles de personnes non âgées,12,91100.0
2021,Nouvelle-Écosse,Couples,12,79900.0
2021,Nouvelle-Écosse,Couples avec des enfants,12,101700.0
2021,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,122200.0
2021,Nouvelle-Écosse,Familles monoparentales,12,60500.0
2021,Nouvelle-Écosse,Familles monoparentales ayant un homme à leur tête,12,
2021,Nouvelle-Écosse,Familles monoparentales ayant une femme à leur tête,12,56000.0
2021,Nouvelle-Écosse,Autres familles de personnes non âgées,12,72500.0
2021,Nouvelle-Écosse,Personnes hors famille économique,12,32400.0
2021,Nouvelle-Écosse,Personnes âgées hors famille économique,12,28800.0
2021,Nouvelle-Écosse,Hommes âgés hors famille économique,12,29900.0
2021,Nouvelle-Écosse,Femmes âgées hors famille économique,12,28300.0
2021,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,35500.0
2021,Nouvelle-Écosse,Hommes non âgés hors famille économique,12,38500.0
2021,Nouvelle-Écosse,Femmes non âgées hors famille économique,12,33800.0
2021,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,60000.0
2021,Nouveau-Brunswick,Familles économiques,13,81500.0
2021,Nouveau-Brunswick,Familles de personnes âgées,13,66200.0
2021,Nouveau-Brunswick,Couples de personnes âgées,13,64200.0
2021,Nouveau-Brunswick,Autres familles de personnes âgées,13,82100.0
2021,Nouveau-Brunswick,Familles de personnes non âgées,13,86500.0
2021,Nouveau-Brunswick,Couples,13,83600.0
2021,Nouveau-Brunswick,Couples avec des enfants,13,98600.0
2021,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,123100.0
2021,Nouveau-Brunswick,Familles monoparentales,13,50800.0
2021,Nouveau-Brunswick,Familles monoparentales ayant un homme à leur tête,13,63900.0
2021,Nouveau-Brunswick,Familles monoparentales ayant une femme à leur tête,13,49200.0
2021,Nouveau-Brunswick,Autres familles de personnes non âgées,13,72100.0
2021,Nouveau-Brunswick,Personnes hors famille économique,13,32400.0
2021,Nouveau-Brunswick,Personnes âgées hors famille économique,13,26800.0
2021,Nouveau-Brunswick,Hommes âgés hors famille économique,13,30500.0
2021,Nouveau-Brunswick,Femmes âgées hors famille économique,13,26200.0
2021,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,34100.0
2021,Nouveau-Brunswick,Hommes non âgés hors famille économique,13,36000.0
2021,Nouveau-Brunswick,Femmes non âgées hors famille économique,13,32400.0
2021,Québec,Familles économiques et personnes hors famille économique,24,61400.0
2021,Québec,Familles économiques,24,89400.0
2021,Québec,Familles de personnes âgées,24,61500.0
2021,Québec,Couples de personnes âgées,24,61400.0
2021,Québec,Autres familles de personnes âgées,24,61600.0
2021,Québec,Familles de personnes non âgées,24,98400.0
2021,Québec,Couples,24,88600.0
2021,Québec,Couples avec des enfants,24,112500.0
2021,Québec,Couples avec d'autres personnes apparentées,24,130400.0
2021,Québec,Familles monoparentales,24,61700.0
2021,Québec,Familles monoparentales ayant un homme à leur tête,24,67400.0
2021,Québec,Familles monoparentales ayant une femme à leur tête,24,60300.0
2021,Québec,Autres familles de personnes non âgées,24,79600.0
2021,Québec,Personnes hors famille économique,24,34200.0
2021,Québec,Personnes âgées hors famille économique,24,27800.0
2021,Québec,Hommes âgés hors famille économique,24,30200.0
2021,Québec,Femmes âgées hors famille économique,24,27200.0
2021,Québec,Personnes non âgées hors famille économique,24,39600.0
2021,Québec,Hommes non âgés hors famille économique,24,40000.0
2021,Québec,Femmes non âgées hors famille économique,24,38800.0
2021,Ontario,Familles économiques et personnes hors famille économique,35,73000.0
2021,Ontario,Familles économiques,35,99100.0
2021,Ontario,Familles de personnes âgées,35,75500.0
2021,Ontario,Couples de personnes âgées,35,73500.0
2021,Ontario,Autres familles de personnes âgées,35,83900.0
2021,Ontario,Familles de personnes non âgées,35,105900.0
2021,Ontario,Couples,35,98300.0
2021,Ontario,Couples avec des enfants,35,114900.0
2021,Ontario,Couples avec d'autres personnes apparentées,35,145900.0
2021,Ontario,Familles monoparentales,35,61600.0
2021,Ontario,Familles monoparentales ayant un homme à leur tête,35,76200.0
2021,Ontario,Familles monoparentales ayant une femme à leur tête,35,59400.0
2021,Ontario,Autres familles de personnes non âgées,35,91400.0
2021,Ontario,Personnes hors famille économique,35,37700.0
2021,Ontario,Personnes âgées hors famille économique,35,34300.0
2021,Ontario,Hommes âgés hors famille économique,35,35600.0
2021,Ontario,Femmes âgées hors famille économique,35,33500.0
2021,Ontario,Personnes non âgées hors famille économique,35,39600.0
2021,Ontario,Hommes non âgés hors famille économique,35,39000.0
2021,Ontario,Femmes non âgées hors famille économique,35,40300.0
2021,Provinces des Prairies,Familles économiques et personnes hors famille économique,,73200.0
2021,Provinces des Prairies,Familles économiques,,99700.0
2021,Provinces des Prairies,Familles de personnes âgées,,75500.0
2021,Provinces des Prairies,Couples de personnes âgées,,72500.0
2021,Provinces des Prairies,Autres familles de personnes âgées,,90900.0
