Year,Units,Géographie,Type de famille économique,GeoCode,Value
2021,Dollars constants de 2023,Colombie-Britannique,Autres familles de personnes âgées,59,114600.0
2021,Dollars constants de 2023,Colombie-Britannique,Familles de personnes non âgées,59,117200.0
2021,Dollars constants de 2023,Colombie-Britannique,Couples,59,102900.0
2021,Dollars constants de 2023,Colombie-Britannique,Couples avec des enfants,59,129800.0
2021,Dollars constants de 2023,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,159200.0
2021,Dollars constants de 2023,Colombie-Britannique,Familles monoparentales,59,70300.0
2021,Dollars constants de 2023,Colombie-Britannique,Familles monoparentales ayant un homme à leur tête,59,78200.0
2021,Dollars constants de 2023,Colombie-Britannique,Familles monoparentales ayant une femme à leur tête,59,67300.0
2021,Dollars constants de 2023,Colombie-Britannique,Autres familles de personnes non âgées,59,101500.0
2021,Dollars constants de 2023,Colombie-Britannique,Personnes hors famille économique,59,43500.0
2021,Dollars constants de 2023,Colombie-Britannique,Personnes âgées hors famille économique,59,38600.0
2021,Dollars constants de 2023,Colombie-Britannique,Hommes âgés hors famille économique,59,41500.0
2021,Dollars constants de 2023,Colombie-Britannique,Femmes âgées hors famille économique,59,37900.0
2021,Dollars constants de 2023,Colombie-Britannique,Personnes non âgées hors famille économique,59,46400.0
2021,Dollars constants de 2023,Colombie-Britannique,Hommes non âgés hors famille économique,59,53600.0
2021,Dollars constants de 2023,Colombie-Britannique,Femmes non âgées hors famille économique,59,40100.0
2021,Dollars constants de 2023,"Québec, Québec",Familles économiques et personnes hors famille économique,,69300.0
2021,Dollars constants de 2023,"Québec, Québec",Familles économiques,,99600.0
2021,Dollars constants de 2023,"Québec, Québec",Familles de personnes âgées,,76000.0
2021,Dollars constants de 2023,"Québec, Québec",Couples de personnes âgées,,77100.0
2021,Dollars constants de 2023,"Québec, Québec",Autres familles de personnes âgées,,
2021,Dollars constants de 2023,"Québec, Québec",Familles de personnes non âgées,,115800.0
2021,Dollars constants de 2023,"Québec, Québec",Couples,,98800.0
2021,Dollars constants de 2023,"Québec, Québec",Couples avec des enfants,,134400.0
2021,Dollars constants de 2023,"Québec, Québec",Couples avec d'autres personnes apparentées,,180700.0
2021,Dollars constants de 2023,"Québec, Québec",Familles monoparentales,,79800.0
2021,Dollars constants de 2023,"Québec, Québec",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Québec, Québec",Familles monoparentales ayant une femme à leur tête,,
2021,Dollars constants de 2023,"Québec, Québec",Autres familles de personnes non âgées,,79300.0
2021,Dollars constants de 2023,"Québec, Québec",Personnes hors famille économique,,40600.0
2021,Dollars constants de 2023,"Québec, Québec",Personnes âgées hors famille économique,,34800.0
2021,Dollars constants de 2023,"Québec, Québec",Hommes âgés hors famille économique,,38100.0
2021,Dollars constants de 2023,"Québec, Québec",Femmes âgées hors famille économique,,33100.0
2021,Dollars constants de 2023,"Québec, Québec",Personnes non âgées hors famille économique,,43900.0
2021,Dollars constants de 2023,"Québec, Québec",Hommes non âgés hors famille économique,,43900.0
2021,Dollars constants de 2023,"Québec, Québec",Femmes non âgées hors famille économique,,44500.0
2021,Dollars constants de 2023,"Montréal, Québec",Familles économiques et personnes hors famille économique,,70700.0
2021,Dollars constants de 2023,"Montréal, Québec",Familles économiques,,104000.0
2021,Dollars constants de 2023,"Montréal, Québec",Familles de personnes âgées,,70600.0
2021,Dollars constants de 2023,"Montréal, Québec",Couples de personnes âgées,,70700.0
2021,Dollars constants de 2023,"Montréal, Québec",Autres familles de personnes âgées,,70300.0
2021,Dollars constants de 2023,"Montréal, Québec",Familles de personnes non âgées,,113100.0
2021,Dollars constants de 2023,"Montréal, Québec",Couples,,102400.0
2021,Dollars constants de 2023,"Montréal, Québec",Couples avec des enfants,,122600.0
2021,Dollars constants de 2023,"Montréal, Québec",Couples avec d'autres personnes apparentées,,151300.0
2021,Dollars constants de 2023,"Montréal, Québec",Familles monoparentales,,69700.0
2021,Dollars constants de 2023,"Montréal, Québec",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Montréal, Québec",Familles monoparentales ayant une femme à leur tête,,68500.0
2021,Dollars constants de 2023,"Montréal, Québec",Autres familles de personnes non âgées,,97500.0
2021,Dollars constants de 2023,"Montréal, Québec",Personnes hors famille économique,,40200.0
2021,Dollars constants de 2023,"Montréal, Québec",Personnes âgées hors famille économique,,32200.0
2021,Dollars constants de 2023,"Montréal, Québec",Hommes âgés hors famille économique,,37600.0
2021,Dollars constants de 2023,"Montréal, Québec",Femmes âgées hors famille économique,,30900.0
2021,Dollars constants de 2023,"Montréal, Québec",Personnes non âgées hors famille économique,,46100.0
2021,Dollars constants de 2023,"Montréal, Québec",Hommes non âgés hors famille économique,,46300.0
2021,Dollars constants de 2023,"Montréal, Québec",Femmes non âgées hors famille économique,,46000.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles économiques et personnes hors famille économique,,87100.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles économiques,,119600.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes âgées,,93600.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Couples de personnes âgées,,93600.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes âgées,,110700.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,130300.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Couples,,120200.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Couples avec des enfants,,143600.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Couples avec d'autres personnes apparentées,,168300.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales,,89800.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant une femme à leur tête,,89800.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes non âgées,,97000.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Personnes hors famille économique,,47100.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Personnes âgées hors famille économique,,43500.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Hommes âgés hors famille économique,,47900.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Femmes âgées hors famille économique,,41100.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,48900.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,52600.0
2021,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,44500.0
2021,Dollars constants de 2023,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,84500.0
2021,Dollars constants de 2023,"Toronto, Ontario",Familles économiques,,115200.0
2021,Dollars constants de 2023,"Toronto, Ontario",Familles de personnes âgées,,85000.0
2021,Dollars constants de 2023,"Toronto, Ontario",Couples de personnes âgées,,83000.0
2021,Dollars constants de 2023,"Toronto, Ontario",Autres familles de personnes âgées,,93100.0
2021,Dollars constants de 2023,"Toronto, Ontario",Familles de personnes non âgées,,118400.0
2021,Dollars constants de 2023,"Toronto, Ontario",Couples,,113400.0
2021,Dollars constants de 2023,"Toronto, Ontario",Couples avec des enfants,,129400.0
2021,Dollars constants de 2023,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,154100.0
2021,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales,,67600.0
2021,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,65900.0
2021,Dollars constants de 2023,"Toronto, Ontario",Autres familles de personnes non âgées,,104500.0
2021,Dollars constants de 2023,"Toronto, Ontario",Personnes hors famille économique,,42900.0
2021,Dollars constants de 2023,"Toronto, Ontario",Personnes âgées hors famille économique,,36000.0
2021,Dollars constants de 2023,"Toronto, Ontario",Hommes âgés hors famille économique,,35100.0
2021,Dollars constants de 2023,"Toronto, Ontario",Femmes âgées hors famille économique,,37100.0
2021,Dollars constants de 2023,"Toronto, Ontario",Personnes non âgées hors famille économique,,44800.0
2021,Dollars constants de 2023,"Toronto, Ontario",Hommes non âgés hors famille économique,,42700.0
2021,Dollars constants de 2023,"Toronto, Ontario",Femmes non âgées hors famille économique,,47300.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,73500.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles économiques,,98500.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles de personnes âgées,,77800.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Couples de personnes âgées,,77800.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Autres familles de personnes âgées,,76300.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles de personnes non âgées,,104200.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Couples,,91200.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Couples avec des enfants,,113400.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,152300.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales,,65600.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,65600.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,90100.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes hors famille économique,,38100.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,35900.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,36900.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,35800.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,38600.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,40100.0
2021,Dollars constants de 2023,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,37900.0
2021,Dollars constants de 2023,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,84600.0
2021,Dollars constants de 2023,"Calgary, Alberta",Familles économiques,,123800.0
2021,Dollars constants de 2023,"Calgary, Alberta",Familles de personnes âgées,,88400.0
2021,Dollars constants de 2023,"Calgary, Alberta",Couples de personnes âgées,,86600.0
2021,Dollars constants de 2023,"Calgary, Alberta",Autres familles de personnes âgées,,
2021,Dollars constants de 2023,"Calgary, Alberta",Familles de personnes non âgées,,129400.0
2021,Dollars constants de 2023,"Calgary, Alberta",Couples,,108500.0
2021,Dollars constants de 2023,"Calgary, Alberta",Couples avec des enfants,,139000.0
2021,Dollars constants de 2023,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,181000.0
2021,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales,,87200.0
2021,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,85000.0
2021,Dollars constants de 2023,"Calgary, Alberta",Autres familles de personnes non âgées,,92100.0
2021,Dollars constants de 2023,"Calgary, Alberta",Personnes hors famille économique,,40500.0
2021,Dollars constants de 2023,"Calgary, Alberta",Personnes âgées hors famille économique,,35700.0
2021,Dollars constants de 2023,"Calgary, Alberta",Hommes âgés hors famille économique,,
2021,Dollars constants de 2023,"Calgary, Alberta",Femmes âgées hors famille économique,,35700.0
2021,Dollars constants de 2023,"Calgary, Alberta",Personnes non âgées hors famille économique,,45800.0
2021,Dollars constants de 2023,"Calgary, Alberta",Hommes non âgés hors famille économique,,44100.0
2021,Dollars constants de 2023,"Calgary, Alberta",Femmes non âgées hors famille économique,,50000.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,85100.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles économiques,,119200.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles de personnes âgées,,97200.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Couples de personnes âgées,,88200.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Autres familles de personnes âgées,,
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles de personnes non âgées,,125600.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Couples,,116700.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Couples avec des enfants,,135300.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,177600.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales,,60300.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,52500.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Autres familles de personnes non âgées,,117500.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Personnes hors famille économique,,46200.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Personnes âgées hors famille économique,,42900.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Hommes âgés hors famille économique,,41100.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Femmes âgées hors famille économique,,43300.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Personnes non âgées hors famille économique,,47200.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Hommes non âgés hors famille économique,,50700.0
2021,Dollars constants de 2023,"Edmonton, Alberta",Femmes non âgées hors famille économique,,44300.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,77800.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles économiques,,112600.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,87600.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,80700.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,115400.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,120000.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples,,101400.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples avec des enfants,,130300.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,150600.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales,,70600.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,62600.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,102700.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,45400.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,38500.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,39000.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,38400.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,49300.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,57800.0
2021,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,42900.0
2022,Dollars constants de 2023,Canada,Familles économiques,,103700.0
2022,Dollars constants de 2023,Canada,Familles de personnes âgées,,77100.0
2022,Dollars constants de 2023,Canada,Couples de personnes âgées,,74500.0
2022,Dollars constants de 2023,Canada,Autres familles de personnes âgées,,92300.0
2022,Dollars constants de 2023,Canada,Familles de personnes non âgées,,113800.0
2022,Dollars constants de 2023,Canada,Couples,,100500.0
2022,Dollars constants de 2023,Canada,Couples avec des enfants,,126700.0
2022,Dollars constants de 2023,Canada,Couples avec d'autres personnes apparentées,,158500.0
2022,Dollars constants de 2023,Canada,Familles monoparentales,,65600.0
2022,Dollars constants de 2023,Canada,Familles monoparentales ayant un homme à leur tête,,74500.0
2022,Dollars constants de 2023,Canada,Familles monoparentales ayant une femme à leur tête,,63800.0
2022,Dollars constants de 2023,Canada,Autres familles de personnes non âgées,,88600.0
2022,Dollars constants de 2023,Canada,Personnes hors famille économique,,39300.0
2022,Dollars constants de 2023,Canada,Personnes âgées hors famille économique,,34900.0
2022,Dollars constants de 2023,Canada,Hommes âgés hors famille économique,,35900.0
2022,Dollars constants de 2023,Canada,Femmes âgées hors famille économique,,34500.0
2022,Dollars constants de 2023,Canada,Personnes non âgées hors famille économique,,41700.0
2022,Dollars constants de 2023,Canada,Hommes non âgés hors famille économique,,43500.0
2022,Dollars constants de 2023,Canada,Femmes non âgées hors famille économique,,39500.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,62400.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles économiques,,87500.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles de personnes âgées,,67800.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Couples de personnes âgées,,66700.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Autres familles de personnes âgées,,74900.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles de personnes non âgées,,97500.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Couples,,87700.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Couples avec des enfants,,114900.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,136500.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales,,57500.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,65500.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,55800.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Autres familles de personnes non âgées,,74200.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Personnes hors famille économique,,33900.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Personnes âgées hors famille économique,,30000.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Hommes âgés hors famille économique,,32100.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Femmes âgées hors famille économique,,29400.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,36300.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,37100.0
2022,Dollars constants de 2023,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,35400.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,65600.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles économiques,10,91500.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,65800.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,62500.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,77000.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,106300.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples,10,91700.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples avec des enfants,10,125000.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,140000.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles monoparentales,10,53000.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles monoparentales ayant un homme à leur tête,10,73700.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles monoparentales ayant une femme à leur tête,10,48800.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,71500.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,32400.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,29500.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Hommes âgés hors famille économique,10,32000.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Femmes âgées hors famille économique,10,28900.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,35400.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Hommes non âgés hors famille économique,10,36300.0
2022,Dollars constants de 2023,Terre-Neuve-et-Labrador,Femmes non âgées hors famille économique,10,34400.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,65700.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles économiques,11,89000.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles de personnes âgées,11,75700.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Couples de personnes âgées,11,73700.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,85700.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles de personnes non âgées,11,94500.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Couples,11,84200.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Couples avec des enfants,11,114200.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,129900.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles monoparentales,11,61300.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles monoparentales ayant un homme à leur tête,11,
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Familles monoparentales ayant une femme à leur tête,11,60500.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,79800.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Personnes hors famille économique,11,35100.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,31700.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Hommes âgés hors famille économique,11,37600.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Femmes âgées hors famille économique,11,30600.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,36900.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Hommes non âgés hors famille économique,11,37800.0
2022,Dollars constants de 2023,Île-du-Prince-Édouard,Femmes non âgées hors famille économique,11,34300.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,60800.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles économiques,12,86500.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles de personnes âgées,12,68400.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Couples de personnes âgées,12,67100.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Autres familles de personnes âgées,12,75100.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles de personnes non âgées,12,95500.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Couples,12,85900.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Couples avec des enfants,12,113500.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,139500.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles monoparentales,12,55800.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles monoparentales ayant un homme à leur tête,12,58700.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Familles monoparentales ayant une femme à leur tête,12,55300.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Autres familles de personnes non âgées,12,74100.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Personnes hors famille économique,12,33500.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Personnes âgées hors famille économique,12,30100.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Hommes âgés hors famille économique,12,30500.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Femmes âgées hors famille économique,12,29700.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,35200.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Hommes non âgés hors famille économique,12,35900.0
2022,Dollars constants de 2023,Nouvelle-Écosse,Femmes non âgées hors famille économique,12,34700.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,62000.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles économiques,13,86000.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles de personnes âgées,13,67300.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Couples de personnes âgées,13,67300.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Autres familles de personnes âgées,13,67700.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles de personnes non âgées,13,95600.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Couples,13,89300.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Couples avec des enfants,13,110200.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,132000.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles monoparentales,13,58900.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles monoparentales ayant un homme à leur tête,13,66400.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Familles monoparentales ayant une femme à leur tête,13,58100.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Autres familles de personnes non âgées,13,74800.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Personnes hors famille économique,13,35300.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Personnes âgées hors famille économique,13,29900.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Hommes âgés hors famille économique,13,33000.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Femmes âgées hors famille économique,13,29100.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,38200.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Hommes non âgés hors famille économique,13,38800.0
2022,Dollars constants de 2023,Nouveau-Brunswick,Femmes non âgées hors famille économique,13,37400.0
2022,Dollars constants de 2023,Québec,Familles économiques et personnes hors famille économique,24,67100.0
2022,Dollars constants de 2023,Québec,Familles économiques,24,96500.0
2022,Dollars constants de 2023,Québec,Familles de personnes âgées,24,70000.0
2022,Dollars constants de 2023,Québec,Couples de personnes âgées,24,68600.0
2022,Dollars constants de 2023,Québec,Autres familles de personnes âgées,24,81300.0
2022,Dollars constants de 2023,Québec,Familles de personnes non âgées,24,110100.0
2022,Dollars constants de 2023,Québec,Couples,24,94800.0
2022,Dollars constants de 2023,Québec,Couples avec des enfants,24,125700.0
2022,Dollars constants de 2023,Québec,Couples avec d'autres personnes apparentées,24,154200.0
2022,Dollars constants de 2023,Québec,Familles monoparentales,24,69200.0
2022,Dollars constants de 2023,Québec,Familles monoparentales ayant un homme à leur tête,24,77700.0
2022,Dollars constants de 2023,Québec,Familles monoparentales ayant une femme à leur tête,24,66400.0
