Year,Géographie,Genre,Groupe d'âge,GeoCode,Value
2019,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,19.23
2019,Nouveau-Brunswick,Hommes+,25 ans et plus,13,23.39
2019,Nouveau-Brunswick,Hommes+,45 ans et plus,13,12.36
2019,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,15.15
2019,Nouveau-Brunswick,Hommes+,55 ans et plus,13,11.11
2019,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2019,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,21.11
2019,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,22.64
2019,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,27.91
2019,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,32.63
2019,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,23.72
2019,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,19.42
2019,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,12.5
2019,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,9.39
2019,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2019,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,10.19
2019,Nouveau-Brunswick,Femmes+,15 ans et plus,13,21.69
2019,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,23.4
2019,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,26.81
2019,Nouveau-Brunswick,Femmes+,25 ans et plus,13,22.27
2019,Nouveau-Brunswick,Femmes+,45 ans et plus,13,13.64
2019,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,11.39
2019,Nouveau-Brunswick,Femmes+,55 ans et plus,13,8.18
2019,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2019,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,12.96
2019,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,29.03
2019,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,42.31
2019,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,38.24
2019,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,28.57
2019,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,15.91
2019,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2019,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,13.89
2019,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2019,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,19.01
2019,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,33.15
2019,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,40.4
2019,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,45.14
2019,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,38.24
2019,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,33.09
2019,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,24.53
2019,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,21.51
2019,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2019,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,8.96
2019,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,33.62
2019,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,32.88
2019,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,41.82
2019,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,38.1
2019,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,30.53
2019,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,23.08
2019,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,15.52
2019,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2019,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,10.0
2019,Nouvelle-Écosse,Hommes+,15 ans et plus,12,22.49
2019,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,25.0
2019,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,32.86
2019,Nouvelle-Écosse,Hommes+,25 ans et plus,12,22.78
2019,Nouvelle-Écosse,Hommes+,45 ans et plus,12,18.18
2019,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,15.91
2019,Nouvelle-Écosse,Hommes+,55 ans et plus,12,12.5
2019,Nouvelle-Écosse,Hommes+,65 ans et plus,12,0.0
2019,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,16.5
2019,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,22.57
2019,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,33.01
2019,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,33.01
2019,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,25.59
2019,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,21.2
2019,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,15.79
2019,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,12.2
2019,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,6.38
2019,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,12.92
2019,Nouvelle-Écosse,Femmes+,15 ans et plus,12,22.61
2019,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,30.57
2019,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,30.96
2019,Nouvelle-Écosse,Femmes+,25 ans et plus,12,24.94
2019,Nouvelle-Écosse,Femmes+,45 ans et plus,12,19.67
2019,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,15.6
2019,Nouvelle-Écosse,Femmes+,55 ans et plus,12,12.03
2019,Nouvelle-Écosse,Femmes+,65 ans et plus,12,0.0
2019,Ontario,Hommes+,15 à 24 ans,35,16.11
2019,Ontario,Hommes+,15 ans et plus,35,23.75
2019,Ontario,Hommes+,25 à 44 ans,35,43.02
2019,Ontario,Hommes+,25 à 54 ans,35,41.51
2019,Ontario,Hommes+,25 ans et plus,35,29.55
2019,Ontario,Hommes+,45 ans et plus,35,21.46
2019,Ontario,Hommes+,55 à 64 ans,35,25.96
2019,Ontario,Hommes+,55 ans et plus,35,17.08
2019,Ontario,Hommes+,65 ans et plus,35,5.87
2019,Ontario,Total - Genre,15 à 24 ans,35,17.05
2019,Ontario,Total - Genre,15 ans et plus,35,22.32
2019,Ontario,Total - Genre,25 à 44 ans,35,32.93
2019,Ontario,Total - Genre,25 à 54 ans,35,32.08
2019,Ontario,Total - Genre,25 ans et plus,35,25.35
2019,Ontario,Total - Genre,45 ans et plus,35,20.31
2019,Ontario,Total - Genre,55 à 64 ans,35,21.31
2019,Ontario,Total - Genre,55 ans et plus,35,15.47
2019,Ontario,Total - Genre,65 ans et plus,35,5.21
2019,Ontario,Femmes+,15 à 24 ans,35,17.78
2019,Ontario,Femmes+,15 ans et plus,35,21.49
2019,Ontario,Femmes+,25 à 44 ans,35,28.41
2019,Ontario,Femmes+,25 à 54 ans,35,28.35
2019,Ontario,Femmes+,25 ans et plus,35,23.28
2019,Ontario,Femmes+,45 ans et plus,35,19.7
2019,Ontario,Femmes+,55 à 64 ans,35,19.04
2019,Ontario,Femmes+,55 ans et plus,35,14.4
2019,Ontario,Femmes+,65 ans et plus,35,4.57
2019,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,0.0
2019,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,15.0
2019,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,0.0
2019,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,18.18
2019,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,21.74
2019,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,12.5
2019,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2019,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,0.0
2019,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2019,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,14.29
2019,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,22.03
2019,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,33.33
2019,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,30.95
2019,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,27.63
2019,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,17.39
2019,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,22.22
2019,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,14.71
2019,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,0.0
2019,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,7.69
2019,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,24.36
2019,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,22.73
2019,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,25.81
2019,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,25.0
2019,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,20.0
2019,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,15.38
2019,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,9.09
2019,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2019,Québec,Hommes+,15 à 24 ans,24,6.49
2019,Québec,Hommes+,15 ans et plus,24,14.11
2019,Québec,Hommes+,25 à 44 ans,24,27.04
2019,Québec,Hommes+,25 à 54 ans,24,27.55
2019,Québec,Hommes+,25 ans et plus,24,19.26
2019,Québec,Hommes+,45 ans et plus,24,14.04
2019,Québec,Hommes+,55 à 64 ans,24,14.39
2019,Québec,Hommes+,55 ans et plus,24,10.79
2019,Québec,Hommes+,65 ans et plus,24,0.0
2019,Québec,Total - Genre,15 à 24 ans,24,7.22
2019,Québec,Total - Genre,15 ans et plus,24,13.6
2019,Québec,Total - Genre,25 à 44 ans,24,22.32
2019,Québec,Total - Genre,25 à 54 ans,24,22.82
2019,Québec,Total - Genre,25 ans et plus,24,17.74
2019,Québec,Total - Genre,45 ans et plus,24,14.7
2019,Québec,Total - Genre,55 à 64 ans,24,15.26
2019,Québec,Total - Genre,55 ans et plus,24,10.7
2019,Québec,Total - Genre,65 ans et plus,24,2.06
2019,Québec,Femmes+,15 à 24 ans,24,6.46
2019,Québec,Femmes+,15 ans et plus,24,13.33
2019,Québec,Femmes+,25 à 44 ans,24,20.26
2019,Québec,Femmes+,25 à 54 ans,24,20.93
2019,Québec,Femmes+,25 ans et plus,24,16.88
2019,Québec,Femmes+,45 ans et plus,24,14.35
2019,Québec,Femmes+,55 à 64 ans,24,12.49
2019,Québec,Femmes+,55 ans et plus,24,9.21
2019,Québec,Femmes+,65 ans et plus,24,0.0
2019,Saskatchewan,Hommes+,15 à 24 ans,47,14.08
2019,Saskatchewan,Hommes+,15 ans et plus,47,23.12
2019,Saskatchewan,Hommes+,25 à 44 ans,47,42.11
2019,Saskatchewan,Hommes+,25 à 54 ans,47,42.57
2019,Saskatchewan,Hommes+,25 ans et plus,47,27.39
2019,Saskatchewan,Hommes+,45 ans et plus,47,13.64
2019,Saskatchewan,Hommes+,55 à 64 ans,47,10.17
2019,Saskatchewan,Hommes+,55 ans et plus,47,6.98
2019,Saskatchewan,Hommes+,65 ans et plus,47,0.0
2019,Saskatchewan,Total - Genre,15 à 24 ans,47,17.21
2019,Saskatchewan,Total - Genre,15 ans et plus,47,21.37
2019,Saskatchewan,Total - Genre,25 à 44 ans,47,30.67
2019,Saskatchewan,Total - Genre,25 à 54 ans,47,30.92
2019,Saskatchewan,Total - Genre,25 ans et plus,47,23.17
2019,Saskatchewan,Total - Genre,45 ans et plus,47,18.12
2019,Saskatchewan,Total - Genre,55 à 64 ans,47,12.43
2019,Saskatchewan,Total - Genre,55 ans et plus,47,11.9
2019,Saskatchewan,Total - Genre,65 ans et plus,47,5.93
2019,Saskatchewan,Femmes+,15 à 24 ans,47,15.9
2019,Saskatchewan,Femmes+,15 ans et plus,47,20.43
2019,Saskatchewan,Femmes+,25 à 44 ans,47,25.45
2019,Saskatchewan,Femmes+,25 à 54 ans,47,26.2
2019,Saskatchewan,Femmes+,25 ans et plus,47,21.62
2019,Saskatchewan,Femmes+,45 ans et plus,47,18.08
2019,Saskatchewan,Femmes+,55 à 64 ans,47,10.17
2019,Saskatchewan,Femmes+,55 ans et plus,47,8.79
2019,Saskatchewan,Femmes+,65 ans et plus,47,0.0
2020,Alberta,Hommes+,15 à 24 ans,48,21.73
2020,Alberta,Hommes+,15 ans et plus,48,32.27
2020,Alberta,Hommes+,25 à 44 ans,48,47.8
2020,Alberta,Hommes+,25 à 54 ans,48,48.03
2020,Alberta,Hommes+,25 ans et plus,48,37.94
2020,Alberta,Hommes+,45 ans et plus,48,30.3
2020,Alberta,Hommes+,55 à 64 ans,48,25.32
2020,Alberta,Hommes+,55 ans et plus,48,22.31
2020,Alberta,Hommes+,65 ans et plus,48,12.38
2020,Alberta,Total - Genre,15 à 24 ans,48,23.31
2020,Alberta,Total - Genre,15 ans et plus,48,28.02
2020,Alberta,Total - Genre,25 à 44 ans,48,33.08
2020,Alberta,Total - Genre,25 à 54 ans,48,33.39
2020,Alberta,Total - Genre,25 ans et plus,48,29.96
2020,Alberta,Total - Genre,45 ans et plus,48,27.0
2020,Alberta,Total - Genre,55 à 64 ans,48,24.9
2020,Alberta,Total - Genre,55 ans et plus,48,21.39
2020,Alberta,Total - Genre,65 ans et plus,48,10.71
2020,Alberta,Femmes+,15 à 24 ans,48,24.18
2020,Alberta,Femmes+,15 ans et plus,48,25.81
2020,Alberta,Femmes+,25 à 44 ans,48,27.99
2020,Alberta,Femmes+,25 à 54 ans,48,28.28
2020,Alberta,Femmes+,25 ans et plus,48,26.26
2020,Alberta,Femmes+,45 ans et plus,48,24.36
2020,Alberta,Femmes+,55 à 64 ans,48,17.73
2020,Alberta,Femmes+,55 ans et plus,48,14.95
2020,Alberta,Femmes+,65 ans et plus,48,0.0
2020,Colombie-Britannique,Hommes+,15 à 24 ans,59,15.05
2020,Colombie-Britannique,Hommes+,15 ans et plus,59,27.7
2020,Colombie-Britannique,Hommes+,25 à 44 ans,59,36.92
2020,Colombie-Britannique,Hommes+,25 à 54 ans,59,44.26
2020,Colombie-Britannique,Hommes+,25 ans et plus,59,33.06
2020,Colombie-Britannique,Hommes+,45 ans et plus,59,28.2
2020,Colombie-Britannique,Hommes+,55 à 64 ans,59,29.33
2020,Colombie-Britannique,Hommes+,55 ans et plus,59,19.26
2020,Colombie-Britannique,Hommes+,65 ans et plus,59,9.87
2020,Colombie-Britannique,Total - Genre,15 à 24 ans,59,17.73
2020,Colombie-Britannique,Total - Genre,15 ans et plus,59,21.75
2020,Colombie-Britannique,Total - Genre,25 à 44 ans,59,26.59
2020,Colombie-Britannique,Total - Genre,25 à 54 ans,59,27.64
2020,Colombie-Britannique,Total - Genre,25 ans et plus,59,23.31
2020,Colombie-Britannique,Total - Genre,45 ans et plus,59,21.11
2020,Colombie-Britannique,Total - Genre,55 à 64 ans,59,19.48
2020,Colombie-Britannique,Total - Genre,55 ans et plus,59,16.75
2020,Colombie-Britannique,Total - Genre,65 ans et plus,59,7.13
2020,Colombie-Britannique,Femmes+,15 à 24 ans,59,17.81
2020,Colombie-Britannique,Femmes+,15 ans et plus,59,18.51
2020,Colombie-Britannique,Femmes+,25 à 44 ans,59,21.66
2020,Colombie-Britannique,Femmes+,25 à 54 ans,59,21.58
2020,Colombie-Britannique,Femmes+,25 ans et plus,59,18.78
2020,Colombie-Britannique,Femmes+,45 ans et plus,59,16.61
2020,Colombie-Britannique,Femmes+,55 à 64 ans,59,12.63
2020,Colombie-Britannique,Femmes+,55 ans et plus,59,11.35
2020,Colombie-Britannique,Femmes+,65 ans et plus,59,4.55
2020,Canada,Hommes+,15 à 24 ans,,17.98
2020,Canada,Hommes+,15 ans et plus,,26.55
2020,Canada,Hommes+,25 à 44 ans,,42.73
2020,Canada,Hommes+,25 à 54 ans,,43.74
2020,Canada,Hommes+,25 ans et plus,,32.03
2020,Canada,Hommes+,45 ans et plus,,25.82
2020,Canada,Hommes+,55 à 64 ans,,28.71
2020,Canada,Hommes+,55 ans et plus,,19.63
2020,Canada,Hommes+,65 ans et plus,,9.46
2020,Canada,Total - Genre,15 à 24 ans,,17.32
2020,Canada,Total - Genre,25 à 44 ans,,31.56
2020,Canada,Total - Genre,25 à 54 ans,,31.86
2020,Canada,Total - Genre,25 ans et plus,,26.38
2020,Canada,Total - Genre,45 ans et plus,,22.69
2020,Canada,Total - Genre,55 à 64 ans,,23.59
2020,Canada,Total - Genre,55 ans et plus,,18.07
2020,Canada,Total - Genre,65 ans et plus,,9.5
2020,Canada,Femmes+,15 à 24 ans,,16.84
2020,Canada,Femmes+,15 ans et plus,,21.65
2020,Canada,Femmes+,25 à 44 ans,,27.01
2020,Canada,Femmes+,25 à 54 ans,,27.25
2020,Canada,Femmes+,25 ans et plus,,23.64
2020,Canada,Femmes+,45 ans et plus,,20.99
2020,Canada,Femmes+,55 à 64 ans,,21.15
2020,Canada,Femmes+,55 ans et plus,,17.05
2020,Canada,Femmes+,65 ans et plus,,6.24
2020,Manitoba,Hommes+,15 à 24 ans,46,24.28
2020,Manitoba,Hommes+,15 ans et plus,46,24.71
2020,Manitoba,Hommes+,25 à 44 ans,46,27.72
2020,Manitoba,Hommes+,25 à 54 ans,46,32.0
2020,Manitoba,Hommes+,25 ans et plus,46,25.0
2020,Manitoba,Hommes+,45 ans et plus,46,13.12
2020,Manitoba,Hommes+,55 à 64 ans,46,15.94
2020,Manitoba,Hommes+,55 ans et plus,46,11.11
2020,Manitoba,Hommes+,65 ans et plus,46,0.0
2020,Manitoba,Total - Genre,15 à 24 ans,46,21.63
2020,Manitoba,Total - Genre,15 ans et plus,46,23.17
2020,Manitoba,Total - Genre,25 à 44 ans,46,28.61
2020,Manitoba,Total - Genre,25 à 54 ans,46,28.4
2020,Manitoba,Total - Genre,25 ans et plus,46,24.09
2020,Manitoba,Total - Genre,45 ans et plus,46,20.05
2020,Manitoba,Total - Genre,55 à 64 ans,46,17.99
2020,Manitoba,Total - Genre,55 ans et plus,46,15.58
2020,Manitoba,Total - Genre,65 ans et plus,46,6.72
2020,Manitoba,Femmes+,15 à 24 ans,46,19.34
2020,Manitoba,Femmes+,15 ans et plus,46,22.07
2020,Manitoba,Femmes+,25 à 44 ans,46,26.97
2020,Manitoba,Femmes+,25 à 54 ans,46,26.16
2020,Manitoba,Femmes+,25 ans et plus,46,23.48
2020,Manitoba,Femmes+,45 ans et plus,46,18.61
2020,Manitoba,Femmes+,55 à 64 ans,46,15.0
2020,Manitoba,Femmes+,55 ans et plus,46,12.64
2020,Manitoba,Femmes+,65 ans et plus,46,0.0
2020,Nouveau-Brunswick,Hommes+,15 à 24 ans,13,10.29
2020,Nouveau-Brunswick,Hommes+,15 ans et plus,13,29.1
2020,Nouveau-Brunswick,Hommes+,25 à 44 ans,13,26.47
2020,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,38.18
2020,Nouveau-Brunswick,Hommes+,25 ans et plus,13,30.0
2020,Nouveau-Brunswick,Hommes+,45 ans et plus,13,14.94
2020,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,16.67
2020,Nouveau-Brunswick,Hommes+,55 ans et plus,13,10.77
2020,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2020,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,19.14
2020,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,26.12
2020,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,33.93
2020,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,35.52
2020,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,28.29
2020,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,23.95
2020,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,19.19
2020,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,13.1
2020,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2020,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,11.7
2020,Nouveau-Brunswick,Femmes+,15 ans et plus,13,24.38
2020,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,25.64
2020,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,28.35
2020,Nouveau-Brunswick,Femmes+,25 ans et plus,13,25.65
2020,Nouveau-Brunswick,Femmes+,45 ans et plus,13,15.13
2020,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,20.29
2020,Nouveau-Brunswick,Femmes+,55 ans et plus,13,14.56
2020,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2020,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,15.22
2020,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,27.03
2020,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,0.0
2020,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,18.92
2020,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,24.24
2020,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,18.92
2020,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2020,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,0.0
2020,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2020,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,26.32
2020,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,29.53
2020,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,30.77
2020,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,36.3
2020,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,31.58
2020,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,24.19
2020,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,18.75
2020,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,14.63
2020,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2020,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,10.14
2020,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,29.0
2020,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,25.0
2020,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,27.52
2020,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,33.33
2020,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,26.44
2020,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,19.44
2020,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,15.09
2020,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2020,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,22.32
2020,Nouvelle-Écosse,Hommes+,15 ans et plus,12,28.52
2020,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,36.23
2020,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,35.23
2020,Nouvelle-Écosse,Hommes+,25 ans et plus,12,30.81
2020,Nouvelle-Écosse,Hommes+,45 ans et plus,12,14.56
2020,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,20.51
2020,Nouvelle-Écosse,Hommes+,55 ans et plus,12,13.1
2020,Nouvelle-Écosse,Hommes+,65 ans et plus,12,0.0
2020,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,21.69
2020,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,26.07
2020,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,32.7
2020,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,33.78
2020,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,28.41
2020,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,25.16
2020,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,25.78
2020,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,19.37
2020,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,8.51
2020,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,15.53
2020,Nouvelle-Écosse,Femmes+,15 ans et plus,12,24.71
2020,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,26.76
2020,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,31.75
2020,Nouvelle-Écosse,Femmes+,25 ans et plus,12,27.22
2020,Nouvelle-Écosse,Femmes+,45 ans et plus,12,24.15
2020,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,17.05
2020,Nouvelle-Écosse,Femmes+,55 ans et plus,12,14.49
2020,Nouvelle-Écosse,Femmes+,65 ans et plus,12,10.2
2020,Ontario,Hommes+,15 à 24 ans,35,20.24
2020,Ontario,Hommes+,15 ans et plus,35,28.84
2020,Ontario,Hommes+,25 à 44 ans,35,47.6
2020,Ontario,Hommes+,25 à 54 ans,35,47.38
2020,Ontario,Hommes+,25 ans et plus,35,34.24
2020,Ontario,Hommes+,45 ans et plus,35,26.46
2020,Ontario,Hommes+,55 à 64 ans,35,29.22
2020,Ontario,Hommes+,55 ans et plus,35,20.53
2020,Ontario,Hommes+,65 ans et plus,35,8.98
2020,Ontario,Total - Genre,15 à 24 ans,35,20.13
2020,Ontario,Total - Genre,15 ans et plus,35,26.39
2020,Ontario,Total - Genre,25 à 44 ans,35,36.19
2020,Ontario,Total - Genre,25 à 54 ans,35,35.83
2020,Ontario,Total - Genre,25 ans et plus,35,29.38
2020,Ontario,Total - Genre,45 ans et plus,35,24.67
2020,Ontario,Total - Genre,55 à 64 ans,35,25.66
2020,Ontario,Total - Genre,55 ans et plus,35,19.83
2020,Ontario,Total - Genre,65 ans et plus,35,8.42
2020,Ontario,Femmes+,15 à 24 ans,35,20.05
2020,Ontario,Femmes+,15 ans et plus,35,25.01
2020,Ontario,Femmes+,25 à 44 ans,35,31.45
2020,Ontario,Femmes+,25 à 54 ans,35,31.39
2020,Ontario,Femmes+,25 ans et plus,35,27.04
2020,Ontario,Femmes+,45 ans et plus,35,23.59
2020,Ontario,Femmes+,55 à 64 ans,35,24.01
2020,Ontario,Femmes+,55 ans et plus,35,19.41
2020,Ontario,Femmes+,65 ans et plus,35,7.83
2020,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,0.0
2020,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,20.0
2020,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,25.0
2020,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,25.0
2020,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,20.83
2020,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,12.5
2020,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2020,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,15.38
2020,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2020,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,12.82
2020,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,26.72
2020,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,35.48
2020,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,35.56
2020,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,29.49
2020,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,23.4
2020,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,17.65
2020,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,15.62
2020,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,12.5
