Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,Series,GeoCode,Value
2020,Manitoba,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,46,70.4
2020,Manitoba,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,46,80.4
2020,Manitoba,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,46,67.9
2020,Manitoba,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,46,73.8
2020,Manitoba,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,46,71.7
2020,Manitoba,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,46,69.2
2020,Saskatchewan,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,47,68.4
2020,Saskatchewan,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,47,72.4
2020,Saskatchewan,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,47,71.4
2020,Saskatchewan,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,47,73.8
2020,Saskatchewan,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,47,80.6
2020,Saskatchewan,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,47,84.4
2020,Saskatchewan,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,47,73.4
2020,Saskatchewan,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,47,73.1
2020,Alberta,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,48,64.2
2020,Alberta,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,48,69.3
2020,Alberta,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,48,68.1
2020,Alberta,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,48,66.3
2020,Alberta,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,48,71.1
2020,Alberta,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,48,68.2
2020,Alberta,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,48,64.4
2020,Alberta,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,48,68.5
2020,Colombie-Britannique,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,59,61.0
2020,Colombie-Britannique,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,59,66.5
2020,Colombie-Britannique,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,59,73.5
2020,Colombie-Britannique,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,59,69.8
2020,Colombie-Britannique,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,59,72.0
2020,Colombie-Britannique,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,59,65.2
2020,Colombie-Britannique,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,59,71.7
2020,Colombie-Britannique,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,59,68.2
2021,Canada,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,,66.4
2021,Canada,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,,68.7
2021,Canada,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,,68.4
2021,Canada,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,,68.2
2021,Canada,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,,70.1
2021,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,,68.9
2021,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,,69.6
2021,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,,68.3
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,10,71.6
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,10,81.9
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,10,80.7
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,10,81.8
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,10,80.9
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,10,89.0
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,10,78.1
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,10,78.9
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,11,71.4
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,11,75.8
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,11,76.8
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,11,76.0
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,11,87.8
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,11,83.1
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,11,72.8
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,11,78.2
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,12,68.5
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,12,74.7
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,12,74.6
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,12,73.8
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,12,79.8
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,12,79.3
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,12,71.5
2021,Nouvelle-Écosse,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,12,74.7
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,13,71.8
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,13,76.6
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,13,80.2
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,13,75.7
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,13,75.7
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,13,78.1
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,13,74.0
2021,Nouveau-Brunswick,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,13,76.4
2021,Québec,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,24,63.4
2021,Québec,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,24,66.9
2021,Québec,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,24,66.1
2021,Québec,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,24,63.0
2021,Québec,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,24,65.3
2021,Québec,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,24,66.9
2021,Québec,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,24,67.0
2021,Québec,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,24,64.4
2021,Ontario,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,35,65.3
2021,Ontario,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,35,69.3
2021,Ontario,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,35,68.3
2021,Ontario,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,35,68.1
2021,Ontario,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,35,71.0
2021,Ontario,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,35,67.0
2021,Ontario,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,35,68.4
2021,Ontario,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,35,68.5
2021,Manitoba,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,46,66.6
2021,Manitoba,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,46,71.3
2021,Manitoba,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,46,67.1
2021,Manitoba,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,46,71.4
2021,Manitoba,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,46,71.4
2021,Manitoba,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,46,78.1
2021,Manitoba,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,46,63.9
2021,Manitoba,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,46,70.2
2021,Saskatchewan,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,47,70.0
2021,Saskatchewan,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,47,76.9
2021,Saskatchewan,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,47,76.3
2021,Saskatchewan,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,47,73.5
2021,Saskatchewan,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,47,77.1
2021,Saskatchewan,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,47,73.8
2021,Saskatchewan,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,47,75.6
2021,Saskatchewan,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,47,75.0
2021,Alberta,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,48,66.2
2021,Alberta,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,48,62.8
2021,Alberta,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,48,65.8
2021,Alberta,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,48,69.8
2021,Alberta,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,48,67.0
2021,Alberta,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,48,60.9
2021,Alberta,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,48,70.1
2021,Alberta,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,48,66.3
2021,Colombie-Britannique,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,59,72.9
2021,Colombie-Britannique,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,59,68.4
2021,Colombie-Britannique,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,59,69.6
2021,Colombie-Britannique,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,59,69.2
2021,Colombie-Britannique,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,59,70.0
2021,Colombie-Britannique,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,59,72.3
2021,Colombie-Britannique,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,59,73.5
2021,Colombie-Britannique,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,59,69.8
2022,Canada,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,,62.3
2022,Canada,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,,63.6
2022,Canada,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,,64.4
2022,Canada,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,,64.0
2022,Canada,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,,63.1
2022,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,,64.6
2022,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,,64.4
2022,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,,63.4
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,10,69.0
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,10,77.4
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,10,78.4
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,10,66.9
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,10,79.1
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,10,79.4
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,10,74.7
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,10,72.9
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,11,67.9
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,11,54.8
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,11,74.0
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,11,69.3
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,11,68.2
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,11,67.8
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,12,63.9
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,12,69.1
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,12,69.8
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,12,69.7
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,12,71.5
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,12,72.4
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,12,69.1
2022,Nouvelle-Écosse,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,12,68.2
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,13,64.8
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,13,65.4
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,13,73.9
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,13,70.2
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,13,69.3
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,13,69.8
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,13,70.7
2022,Nouveau-Brunswick,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,13,68.8
2022,Québec,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,24,60.6
2022,Québec,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,24,58.6
2022,Québec,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,24,58.4
2022,Québec,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,24,57.2
2022,Québec,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,24,55.9
2022,Québec,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,24,62.1
2022,Québec,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,24,59.8
2022,Québec,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,24,57.6
2022,Ontario,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,35,63.6
2022,Ontario,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,35,63.6
2022,Ontario,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,35,64.8
2022,Ontario,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,35,65.9
2022,Ontario,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,35,63.8
2022,Ontario,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,35,62.9
2022,Ontario,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,35,64.6
2022,Ontario,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,35,64.7
2022,Manitoba,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,46,58.0
2022,Manitoba,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,46,70.0
2022,Manitoba,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,46,70.8
2022,Manitoba,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,46,68.8
2022,Manitoba,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,46,67.8
2022,Manitoba,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,46,72.5
2022,Manitoba,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,46,64.3
2022,Manitoba,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,46,67.6
2022,Saskatchewan,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,47,63.0
2022,Saskatchewan,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,47,69.9
2022,Saskatchewan,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,47,73.5
2022,Saskatchewan,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,47,70.9
2022,Saskatchewan,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,47,66.5
2022,Saskatchewan,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,47,60.3
2022,Saskatchewan,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,47,73.0
2022,Saskatchewan,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,47,68.7
2022,Alberta,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,48,62.2
2022,Alberta,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,48,62.8
2022,Alberta,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,48,63.7
2022,Alberta,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,48,62.6
2022,Alberta,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,48,63.5
2022,Alberta,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,48,67.1
2022,Alberta,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,48,63.3
2022,Alberta,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,48,63.1
2022,Colombie-Britannique,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,59,61.1
2022,Colombie-Britannique,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,59,67.7
2022,Colombie-Britannique,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,59,66.5
2022,Colombie-Britannique,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,59,64.4
2022,Colombie-Britannique,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,59,63.7
2022,Colombie-Britannique,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,59,67.3
2022,Colombie-Britannique,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,59,65.7
2022,Colombie-Britannique,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,59,64.5
2023,Canada,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,,61.0
2023,Canada,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,,60.9
2023,Canada,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,,60.1
2023,Canada,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,,60.9
2023,Canada,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,,60.3
2023,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,,63.1
2023,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,,63.1
2023,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,,59.1
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,10,65.9
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,10,73.5
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,10,69.8
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,10,74.3
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,10,68.2
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,10,85.5
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,10,73.8
2023,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,10,69.0
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,11,68.3
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,11,59.7
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,11,61.3
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,11,61.3
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,11,60.9
2023,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,11,60.7
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,12,58.7
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,12,60.1
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,12,64.3
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,12,63.7
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,12,65.5
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,12,65.7
2023,Nouvelle-Écosse,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,12,63.5
