Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,GeoCode,Value
2018,Colombie-Britannique,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,59,24.0
2018,Colombie-Britannique,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,59,46.0
2018,Canada,Grands centres de population urbains,,"Total, mode d'occupation",,13.0
2018,Canada,Grands centres de population urbains,,Propriétaire,,7.3
2018,Canada,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,8.4
2018,Canada,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,7.1
2018,Canada,Grands centres de population urbains,,Locataire,,23.0
2018,Canada,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,22.0
2018,Canada,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,33.0
2021,Terre-Neuve-et-Labrador,Grands centres de population urbains,,"Total, mode d'occupation",10,7.7
2021,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Propriétaire,10,2.5
2021,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,10,2.5
2021,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Locataire,10,19.3
2021,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,10,15.0
2021,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,10,38.0
2021,Nouvelle-Écosse,Grands centres de population urbains,,"Total, mode d'occupation",12,10.5
2021,Nouvelle-Écosse,Grands centres de population urbains,,Propriétaire,12,3.4
2021,Nouvelle-Écosse,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,12,3.3
2021,Nouvelle-Écosse,Grands centres de population urbains,,Locataire,12,18.5
2021,Nouvelle-Écosse,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,12,16.1
2021,Nouvelle-Écosse,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,12,47.0
2021,Nouveau-Brunswick,Grands centres de population urbains,,"Total, mode d'occupation",13,7.3
2021,Nouveau-Brunswick,Grands centres de population urbains,,Propriétaire,13,2.0
2021,Nouveau-Brunswick,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,13,2.5
2021,Nouveau-Brunswick,Grands centres de population urbains,,Locataire,13,16.2
2021,Nouveau-Brunswick,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,13,14.7
2021,Nouveau-Brunswick,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,13,28.0
2021,Québec,Grands centres de population urbains,,"Total, mode d'occupation",24,6.8
2021,Québec,Grands centres de population urbains,,Propriétaire,24,2.5
2021,Québec,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,24,2.5
2021,Québec,Grands centres de population urbains,,Locataire,24,11.7
2021,Québec,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,24,11.4
2021,Québec,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,24,14.2
2021,Ontario,Grands centres de population urbains,,"Total, mode d'occupation",35,13.8
2021,Ontario,Grands centres de population urbains,,Propriétaire,35,7.3
2021,Ontario,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,35,3.3
2021,Ontario,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,35,8.0
2021,Ontario,Grands centres de population urbains,,Locataire,35,26.0
2021,Ontario,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,35,25.0
2021,Ontario,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,35,29.0
2021,Manitoba,Grands centres de population urbains,,"Total, mode d'occupation",46,12.4
2021,Manitoba,Grands centres de population urbains,,Propriétaire,46,6.2
2021,Manitoba,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,46,7.4
2021,Manitoba,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,46,6.0
2021,Manitoba,Grands centres de population urbains,,Locataire,46,25.0
2021,Manitoba,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,46,23.0
2021,Manitoba,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,46,34.0
2021,Saskatchewan,Grands centres de population urbains,,"Total, mode d'occupation",47,9.9
2021,Saskatchewan,Grands centres de population urbains,,Propriétaire,47,4.6
2021,Saskatchewan,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,47,3.6
2021,Saskatchewan,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,47,4.8
2021,Saskatchewan,Grands centres de population urbains,,Locataire,47,21.0
2021,Saskatchewan,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,47,17.7
2021,Saskatchewan,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,47,41.0
2021,Alberta,Grands centres de population urbains,,"Total, mode d'occupation",48,8.8
2021,Alberta,Grands centres de population urbains,,Propriétaire,48,3.4
2021,Alberta,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,48,6.1
2021,Alberta,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,48,2.9
2021,Alberta,Grands centres de population urbains,,Locataire,48,21.0
2021,Alberta,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,48,18.4
2021,Alberta,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,48,42.0
2021,Colombie-Britannique,Grands centres de population urbains,,"Total, mode d'occupation",59,13.6
2021,Colombie-Britannique,Grands centres de population urbains,,Propriétaire,59,7.9
2021,Colombie-Britannique,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,59,8.3
2021,Colombie-Britannique,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,59,7.9
2021,Colombie-Britannique,Grands centres de population urbains,,Locataire,59,23.0
2021,Colombie-Britannique,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,59,22.0
2021,Colombie-Britannique,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,59,32.0
2021,Canada,Grands centres de population urbains,,"Total, mode d'occupation",,11.2
2021,Canada,Grands centres de population urbains,,Propriétaire,,5.6
2021,Canada,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,4.3
2021,Canada,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,5.9
2021,Canada,Grands centres de population urbains,,Locataire,,20.0
2021,Canada,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,19.3
2021,Canada,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,28.0
2018,Île-du-Prince-Édouard,Moyens centres de population,,"Total, mode d'occupation",11,9.2
2018,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire,11,4.6
2018,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,11,6.6
2018,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,11,4.2
2018,Île-du-Prince-Édouard,Moyens centres de population,,Locataire,11,14.6
2018,Île-du-Prince-Édouard,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,11,11.9
2018,Île-du-Prince-Édouard,Moyens centres de population,,Locataire habitant dans un logement social et abordable,11,31.0
2018,Nouveau-Brunswick,Moyens centres de population,,"Total, mode d'occupation",13,10.1
2018,Nouveau-Brunswick,Moyens centres de population,,Propriétaire,13,3.6
2018,Nouveau-Brunswick,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,13,3.9
2018,Nouveau-Brunswick,Moyens centres de population,,Locataire,13,18.4
2018,Nouveau-Brunswick,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,13,17.0
2018,Nouveau-Brunswick,Moyens centres de population,,Locataire habitant dans un logement social et abordable,13,27.0
2018,Québec,Moyens centres de population,,"Total, mode d'occupation",24,8.5
2018,Québec,Moyens centres de population,,Propriétaire,24,1.4
2018,Québec,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,24,1.5
2018,Québec,Moyens centres de population,,Locataire,24,19.4
2018,Québec,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,24,19.7
2018,Québec,Moyens centres de population,,Locataire habitant dans un logement social et abordable,24,15.9
2018,Ontario,Moyens centres de population,,"Total, mode d'occupation",35,9.4
2018,Ontario,Moyens centres de population,,Propriétaire,35,4.3
2018,Ontario,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,35,4.8
2018,Ontario,Moyens centres de population,,Locataire,35,20.0
2018,Ontario,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,35,19.2
2018,Ontario,Moyens centres de population,,Locataire habitant dans un logement social et abordable,35,25.0
2018,Manitoba,Moyens centres de population,,"Total, mode d'occupation",46,8.1
2018,Manitoba,Moyens centres de population,,Propriétaire,46,2.6
2018,Manitoba,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,46,3.7
2018,Manitoba,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,46,2.3
2018,Manitoba,Moyens centres de population,,Locataire,46,18.9
2018,Manitoba,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,46,13.0
2018,Manitoba,Moyens centres de population,,Locataire habitant dans un logement social et abordable,46,38.0
2018,Saskatchewan,Moyens centres de population,,"Total, mode d'occupation",47,12.3
2018,Saskatchewan,Moyens centres de population,,Propriétaire,47,4.7
2018,Saskatchewan,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,47,4.7
2018,Saskatchewan,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,47,4.7
2018,Saskatchewan,Moyens centres de population,,Locataire,47,29.0
2018,Saskatchewan,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,47,24.0
2018,Saskatchewan,Moyens centres de population,,Locataire habitant dans un logement social et abordable,47,43.0
2018,Alberta,Moyens centres de population,,"Total, mode d'occupation",48,9.5
2018,Alberta,Moyens centres de population,,Propriétaire,48,5.7
2018,Alberta,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,48,4.3
2018,Alberta,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,48,6.0
2018,Alberta,Moyens centres de population,,Locataire,48,18.8
2018,Alberta,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,48,17.0
2018,Alberta,Moyens centres de population,,Locataire habitant dans un logement social et abordable,48,39.0
2018,Colombie-Britannique,Moyens centres de population,,"Total, mode d'occupation",59,14.2
2018,Colombie-Britannique,Moyens centres de population,,Propriétaire,59,5.6
2018,Colombie-Britannique,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,59,5.9
2018,Colombie-Britannique,Moyens centres de population,,Locataire,59,34.0
2018,Colombie-Britannique,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,59,32.0
2018,Colombie-Britannique,Moyens centres de population,,Locataire habitant dans un logement social et abordable,59,51.0
2018,Canada,Moyens centres de population,,"Total, mode d'occupation",,10.2
2018,Canada,Moyens centres de population,,Propriétaire,,4.1
2018,Canada,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,2.4
2018,Canada,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,4.4
2018,Canada,Moyens centres de population,,Locataire,,22.0
2018,Canada,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,21.0
2018,Canada,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,30.0
2021,Île-du-Prince-Édouard,Moyens centres de population,,"Total, mode d'occupation",11,8.3
2021,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire,11,3.6
2021,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,11,2.7
2021,Île-du-Prince-Édouard,Moyens centres de population,,Locataire,11,13.0
2021,Île-du-Prince-Édouard,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,11,11.1
2021,Île-du-Prince-Édouard,Moyens centres de population,,Locataire habitant dans un logement social et abordable,11,22.0
2021,Nouveau-Brunswick,Moyens centres de population,,"Total, mode d'occupation",13,6.1
2021,Nouveau-Brunswick,Moyens centres de population,,Propriétaire,13,1.2
2021,Nouveau-Brunswick,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,13,1.4
2021,Nouveau-Brunswick,Moyens centres de population,,Locataire,13,11.9
2021,Nouveau-Brunswick,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,13,10.6
2021,Nouveau-Brunswick,Moyens centres de population,,Locataire habitant dans un logement social et abordable,13,21.0
2021,Québec,Moyens centres de population,,"Total, mode d'occupation",24,6.1
2021,Québec,Moyens centres de population,,Locataire,24,12.9
2021,Québec,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,24,13.3
2021,Québec,Moyens centres de population,,Locataire habitant dans un logement social et abordable,24,9.0
2021,Ontario,Moyens centres de population,,"Total, mode d'occupation",35,8.4
2021,Ontario,Moyens centres de population,,Propriétaire,35,1.9
2021,Ontario,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,35,2.2
2021,Ontario,Moyens centres de population,,Locataire,35,22.0
2021,Ontario,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,35,21.0
2021,Ontario,Moyens centres de population,,Locataire habitant dans un logement social et abordable,35,24.0
2021,Manitoba,Moyens centres de population,,"Total, mode d'occupation",46,5.7
2021,Manitoba,Moyens centres de population,,Propriétaire,46,1.8
2021,Manitoba,Moyens centres de population,,Locataire,46,12.3
2021,Manitoba,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,46,7.8
2021,Manitoba,Moyens centres de population,,Locataire habitant dans un logement social et abordable,46,34.0
2021,Saskatchewan,Moyens centres de population,,"Total, mode d'occupation",47,6.0
2021,Saskatchewan,Moyens centres de population,,Propriétaire,47,1.9
2021,Saskatchewan,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,47,2.1
2021,Saskatchewan,Moyens centres de population,,Locataire,47,15.4
2021,Saskatchewan,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,47,10.1
2021,Saskatchewan,Moyens centres de population,,Locataire habitant dans un logement social et abordable,47,27.0
2021,Alberta,Moyens centres de population,,"Total, mode d'occupation",48,8.2
2021,Alberta,Moyens centres de population,,Propriétaire,48,3.3
2021,Alberta,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,48,1.9
2021,Alberta,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,48,3.6
2021,Alberta,Moyens centres de population,,Locataire,48,20.0
2021,Alberta,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,48,17.8
2021,Alberta,Moyens centres de population,,Locataire habitant dans un logement social et abordable,48,39.0
2021,Colombie-Britannique,Moyens centres de population,,"Total, mode d'occupation",59,12.5
2021,Colombie-Britannique,Moyens centres de population,,Propriétaire,59,7.4
2021,Colombie-Britannique,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,59,11.9
2021,Colombie-Britannique,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,59,6.8
2021,Colombie-Britannique,Moyens centres de population,,Locataire,59,26.0
2021,Colombie-Britannique,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,59,24.0
2021,Colombie-Britannique,Moyens centres de population,,Locataire habitant dans un logement social et abordable,59,41.0
2021,Canada,Moyens centres de population,,"Total, mode d'occupation",,8.6
2021,Canada,Moyens centres de population,,Propriétaire,,3.3
2021,Canada,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,3.4
2021,Canada,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,3.3
2021,Canada,Moyens centres de population,,Locataire,,18.9
2021,Canada,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,17.9
2021,Canada,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,25.0
2018,Terre-Neuve-et-Labrador,Petits centres de population,,"Total, mode d'occupation",10,8.8
2018,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire,10,2.2
2018,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,10,2.4
2018,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire,10,27.0
2018,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,10,24.0
2018,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire habitant dans un logement social et abordable,10,35.0
2018,Île-du-Prince-Édouard,Petits centres de population,,"Total, mode d'occupation",11,7.4
2018,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire,11,6.7
2018,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,11,7.7
2018,Île-du-Prince-Édouard,Petits centres de population,,Locataire,11,8.6
2018,Île-du-Prince-Édouard,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,11,7.1
2018,Île-du-Prince-Édouard,Petits centres de population,,Locataire habitant dans un logement social et abordable,11,15.1
2018,Nouvelle-Écosse,Petits centres de population,,"Total, mode d'occupation",12,12.8
2018,Nouvelle-Écosse,Petits centres de population,,Propriétaire,12,4.6
2018,Nouvelle-Écosse,Petits centres de population,,Propriétaire qui est un accédant à la propriété,12,10.0
2018,Nouvelle-Écosse,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,12,3.9
2018,Nouvelle-Écosse,Petits centres de population,,Locataire,12,26.0
2018,Nouvelle-Écosse,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,12,22.0
2018,Nouvelle-Écosse,Petits centres de population,,Locataire habitant dans un logement social et abordable,12,42.0
2018,Nouveau-Brunswick,Petits centres de population,,"Total, mode d'occupation",13,6.1
2018,Nouveau-Brunswick,Petits centres de population,,Propriétaire,13,1.2
2018,Nouveau-Brunswick,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,13,1.3
2018,Nouveau-Brunswick,Petits centres de population,,Locataire,13,15.6
2018,Nouveau-Brunswick,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,13,12.9
2018,Nouveau-Brunswick,Petits centres de population,,Locataire habitant dans un logement social et abordable,13,30.0
2018,Québec,Petits centres de population,,"Total, mode d'occupation",24,4.4
2018,Québec,Petits centres de population,,Propriétaire,24,0.7
2018,Québec,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,24,0.7
2018,Québec,Petits centres de population,,Locataire,24,11.2
2018,Québec,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,24,10.6
2018,Québec,Petits centres de population,,Locataire habitant dans un logement social et abordable,24,15.0
2018,Ontario,Petits centres de population,,"Total, mode d'occupation",35,12.2
2018,Ontario,Petits centres de population,,Propriétaire,35,4.9
2018,Ontario,Petits centres de population,,Propriétaire qui est un accédant à la propriété,35,6.2
2018,Ontario,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,35,4.8
2018,Ontario,Petits centres de population,,Locataire,35,32.0
2018,Ontario,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,35,33.0
2018,Ontario,Petits centres de population,,Locataire habitant dans un logement social et abordable,35,29.0
2018,Manitoba,Petits centres de population,,"Total, mode d'occupation",46,8.7
2018,Manitoba,Petits centres de population,,Propriétaire,46,4.4
2018,Manitoba,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,46,5.0
2018,Manitoba,Petits centres de population,,Locataire,46,18.9
2018,Manitoba,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,46,15.7
2018,Manitoba,Petits centres de population,,Locataire habitant dans un logement social et abordable,46,31.0
2018,Saskatchewan,Petits centres de population,,"Total, mode d'occupation",47,10.7
2018,Saskatchewan,Petits centres de population,,Propriétaire,47,5.8
2018,Saskatchewan,Petits centres de population,,Propriétaire qui est un accédant à la propriété,47,11.3
2018,Saskatchewan,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,47,5.0
2018,Saskatchewan,Petits centres de population,,Locataire,47,28.0
2018,Saskatchewan,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,47,19.2
2018,Saskatchewan,Petits centres de population,,Locataire habitant dans un logement social et abordable,47,48.0
2018,Alberta,Petits centres de population,,"Total, mode d'occupation",48,7.3
2018,Alberta,Petits centres de population,,Propriétaire,48,4.3
2018,Alberta,Petits centres de population,,Propriétaire qui est un accédant à la propriété,48,3.7
2018,Alberta,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,48,4.4
2018,Alberta,Petits centres de population,,Locataire,48,17.2
2018,Alberta,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,48,14.0
2018,Alberta,Petits centres de population,,Locataire habitant dans un logement social et abordable,48,37.0
2018,Colombie-Britannique,Petits centres de population,,"Total, mode d'occupation",59,10.4
2018,Colombie-Britannique,Petits centres de population,,Propriétaire,59,3.9
2018,Colombie-Britannique,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,59,4.4
2018,Colombie-Britannique,Petits centres de population,,Locataire,59,26.0
2018,Colombie-Britannique,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,59,24.0
2018,Colombie-Britannique,Petits centres de population,,Locataire habitant dans un logement social et abordable,59,43.0
2018,Canada,Petits centres de population,,"Total, mode d'occupation",,9.2
2018,Canada,Petits centres de population,,Propriétaire,,3.7
2018,Canada,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,3.6
2018,Canada,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,3.7
2018,Canada,Petits centres de population,,Locataire,,22.0
2018,Canada,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,20.0
2018,Canada,Petits centres de population,,Locataire habitant dans un logement social et abordable,,32.0
2021,Terre-Neuve-et-Labrador,Petits centres de population,,"Total, mode d'occupation",10,7.7
2021,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire,10,2.4
2021,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,10,2.7
2021,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire,10,18.8
2021,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,10,17.0
2021,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire habitant dans un logement social et abordable,10,26.0
2021,Île-du-Prince-Édouard,Petits centres de population,,"Total, mode d'occupation",11,8.7
2021,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire,11,3.4
2021,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,11,3.8
2021,Île-du-Prince-Édouard,Petits centres de population,,Locataire,11,14.3
2021,Île-du-Prince-Édouard,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,11,11.9
2021,Île-du-Prince-Édouard,Petits centres de population,,Locataire habitant dans un logement social et abordable,11,22.0
2021,Nouvelle-Écosse,Petits centres de population,,"Total, mode d'occupation",12,9.9
2021,Nouvelle-Écosse,Petits centres de population,,Propriétaire,12,4.2
2021,Nouvelle-Écosse,Petits centres de population,,Propriétaire qui est un accédant à la propriété,12,11.0
2021,Nouvelle-Écosse,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,12,3.5
2021,Nouvelle-Écosse,Petits centres de population,,Locataire,12,18.6
2021,Nouvelle-Écosse,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,12,16.4
2021,Nouvelle-Écosse,Petits centres de population,,Locataire habitant dans un logement social et abordable,12,27.0
2021,Nouveau-Brunswick,Petits centres de population,,"Total, mode d'occupation",13,4.5
2021,Nouveau-Brunswick,Petits centres de population,,Propriétaire,13,2.5
2021,Nouveau-Brunswick,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,13,2.6
2021,Nouveau-Brunswick,Petits centres de population,,Locataire,13,8.4
2021,Nouveau-Brunswick,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,13,7.6
2021,Nouveau-Brunswick,Petits centres de population,,Locataire habitant dans un logement social et abordable,13,11.4
2021,Québec,Petits centres de population,,"Total, mode d'occupation",24,6.0
2021,Québec,Petits centres de population,,Propriétaire,24,3.1
2021,Québec,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,24,3.6
2021,Québec,Petits centres de population,,Locataire,24,10.3
2021,Québec,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,24,11.0
2021,Québec,Petits centres de population,,Locataire habitant dans un logement social et abordable,24,3.6
2021,Ontario,Petits centres de population,,"Total, mode d'occupation",35,9.5
2021,Ontario,Petits centres de population,,Propriétaire,35,3.5
2021,Ontario,Petits centres de population,,Propriétaire qui est un accédant à la propriété,35,3.0
2021,Ontario,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,35,3.5
2021,Ontario,Petits centres de population,,Locataire,35,27.0
2021,Ontario,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,35,26.0
2021,Ontario,Petits centres de population,,Locataire habitant dans un logement social et abordable,35,30.0
2021,Manitoba,Petits centres de population,,"Total, mode d'occupation",46,7.0
2021,Manitoba,Petits centres de population,,Propriétaire,46,3.1
2021,Manitoba,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,46,3.6
2021,Manitoba,Petits centres de population,,Locataire,46,16.3
2021,Manitoba,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,46,11.3
2021,Manitoba,Petits centres de population,,Locataire habitant dans un logement social et abordable,46,34.0
2021,Saskatchewan,Petits centres de population,,"Total, mode d'occupation",47,8.2
2021,Saskatchewan,Petits centres de population,,Propriétaire,47,5.4
2021,Saskatchewan,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,47,5.9
2021,Saskatchewan,Petits centres de population,,Locataire,47,16.6
2021,Saskatchewan,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,47,14.6
2021,Saskatchewan,Petits centres de population,,Locataire habitant dans un logement social et abordable,47,23.0
2021,Alberta,Petits centres de population,,"Total, mode d'occupation",48,8.9
2021,Alberta,Petits centres de population,,Propriétaire,48,5.5
2021,Alberta,Petits centres de population,,Propriétaire qui est un accédant à la propriété,48,9.2
2021,Alberta,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,48,4.9
2021,Alberta,Petits centres de population,,Locataire,48,18.9
2021,Alberta,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,48,18.6
2021,Alberta,Petits centres de population,,Locataire habitant dans un logement social et abordable,48,21.0
2021,Colombie-Britannique,Petits centres de population,,"Total, mode d'occupation",59,10.0
2021,Colombie-Britannique,Petits centres de population,,Propriétaire,59,4.4
2021,Colombie-Britannique,Petits centres de population,,Propriétaire qui est un accédant à la propriété,59,9.0
2021,Colombie-Britannique,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,59,4.0
2021,Colombie-Britannique,Petits centres de population,,Locataire,59,24.0
2021,Colombie-Britannique,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,59,23.0
2021,Colombie-Britannique,Petits centres de population,,Locataire habitant dans un logement social et abordable,59,29.0
2021,Canada,Petits centres de population,,"Total, mode d'occupation",,8.3
2021,Canada,Petits centres de population,,Propriétaire,,3.8
2021,Canada,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,3.6
2021,Canada,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,3.9
2021,Canada,Petits centres de population,,Locataire,,18.3
2021,Canada,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,17.5
2021,Canada,Petits centres de population,,Locataire habitant dans un logement social et abordable,,23.0
2018,Terre-Neuve-et-Labrador,Régions rurales,,"Total, mode d'occupation",10,7.8
2018,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire,10,6.3
2018,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,10,6.4
